#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         140         100     46.6891     3.31746
         141         100     47.0672      3.3154
         142         100       47.44     3.31295
         143         100     47.8076     3.31011
         144         100       48.17      3.3069
         145         100     48.5274     3.30336
         146         100       48.88     3.29949
         147         100     49.2278     3.29532
         148         100     49.5708     3.29086
         149         100     49.9093     3.28614
         150         100     50.2432     3.28115
         151         100     50.5727     3.27593
         152         100     50.8979     3.27047
         153         100     51.2188     3.26481
         154         100     51.5356     3.25894
         155         100     51.8483     3.25288
         156         100     52.1569     3.24664
         157         100     52.4617     3.24023
         158       92.16     52.7129     3.22945
         159       92.16      52.961     3.21865
         160       92.16      53.206     3.20784
         161       92.16      53.448     3.19703
         162       84.64     53.6405     3.18309
         163       77.44     53.7865     3.16691
         164       77.44     53.9307     3.15088
         165          64     53.9918     3.13237
         166       57.76     54.0145     3.11359
         167       57.76     54.0369     3.09502
         168       51.84     54.0238     3.07663
         169       46.24     53.9778     3.05877
         170       40.96     53.9012     3.04173
         171       40.96     53.8255     3.02489
         172          36     53.7219     3.00908
         173       31.36     53.5926     2.99446
         174       27.04       53.44     2.98113
         175       23.04     53.2663     2.96916
         176       40.96     53.1964     2.95311
         177       31.36      53.073       2.939
         178          36     52.9771     2.92405
         179       27.04     52.8322     2.91131
         180       23.04     52.6667     2.89983
         181       31.36      52.549      2.8862
         182       31.36     52.4325     2.87269
         183       23.04     52.2719     2.86148
         184       27.04     52.1348     2.84921
         185          16     51.9395      2.8405
         186          16     51.7462     2.83179
         187       12.96     51.5388     2.82423
         188        7.84     51.3064     2.81876
         189        5.76     51.0654     2.81413
         190       12.96     50.8648     2.80645
         191       12.96     50.6664     2.79877
         192       27.04     50.5433     2.78689
         193       27.04     50.4216     2.77511
         194       27.04      50.301     2.76342
         195       19.36     50.1424     2.75381
         196       23.04     50.0041     2.74322
         197          16     49.8315     2.73472
         198       19.36     49.6776     2.72524
         199       12.96     49.4931     2.71778
         200       12.96     49.3104     2.71033
         201          16     49.1447      2.7019
         202          16     48.9806     2.69351
         203       19.36     48.8347     2.68419
         204          16     48.6737     2.67585
         205          16     48.5143     2.66754
         206       12.96     48.3417     2.66017
         207       19.36     48.2017       2.651
         208       19.36     48.0631     2.64188
         209       19.36     47.9257      2.6328
         210       27.04     47.8263     2.62215
         211       31.36     47.7482     2.61088
         212       31.36     47.6709     2.59971
         213       23.04     47.5553     2.59007
         214          16     47.4079     2.58216
         215        5.76     47.2141     2.57741
         216        2.56     47.0074     2.57375
         217        2.56     46.8026     2.57003
         218        0.16     46.5886     2.56713
         219        0.64     46.3788     2.56397
         220        0.64     46.1709     2.56073
         221        0.16     45.9627     2.55759
         222        1.44     45.7622     2.55392
         223        1.44     45.5634     2.55019
         224        0.64     45.3629     2.54668
         225           0     45.1612     2.54333
         226        0.64     44.9642      2.5397
         227        1.44     44.7725     2.53574
         228           0     44.5761     2.53221
         229        0.64     44.3843     2.52841
         230        0.64     44.1941     2.52456
         231        0.64     44.0055     2.52066
         232        1.44     43.8221     2.51646
         233        2.56      43.645     2.51189
         234       10.24     43.5022      2.5052
         235       10.24     43.3607     2.49854
         236        7.84     43.2102     2.49248
         237        7.84     43.0609     2.48643
         238           4     42.8968     2.48139
         239        5.76     42.7414     2.47587
         240       12.96     42.6173     2.46866
         241       12.96     42.4943     2.46148
         242       19.36     42.3987     2.45317
         243          16       42.29     2.44548
         244       23.04     42.2111     2.43673
         245       31.36     42.1669     2.42718
         246          36     42.1418     2.41745
         247          36     42.1169     2.40779
         248       27.04     42.0561     2.39884
         249          36     42.0318     2.38933
         250       40.96     42.0275     2.37978
         251       40.96     42.0233      2.3703
         252       31.36      41.981     2.36127
         253          36     41.9573     2.35206
         254          36     41.9339     2.34292
         255       31.36     41.8924      2.3341
         256       31.36     41.8513     2.32534
         257       31.36     41.8104     2.31665
         258       27.04     41.7532     2.30838
         259       23.04     41.6809      2.3006
         260       19.36     41.5951     2.29335
         261       19.36     41.5099     2.28614
         262          16     41.4125     2.27949
         263          16     41.3159     2.27287
         264          16       41.22     2.26628
         265          16     41.1248     2.25973
         266          16     41.0304     2.25321
         267          16     40.9366     2.24672
         268          16     40.8436     2.24026
         269       19.36     40.7637     2.23336
         270       19.36     40.6844     2.22649
         271       19.36     40.6058     2.21966
         272          16     40.5153     2.21335
         273       19.36     40.4378     2.20659
         274       19.36     40.3609     2.19988
         275       12.96     40.2612     2.19414
         276        7.84     40.1438     2.18933
         277        7.84     40.0271     2.18453
         278        7.84     39.9114     2.17974
         279        7.84     39.7964     2.17495
         280       10.24     39.6909     2.16975
         281        7.84     39.5775     2.16498
         282        7.84      39.465     2.16023
         283        7.84     39.3532     2.15549
         284        7.84     39.2423     2.15075
         285        5.76     39.1248     2.14641
         286        2.56     38.9969     2.14271
         287        2.56       38.87       2.139
         288        2.56     38.7439     2.13529
         289        1.44     38.6148      2.1318
         290        2.56     38.4905     2.12807
         291        2.56      38.367     2.12433
         292        1.44     38.2405     2.12082
         293        2.56     38.1188     2.11707
         294        0.64     37.9913     2.11371
         295        0.16     37.8631     2.11043
         296        0.64     37.7373     2.10704
         297           4     37.6237     2.10301
         298        5.76     37.5168     2.09867
         299           4     37.4047     2.09464
         300        5.76     37.2992     2.09031
         301        5.76     37.1944     2.08599
         302           4     37.0845     2.08198
         303           4     36.9753     2.07797
         304        2.56     36.8621     2.07421
         305        1.44      36.746     2.07066
         306        1.44     36.6306     2.06711
         307        2.56     36.5196     2.06335
         308        2.56     36.4094      2.0596
         309        0.16      36.292     2.05627
         310        1.44     36.1796     2.05271
         311           4     36.0761     2.04871
         312        1.44     35.9651     2.04515
         313        1.44     35.8548     2.04159
         314        0.64     35.7427     2.03817
         315        0.16     35.6297     2.03482
         316        0.16     35.5175     2.03148
         317        1.44       35.41     2.02791
         318        0.64     35.3006     2.02448
         319        0.16     35.1905     2.02113
         320        0.16      35.081     2.01778
         321           0     34.9717     2.01445
         322        0.16     34.8636     2.01109
         323           0     34.7557     2.00776
         324        0.16     34.6489      2.0044
         325        0.16     34.5428     2.00104
         326        0.64     34.4388      1.9976
         327        0.64     34.3354     1.99416
         328        0.16     34.2312      1.9908
         329        0.64     34.1291     1.98737
         330        1.44     34.0301     1.98381
         331        1.44     33.9316     1.98026
         332        0.64     33.8313     1.97684
         333        1.44     33.7341     1.97329
         334        2.56     33.6407     1.96959
         335           4     33.5522      1.9657
         336        7.84     33.4757     1.96133
         337       10.24     33.4068     1.95673
         338       10.24     33.3382     1.95214
         339        5.76     33.2569     1.94807
         340           4     33.1708     1.94424
         341           4     33.0853     1.94042
         342           4     33.0002     1.93661
         343        5.76     32.9208     1.93259
         344        7.84     32.8479     1.92835
         345        5.76     32.7694     1.92436
         346       10.24     32.7043      1.9199
         347       12.96     32.6474     1.91521
         348       10.24      32.583     1.91079
         349        7.84     32.5121     1.90663
         350        5.76     32.4357     1.90271
         351        1.44     32.3474     1.89934
         352        5.76     32.2718     1.89544
         353        7.84     32.2026     1.89134
         354        5.76     32.1279     1.88747
         355       10.24     32.0663     1.88316
         356       12.96     32.0126     1.87863
         357        7.84     31.9449     1.87459
         358        5.76     31.8717     1.87078
         359        5.76      31.799     1.86698
         360           4     31.7218     1.86339
         361        2.56      31.641     1.85998
         362        5.76     31.5695     1.85622
         363           4     31.4936     1.85266
         364        1.44      31.411     1.84941
         365        2.56     31.3319     1.84603
         366        0.64     31.2481     1.84289
         367           0     31.1629     1.83983
         368        0.64       31.08      1.8367
         369        1.44     30.9997     1.83348
         370        1.44     30.9198     1.83026
         371        1.44     30.8403     1.82705
         372        0.64     30.7591     1.82395
         373        1.44     30.6805     1.82075
         374           4     30.6092     1.81728
         375        7.84     30.5485     1.81344
         376       10.24     30.4945     1.80943
         377        7.84     30.4344     1.80562
         378       12.96     30.3881     1.80144
         379       12.96     30.3422     1.79727
         380       12.96     30.2964     1.79313
         381       12.96     30.2509       1.789
         382        7.84     30.1923     1.78527
         383        5.76     30.1285     1.78175
         384           4     30.0604     1.77841
         385           4     29.9927     1.77508
         386           4     29.9254     1.77176
         387        1.44     29.8518     1.76871
         388        1.44     29.7786     1.76566
         389        1.44     29.7057     1.76263
         390        0.64     29.6312     1.75968
         391        1.44     29.5591     1.75666
         392        1.44     29.4873     1.75364
         393        0.64     29.4139     1.75072
         394        0.64     29.3409     1.74779
         395        0.64     29.2683     1.74488
         396        0.64      29.196     1.74197
         397        0.64      29.124     1.73907
         398           0     29.0509     1.73624
         399        0.16     28.9784     1.73339
         400        0.16     28.9064     1.73056
         401        2.56     28.8407     1.72749
         402        1.44     28.7725     1.72453
         403        1.44     28.7047     1.72159
         404        0.16     28.6341     1.71878
         405        0.16     28.5638     1.71597
         406        0.64      28.495     1.71312
         407        2.56     28.4313      1.7101
         408       10.24     28.3867     1.70649
         409       10.24     28.3423     1.70289
         410        7.84     28.2923     1.69947
         411           4     28.2332     1.69636
         412           4     28.1744     1.69327
         413           4     28.1158     1.69018
         414        5.76     28.0618     1.68696
         415        5.76     28.0081     1.68375
         416           4     27.9504     1.68069
         417        5.76     27.8972      1.6775
         418       10.24     27.8549     1.67402
         419           4      27.798     1.67099
         420           4     27.7413     1.66797
         421        5.76     27.6891     1.66483
         422        5.76     27.6372      1.6617
         423           4     27.5813     1.65871
         424           4     27.5257     1.65573
         425        0.64     27.4624     1.65304
         426        0.64     27.3994     1.65036
         427           4     27.3446      1.6474
         428           4     27.2901     1.64445
         429        7.84     27.2448     1.64125
         430        7.84     27.1996     1.63805
         431       10.24     27.1603     1.63472
         432       12.96     27.1274     1.63127
         433       12.96     27.0947     1.62783
         434       10.24     27.0559     1.62454
         435       12.96     27.0234     1.62113
         436       10.24      26.985     1.61787
         437       10.24     26.9466     1.61462
         438        7.84      26.903     1.61152
         439       10.24     26.8651      1.6083
         440       10.24     26.8273     1.60509
         441           4     26.7755     1.60228
         442        5.76      26.728     1.59936
         443        5.76     26.6806     1.59645
         444           4     26.6295     1.59367
         445        5.76     26.5827     1.59078
         446        5.76      26.536      1.5879
         447        5.76     26.4895     1.58503
         448        2.56     26.4361     1.58239
         449           4     26.3861     1.57965
         450        7.84     26.3449     1.57668
         451       12.96     26.3152     1.57347
         452          16     26.2924     1.57015
         453          16     26.2697     1.56685
         454       27.04     26.2714      1.5634
         455       27.04     26.2731     1.55996
         456       23.04      26.266     1.55656
         457       31.36     26.2771     1.55319
         458       31.36     26.2882     1.54984
         459          36     26.3094     1.54661
         460       31.36     26.3203     1.54328
         461          36     26.3413     1.54008
         462       31.36     26.3522     1.53678
         463       27.04     26.3537     1.53347
         464       19.36     26.3386     1.53024
         465       12.96     26.3098     1.52721
         466        5.76     26.2658     1.52457
         467           4     26.2181     1.52205
         468           4     26.1706     1.51954
         469       10.24     26.1366     1.51668
         470          16     26.1151     1.51361
         471       19.36     26.1007     1.51046
         472          16     26.0793     1.50741
         473          16      26.058     1.50438
         474       12.96     26.0304     1.50146
         475       23.04     26.0241     1.49831
         476       23.04     26.0178     1.49518
         477       27.04       26.02     1.49204
         478       27.04     26.0221     1.48892
         479       31.36     26.0332     1.48586
         480       27.04     26.0353     1.48276
         481       27.04     26.0374     1.47968
         482       23.04     26.0312     1.47662
         483       19.36     26.0174     1.47363
         484       23.04     26.0112      1.4706
         485       10.24     25.9787     1.46793
         486       12.96     25.9519     1.46515
         487          16     25.9315     1.46229
         488       19.36      25.918     1.45935
         489       19.36     25.9046     1.45643
         490       27.04     25.9069     1.45346
         491          36     25.9275     1.45064
         492          36      25.948     1.44784
         493       40.96     25.9784     1.44522
         494          36     25.9987     1.44244
         495       31.36     26.0095     1.43957
         496          36     26.0297      1.4368
         497       40.96     26.0597     1.43423
         498       31.36     26.0704     1.43139
         499       27.04     26.0723     1.42852
         500       31.36     26.0829      1.4257
         501       31.36     26.0934     1.42289
         502       40.96      26.123     1.42037
         503          36     26.1427     1.41768
         504          36     26.1622       1.415
         505       46.24      26.202     1.41276
         506       46.24     26.2416     1.41052
         507       40.96     26.2706     1.40804
         508       51.84     26.3209     1.40617
         509       40.96     26.3497      1.4037
         510       40.96     26.3784     1.40124
         511       31.36     26.3881     1.39853
         512       40.96     26.4166     1.39609
         513          36     26.4352     1.39349
         514          36     26.4539      1.3909
         515          36     26.4724     1.38833
         516          36     26.4909     1.38576
         517       46.24     26.5291      1.3836
         518       31.36     26.5384     1.38097
         519          16     26.5181     1.37845
         520       23.04     26.5114     1.37582
         521       12.96     26.4854     1.37342
         522       10.24     26.4543     1.37115
         523        7.84     26.4187     1.36899
         524        5.76     26.3792     1.36694
         525        2.56     26.3339     1.36509
         526        1.44     26.2865     1.36331
         527        0.16      26.237     1.36163
         528        1.44       26.19     1.35986
         529        2.56     26.1453     1.35802
         530        5.76     26.1069       1.356
         531        5.76     26.0685     1.35399
         532        7.84     26.0343     1.35188
         533       10.24     26.0047     1.34967
         534       10.24     25.9751     1.34746
         535          16     25.9565     1.34507
         536       12.96     25.9322     1.34278
         537        7.84     25.8985     1.34071
         538       10.24     25.8694     1.33853
         539       10.24     25.8404     1.33636
         540        7.84     25.8071      1.3343
         541        5.76     25.7701     1.33235
         542       10.24     25.7414      1.3302
         543       12.96     25.7179     1.32796
         544        7.84      25.685     1.32592
         545        7.84     25.6523     1.32389
         546       10.24      25.624     1.32177
         547        5.76     25.5877     1.31985
         548        2.56     25.5457     1.31811
         549           4     25.5064      1.3163
         550        5.76     25.4705     1.31439
         551       12.96     25.4478      1.3122
         552       10.24     25.4203     1.31012
         553           4     25.3816     1.30832
         554       12.96     25.3591     1.30615
         555          16     25.3423     1.30391
         556       23.04     25.3381     1.30157
         557       19.36     25.3274     1.29927
         558       23.04     25.3233     1.29695
         559       27.04     25.3264     1.29464
         560       23.04     25.3223     1.29233
         561       27.04     25.3253     1.29003
         562       31.36     25.3361     1.28778
         563       23.04      25.332      1.2855
         564          16     25.3155     1.28333
         565       10.24     25.2888     1.28133
         566        5.76     25.2543     1.27953
         567       12.96     25.2326     1.27746
         568       10.24     25.2062     1.27548
         569        0.64      25.163     1.27397
         570        7.84     25.1326      1.2721
         571          16     25.1166     1.26997
         572       31.36     25.1276      1.2678
         573       31.36     25.1384     1.26563
         574       27.04     25.1417     1.26343
         575       31.36     25.1526     1.26128
         576       46.24     25.1892     1.25962
         577          64     25.2564     1.25923
         578       77.44     25.3467     1.26029
         579       57.76     25.4027     1.25935
         580          36      25.421     1.25732
         581       23.04     25.4169     1.25516
         582          36     25.4351     1.25313
         583       40.96     25.4617     1.25127
         584       51.84     25.5068     1.24994
         585       57.76      25.562     1.24902
         586       46.24     25.5973     1.24738
         587       46.24     25.6324     1.24576
         588       46.24     25.6675     1.24413
         589       27.04     25.6698     1.24202
         590       46.24     25.7047      1.2404
         591       57.76     25.7589     1.23949
         592       51.84      25.803     1.23818
         593       31.36     25.8123     1.23613
         594       31.36     25.8217     1.23408
         595       31.36      25.831     1.23204
         596       31.36     25.8403     1.23001
         597       23.04     25.8356     1.22796
         598       23.04     25.8309     1.22591
         599       31.36     25.8401      1.2239
         600          36     25.8571     1.22198
         601       31.36     25.8662     1.21998
         602       27.04     25.8682     1.21795
         603       19.36     25.8574     1.21598
         604       12.96      25.836     1.21416
         605       10.24     25.8102     1.21242
         606       12.96      25.789     1.21061
         607       10.24     25.7634     1.20889
         608       12.96     25.7424     1.20708
         609          16     25.7264      1.2052
         610       19.36     25.7159     1.20327
         611       19.36     25.7055     1.20135
         612       19.36     25.6952     1.19943
         613       19.36     25.6848     1.19752
         614       19.36     25.6745     1.19561
         615       23.04     25.6702     1.19368
         616       23.04      25.666     1.19175
         617       23.04     25.6617     1.18982
         618       27.04     25.6639      1.1879
         619       31.36     25.6732     1.18602
         620       31.36     25.6823     1.18414
         621       31.36     25.6915     1.18227
         622       40.96      25.716     1.18062
         623       27.04     25.7181     1.17873
         624       23.04     25.7138     1.17685
         625       23.04     25.7096     1.17497
         626          36      25.726     1.17321
         627       31.36      25.735     1.17137
         628          36     25.7513     1.16962
         629       31.36     25.7603      1.1678
         630          36     25.7765     1.16606
         631          36     25.7927     1.16432
         632       27.04     25.7947     1.16248
         633       19.36     25.7845     1.16069
         634       31.36     25.7933     1.15889
         635          36     25.8094     1.15718
         636       40.96     25.8332      1.1556
         637       31.36     25.8419     1.15382
         638       31.36     25.8505     1.15204
         639       19.36     25.8404     1.15029
         640       27.04     25.8423     1.14849
         641       19.36     25.8321     1.14674
         642       23.04     25.8278     1.14497
         643          16     25.8125     1.14329
         644       19.36     25.8025     1.14156
         645       23.04     25.7982     1.13979
         646       19.36     25.7882     1.13807
         647          16     25.7731     1.13641
         648          16      25.758     1.13476
         649       12.96     25.7383     1.13318
         650       12.96     25.7186     1.13161
         651        5.76      25.688     1.13029
         652        5.76     25.6574     1.12897
         653           4     25.6243     1.12773
         654           4     25.5912     1.12649
         655        7.84     25.5641     1.12509
         656        5.76     25.5339     1.12378
         657       10.24     25.5106     1.12231
         658        7.84     25.4838     1.12093
         659        7.84      25.457     1.11955
         660       10.24     25.4339     1.11809
         661        0.64     25.3964     1.11703
         662        0.16     25.3583     1.11599
         663        0.16     25.3203     1.11495
         664        0.16     25.2824     1.11392
         665           4     25.2504      1.1127
         666        2.56     25.2163     1.11155
         667           4     25.1845     1.11034
         668        5.76     25.1554     1.10906
         669        7.84     25.1296      1.1077
         670       10.24     25.1073     1.10627
         671       10.24     25.0852     1.10485
         672       10.24     25.0631     1.10342
         673          16     25.0496     1.10187
         674       19.36     25.0412     1.10026
         675          16     25.0278     1.09871
         676       23.04     25.0249     1.09709
         677       31.36     25.0342     1.09551
         678       46.24     25.0655     1.09434
         679       57.76     25.1136     1.09379
         680       57.76     25.1616     1.09323
         681          64     25.2187     1.09312
         682          64     25.2755     1.09299
         683       51.84     25.3144     1.09208
         684       51.84     25.3532     1.09117
         685          36     25.3688     1.08969
         686       40.96     25.3915     1.08834
         687       46.24     25.4218     1.08718
         688       46.24     25.4521     1.08602
         689       51.84     25.4904     1.08512
         690       46.24     25.5205     1.08396
         691       51.84     25.5586     1.08306
         692       57.76     25.6051      1.0825
         693       51.84     25.6429      1.0816
         694       46.24     25.6726     1.08045
         695       40.96     25.6946     1.07911
         696       40.96     25.7166     1.07779
         697       46.24      25.746     1.07664
         698       51.84     25.7834     1.07575
         699       70.56     25.8474     1.07612
         700       70.56     25.9113     1.07647
         701       70.56      25.975     1.07682
         702       70.56     26.0385     1.07716
         703          64     26.0925     1.07698
         704       57.76     26.1375     1.07639
         705       46.24      26.166     1.07524
         706       40.96      26.187     1.07392
         707       46.24     26.2153     1.07277
         708       51.84     26.2515     1.07187
         709       57.76      26.296     1.07128
         710       46.24     26.3241     1.07014
         711       46.24     26.3521       1.069
         712          36     26.3656     1.06758
         713          36     26.3791     1.06617
         714       40.96     26.3996     1.06487
         715       51.84     26.4351     1.06398
         716          64     26.4876     1.06379
         717          64     26.5399     1.06359
         718       70.56     26.6012     1.06387
         719          64     26.6532     1.06366
         720       77.44     26.7238     1.06452
         721       70.56     26.7846     1.06478
         722          64     26.8361     1.06455
         723       70.56     26.8966      1.0648
         724          64     26.9478     1.06456
         725          64      26.999     1.06432
         726          64     27.0499     1.06407
         727       46.24     27.0763     1.06293
         728       27.04     27.0763     1.06147
         729       31.36     27.0821     1.06003
         730       23.04     27.0766      1.0586
         731          16     27.0615     1.05726
         732       19.36     27.0509     1.05586
         733        5.76     27.0219     1.05482
         734        7.84     26.9957     1.05371
         735          16     26.9808     1.05238
         736        7.84     26.9548     1.05127
         737       12.96     26.9358     1.05002
         738          16      26.921      1.0487
         739        5.76     26.8923     1.04767
         740          16     26.8776     1.04636
         741          16     26.8629     1.04505
         742       19.36     26.8528     1.04369
         743       12.96     26.8341     1.04245
         744          16     26.8196     1.04116
         745       10.24     26.7973        1.04
         746        5.76     26.7691     1.03898
         747        7.84     26.7438      1.0379
         748        5.76     26.7157     1.03689
         749        7.84     26.6905     1.03582
         750        5.76     26.6626     1.03481
         751        5.76     26.6348     1.03381
         752           4     26.6047     1.03287
         753        2.56     26.5727     1.03199
         754        0.64     26.5384      1.0312
         755        0.64     26.5041      1.0304
         756           0      26.469     1.02963
         757           0      26.434     1.02887
         758        0.16     26.3994     1.02809
         759        1.44     26.3665     1.02726
         760        1.44     26.3337     1.02644
         761        1.44      26.301     1.02561
         762        0.64     26.2673     1.02482
         763        0.16     26.2331     1.02404
         764        0.64     26.1996     1.02325
         765           4     26.1706     1.02232
         766        0.64     26.1372     1.02153
         767        0.64      26.104     1.02074
         768           0       26.07     1.01998
         769           0     26.0361     1.01922
         770           0     26.0023     1.01845
         771        0.16     25.9688     1.01768
         772        2.56     25.9384     1.01682
         773        7.84      25.915     1.01577
         774       10.24     25.8948     1.01466
         775          16      25.882     1.01343
         776       12.96     25.8654     1.01226
         777       10.24     25.8453     1.01116
         778       10.24     25.8252     1.01006
         779       12.96     25.8087      1.0089
         780       23.04     25.8051     1.00761
         781          36     25.8182      1.0064
         782       31.36     25.8253     1.00514
         783       27.04     25.8268     1.00386
         784       27.04     25.8284     1.00258
         785       31.36     25.8354     1.00133
         786       31.36     25.8424     1.00008
         787       27.04      25.844    0.998809
         788       31.36      25.851    0.997566
         789       19.36     25.8427    0.996335
         790       27.04     25.8443    0.995075
         791          36     25.8571      0.9939
         792          36     25.8699    0.992727
         793       40.96     25.8889    0.991658
         794       40.96     25.9079    0.990591
         795          36     25.9206    0.989426
         796       40.96     25.9395    0.988363
         797       40.96     25.9583    0.987303
         798       46.24     25.9838    0.986393
         799       40.96     26.0025    0.985336
         800       27.04     26.0038    0.984106
         801       19.36     25.9955    0.982912
         802          16      25.983    0.981765
         803       31.36     25.9897    0.980566
         804       31.36     25.9964    0.979369
         805       40.96      26.015    0.978328
         806       51.84      26.047    0.977639
         807          36     26.0594    0.976506
         808       31.36     26.0659    0.975319
         809       19.36     26.0577    0.974149
         810       19.36     26.0494    0.972981
         811       19.36     26.0411    0.971816
         812          16     26.0288    0.970698
         813       12.96     26.0127    0.969637
         814        7.84     25.9904    0.968703
         815       10.24      25.971    0.967707
         816        2.56     25.9424    0.966947
         817        2.56     25.9137    0.966186
         818        5.76     25.8891    0.965319
         819           4     25.8624    0.964511
         820           4     25.8357    0.963703
         821           4     25.8091    0.962896
         822        5.76     25.7847    0.962033
         823           4     25.7583    0.961229
         824        1.44     25.7287    0.960515
         825        0.16     25.6977    0.959851
         826        0.64     25.6674    0.959168
         827        0.64     25.6371    0.958485
         828        0.16     25.6064    0.957821
         829        0.16     25.5757    0.957158
         830        0.64     25.5456    0.956476
         831        0.64     25.5157    0.955794
         832        0.16     25.4852    0.955131
         833        0.16     25.4548    0.954468
         834        0.16     25.4245    0.953806
         835        1.44     25.3957    0.953096
         836        2.56     25.3684    0.952347
         837        2.56     25.3412    0.951599
         838        0.64     25.3117     0.95092
         839           4     25.2863    0.950126
         840           4      25.261    0.949333
         841       10.24     25.2431    0.948372
         842        7.84     25.2224    0.947471
         843        7.84     25.2018    0.946571
         844        5.76     25.1788     0.94573
         845           4     25.1537    0.944943
         846           4     25.1287    0.944156
         847        1.44     25.1007    0.943456
         848        0.64     25.0719    0.942784
         849        0.16     25.0425     0.94213
         850        1.44     25.0148    0.941431
         851        1.44     24.9871    0.940732
         852        0.64     24.9585    0.940062
         853        0.16     24.9294    0.939409
