#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         743        0.36   0.0445222   0.0189339
         744         0.4       0.045   0.0189144
         745        0.32   0.0453691   0.0188927
         746        0.24     0.04563   0.0188691
         747        0.28   0.0459438   0.0188465
         748        0.24   0.0462032   0.0188231
         749        0.28   0.0465154   0.0188005
         750        0.24   0.0467733   0.0187772
         751        0.24   0.0470306    0.018754
         752         0.2    0.047234   0.0187302
         753        0.16   0.0473838   0.0187059
         754        0.08   0.0474271   0.0186811
         755        0.08   0.0474702   0.0186564
         756           0   0.0474074   0.0186319
         757           0   0.0473448   0.0186074
         758       -0.04   0.0472296   0.0185832
         759        0.12   0.0473254   0.0185589
         760        0.12   0.0474211   0.0185347
         761        0.12   0.0475164   0.0185106
         762        0.08   0.0475591   0.0184864
         763       -0.04   0.0474443   0.0184625
         764       -0.08   0.0472775   0.0184391
         765        -0.2   0.0469542   0.0184178
         766       -0.08   0.0467885   0.0183945
         767       -0.08   0.0466232   0.0183713
         768           0   0.0465625   0.0183475
         769           0    0.046502   0.0183237
         770           0   0.0464416      0.0183
         771        0.04   0.0464332   0.0182763
         772       -0.16   0.0461658   0.0182546
         773       -0.28   0.0457439   0.0182358
         774       -0.32   0.0452713   0.0182184
         775        -0.4   0.0446968   0.0182039
         776       -0.36   0.0441753    0.018188
         777       -0.32   0.0437066   0.0181706
         778       -0.32   0.0432391   0.0181532
         779       -0.36   0.0427214   0.0181373
         780       -0.48   0.0420513   0.0181264
         781        -0.6   0.0412292   0.0181219
         782       -0.56   0.0404604    0.018115
         783       -0.52   0.0397446    0.018106
         784       -0.52   0.0390306    0.018097
         785       -0.56   0.0382675     0.01809
         786       -0.56   0.0375064    0.018083
         787       -0.52    0.036798   0.0180739
         788       -0.56   0.0360406   0.0180668
         789       -0.44   0.0354373    0.018054
         790       -0.52   0.0347342   0.0180448
         791        -0.6   0.0339317   0.0180398
         792        -0.6   0.0331313   0.0180348
         793       -0.64   0.0322825    0.018032
         794       -0.64   0.0314358   0.0180292
         795        -0.6   0.0306415    0.018024
         796       -0.64    0.029799    0.018021
         797       -0.64   0.0289586    0.018018
         798       -0.68   0.0280702   0.0180173
         799       -0.64    0.027234   0.0180142
         800       -0.52     0.02655   0.0180046
         801       -0.44   0.0259675   0.0179916
         802        -0.4   0.0254364    0.017977
         803       -0.56   0.0247073   0.0179694
         804       -0.56   0.0239801   0.0179617
         805       -0.64   0.0231553   0.0179583
         806       -0.72   0.0222333   0.0179597
         807        -0.6   0.0214622    0.017954
         808       -0.56   0.0207426   0.0179462
         809       -0.44   0.0201731    0.017933
         810       -0.44   0.0196049   0.0179199
         811       -0.44   0.0190382   0.0179068
         812        -0.4   0.0185222   0.0178921
         813       -0.36   0.0180566   0.0178762
         814       -0.28   0.0176904    0.017858
         815       -0.32   0.0172761   0.0178409
         816       -0.16   0.0170588   0.0178203
         817       -0.16   0.0168421   0.0177998
         818       -0.24   0.0165281   0.0177809
         819        -0.2   0.0162637   0.0177611
         820        -0.2       0.016   0.0177414
         821        -0.2   0.0157369   0.0177217
         822       -0.24   0.0154258   0.0177029
         823        -0.2    0.015164   0.0176833
         824       -0.12       0.015   0.0176626
         825       -0.04   0.0149333   0.0176414
         826       -0.08   0.0148184   0.0176204
         827       -0.08   0.0147037   0.0175994
         828       -0.04   0.0146377   0.0175783
         829       -0.04   0.0145718   0.0175572
         830       -0.08   0.0144578   0.0175364
         831       -0.08   0.0143442   0.0175157
         832        0.04    0.014375   0.0174947
         833        0.04   0.0144058   0.0174737
         834       -0.04   0.0143405   0.0174529
         835       -0.12   0.0141796   0.0174327
         836       -0.16   0.0139713   0.0174131
         837       -0.16   0.0137634   0.0173935
         838       -0.08   0.0136516   0.0173732
         839        -0.2   0.0133969   0.0173543
         840        -0.2   0.0131429   0.0173355
         841       -0.32   0.0127467   0.0173194
         842       -0.28    0.012399   0.0173023
         843       -0.28   0.0120522   0.0172853
         844       -0.24   0.0117536   0.0172674
         845        -0.2    0.011503   0.0172488
         846        -0.2    0.011253   0.0172302
         847       -0.12    0.011098   0.0172106
         848       -0.08   0.0109906   0.0171906
         849       -0.04   0.0109305   0.0171705
         850       -0.12   0.0107765   0.0171509
         851       -0.12   0.0106228   0.0171315
         852       -0.08   0.0105164   0.0171117
         853       -0.04   0.0104572   0.0170917
         854       -0.08   0.0103513   0.0170721
         855       -0.12   0.0101988   0.0170528
         856       -0.16        0.01    0.017034
         857        -0.2  0.00975496   0.0170159
         858        -0.2  0.00951049   0.0169978
         859       -0.28  0.00917346   0.0169814
         860       -0.28  0.00883721    0.016965
         861       -0.32  0.00845528   0.0169495
         862       -0.32  0.00807425   0.0169342
         863       -0.24  0.00778679    0.016917
         864       -0.16  0.00759259   0.0168985
         865        -0.2   0.0073526   0.0168807
         866       -0.24  0.00706697   0.0168636
         867       -0.32  0.00668973   0.0168484
         868       -0.32  0.00631336   0.0168332
         869       -0.16  0.00612198   0.0168149
         870        -0.2  0.00588506   0.0167972
         871       -0.04  0.00583238    0.016778
         872           0  0.00582569   0.0167588
         873        0.04  0.00586483   0.0167396
         874           0  0.00585812   0.0167205
         875        0.04  0.00589714   0.0167014
         876           0  0.00589041   0.0166824
         877        0.04   0.0059293   0.0166634
         878        0.04  0.00596811   0.0166444
         879        0.12  0.00609784    0.016626
         880        0.08  0.00618182   0.0166073
         881        0.08  0.00626561   0.0165887
         882        0.12  0.00639456   0.0165704
         883        0.16  0.00656852   0.0165525
         884        0.16  0.00674208   0.0165347
         885        0.24  0.00700565   0.0165181
         886        0.32  0.00735892   0.0165033
         887        0.36  0.00775648   0.0164895
         888        0.36  0.00815315   0.0164757
         889        0.28  0.00845894     0.01646
         890        0.28  0.00876404   0.0164443
         891        0.32  0.00911336   0.0164296
         892         0.4  0.00955157    0.016417
         893         0.4   0.0099888   0.0164044
         894         0.4   0.0104251   0.0163919
         895        0.48   0.0109497   0.0163819
         896        0.44   0.0114286   0.0163707
         897        0.48   0.0119509   0.0163607
         898        0.48   0.0124722   0.0163508
         899        0.44   0.0129477   0.0163395
         900        0.44   0.0134222   0.0163283
         901        0.44   0.0138957    0.016317
         902        0.48   0.0144124   0.0163071
         903        0.52   0.0149723   0.0162987
         904        0.44   0.0154425   0.0162874
         905         0.4   0.0158674    0.016275
         906        0.44   0.0163355   0.0162637
         907        0.52   0.0168908   0.0162553
         908        0.52   0.0174449   0.0162468
         909        0.48   0.0179538   0.0162369
         910        0.52   0.0185055   0.0162284
         911        0.52    0.019056   0.0162199
         912        0.48   0.0195614     0.01621
         913        0.52   0.0201095   0.0162015
         914        0.56   0.0207002   0.0161946
         915        0.56   0.0212896   0.0161876
         916        0.48   0.0217904   0.0161777
         917        0.48   0.0222901   0.0161678
         918        0.48   0.0227887   0.0161578
         919        0.48   0.0232862   0.0161479
         920        0.56   0.0238696   0.0161409
         921         0.6   0.0244951   0.0161355
         922        0.52   0.0250325   0.0161269
         923        0.52   0.0255688   0.0161184
         924        0.56   0.0261472   0.0161113
         925        0.52   0.0266811   0.0161027
         926        0.52   0.0272138   0.0160941
         927        0.44   0.0276591   0.0160829
         928        0.52   0.0281897   0.0160744
         929        0.48    0.028676   0.0160644
         930        0.52   0.0292043   0.0160558
         931        0.52   0.0297315   0.0160472
         932         0.6   0.0303433   0.0160417
         933         0.6   0.0309539   0.0160361
         934         0.6   0.0315632   0.0160305
         935         0.6   0.0321711   0.0160249
         936         0.6   0.0327778   0.0160192
         937        0.64   0.0334258   0.0160152
         938        0.64   0.0340725   0.0160112
         939        0.64   0.0347178   0.0160072
         940         0.6   0.0353191   0.0160014
         941         0.6   0.0359192   0.0159957
         942         0.6    0.036518   0.0159899
         943        0.64    0.037158   0.0159857
         944         0.6   0.0377542   0.0159799
         945        0.48   0.0382222   0.0159699
         946        0.52   0.0387315   0.0159611
         947        0.52   0.0392397   0.0159523
         948        0.56    0.039789    0.015945
         949        0.56   0.0403372   0.0159376
         950        0.56   0.0408842   0.0159302
         951        0.56   0.0414301   0.0159228
         952        0.56   0.0419748   0.0159154
         953        0.56   0.0425184   0.0159079
         954        0.68   0.0431866   0.0159053
         955        0.76   0.0439372   0.0159063
         956        0.68   0.0446025   0.0159036
         957        0.64   0.0452247   0.0158992
         958         0.6   0.0458038   0.0158931
         959         0.6   0.0463816    0.015887
         960        0.64       0.047   0.0158825
         961        0.64   0.0476171    0.015878
         962        0.56   0.0481497   0.0158704
         963        0.52   0.0486397   0.0158615
         964        0.44   0.0490456   0.0158502
         965        0.44   0.0494508    0.015839
         966        0.48   0.0498965   0.0158289
         967        0.44   0.0502999   0.0158176
         968        0.44   0.0507025   0.0158064
         969         0.4    0.051063   0.0157942
         970         0.4   0.0514227    0.015782
         971         0.4   0.0517817   0.0157698
         972        0.48   0.0522222   0.0157598
         973        0.44   0.0526208   0.0157486
         974        0.48   0.0530595   0.0157386
         975        0.48   0.0534974   0.0157285
         976        0.52   0.0539754   0.0157197
         977        0.52   0.0544524   0.0157108
         978        0.56   0.0549693   0.0157032
         979        0.48   0.0554035   0.0156932
         980        0.44   0.0557959   0.0156821
         981        0.44   0.0561876    0.015671
         982        0.52   0.0566599   0.0156621
         983        0.56   0.0571719   0.0156546
         984        0.56   0.0576829    0.015647
         985        0.56   0.0581929   0.0156394
         986        0.68   0.0588235   0.0156363
         987        0.64   0.0594124   0.0156315
         988        0.68   0.0600405   0.0156283
         989        0.48   0.0604651   0.0156183
         990        0.48   0.0608889   0.0156083
         991         0.4   0.0612311   0.0155963
         992        0.32   0.0614919   0.0155827
         993        0.32   0.0617523   0.0155692
         994        0.36   0.0620523   0.0155564
         995        0.44   0.0624322   0.0155454
         996         0.4   0.0627711   0.0155335
         997        0.36   0.0630692   0.0155208
         998        0.36   0.0633667   0.0155081
         999        0.36   0.0636637   0.0154954
        1000        0.44     0.06404   0.0154845
        1001        0.44   0.0644156   0.0154736
        1002        0.44   0.0647904   0.0154627
        1003         0.6    0.065324   0.0154565
        1004         0.6   0.0658566   0.0154502
        1005        0.56   0.0663483   0.0154427
        1006        0.56    0.066839   0.0154351
        1007         0.6   0.0673684   0.0154289
        1008        0.64   0.0679365    0.015424
        1009        0.64   0.0685035   0.0154192
        1010        0.64   0.0690693   0.0154143
        1011        0.56   0.0695549   0.0154067
        1012         0.6   0.0700791   0.0154004
        1013        0.64   0.0706417   0.0153954
        1014         0.6   0.0711637   0.0153891
        1015        0.56   0.0716453   0.0153815
        1016         0.6   0.0721654   0.0153751
        1017        0.56    0.072645   0.0153675
        1018        0.56   0.0731238   0.0153598
        1019         0.6   0.0736408   0.0153535
        1020        0.68   0.0742353   0.0153499
        1021        0.72   0.0748678   0.0153479
        1022         0.8   0.0755773   0.0153493
        1023        0.72   0.0762072   0.0153472
        1024        0.64   0.0767578   0.0153421
        1025        0.56   0.0772293   0.0153344
        1026        0.56   0.0776998   0.0153266
        1027         0.6   0.0782084   0.0153201
        1028        0.64   0.0787549    0.015315
        1029        0.68   0.0793392   0.0153112
        1030         0.8   0.0800388   0.0153124
        1031        0.72   0.0806596   0.0153101
        1032        0.64   0.0812016   0.0153048
        1033        0.64   0.0817425   0.0152996
        1034        0.76   0.0823985   0.0152988
        1035        0.76   0.0830531   0.0152981
        1036        0.72    0.083668   0.0152956
        1037        0.64   0.0842044   0.0152903
        1038        0.64   0.0847399   0.0152849
        1039        0.56   0.0851973   0.0152771
        1040        0.56   0.0856538   0.0152692
        1041        0.52   0.0860711   0.0152602
        1042        0.44   0.0864107   0.0152494
        1043        0.36   0.0866731    0.015237
        1044         0.4   0.0869732   0.0152254
        1045        0.44    0.087311   0.0152145
        1046        0.48   0.0876864   0.0152046
        1047        0.48   0.0880611   0.0151947
        1048        0.52   0.0884733   0.0151858
        1049        0.48   0.0888465   0.0151759
        1050        0.44    0.089181   0.0151651
        1051        0.52   0.0895909   0.0151563
        1052         0.4   0.0898859   0.0151447
        1053        0.36   0.0901425   0.0151325
        1054        0.28   0.0903226   0.0151192
        1055        0.32   0.0905403   0.0151065
        1056        0.36   0.0907955   0.0150943
        1057         0.4    0.091088   0.0150829
        1058         0.4     0.09138   0.0150714
        1059        0.36   0.0916336   0.0150593
        1060         0.4   0.0919245   0.0150479
        1061        0.48   0.0922903   0.0150382
        1062        0.52    0.092693   0.0150294
        1063        0.48   0.0930574   0.0150197
        1064        0.52   0.0934586    0.015011
        1065        0.52   0.0938592   0.0150022
        1066        0.48   0.0942214   0.0149925
        1067        0.52   0.0946204   0.0149838
        1068        0.48   0.0949813   0.0149741
        1069        0.48   0.0953414   0.0149644
        1070        0.52   0.0957383   0.0149557
        1071        0.52   0.0961345    0.014947
        1072        0.56   0.0965672   0.0149393
        1073        0.64   0.0970736   0.0149339
        1074        0.68   0.0976164   0.0149299
        1075         0.6   0.0980837   0.0149233
        1076         0.6   0.0985502   0.0149167
        1077         0.6   0.0990158   0.0149101
        1078         0.6   0.0994805   0.0149036
        1079         0.6   0.0999444    0.014897
        1080        0.56     0.10037   0.0148893
        1081        0.64     0.10087   0.0148838
        1082        0.64    0.101368   0.0148784
        1083         0.6    0.101828   0.0148718
        1084         0.6    0.102288   0.0148652
        1085        0.64    0.102783   0.0148597
        1086        0.64    0.103278   0.0148543
        1087        0.68    0.103809   0.0148501
        1088        0.76    0.104412   0.0148487
        1089        0.72    0.104977   0.0148458
        1090        0.72    0.105541   0.0148429
        1091        0.76    0.106141   0.0148414
        1092         0.8    0.106777   0.0148414
        1093        0.88    0.107484   0.0148447
        1094         0.8    0.108117   0.0148446
        1095        0.68    0.108639   0.0148403
        1096        0.64    0.109124   0.0148346
        1097        0.72    0.109681   0.0148316
        1098        0.84    0.110346    0.014833
        1099        0.92    0.111083   0.0148377
        1100        0.92    0.111818   0.0148425
        1101        0.92    0.112552   0.0148471
        1102        0.88    0.113249     0.01485
        1103        0.88    0.113944   0.0148528
        1104           1    0.114746    0.014861
        1105           1    0.115548   0.0148691
        1106           1    0.116347   0.0148772
        1107           1    0.117145   0.0148851
        1108           1    0.117942    0.014893
        1109           1    0.118738   0.0149008
        1110           1    0.119532   0.0149085
        1111           1    0.120324   0.0149161
        1112           1    0.121115   0.0149237
        1113           1    0.121905   0.0149312
        1114           1    0.122693   0.0149385
        1115           1     0.12348   0.0149459
        1116           1    0.124265   0.0149531
        1117           1    0.125049   0.0149602
        1118           1    0.125832   0.0149673
        1119           1    0.126613   0.0149743
        1120           1    0.127393   0.0149812
        1121           1    0.128171   0.0149881
        1122           1    0.128948   0.0149948
        1123           1    0.129724   0.0150015
        1124           1    0.130498   0.0150082
        1125           1    0.131271   0.0150147
        1126        0.88    0.131936   0.0150161
        1127        0.92    0.132635    0.015019
        1128        0.92    0.133333   0.0150219
        1129        0.92     0.13403   0.0150248
        1130        0.92    0.134726   0.0150276
        1131        0.96    0.135455    0.015032
        1132        0.88    0.136113   0.0150331
        1133        0.76    0.136664   0.0150299
        1134         0.8    0.137249    0.015028
        1135        0.84    0.137868   0.0150275
        1136        0.92    0.138556   0.0150301
        1137        0.96    0.139279   0.0150342
        1138        0.96        0.14   0.0150383
        1139           1    0.140755    0.015044
        1140           1    0.141509   0.0150497
        1141           1    0.142261   0.0150553
        1142           1    0.143012   0.0150608
        1143           1    0.143762   0.0150663
        1144           1     0.14451   0.0150717
        1145           1    0.145258   0.0150771
        1146           1    0.146003   0.0150824
        1147           1    0.146748   0.0150876
        1148           1    0.147491   0.0150927
        1149           1    0.148233   0.0150978
        1150           1    0.148974   0.0151028
        1151           1    0.149713   0.0151078
        1152           1    0.150451   0.0151127
        1153           1    0.151188   0.0151176
        1154           1    0.151924   0.0151223
        1155           1    0.152658   0.0151271
        1156           1    0.153391   0.0151317
        1157           1    0.154123   0.0151363
        1158           1    0.154853   0.0151409
        1159           1    0.155582   0.0151454
        1160           1     0.15631   0.0151498
        1161           1    0.157037   0.0151542
        1162           1    0.157762   0.0151585
        1163           1    0.158487   0.0151627
        1164           1     0.15921   0.0151669
        1165           1    0.159931   0.0151711
        1166           1    0.160652   0.0151752
        1167           1    0.161371   0.0151792
        1168           1    0.162089   0.0151832
        1169           1    0.162806   0.0151871
        1170           1    0.163521    0.015191
        1171           1    0.164236   0.0151948
        1172           1    0.164949   0.0151985
        1173           1    0.165661   0.0152022
        1174           1    0.166371   0.0152059
        1175           1    0.167081   0.0152095
        1176           1    0.167789    0.015213
        1177           1    0.168496   0.0152165
        1178           1    0.169202     0.01522
        1179           1    0.169907   0.0152234
        1180           1     0.17061   0.0152267
        1181           1    0.171312     0.01523
        1182           1    0.172014   0.0152333
        1183           1    0.172713   0.0152364
        1184           1    0.173412   0.0152396
        1185           1     0.17411   0.0152427
        1186           1    0.174806   0.0152457
        1187           1    0.175501   0.0152487
        1188           1    0.176195   0.0152517
        1189           1    0.176888   0.0152546
        1190           1     0.17758   0.0152574
        1191           1     0.17827   0.0152602
        1192           1     0.17896    0.015263
        1193           1    0.179648   0.0152657
        1194           1    0.180335   0.0152684
        1195           1    0.181021    0.015271
        1196           1    0.181706   0.0152736
        1197           1    0.182389   0.0152761
        1198           1    0.183072   0.0152786
        1199           1    0.183753    0.015281
        1200           1    0.184433   0.0152834
        1201           1    0.185112   0.0152858
        1202           1     0.18579   0.0152881
        1203           1    0.186467   0.0152904
        1204           1    0.187143   0.0152926
        1205           1    0.187817   0.0152948
        1206           1    0.188491   0.0152969
        1207           1    0.189163    0.015299
        1208           1    0.189834   0.0153011
        1209           1    0.190505   0.0153031
        1210           1    0.191174    0.015305
        1211           1    0.191841    0.015307
        1212           1    0.192508   0.0153089
        1213           1    0.193174   0.0153107
        1214           1    0.193839   0.0153125
        1215           1    0.194502   0.0153143
        1216           1    0.195164    0.015316
        1217           1    0.195826   0.0153177
        1218           1    0.196486   0.0153193
        1219           1    0.197145   0.0153209
        1220           1    0.197803   0.0153225
        1221           1     0.19846    0.015324
        1222           1    0.199116   0.0153255
        1223           1    0.199771    0.015327
        1224           1    0.200425   0.0153284
        1225           1    0.201078   0.0153298
        1226           1    0.201729   0.0153311
        1227           1     0.20238   0.0153324
        1228           1    0.203029   0.0153337
        1229           1    0.203678   0.0153349
        1230           1    0.204325   0.0153361
        1231           1    0.204972   0.0153373
        1232           1    0.205617   0.0153384
        1233           1    0.206261   0.0153395
        1234           1    0.206904   0.0153405
        1235           1    0.207547   0.0153415
        1236           1    0.208188   0.0153425
        1237           1    0.208828   0.0153435
        1238           1    0.209467   0.0153444
        1239           1    0.210105   0.0153452
        1240           1    0.210742   0.0153461
        1241           1    0.211378   0.0153469
        1242           1    0.212013   0.0153477
        1243           1    0.212647   0.0153484
        1244           1     0.21328   0.0153491
        1245           1    0.213912   0.0153498
        1246           1    0.214543   0.0153504
        1247           1    0.215172    0.015351
        1248           1    0.215801   0.0153516
        1249           1    0.216429   0.0153521
        1250           1    0.217056   0.0153527
        1251           1    0.217682   0.0153531
        1252           1    0.218307   0.0153536
        1253           1    0.218931    0.015354
        1254           1    0.219553   0.0153544
        1255           1    0.220175   0.0153547
        1256           1    0.220796   0.0153551
        1257           1    0.221416   0.0153554
        1258           1    0.222035   0.0153556
        1259           1    0.222653   0.0153558
        1260           1     0.22327    0.015356
        1261           1    0.223886   0.0153562
        1262           1    0.224501   0.0153564
        1263           1    0.225115   0.0153565
        1264           1    0.225728   0.0153566
        1265           1     0.22634   0.0153566
        1266           1    0.226951   0.0153566
        1267           1    0.227561   0.0153566
        1268           1     0.22817   0.0153566
        1269           1    0.228779   0.0153565
        1270           1    0.229386   0.0153564
        1271           1    0.229992   0.0153563
        1272           1    0.230597   0.0153562
        1273           1    0.231202    0.015356
        1274           1    0.231805   0.0153558
        1275           1    0.232408   0.0153556
        1276           1    0.233009   0.0153553
        1277           1     0.23361    0.015355
        1278           1     0.23421   0.0153547
        1279           1    0.234808   0.0153544
        1280           1    0.235406    0.015354
        1281           1    0.236003   0.0153536
        1282           1    0.236599   0.0153532
        1283           1    0.237194   0.0153528
        1284           1    0.237788   0.0153523
        1285           1    0.238381   0.0153518
        1286           1    0.238974   0.0153513
        1287           1    0.239565   0.0153508
        1288           1    0.240155   0.0153502
        1289           1    0.240745   0.0153496
        1290           1    0.241333    0.015349
        1291           1    0.241921   0.0153483
        1292           1    0.242508   0.0153477
        1293           1    0.243094    0.015347
        1294           1    0.243679   0.0153463
        1295           1    0.244263   0.0153455
        1296           1    0.244846   0.0153448
        1297           1    0.245428    0.015344
        1298           1    0.246009   0.0153432
        1299           1     0.24659   0.0153423
        1300           1    0.247169   0.0153415
        1301           1    0.247748   0.0153406
        1302           1    0.248326   0.0153397
        1303           1    0.248903   0.0153387
        1304           1    0.249479   0.0153378
        1305           1    0.250054   0.0153368
        1306           1    0.250628   0.0153358
        1307           1    0.251201   0.0153348
        1308           1    0.251774   0.0153338
        1309           1    0.252345   0.0153327
        1310           1    0.252916   0.0153316
        1311           1    0.253486   0.0153305
        1312           1    0.254055   0.0153294
        1313           1    0.254623   0.0153282
        1314           1     0.25519    0.015327
        1315           1    0.255757   0.0153258
        1316        0.96    0.256292   0.0153235
        1317           1    0.256856   0.0153223
        1318           1     0.25742   0.0153211
        1319           1    0.257983   0.0153198
        1320           1    0.258545   0.0153185
        1321           1    0.259107   0.0153172
        1322           1    0.259667   0.0153158
        1323           1    0.260227   0.0153145
        1324           1    0.260785   0.0153131
        1325           1    0.261343   0.0153117
        1326           1      0.2619   0.0153103
        1327           1    0.262457   0.0153088
        1328           1    0.263012   0.0153074
        1329           1    0.263567   0.0153059
        1330           1     0.26412   0.0153044
        1331           1    0.264673   0.0153029
        1332           1    0.265225   0.0153014
        1333           1    0.265776   0.0152998
        1334           1    0.266327   0.0152982
        1335           1    0.266876   0.0152966
        1336           1    0.267425    0.015295
        1337           1    0.267973   0.0152934
        1338           1     0.26852   0.0152918
        1339           1    0.269066   0.0152901
        1340           1    0.269612   0.0152884
        1341           1    0.270157   0.0152867
        1342           1      0.2707    0.015285
        1343           1    0.271243   0.0152832
        1344           1    0.271786   0.0152815
        1345           1    0.272327   0.0152797
        1346           1    0.272868   0.0152779
        1347        0.92    0.273348   0.0152741
        1348        0.88    0.273798   0.0152694
        1349        0.84    0.274218   0.0152639
        1350        0.72    0.274548   0.0152561
        1351        0.76    0.274907   0.0152491
        1352         0.6    0.275148   0.0152397
        1353        0.64    0.275418   0.0152308
        1354         0.8    0.275805   0.0152245
        1355        0.76    0.276162   0.0152175
        1356        0.84    0.276578   0.0152119
        1357        0.92    0.277052   0.0152081
        1358        0.84    0.277467   0.0152025
        1359           1    0.277999   0.0152007
        1360           1    0.278529   0.0151987
        1361           1     0.27906   0.0151968
        1362           1    0.279589   0.0151949
        1363           1    0.280117   0.0151929
        1364           1    0.280645   0.0151909
        1365           1    0.281172    0.015189
        1366           1    0.281698   0.0151869
        1367           1    0.282224   0.0151849
        1368           1    0.282749   0.0151829
        1369           1    0.283272   0.0151808
        1370           1    0.283796   0.0151788
        1371           1    0.284318   0.0151767
        1372           1     0.28484   0.0151746
        1373           1    0.285361   0.0151725
        1374           1    0.285881   0.0151703
        1375           1      0.2864   0.0151682
        1376           1    0.286919    0.015166
        1377           1    0.287436   0.0151639
        1378           1    0.287954   0.0151617
        1379           1     0.28847   0.0151595
        1380           1    0.288986   0.0151572
        1381           1      0.2895    0.015155
        1382           1    0.290014   0.0151528
        1383           1    0.290528   0.0151505
        1384           1     0.29104   0.0151482
        1385           1    0.291552   0.0151459
        1386           1    0.292063   0.0151436
        1387           1    0.292574   0.0151413
        1388           1    0.293084    0.015139
        1389           1    0.293593   0.0151366
        1390           1    0.294101   0.0151343
        1391           1    0.294608   0.0151319
        1392           1    0.295115   0.0151295
        1393           1    0.295621   0.0151271
        1394           1    0.296126   0.0151247
        1395           1    0.296631   0.0151223
        1396           1    0.297135   0.0151198
        1397           1    0.297638   0.0151174
        1398           1     0.29814   0.0151149
        1399           1    0.298642   0.0151124
        1400           1    0.299143   0.0151099
        1401           1    0.299643   0.0151074
        1402        0.96    0.300114    0.015104
        1403           1    0.300613   0.0151014
        1404           1    0.301111   0.0150989
        1405           1    0.301609   0.0150964
        1406           1    0.302105   0.0150938
        1407           1    0.302601   0.0150912
        1408           1    0.303097   0.0150886
        1409           1    0.303591    0.015086
        1410           1    0.304085   0.0150834
        1411           1    0.304578   0.0150808
        1412           1    0.305071   0.0150781
        1413           1    0.305563   0.0150755
        1414           1    0.306054   0.0150728
        1415           1    0.306544   0.0150701
        1416           1    0.307034   0.0150674
        1417           1    0.307523   0.0150647
        1418           1    0.308011    0.015062
        1419           1    0.308499   0.0150593
        1420           1    0.308986   0.0150566
        1421           1    0.309472   0.0150538
        1422        0.96     0.30993   0.0150502
        1423           1    0.310415   0.0150474
        1424           1    0.310899   0.0150447
        1425           1    0.311382   0.0150419
        1426           1    0.311865   0.0150391
        1427           1    0.312348   0.0150363
        1428           1    0.312829   0.0150334
        1429           1     0.31331   0.0150306
        1430           1     0.31379   0.0150278
        1431           1     0.31427   0.0150249
        1432           1    0.314749    0.015022
        1433           1    0.315227   0.0150192
        1434           1    0.315704   0.0150163
        1435           1    0.316181   0.0150134
        1436           1    0.316657   0.0150105
        1437           1    0.317133   0.0150076
        1438           1    0.317608   0.0150046
        1439           1    0.318082   0.0150017
        1440           1    0.318556   0.0149988
        1441           1    0.319028   0.0149958
        1442           1    0.319501   0.0149928
        1443           1    0.319972   0.0149899
        1444           1    0.320443   0.0149869
        1445           1    0.320913   0.0149839
        1446           1    0.321383   0.0149809
        1447           1    0.321852   0.0149779
        1448           1     0.32232   0.0149749
        1449           1    0.322788   0.0149718
        1450           1    0.323255   0.0149688
        1451           1    0.323722   0.0149657
        1452           1    0.324187   0.0149627
        1453           1    0.324652   0.0149596
        1454           1    0.325117   0.0149565
        1455           1    0.325581   0.0149534
        1456           1    0.326044   0.0149503
        1457           1    0.326507   0.0149472
        1458           1    0.326968   0.0149441
        1459           1     0.32743    0.014941
        1460           1     0.32789   0.0149378
        1461           1     0.32835   0.0149347
        1462           1     0.32881   0.0149316
        1463           1    0.329269   0.0149284
        1464           1    0.329727   0.0149252
        1465           1    0.330184    0.014922
        1466           1    0.330641   0.0149189
        1467           1    0.331097   0.0149157
        1468           1    0.331553   0.0149125
        1469           1    0.332008   0.0149093
        1470           1    0.332463    0.014906
        1471           1    0.332916   0.0149028
        1472           1     0.33337   0.0148996
        1473           1    0.333822   0.0148963
        1474           1    0.334274   0.0148931
        1475           1    0.334725   0.0148898
        1476           1    0.335176   0.0148865
        1477           1    0.335626   0.0148833
        1478           1    0.336076     0.01488
        1479           1    0.336525   0.0148767
        1480           1    0.336973   0.0148734
        1481           1    0.337421   0.0148701
        1482           1    0.337868   0.0148668
        1483           1    0.338314   0.0148635
        1484           1     0.33876   0.0148601
        1485           1    0.339205   0.0148568
        1486           1     0.33965   0.0148534
        1487           1    0.340094   0.0148501
        1488           1    0.340538   0.0148467
        1489           1    0.340981   0.0148434
        1490           1    0.341423     0.01484
        1491        0.96    0.341838   0.0148358
        1492        0.96    0.342252   0.0148317
        1493        0.92    0.342639   0.0148268
        1494           1    0.343079   0.0148234
        1495           1    0.343518     0.01482
        1496           1    0.343957   0.0148166
        1497           1    0.344395   0.0148132
        1498           1    0.344833   0.0148097
        1499           1     0.34527   0.0148063
        1500           1    0.345707   0.0148029
        1501           1    0.346143   0.0147994
        1502           1    0.346578    0.014796
        1503           1    0.347013   0.0147925
        1504           1    0.347447    0.014789
        1505           1     0.34788   0.0147856
        1506           1    0.348313   0.0147821
        1507           1    0.348746   0.0147786
        1508           1    0.349178   0.0147751
        1509           1    0.349609   0.0147716
        1510           1     0.35004   0.0147681
        1511           1     0.35047   0.0147646
        1512           1    0.350899   0.0147611
        1513           1    0.351328   0.0147576
        1514           1    0.351757    0.014754
        1515           1    0.352185   0.0147505
