#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         252        0.32    0.619365   0.0168769
         253        0.44    0.618656   0.0168251
         254         0.4    0.617795   0.0167809
         255        0.52    0.617412   0.0167195
         256        0.64      0.6175   0.0166544
         257         0.6    0.617432   0.0165897
         258        0.64    0.617519   0.0165256
         259        0.64    0.617606   0.0164621
         260        0.68    0.617846   0.0164005
         261        0.68    0.618084   0.0163394
         262        0.72    0.618473   0.0162817
         263         0.8    0.619163   0.0162344
         264        0.84        0.62   0.0161944
         265         0.8    0.620679   0.0161475
         266         0.8    0.621353   0.0161009
         267         0.8    0.622022   0.0160545
         268        0.84    0.622836   0.0160152
         269        0.84    0.623643    0.015976
         270        0.84    0.624444   0.0159369
         271        0.92    0.625535   0.0159154
         272           1    0.626912   0.0159163
         273           1    0.628278   0.0159165
         274           1    0.629635   0.0159162
         275           1    0.630982   0.0159152
         276           1    0.632319   0.0159136
         277           1    0.633646   0.0159114
         278           1    0.634964   0.0159086
         279           1    0.636272   0.0159053
         280           1    0.637571   0.0159015
         281           1    0.638861   0.0158971
         282           1    0.640142   0.0158922
         283           1    0.641413   0.0158869
         284           1    0.642676    0.015881
         285           1     0.64393   0.0158747
         286           1    0.645175   0.0158679
         287           1    0.646411   0.0158607
         288           1    0.647639   0.0158531
         289           1    0.648858   0.0158451
         290           1    0.650069   0.0158366
         291           1    0.651271   0.0158278
         292           1    0.652466   0.0158186
         293           1    0.653652    0.015809
         294           1     0.65483   0.0157991
         295           1       0.656   0.0157888
         296           1    0.657162   0.0157782
         297           1    0.658316   0.0157672
         298           1    0.659463   0.0157559
         299           1    0.660602   0.0157443
         300           1    0.661733   0.0157325
         301           1    0.662857   0.0157203
         302           1    0.663974   0.0157078
         303           1    0.665083   0.0156951
         304           1    0.666184   0.0156821
         305           1    0.667279   0.0156688
         306           1    0.668366   0.0156553
         307           1    0.669446   0.0156415
         308           1    0.670519   0.0156275
         309           1    0.671586   0.0156132
         310           1    0.672645   0.0155988
         311           1    0.673698   0.0155841
         312           1    0.674744   0.0155692
         313           1    0.675783   0.0155541
         314           1    0.676815   0.0155388
         315           1    0.677841   0.0155233
         316           1    0.678861   0.0155076
         317           1    0.679874   0.0154918
         318           1    0.680881   0.0154757
         319           1    0.681881   0.0154595
         320           1    0.682875   0.0154431
         321           1    0.683863   0.0154266
         322           1    0.684845   0.0154099
         323           1     0.68582    0.015393
         324           1     0.68679    0.015376
         325           1    0.687754   0.0153589
         326           1    0.688712   0.0153416
         327           1    0.689664   0.0153242
         328           1     0.69061   0.0153067
         329           1     0.69155    0.015289
         330           1    0.692485   0.0152712
         331           1    0.693414   0.0152533
         332           1    0.694337   0.0152353
         333           1    0.695255   0.0152172
         334           1    0.696168   0.0151989
         335           1    0.697075   0.0151806
         336           1    0.697976   0.0151622
         337           1    0.698872   0.0151436
         338           1    0.699763    0.015125
         339           1    0.700649   0.0151063
         340           1    0.701529   0.0150875
         341           1    0.702405   0.0150686
         342           1    0.703275   0.0150497
         343           1     0.70414   0.0150307
         344           1       0.705   0.0150115
         345           1    0.705855   0.0149924
         346           1    0.706705   0.0149731
         347           1     0.70755   0.0149538
         348           1    0.708391   0.0149344
         349           1    0.709226    0.014915
         350           1    0.710057   0.0148955
         351           1    0.710883   0.0148759
         352           1    0.711705   0.0148563
         353           1    0.712521   0.0148367
         354           1    0.713333    0.014817
         355           1    0.714141   0.0147972
         356           1    0.714944   0.0147774
         357           1    0.715742   0.0147576
         358           1    0.716536   0.0147377
         359           1    0.717326   0.0147178
         360           1    0.718111   0.0146979
         361        0.96    0.718781   0.0146724
         362        0.96    0.719448    0.014647
         363        0.96     0.72011   0.0146216
         364           1    0.720879   0.0146017
         365           1    0.721644   0.0145817
         366           1    0.722404   0.0145617
         367           1    0.723161   0.0145416
         368           1    0.723913   0.0145215
         369           1    0.724661   0.0145015
         370           1    0.725405   0.0144813
         371           1    0.726146   0.0144612
         372           1    0.726882   0.0144411
         373           1    0.727614   0.0144209
         374           1    0.728342   0.0144007
         375           1    0.729067   0.0143805
         376           1    0.729787   0.0143603
         377           1    0.730504   0.0143401
         378           1    0.731217   0.0143199
         379           1    0.731926   0.0142996
         380           1    0.732632   0.0142794
         381           1    0.733333   0.0142592
         382           1    0.734031   0.0142389
         383           1    0.734726   0.0142187
         384           1    0.735417   0.0141984
         385           1    0.736104   0.0141781
         386           1    0.736788   0.0141579
         387           1    0.737468   0.0141376
         388           1    0.738144   0.0141174
         389           1    0.738817   0.0140971
         390           1    0.739487   0.0140769
         391           1    0.740153   0.0140566
         392           1    0.740816   0.0140364
         393           1    0.741476   0.0140162
         394           1    0.742132   0.0139959
         395           1    0.742785   0.0139757
         396           1    0.743434   0.0139555
         397           1    0.744081   0.0139353
         398           1    0.744724   0.0139151
         399           1    0.745363    0.013895
         400           1       0.746   0.0138748
         401           1    0.746633   0.0138546
         402           1    0.747264   0.0138345
         403           1    0.747891   0.0138144
         404           1    0.748515   0.0137943
         405           1    0.749136   0.0137742
         406           1    0.749754   0.0137541
         407           1    0.750369   0.0137341
         408           1     0.75098    0.013714
         409           1    0.751589    0.013694
         410           1    0.752195    0.013674
         411           1    0.752798    0.013654
         412           1    0.753398    0.013634
         413           1    0.753995   0.0136141
         414           1    0.754589   0.0135942
         415           1    0.755181   0.0135743
         416           1    0.755769   0.0135544
         417           1    0.756355   0.0135345
         418           1    0.756938   0.0135147
         419           1    0.757518   0.0134949
         420           1    0.758095   0.0134751
         421           1     0.75867   0.0134554
         422        0.96    0.759147   0.0134319
         423        0.92    0.759527   0.0134055
         424        0.96        0.76   0.0133823
         425        0.96    0.760471   0.0133591
         426           1    0.761033   0.0133395
         427           1    0.761593     0.01332
         428           1     0.76215   0.0133005
         429           1    0.762704   0.0132811
         430           1    0.763256   0.0132617
         431           1    0.763805   0.0132423
         432           1    0.764352   0.0132229
         433           1    0.764896   0.0132035
         434           1    0.765438   0.0131842
         435           1    0.765977   0.0131649
         436           1    0.766514   0.0131457
         437           1    0.767048   0.0131265
         438           1     0.76758   0.0131073
         439           1    0.768109   0.0130881
         440           1    0.768636   0.0130689
         441           1    0.769161   0.0130498
         442           1    0.769683   0.0130308
         443           1    0.770203   0.0130117
         444           1    0.770721   0.0129927
         445           1    0.771236   0.0129737
         446           1    0.771749   0.0129548
         447           1     0.77226   0.0129358
         448           1    0.772768   0.0129169
         449           1    0.773274   0.0128981
         450           1    0.773778   0.0128793
         451           1    0.774279   0.0128605
         452           1    0.774779   0.0128417
         453           1    0.775276    0.012823
         454        0.96    0.775683   0.0128012
         455        0.96    0.776088   0.0127795
         456        0.96    0.776491   0.0127578
         457        0.88    0.776718   0.0127319
         458        0.88    0.776943   0.0127061
         459        0.92    0.777255   0.0126822
         460         0.8    0.777304   0.0126548
         461        0.84     0.77744    0.012628
         462        0.84    0.777576   0.0126014
         463        0.92    0.777883    0.012578
         464        0.88    0.778103   0.0125528
         465        0.84    0.778237   0.0125265
         466        0.96    0.778627   0.0125057
         467           1    0.779101   0.0124879
         468           1    0.779573   0.0124701
         469           1    0.780043   0.0124524
         470           1    0.780511   0.0124347
         471           1    0.780977    0.012417
         472           1    0.781441   0.0123994
         473           1    0.781903   0.0123818
         474           1    0.782363   0.0123642
         475           1    0.782821   0.0123466
         476           1    0.783277   0.0123291
         477           1    0.783732   0.0123117
         478           1    0.784184   0.0122942
         479           1    0.784635   0.0122768
         480           1    0.785083   0.0122594
         481           1     0.78553   0.0122421
         482           1    0.785975   0.0122248
         483           1    0.786418   0.0122075
         484           1     0.78686   0.0121902
         485           1    0.787299    0.012173
         486           1    0.787737   0.0121558
         487           1    0.788172   0.0121387
         488           1    0.788607   0.0121216
         489           1    0.789039   0.0121045
         490           1    0.789469   0.0120874
         491           1    0.789898   0.0120704
         492           1    0.790325   0.0120534
         493           1    0.790751   0.0120365
         494           1    0.791174   0.0120196
         495           1    0.791596   0.0120027
         496           1    0.792016   0.0119858
         497           1    0.792435    0.011969
         498           1    0.792851   0.0119523
         499           1    0.793267   0.0119355
         500           1     0.79368   0.0119188
         501           1    0.794092   0.0119021
         502           1    0.794502   0.0118855
         503           1    0.794911   0.0118689
         504           1    0.795317   0.0118523
         505           1    0.795723   0.0118357
         506           1    0.796126   0.0118192
         507           1    0.796529   0.0118028
         508           1    0.796929   0.0117863
         509           1    0.797328   0.0117699
         510           1    0.797725   0.0117536
         511           1    0.798121   0.0117372
         512           1    0.798516   0.0117209
         513        0.96     0.79883   0.0117023
         514           1    0.799222   0.0116861
         515           1    0.799612   0.0116699
         516           1         0.8   0.0116537
         517           1    0.800387   0.0116376
         518           1    0.800772   0.0116215
         519           1    0.801156   0.0116055
         520           1    0.801538   0.0115894
         521           1    0.801919   0.0115734
         522           1    0.802299   0.0115575
         523        0.96      0.8026   0.0115393
         524           1    0.802977   0.0115235
         525           1    0.803352   0.0115076
         526           1    0.803726   0.0114918
         527           1    0.804099    0.011476
         528           1     0.80447   0.0114603
         529           1    0.804839   0.0114446
         530           1    0.805208   0.0114289
         531           1    0.805574   0.0114133
         532           1     0.80594   0.0113977
         533           1    0.806304   0.0113821
         534           1    0.806667   0.0113666
         535           1    0.807028   0.0113511
         536           1    0.807388   0.0113356
         537           1    0.807747   0.0113202
         538           1    0.808104   0.0113048
         539        0.96    0.808386   0.0112873
         540           1    0.808741    0.011272
         541           1    0.809094   0.0112567
         542           1    0.809446   0.0112414
         543           1    0.809797   0.0112262
         544           1    0.810147    0.011211
         545           1    0.810495   0.0111958
         546           1    0.810842   0.0111807
         547           1    0.811188   0.0111656
         548           1    0.811533   0.0111506
         549           1    0.811876   0.0111355
         550           1    0.812218   0.0111205
         551           1    0.812559   0.0111056
         552           1    0.812899   0.0110907
         553           1    0.813237   0.0110758
         554           1    0.813574   0.0110609
         555           1     0.81391   0.0110461
         556           1    0.814245   0.0110313
         557           1    0.814578   0.0110165
         558           1     0.81491   0.0110018
         559           1    0.815242   0.0109871
         560           1    0.815571   0.0109724
         561           1      0.8159   0.0109578
         562           1    0.816228   0.0109432
         563           1    0.816554   0.0109286
         564           1    0.816879   0.0109141
         565           1    0.817204   0.0108995
         566           1    0.817527   0.0108851
         567           1    0.817848   0.0108706
         568           1    0.818169   0.0108562
         569           1    0.818489   0.0108418
         570        0.88    0.818596   0.0108234
         571         0.8    0.818564   0.0108045
         572        0.68    0.818322   0.0107883
         573        0.68     0.81808   0.0107722
         574         0.6      0.8177   0.0107601
         575        0.64    0.817391   0.0107458
         576        0.52    0.816875   0.0107396
         577        0.44    0.816222   0.0107408
         578        0.44    0.815571   0.0107419
         579        0.44    0.814922   0.0107429
         580        0.56    0.814483   0.0107334
         581        0.64    0.814182   0.0107191
         582        0.48    0.813608   0.0107161
         583        0.48    0.813036   0.0107129
         584        0.52    0.812534   0.0107063
         585        0.48    0.811966   0.0107031
         586         0.6    0.811604    0.010691
         587        0.68     0.81138   0.0106751
         588        0.64    0.811088   0.0106609
         589        0.68    0.810866   0.0106452
         590         0.6    0.810508   0.0106331
         591        0.52    0.810017   0.0106265
         592        0.48    0.809459   0.0106231
         593        0.56    0.809039   0.0106135
         594        0.56     0.80862    0.010604
         595         0.6    0.808269   0.0105919
         596        0.52    0.807785   0.0105852
         597        0.56     0.80737   0.0105756
         598         0.6    0.807023   0.0105636
         599        0.64    0.806745   0.0105496
         600        0.64    0.806467   0.0105357
         601        0.64     0.80619   0.0105218
         602         0.6    0.805847   0.0105099
         603        0.64    0.805572   0.0104961
         604         0.6    0.805232   0.0104842
         605        0.52     0.80476   0.0104775
         606        0.44    0.804158   0.0104775
         607        0.52     0.80369   0.0104707
         608        0.56    0.803289   0.0104611
         609        0.48    0.802759   0.0104574
         610         0.4    0.802098   0.0104611
         611        0.44    0.801506   0.0104607
         612         0.4     0.80085   0.0104642
         613        0.36    0.800131   0.0104718
         614         0.4    0.799479    0.010475
         615        0.36    0.798764   0.0104823
         616        0.32    0.797987   0.0104941
         617        0.24    0.797083    0.010516
         618         0.2    0.796117   0.0105432
         619        0.16    0.795089   0.0105762
         620        0.24    0.794194   0.0105969
         621        0.32     0.79343   0.0106074
         622        0.28    0.792605   0.0106224
         623        0.32    0.791846   0.0106324
         624        0.32     0.79109   0.0106422
         625        0.36      0.7904   0.0106475
         626        0.32    0.789649    0.010657
         627        0.28    0.788836   0.0106709
         628        0.24    0.787962   0.0106897
         629         0.4    0.787345   0.0106904
         630        0.48    0.786857   0.0106846
         631        0.48    0.786371   0.0106787
         632        0.48    0.785886   0.0106728
         633        0.68    0.785719   0.0106573
         634        0.68    0.785552   0.0106418
         635        0.64    0.785323   0.0106275
         636         0.6    0.785031   0.0106148
         637        0.68    0.784867   0.0105994
         638        0.76    0.784828   0.0105828
         639         0.8    0.784851   0.0105663
         640         0.8    0.784875   0.0105498
         641        0.88    0.785023   0.0105344
         642        0.88    0.785171    0.010519
         643        0.88    0.785319   0.0105037
         644        0.96     0.78559   0.0104909
         645        0.84    0.785674    0.010475
         646        0.92    0.785882   0.0104608
         647        0.96    0.786151   0.0104481
         648        0.92    0.786358    0.010434
         649           1    0.786687   0.0104232
         650           1    0.787015   0.0104123
         651           1    0.787343   0.0104014
         652           1    0.787669   0.0103906
         653           1    0.787994   0.0103798
         654           1    0.788318    0.010369
         655           1    0.788641   0.0103582
         656           1    0.788963   0.0103474
         657           1    0.789285   0.0103366
         658           1    0.789605   0.0103259
         659           1    0.789924   0.0103151
         660           1    0.790242   0.0103044
         661           1     0.79056   0.0102937
         662           1    0.790876    0.010283
         663           1    0.791192   0.0102723
         664           1    0.791506   0.0102617
         665           1     0.79182    0.010251
         666           1    0.792132   0.0102404
         667           1    0.792444   0.0102298
         668           1    0.792754   0.0102192
         669           1    0.793064   0.0102086
         670           1    0.793373   0.0101981
         671           1    0.793681   0.0101875
         672           1    0.793988    0.010177
         673           1    0.794294   0.0101665
         674           1    0.794599    0.010156
         675           1    0.794904   0.0101455
         676           1    0.795207    0.010135
         677           1     0.79551   0.0101245
         678           1    0.795811   0.0101141
         679           1    0.796112   0.0101037
         680           1    0.796412   0.0100933
         681           1    0.796711   0.0100829
         682           1    0.797009   0.0100725
         683           1    0.797306   0.0100621
         684           1    0.797602   0.0100518
         685           1    0.797898   0.0100414
         686           1    0.798192   0.0100311
         687           1    0.798486   0.0100208
         688           1    0.798779   0.0100105
         689           1    0.799071   0.0100003
         690        0.92    0.799246  0.00998731
         691        0.96    0.799479  0.00997556
         692           1    0.799769  0.00996535
         693           1    0.800058  0.00995516
         694           1    0.800346  0.00994499
         695           1    0.800633  0.00993482
         696           1     0.80092  0.00992468
         697           1    0.801205  0.00991455
         698           1     0.80149  0.00990443
         699           1    0.801774  0.00989434
         700           1    0.802057  0.00988425
         701           1     0.80234  0.00987418
         702           1    0.802621  0.00986413
         703           1    0.802902   0.0098541
         704           1    0.803182  0.00984408
         705           1    0.803461  0.00983407
         706           1    0.803739  0.00982408
         707           1    0.804017  0.00981411
         708           1    0.804294  0.00980415
         709           1     0.80457   0.0097942
         710           1    0.804845  0.00978428
         711           1     0.80512  0.00977436
         712           1    0.805393  0.00976447
         713           1    0.805666  0.00975459
         714           1    0.805938  0.00974472
         715           1     0.80621  0.00973487
         716           1     0.80648  0.00972504
         717           1     0.80675  0.00971522
         718           1    0.807019  0.00970541
         719           1    0.807288  0.00969563
         720           1    0.807556  0.00968585
         721           1    0.807822   0.0096761
         722           1    0.808089  0.00966636
         723           1    0.808354  0.00965663
         724           1    0.808619  0.00964692
         725           1    0.808883  0.00963722
         726           1    0.809146  0.00962754
         727           1    0.809409  0.00961788
         728        0.84    0.809451  0.00960476
         729        0.84    0.809492  0.00959168
         730        0.84    0.809534  0.00957863
         731        0.76    0.809466  0.00956576
         732        0.72    0.809344  0.00955348
         733        0.64    0.809113  0.00954324
         734        0.68    0.808937  0.00953186
         735         0.8    0.808925   0.0095189
         736        0.76    0.808859  0.00950619
         737        0.76    0.808792  0.00949353
         738         0.8     0.80878  0.00948067
         739        0.72     0.80866   0.0094686
         740        0.76    0.808595  0.00945604
         741         0.8    0.808583  0.00944328
         742        0.96    0.808787  0.00943276
         743        0.92    0.808937  0.00942125
         744        0.96     0.80914  0.00941078
         745           1    0.809396  0.00940163
         746           1    0.809651   0.0093925
         747           1    0.809906  0.00938338
         748           1     0.81016  0.00937428
         749           1    0.810414  0.00936519
         750           1    0.810667  0.00935611
         751           1    0.810919  0.00934705
         752           1     0.81117    0.009338
         753           1    0.811421  0.00932897
         754           1    0.811671  0.00931995
         755           1    0.811921  0.00931094
         756           1    0.812169  0.00930195
         757           1    0.812417  0.00929297
         758           1    0.812665    0.009284
         759           1    0.812912  0.00927505
         760           1    0.813158  0.00926611
         761           1    0.813403  0.00925719
         762           1    0.813648  0.00924828
         763           1    0.813893  0.00923938
         764           1    0.814136   0.0092305
         765           1    0.814379  0.00922163
         766           1    0.814621  0.00921277
         767           1    0.814863  0.00920393
         768           1    0.815104   0.0091951
         769           1    0.815345  0.00918629
         770           1    0.815584  0.00917749
         771           1    0.815824   0.0091687
         772           1    0.816062  0.00915993
         773           1      0.8163  0.00915117
         774           1    0.816537  0.00914242
         775           1    0.816774  0.00913369
         776           1     0.81701  0.00912497
         777           1    0.817246  0.00911627
         778           1    0.817481  0.00910758
         779           1    0.817715   0.0090989
         780           1    0.817949  0.00909023
         781           1    0.818182  0.00908158
         782           1    0.818414  0.00907294
         783           1    0.818646  0.00906432
         784           1    0.818878  0.00905571
         785           1    0.819108  0.00904711
         786           1    0.819338  0.00903853
         787           1    0.819568  0.00902996
         788           1    0.819797   0.0090214
         789           1    0.820025  0.00901286
         790           1    0.820253  0.00900433
         791           1     0.82048  0.00899581
         792           1    0.820707  0.00898731
         793           1    0.820933  0.00897882
         794           1    0.821159  0.00897034
         795           1    0.821384  0.00896188
         796           1    0.821608  0.00895343
         797           1    0.821832  0.00894499
         798           1    0.822055  0.00893657
         799           1    0.822278  0.00892816
         800           1      0.8225  0.00891976
         801           1    0.822722  0.00891138
         802           1    0.822943  0.00890301
         803           1    0.823163  0.00889465
         804           1    0.823383  0.00888631
         805           1    0.823602  0.00887798
         806           1    0.823821  0.00886966
         807           1     0.82404  0.00886136
         808           1    0.824257  0.00885306
         809           1    0.824475  0.00884479
         810           1    0.824691  0.00883652
         811           1    0.824908  0.00882827
         812           1    0.825123  0.00882003
         813           1    0.825338   0.0088118
         814           1    0.825553  0.00880359
         815           1    0.825767  0.00879539
         816           1     0.82598   0.0087872
         817           1    0.826193  0.00877903
         818           1    0.826406  0.00877087
         819           1    0.826618  0.00876272
         820           1    0.826829  0.00875458
         821           1     0.82704  0.00874646
         822           1    0.827251  0.00873835
         823           1    0.827461  0.00873025
         824           1     0.82767  0.00872217
         825           1    0.827879   0.0087141
         826           1    0.828087  0.00870604
         827           1    0.828295  0.00869799
         828           1    0.828502  0.00868996
         829           1    0.828709  0.00868194
         830           1    0.828916  0.00867393
         831           1    0.829122  0.00866594
         832           1    0.829327  0.00865795
         833           1    0.829532  0.00864998
         834           1    0.829736  0.00864203
         835           1     0.82994  0.00863408
