#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         865         100     75.9682     1.17201
         866         100     75.9959     1.17099
         867         100     76.0236     1.16996
         868         100     76.0512     1.16894
         869         100     76.0788     1.16792
         870         100     76.1063      1.1669
         871         100     76.1337     1.16588
         872         100     76.1611     1.16487
         873         100     76.1884     1.16385
         874         100     76.2157     1.16284
         875         100     76.2428     1.16183
         876         100       76.27     1.16082
         877         100      76.297     1.15981
         878         100      76.324      1.1588
         879         100     76.3509      1.1578
         880         100     76.3778      1.1568
         881         100     76.4046     1.15579
         882         100     76.4314     1.15479
         883         100     76.4581     1.15379
         884         100     76.4847     1.15279
         885         100     76.5113      1.1518
         886         100     76.5378      1.1508
         887         100     76.5642     1.14981
         888         100     76.5906     1.14882
         889         100      76.617     1.14783
         890         100     76.6432     1.14684
         891         100     76.6695     1.14585
         892         100     76.6956     1.14486
         893         100     76.7217     1.14388
         894         100     76.7477      1.1429
         895         100     76.7737     1.14192
