#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
          601      5.07205      9.58331     0.300319
          602      5.07205      9.57582     0.299913
          603      6.26183      9.57032     0.299466
          604      6.26474      9.56485      0.29902
          605      6.93247       9.5605     0.298557
          606      7.21557      9.55663     0.298089
          607      6.83728      9.55215     0.297631
          608      6.44467      9.54704     0.297185
          609      6.44467      9.54194     0.296741
          610      7.19342      9.53809     0.296279
          611      8.33026      9.53612       0.2958
          612      8.11469      9.53379     0.295325
          613       6.7313      9.52922     0.294879
          614      7.18859      9.52541     0.294423
          615      6.68043      9.52078      0.29398
          616      6.68043      9.51617     0.293539
          617      6.18858      9.51078     0.293112
          618      6.18858       9.5054     0.292687
          619      5.62296      9.49913     0.292281
          620      6.07623      9.49361     0.291861
          621      7.16476      9.48986     0.291415
          622      7.16476      9.48612      0.29097
          623      7.73352      9.48331     0.290516
          624      7.73352       9.4805     0.290064
          625      9.12237      9.47993       0.2896
          626      8.70325      9.47869      0.28914
          627      9.13405      9.47814     0.288679
          628      9.13405      9.47759     0.288219
          629      9.13405      9.47705     0.287761
          630      8.71207      9.47583     0.287307
          631      8.08274      9.47363     0.286859
          632      8.08274      9.47142     0.286414
          633      7.81263       9.4688     0.285973
          634      8.39732      9.46711     0.285526
          635      7.22283      9.46358     0.285098
          636      6.51492      9.45894     0.284687
          637      5.20874      9.45227     0.284318
          638      4.47787      9.44447      0.28398
          639      4.47787       9.4367     0.283641
          640      5.04366      9.42984     0.283281
          641      3.50587       9.4206      0.28299
          642      3.50587      9.41138     0.282699
          643      4.27912       9.4034     0.282371
          644      5.16958      9.39683     0.282009
          645      3.79329      9.38814     0.281706
          646      3.49109      9.37901     0.281417
          647      4.38964       9.3713     0.281088
          648      4.38964      9.36361     0.280759
          649      4.82625      9.35662     0.280413
          650      5.37434      9.35049     0.280049
          651      5.74509      9.34496     0.279673
          652      5.74509      9.33943     0.279298
          653       5.9269      9.33421     0.278919
          654       5.9269        9.329     0.278541
          655      5.71133      9.32348      0.27817
          656      5.71133      9.31797     0.277801
          657      6.22106      9.31325     0.277417
          658      7.39201      9.31034     0.277011
          659      7.39201      9.30742     0.276606
          660      7.39201      9.30452     0.276201
          661      6.95764      9.30097     0.275806
          662      7.11711      9.29767     0.275409
          663       7.1839      9.29448     0.275012
          664       5.4882      9.28875     0.274657
          665       5.4882      9.28304     0.274303
          666      5.39309       9.2772     0.273953
          667      6.28624      9.27271     0.273579
          668      5.90137      9.26767     0.273216
          669      5.71295      9.26235     0.272859
          670      5.71295      9.25705     0.272503
          671      6.40194       9.2528      0.27213
          672      5.59741      9.24736     0.271779
          673      4.87081      9.24086     0.271453
          674      3.88035       9.2329     0.271166
          675      3.49475       9.2244     0.270898
          676      3.83177      9.21642     0.270614
          677        5.599      9.21108     0.270267
          678      5.78255      9.20602     0.269915
          679      5.94652      9.20122      0.26956
          680      5.18083      9.19531     0.269229
          681      4.06332      9.18778     0.268938
          682      4.55434      9.18098      0.26863
          683      4.55434      9.17421     0.268322
          684      4.97084      9.16806        0.268
          685      5.54657      9.16278      0.26766
          686       5.0716      9.15681     0.267336
          687      4.70926      9.15034     0.267025
