#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         112       -0.04  0.00892857   0.0203772
         113       -0.24  0.00672566   0.0203156
         114       -0.08  0.00596491   0.0201517
         115        -0.2  0.00417391   0.0200559
         116       -0.24  0.00206897   0.0199931
         117       -0.32-0.000683761   0.0200109
         118       -0.36 -0.00372881   0.0200716
         119       -0.12 -0.00470588   0.0199267
         120           0 -0.00466667   0.0197607
         121       -0.04 -0.00495868   0.0195995
         122           0 -0.00491803   0.0194389
         123       -0.12 -0.00585366   0.0193034
         124       -0.12 -0.00677419   0.0191697
         125       -0.04    -0.00704   0.0190181
         126       -0.28 -0.00920635   0.0189902
         127        -0.2  -0.0107087      0.0189
         128       -0.16   -0.011875   0.0187883
         129        0.16  -0.0105426   0.0186898
         130       -0.16  -0.0116923   0.0185814
         131       -0.28  -0.0137405   0.0185521
         132       -0.24  -0.0154545   0.0184905
         133        0.12  -0.0144361   0.0183795
         134       -0.24  -0.0161194   0.0183193
         135        -0.2  -0.0174815   0.0182342
         136           0  -0.0173529   0.0181006
         137        0.08  -0.0166423   0.0179824
         138       -0.32  -0.0188406   0.0179859
         139        0.04  -0.0184173   0.0178615
         140        0.12  -0.0174286   0.0177613
         141        0.04  -0.0170213     0.01764
         142        0.08   -0.016338    0.017529
         143       -0.12  -0.0170629   0.0174214
         144       -0.12  -0.0177778   0.0173151
         145           0  -0.0176552   0.0171961
         146           0  -0.0175342   0.0170787
         147        0.12  -0.0165986   0.0169882
         148        0.04  -0.0162162   0.0168777
         149       -0.12  -0.0169128   0.0167788
         150        0.08  -0.0162667   0.0166793
         151        0.04   -0.015894    0.016573
         152       -0.08  -0.0163158   0.0164694
         153       -0.12  -0.0169935   0.0163757
         154        -0.2  -0.0181818   0.0163124
         155           0  -0.0180645   0.0162076
         156       -0.24  -0.0194872    0.016166
         157        0.04  -0.0191083   0.0160675
         158        0.28  -0.0172152   0.0160769
         159         0.4  -0.0145912   0.0161885
         160         0.4      -0.012   0.0162934
         161        0.44 -0.00919255   0.0164323
         162        0.28 -0.00740741   0.0164275
         163        0.24 -0.00588957   0.0163967
         164        0.16 -0.00487805   0.0163279
         165         0.4 -0.00242424   0.0164123
         166        0.32-0.000481928    0.016428
         167         0.2 0.000718563   0.0163734
         168        0.16  0.00166667   0.0163034
         169        0.04  0.00189349   0.0162085
         170       -0.08  0.00141176   0.0161203
         171       -0.04  0.00116959   0.0160278
         172         0.4  0.00348837   0.0161015
         173        0.24  0.00485549   0.0160664
         174       -0.08  0.00436782   0.0159814
         175       -0.04  0.00411429   0.0158921
         176       -0.08  0.00363636    0.015809
         177        0.12  0.00429379   0.0157334
         178       -0.16  0.00337079    0.015672
         179         0.4  0.00558659   0.0157403
         180           0  0.00555556   0.0156529
         181         0.2  0.00662983   0.0156033
         182         0.2  0.00769231   0.0155537
         183       -0.04  0.00743169   0.0154708
         184        0.12  0.00804348   0.0153989
         185           0       0.008   0.0153157
         186       -0.16  0.00709677   0.0152599
         187        -0.2   0.0059893   0.0152185
         188           0  0.00595745   0.0151376
         189       -0.12  0.00529101   0.0150721
         190       -0.28  0.00378947   0.0150674
         191       -0.28  0.00230366   0.0150616
         192       -0.24  0.00104167   0.0150359
         193       -0.24-0.000207254   0.0150098
         194       -0.28 -0.00164948   0.0150016
         195       -0.12 -0.00225641   0.0149369
         196       -0.16 -0.00306122   0.0148824
         197        -0.2 -0.00406091   0.0148404
         198        -0.4 -0.00606061   0.0148995
         199       -0.32 -0.00763819   0.0149079
         200       -0.36     -0.0094   0.0149371
         201       -0.28  -0.0107463   0.0149234
         202       -0.28  -0.0120792   0.0149089
         203       -0.04  -0.0122167   0.0148361
         204       -0.08   -0.012549   0.0147671
         205       -0.08   -0.012878   0.0146987
         206        0.08  -0.0124272   0.0146343
         207        0.12  -0.0117874   0.0145776
         208        0.08  -0.0113462   0.0145142
         209         0.2  -0.0103349   0.0144799
         210       -0.08  -0.0106667   0.0144147
         211       -0.08  -0.0109953   0.0143502
         212           0  -0.0109434   0.0142826
         213         0.2 -0.00995305   0.0142498
         214        0.04 -0.00971963   0.0141851
         215       -0.24  -0.0107907   0.0141595
         216         0.2 -0.00981481   0.0141276
         217        0.08 -0.00940092   0.0140685
         218       -0.16  -0.0100917   0.0140209
         219           0  -0.0100457    0.013957
         220        0.32 -0.00854545    0.013974
         221        0.12  -0.0079638   0.0139228
         222       -0.04 -0.00810811   0.0138609
         223        0.04 -0.00789238   0.0138004
         224        0.04 -0.00767857   0.0137404
         225        0.16 -0.00693333   0.0136996
         226        0.04 -0.00672566   0.0136405
         227        0.08 -0.00634361   0.0135858
         228           0 -0.00631579   0.0135262
         229        0.04 -0.00611354   0.0134687
         230        -0.2 -0.00695652   0.0134364
         231       -0.32 -0.00831169   0.0134464
         232       -0.28 -0.00948276   0.0134394
         233       -0.12 -0.00995708   0.0133901
         234       -0.12  -0.0104274   0.0133411
         235        0.04  -0.0102128   0.0132861
         236        0.04       -0.01   0.0132315
         237        0.08 -0.00962025   0.0131811
         238           0 -0.00957983   0.0131258
         239           0 -0.00953975   0.0130709
         240       -0.04 -0.00966667   0.0130171
         241           0 -0.00962656   0.0129631
         242       -0.04 -0.00975207   0.0129102
         243       -0.04 -0.00987654   0.0128576
         244       -0.36  -0.0113115   0.0128848
         245        -0.6  -0.0137143   0.0130543
         246       -0.52  -0.0157724   0.0131625
         247       -0.16  -0.0163563   0.0131221
         248        0.12  -0.0158065   0.0130807
         249        0.04  -0.0155823   0.0130301
         250        0.12    -0.01504   0.0129893
         251        0.28  -0.0138645   0.0129906
         252       -0.04  -0.0139683   0.0129394
         253       -0.28  -0.0150198    0.012931
         254       -0.36   -0.016378   0.0129512
         255       -0.52  -0.0183529   0.0130501
         256       -0.24  -0.0192187   0.0130278
         257       -0.36  -0.0205447   0.0130444
         258       -0.32  -0.0217054   0.0130454
         259        -0.2  -0.0223938   0.0130132
         260       -0.08  -0.0226154    0.012965
         261        -0.4  -0.0240613   0.0129957
         262       -0.52  -0.0259542   0.0130833
         263       -0.36  -0.0272243    0.013095
         264       -0.48  -0.0289394   0.0131573
         265         0.2  -0.0280755   0.0131359
         266        0.32  -0.0267669   0.0131516
         267         0.2  -0.0259176   0.0131297
         268           0  -0.0258209   0.0130811
         269        0.08  -0.0254275   0.0130384
         270         0.2  -0.0245926   0.0130168
         271           0  -0.0245018   0.0129691
         272        0.04  -0.0242647   0.0129235
         273        0.08  -0.0238828   0.0128818
         274       -0.08  -0.0240876   0.0128365
         275       -0.68  -0.0264727   0.0130095
         276       -0.32  -0.0275362   0.0130057
         277       -0.24  -0.0283032   0.0129814
         278       -0.04  -0.0283453   0.0129348
         279       -0.24  -0.0291039   0.0129106
         280       -0.28       -0.03   0.0128956
         281       -0.24  -0.0307473   0.0128713
         282       -0.24  -0.0314894   0.0128471
         283       -0.12  -0.0318021   0.0128055
         284       -0.28  -0.0326761   0.0127902
         285       -0.32  -0.0336842    0.012785
         286       -0.08  -0.0338462   0.0127413
         287       -0.16  -0.0342857   0.0127045
         288       -0.12  -0.0345833   0.0126638
         289       -0.16  -0.0350173   0.0126274
         290           0  -0.0348966   0.0125845
         291           0  -0.0347766   0.0125418
         292        -0.2  -0.0353425   0.0125116
         293       -0.12  -0.0356314   0.0124722
         294       -0.04  -0.0356463   0.0124298
         295        0.32  -0.0344407    0.012446
         296        0.44  -0.0328378   0.0125068
         297        0.28  -0.0317845   0.0125089
         298        0.04  -0.0315436   0.0124693
         299           0  -0.0314381    0.012428
         300       -0.28  -0.0322667   0.0124142
         301       -0.28  -0.0330897   0.0124002
         302       -0.08   -0.033245   0.0123601
         303        0.12  -0.0327393   0.0123296
         304        0.08  -0.0323684   0.0122947
         305           0  -0.0322623   0.0122548
         306        -0.2  -0.0328105    0.012227
         307       -0.12  -0.0330945   0.0121905
         308           0   -0.032987   0.0121514
         309       -0.12  -0.0332686   0.0121153
         310        0.08  -0.0329032   0.0120817
         311       -0.08  -0.0330547   0.0120438
         312        0.24  -0.0321795    0.012037
         313        0.04  -0.0319489   0.0120008
         314        0.16  -0.0313376   0.0119781
         315         0.2  -0.0306032   0.0119626
         316         0.2  -0.0298734   0.0119469
         317           0  -0.0297792   0.0119096
         318        0.12  -0.0293082   0.0118815
         319        0.12  -0.0288401   0.0118535
         320       -0.04   -0.028875   0.0118165
         321           0   -0.028785     0.01178
         322        0.24  -0.0279503    0.011773
         323        0.08  -0.0276161   0.0117412
         324       -0.04  -0.0276543   0.0117051
         325        -0.2  -0.0281846   0.0116811
         326        0.12  -0.0277301   0.0116541
         327        0.28   -0.026789   0.0116564
         328        0.32  -0.0257317   0.0116687
         329        0.16  -0.0251672   0.0116469
         330       -0.08  -0.0253333   0.0116127
         331         0.2  -0.0246526   0.0115976
         332        0.12  -0.0242169   0.0115709
         333        0.32  -0.0231832   0.0115822
         334        0.44  -0.0217964   0.0116302
         335        0.44  -0.0204179   0.0116769
         336        0.12       -0.02   0.0116496
         337        0.04   -0.019822   0.0116164
         338       -0.08       -0.02   0.0115834
         339        0.04   -0.019823   0.0115506
         340        0.08  -0.0195294   0.0115204
         341        0.12  -0.0191202   0.0114939
         342       -0.16  -0.0195322   0.0114676
         343       -0.12  -0.0198251   0.0114379
         344       -0.36   -0.020814   0.0114474
         345       -0.32  -0.0216812    0.011447
         346        -0.4  -0.0227746    0.011466
         347        -0.4  -0.0238617   0.0114844
         348       -0.44  -0.0250575   0.0115135
         349       -0.36  -0.0260172   0.0115204
         350       -0.04  -0.0260571   0.0114875
         351       -0.16  -0.0264387   0.0114612
         352        0.04    -0.02625   0.0114301
         353        0.16  -0.0257224   0.0114099
         354        0.24  -0.0249718   0.0114024
         355        0.36  -0.0238873   0.0114217
         356        0.28  -0.0230337   0.0114215
         357        0.12  -0.0226331   0.0113965
         358       -0.08  -0.0227933   0.0113658
         359       -0.36  -0.0237326   0.0113729
         360       -0.16  -0.0241111   0.0113476
         361       -0.24  -0.0247091   0.0113319
         362       -0.16  -0.0250829   0.0113068
         363        -0.2  -0.0255647   0.0112859
         364       -0.16  -0.0259341   0.0112609
         365       -0.04  -0.0259726   0.0112301
         366        0.04  -0.0257923   0.0112009
         367        0.08  -0.0255041   0.0111741
         368         0.4  -0.0243478   0.0112034
         369       -0.08  -0.0244986    0.011174
         370        0.28  -0.0236757   0.0111741
         371         0.4  -0.0225337   0.0112022
         372        0.28  -0.0217204   0.0112016
         373        0.32  -0.0208043   0.0112089
         374        0.12  -0.0204278   0.0111853
         375        -0.2  -0.0209067   0.0111657
         376       -0.12  -0.0211702   0.0111391
         377       -0.28  -0.0218568   0.0111307
         378       -0.04  -0.0219048   0.0111014
         379        0.04  -0.0217414   0.0110733
         380        0.04  -0.0215789   0.0110453
         381       -0.44  -0.0226772   0.0110708
         382       -0.24  -0.0232461   0.0110564
         383        0.28  -0.0224543   0.0110559
         384         0.4  -0.0213542   0.0110817
         385           0  -0.0212987    0.011053
         386       -0.04  -0.0213472   0.0110245
         387         0.2  -0.0207752   0.0110108
         388        0.12  -0.0204124   0.0109884
         389         0.4  -0.0193316   0.0110132
         390         0.4  -0.0182564   0.0110373
         391        0.52  -0.0168798   0.0110946
         392        0.24  -0.0162245   0.0110856
         393         0.2  -0.0156743   0.0110711
         394        0.04   -0.015533   0.0110439
         395       -0.08  -0.0156962   0.0110171
         396       -0.08  -0.0158586   0.0109905
         397        0.12  -0.0155164   0.0109682
         398         0.2  -0.0149749    0.010954
         399        0.32  -0.0141353   0.0109586
         400        0.48     -0.0129   0.0110006
         401        0.36  -0.0119701   0.0110124
         402        0.16  -0.0115423   0.0109933
         403       -0.04  -0.0116129   0.0109663
         404        0.04  -0.0114851   0.0109399
         405        0.32  -0.0106667   0.0109435
         406        0.32 -0.00985222   0.0109468
         407        0.16 -0.00943489   0.0109278
         408       -0.08 -0.00960784   0.0109024
         409         0.4 -0.00860636   0.0109217
         410         0.4 -0.00760976   0.0109404
         411        0.44 -0.00652068   0.0109678
         412         0.2 -0.00601942   0.0109527
         413       -0.04 -0.00610169   0.0109265
         414       -0.12 -0.00637681   0.0109035
         415        0.32 -0.00559036   0.0109056
         416        0.24      -0.005   0.0108953
         417        0.28 -0.00431655   0.0108906
         418        0.04 -0.00421053   0.0108651
         419       -0.08 -0.00439141   0.0108407
         420        0.04 -0.00428571   0.0108154
         421       -0.04 -0.00437055     0.01079
         422       -0.04 -0.00445498   0.0107648
         423           0 -0.00444444   0.0107393
         424        0.04 -0.00433962   0.0107145
         425       -0.04 -0.00442353   0.0106896
         426       -0.08 -0.00460094    0.010666
         427           0 -0.00459016    0.010641
         428        0.16 -0.00420561   0.0106231
         429       -0.12 -0.00447552   0.0106018
         430        0.12 -0.00418605   0.0105811
         431           0 -0.00417633   0.0105565
         432       -0.16 -0.00453704   0.0105383
         433        -0.2 -0.00498845   0.0105236
         434       -0.08 -0.00516129   0.0105008
         435        0.12 -0.00487356   0.0104806
         436        0.04 -0.00477064    0.010457
         437        0.44 -0.00375286   0.0104825
         438         0.6 -0.00237443   0.0105488
         439        0.56 -0.00109339   0.0106023
         440        0.72 0.000545455   0.0107041
         441        0.12 0.000816327   0.0106833
         442        0.04 0.000904977   0.0106595
         443       -0.08 0.000722348    0.010637
         444       -0.16  0.00036036   0.0106192
         445       -0.16 1.18507e-17   0.0106014
         446        0.12 0.000269058   0.0105811
         447        0.16 0.000626398   0.0105634
         448        0.36  0.00142857   0.0105702
         449        0.08  0.00160356   0.0105482
         450       -0.04  0.00151111   0.0105251
         451       -0.16  0.00115299   0.0105079
         452       -0.24 0.000619469   0.0104982
         453       -0.12 0.000353201   0.0104784
         454        0.24 0.000881057   0.0104686
         455         0.2  0.00131868   0.0104547
         456        0.36  0.00210526   0.0104613
         457         0.2  0.00253829   0.0104474
         458        0.08  0.00270742    0.010426
         459        0.32  0.00339869   0.0104261
         460       -0.04  0.00330435   0.0104039
         461       -0.04  0.00321041   0.0103817
         462        0.16  0.00354978   0.0103648
         463       -0.12  0.00328294   0.0103459
         464       -0.16  0.00293103   0.0103296
         465        0.16  0.00326882   0.0103129
         466        0.28  0.00386266   0.0103078
         467        0.24  0.00436831   0.0102981
         468        0.48  0.00538462   0.0103262
         469        0.16  0.00571429   0.0103094
         470         0.2  0.00612766   0.0102958
         471        0.36  0.00687898   0.0103013
         472        0.24  0.00737288   0.0102913
         473         0.2  0.00778013   0.0102776
         474         0.2  0.00818565   0.0102639
         475        0.24  0.00867368   0.0102539
         476         0.4   0.0094958   0.0102652
         477        0.28   0.0100629   0.0102594
         478        0.28   0.0106276   0.0102534
         479        0.16   0.0109395   0.0102368
         480        0.12   0.0111667    0.010218
         481       -0.08   0.0109771   0.0101985
         482        0.08   0.0111203   0.0101783
         483        0.12   0.0113458   0.0101598
         484           0   0.0113223   0.0101388
         485       -0.12   0.0110515   0.0101215
         486       -0.04   0.0109465   0.0101012
         487       -0.28   0.0103491   0.0100981
         488       -0.04   0.0102459    0.010078
         489       -0.04   0.0101431   0.0100579
         490       -0.16  0.00979592   0.0100433
         491           0  0.00977597   0.0100229
         492        0.16   0.0100813   0.0100072
         493        0.16   0.0103854  0.00999151
         494        0.04   0.0104453  0.00997146
         495       -0.04   0.0103434  0.00995184
         496        0.12   0.0105645  0.00993423
         497       -0.04   0.0104628  0.00991476
         498        -0.2   0.0100402  0.00990385
         499       -0.16   0.0096994  0.00988987
         500       -0.08     0.00952  0.00987171
         501        -0.2   0.0091018  0.00986086
         502        0.08  0.00924303  0.00984223
         503        -0.2  0.00882704  0.00983145
         504       -0.24  0.00833333  0.00982433
         505       -0.24  0.00784158  0.00981718
         506        -0.2  0.00743083  0.00980637
         507       -0.16  0.00710059  0.00979258
         508         0.2  0.00748031  0.00978067
         509        0.08  0.00762279  0.00976249
         510       -0.28  0.00705882  0.00975962
         511       -0.28  0.00649706  0.00975668
         512        -0.2  0.00609375  0.00974595
         513       -0.16  0.00576998  0.00973233
         514       -0.08  0.00560311  0.00971483
         515           0  0.00559223  0.00969597
         516        0.16  0.00589147   0.0096818
         517        0.32  0.00649903  0.00968211
         518        0.16  0.00679537  0.00966796
         519        0.28  0.00732177  0.00966365
         520        0.04  0.00738462  0.00964527
         521        0.08  0.00752399  0.00962776
         522           0  0.00750958  0.00960933
         523       -0.04  0.00741874  0.00959139
         524        0.16  0.00770992   0.0095775
         525           0  0.00769524  0.00955927
         526        0.04  0.00775665  0.00954129
         527        -0.2  0.00736243  0.00953133
         528        -0.4  0.00659091  0.00954445
         529       -0.36  0.00589792  0.00955153
         530       -0.36  0.00520755  0.00955843
         531        -0.2  0.00482109  0.00954824
         532           0  0.00481203  0.00953029
         533        0.04  0.00487805  0.00951264
         534        0.08  0.00501873  0.00949587
         535         0.4  0.00575701  0.00950678
         536        0.08  0.00589552  0.00949005
         537        0.36  0.00655493  0.00949526
         538        0.12   0.0067658  0.00947995
         539       -0.08  0.00660482  0.00946373
         540       -0.32       0.006  0.00946551
         541       -0.28  0.00547135  0.00946277
         542        -0.4  0.00472325  0.00947483
         543       -0.28   0.0041989  0.00947188
         544       -0.12  0.00397059  0.00945722
         545       -0.08  0.00381651  0.00944112
         546        0.36  0.00446886  0.00944634
         547        0.32   0.0050457  0.00944667
         548        0.48  0.00591241  0.00946911
         549        0.24   0.0063388  0.00946145
         550       -0.04  0.00625455  0.00944462
         551        0.12  0.00646098  0.00942974
         552         0.2  0.00681159  0.00941917
         553           0  0.00679928  0.00940215
         554         0.2  0.00714801  0.00939164
         555        0.16  0.00742342  0.00937876
         556        0.08  0.00755396   0.0093628
         557        0.04  0.00761221  0.00934617
         558       -0.44  0.00681004  0.00936378
         559       -0.08  0.00665474  0.00934832
         560        0.16  0.00692857  0.00933563
         561       -0.04  0.00684492  0.00931937
         562       -0.28  0.00633452  0.00931675
         563       -0.16  0.00603908  0.00930489
         564       -0.12   0.0058156  0.00929107
         565       -0.04  0.00573451  0.00927498
         566        -0.2  0.00537102  0.00926571
         567        0.08  0.00550265  0.00925031
         568        0.08   0.0056338  0.00923495
         569       -0.04   0.0055536  0.00921907
         570        -0.2  0.00519298  0.00920995
         571       -0.04  0.00511384  0.00919416
         572       -0.48  0.00426573  0.00921712
         573       -0.48  0.00342059   0.0092397
         574       -0.36  0.00278746  0.00924527
         575           0  0.00278261  0.00922919
         576        0.08  0.00291667  0.00921414
         577           0  0.00291161  0.00919817
         578       -0.32  0.00235294  0.00919921
         579       -0.44  0.00158895  0.00921499
         580       -0.48 0.000758621  0.00923643
         581       -0.36 0.000137694  0.00924139
         582           0 0.000137457  0.00922551
         583       -0.16-0.000137221  0.00921377
         584           0-0.000136986  0.00919799
         585       -0.08-0.000273504  0.00918328
         586        0.04-0.000204778  0.00916787
         587       -0.12-0.000408859  0.00915452
         588        0.12-0.000204082  0.00914124
         589        0.16 6.79117e-05  0.00912977
         590        0.08  0.00020339   0.0091153
         591         0.2 0.000541455  0.00910614
         592        0.16 0.000810811  0.00909474
         593        0.08 0.000944351  0.00908039
         594        0.08  0.00107744  0.00906608
         595        0.04  0.00114286  0.00905108
         596       -0.12 0.000939597  0.00903817
         597       -0.08  0.00080402  0.00902405
         598        0.16  0.00107023  0.00901288
         599        0.28  0.00153589  0.00900986
         600           0  0.00153333  0.00899484
         601        0.08  0.00166389  0.00898082
         602        0.16  0.00192691  0.00896976
         603           0  0.00192371  0.00895488
         604         0.2  0.00225166  0.00894606
         605        0.16   0.0025124  0.00893507
         606         0.4  0.00316832  0.00894437
         607       -0.12   0.0029654  0.00893193
         608           0  0.00296053  0.00891725
         609       -0.08   0.0028243  0.00890364
         610       -0.24  0.00242623  0.00889794
         611        0.12  0.00261866  0.00888546
         612        0.12  0.00281046  0.00887301
         613       -0.12  0.00261011   0.0088608
         614       -0.36  0.00201954  0.00886602
         615       -0.12  0.00182114  0.00885383
         616       -0.24  0.00142857  0.00884815
         617        -0.4 0.000777958   0.0088577
         618        -0.2 0.000453074  0.00884932
         619       -0.48-0.000323102    0.008869
         620       -0.32 -0.00083871  0.00886967
         621        -0.4 -0.00148148  0.00887865
         622        -0.4 -0.00212219  0.00888746
         623        0.08 -0.00199037  0.00887417
         624       -0.12 -0.00217949  0.00886197
         625       -0.16   -0.002432  0.00885139
         626       -0.36 -0.00300319  0.00885566
         627       -0.48 -0.00376396  0.00887415
         628       -0.28 -0.00420382  0.00887091
         629       -0.24  -0.0045787  0.00886473
         630           0 -0.00457143  0.00885066
         631        0.16 -0.00431062  0.00884048
         632        0.04 -0.00424051  0.00882677
         633       -0.24 -0.00461295  0.00882068
         634       -0.32 -0.00511041  0.00882078
         635       -0.16 -0.00535433  0.00881026
         636       -0.04 -0.00540881  0.00879658
         637       -0.16 -0.00565149  0.00878611
         638       -0.36  -0.0062069  0.00878988
         639       -0.24 -0.00657277  0.00878373
         640       -0.24  -0.0069375  0.00877758
         641       -0.12 -0.00711388  0.00876566
         642        -0.2 -0.00741433  0.00875715
         643       -0.44 -0.00808709  0.00876934
         644       -0.04 -0.00813665  0.00875586
         645       -0.04 -0.00818605  0.00874242
         646           0 -0.00817337   0.0087289
         647        0.12 -0.00797527  0.00871766
         648        -0.2  -0.0082716  0.00870924
         649       -0.28 -0.00869029  0.00870588
         650       -0.12 -0.00886154  0.00869417
         651       -0.28 -0.00927803  0.00869078
         652       -0.04 -0.00932515  0.00867758
         653       -0.12 -0.00949464  0.00866595
         654       -0.12 -0.00966361  0.00865434
         655       -0.12 -0.00983206  0.00864277
         656        -0.2   -0.010122  0.00863446
         657       -0.28  -0.0105327  0.00863108
         658       -0.16  -0.0107599  0.00862095
         659       -0.28  -0.0111684  0.00861754
         660       -0.16  -0.0113939  0.00860744
         661       -0.04  -0.0114372  0.00859452
         662           0  -0.0114199  0.00858156
         663        0.48  -0.0106787  0.00860056
         664        0.28   -0.010241  0.00859875
         665         0.4 -0.00962406  0.00860792
         666        0.36 -0.00906907  0.00861286
         667        0.48 -0.00833583  0.00863111
         668         0.4 -0.00772455  0.00863981
         669        0.28 -0.00729447  0.00863759
         670        0.12 -0.00710448  0.00862679
         671       -0.28 -0.00751118  0.00862351
         672       -0.36 -0.00803571  0.00862662
         673        0.16 -0.00778603  0.00861741
         674        0.32  -0.0072997  0.00861834
         675           0 -0.00728889  0.00860558
         676        0.12 -0.00710059  0.00859491
         677        0.04 -0.00703102  0.00858249
         678        0.04 -0.00696165  0.00857011
         679        0.16 -0.00671576  0.00856102
         680        0.36 -0.00617647   0.0085654
         681        0.24 -0.00581498  0.00856045
         682        0.52 -0.00504399  0.00858254
         683        0.32 -0.00456808  0.00858316
         684        0.16 -0.00432749  0.00857398
         685        0.16 -0.00408759  0.00856482
         686         0.2 -0.00379009   0.0085575
         687        0.04 -0.00372635  0.00854528
         688        0.04 -0.00366279   0.0085331
         689       -0.16  -0.0038897  0.00852373
         690        0.08 -0.00376812  0.00851224
         691        0.24 -0.00341534  0.00850723
         692         0.2 -0.00312139  0.00850002
         693       -0.04  -0.0031746  0.00848792
         694       -0.12 -0.00334294  0.00847736
         695       -0.16 -0.00356835  0.00846815
         696        0.12  -0.0033908  0.00845785
         697       -0.12 -0.00355811  0.00844737
         698           0 -0.00355301  0.00843527
         699           0 -0.00354793   0.0084232
         700       -0.16 -0.00377143  0.00841413
         701        0.16  -0.0035378  0.00840537
         702         0.2 -0.00324786   0.0083984
         703         0.2 -0.00295875  0.00839143
         704         0.2 -0.00267045  0.00838446
         705       -0.04  -0.0027234  0.00837273
         706       -0.16 -0.00294618  0.00836384
         707        0.12 -0.00277228  0.00835381
         708        0.08 -0.00265537  0.00834283
         709       -0.16 -0.00287729  0.00833402
         710       -0.24 -0.00321127  0.00832897
