#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         170        0.16     1.10447    0.117169
         171        0.04     1.09825    0.116649
         172           4     1.11512    0.117184
         173        1.44     1.11699    0.116522
         174        0.16     1.11149    0.115982
         175        0.04     1.10537    0.115481
         176        0.16         1.1     0.11495
         177        0.36     1.09582    0.114376
         178        0.64     1.09326    0.113762
         179           4      1.1095     0.11428
         180           0     1.10333    0.113811
         181           1     1.10276    0.113184
         182           1      1.1022    0.112563
         183        0.04     1.09639    0.112098
         184        0.36     1.09239     0.11156
         185           0     1.08649    0.111113
         186        0.64     1.08409    0.110542
         187           1     1.08364    0.109951
         188           0     1.07787    0.109518
         189        0.36     1.07407    0.109004
         190        1.96     1.07874     0.10853
         191        1.96     1.08335     0.10806
         192        1.44     1.08521    0.107513
         193        1.44     1.08705    0.106972
         194        1.96     1.09155    0.106515
         195        0.36     1.08779    0.106035
         196        0.64     1.08551    0.105518
         197           1     1.08508    0.104983
         198           4      1.0998     0.10548
         199        2.56     1.10714    0.105205
         200        3.24      1.1178    0.105218
         201        1.96     1.12199    0.104778
         202        1.96     1.12614    0.104342
         203        0.04     1.12079    0.103965
         204        0.16     1.11608    0.103562
         205        0.16     1.11141    0.103162
         206        0.16      1.1068    0.102764
         207        0.36     1.10319    0.102331
         208        0.16     1.09865    0.101939
         209           1     1.09818    0.101453
         210        0.16     1.09371    0.101068
         211        0.16     1.08929    0.100686
         212           0     1.08415    0.100342
         213           1     1.08376   0.0998715
         214        0.04     1.07888   0.0995239
         215        1.44     1.08056   0.0990751
         216           1     1.08019   0.0986172
         217        0.16     1.07594   0.0982538
         218        0.64     1.07394   0.0978235
         219           0     1.06904   0.0974996
         220        2.56     1.07582   0.0972917
         221        0.36     1.07258   0.0969054
         222        0.04     1.06793   0.0965804
         223        0.04     1.06332   0.0962572
         224        0.04     1.05875   0.0959359
         225        0.64     1.05689   0.0955275
         226        0.04     1.05239   0.0952108
         227        0.16     1.04846   0.0948725
         228           0     1.04386   0.0945677
         229        0.04     1.03948   0.0942563
         230           1      1.0393   0.0938467
         231        2.56     1.04589    0.093671
         232        1.96     1.04983   0.0933501
         233        0.36     1.04687   0.0929964
         234        0.36     1.04393   0.0926453
         235        0.04     1.03966   0.0923495
         236        0.04     1.03542   0.0920553
         237        0.16     1.03173   0.0917409
         238           0     1.02739   0.0914578
         239           0      1.0231   0.0911761
         240        0.04       1.019   0.0908882
         241           0     1.01477   0.0906094
         242        0.04     1.01074   0.0903244
         243        0.04     1.00675    0.090041
         244        3.24      1.0159    0.090136
         245           9     1.04849   0.0954775
         246        6.76     1.07171   0.0978716
         247        0.64     1.06996    0.097491
         248        0.36      1.0671   0.0971399
         249        0.04     1.06297   0.0968373
         250        0.36     1.06016   0.0964908
         251        1.96     1.06375    0.096173
         252        0.04     1.05968   0.0958771
         253        1.96     1.06324   0.0955641
         254        3.24     1.07181   0.0955714
         255        6.76     1.09412   0.0977652
         256        1.44     1.09547   0.0973926
         257        3.24     1.10381   0.0973705
         258        2.56     1.10946   0.0971565
         259           1     1.10903   0.0967823
         260        0.16     1.10538   0.0964789
         261           4     1.11648   0.0967446
         262        6.76     1.13802   0.0987442
         263        3.24     1.14601   0.0986916
         264        5.76     1.16348   0.0998533
         265           1     1.16287   0.0994784
         266        2.56     1.16812    0.099243
         267           1     1.16749   0.0988733
         268           0     1.16313   0.0986003
         269        0.16     1.15941   0.0983042
         270           1     1.15881   0.0979419
         271           0     1.15454   0.0976738
         272        0.04     1.15044   0.0974006
         273        0.16     1.14681   0.0971114
         274        0.16     1.14321   0.0968237
         275       11.56     1.18109    0.103617
         276        2.56     1.18609    0.103362
         277        1.44       1.187    0.102992
         278        0.04     1.18288    0.102705
         279        1.44      1.1838    0.102341
         280        1.96     1.18657    0.102013
         281        1.44     1.18747    0.101654
         282        1.44     1.18837    0.101297
         283        0.36     1.18544    0.100981
         284        1.96     1.18817    0.100663
         285        2.56     1.19298    0.100424
         286        0.16     1.18937    0.100138
         287        0.64     1.18746   0.0998077
         288        0.36     1.18458   0.0995024
         289        0.64      1.1827    0.099176
         290           0     1.17862   0.0989178
         291           0     1.17457   0.0986608
         292           1     1.17397   0.0983247
         293        0.36     1.17119   0.0980284
         294        0.04     1.16735   0.0977704
         295        2.56     1.17207   0.0975529
         296        4.84     1.18446   0.0980072
         297        1.96     1.18707    0.097712
         298        0.04     1.18322   0.0974599
         299           0     1.17926   0.0972142
         300        1.96     1.18187    0.096925
         301        1.96     1.18445   0.0966375
         302        0.16     1.18106    0.096377
         303        0.36     1.17835    0.096097
         304        0.16       1.175   0.0958393
         305           0     1.17115   0.0956024
         306           1     1.17059   0.0952917
         307        0.36     1.16795   0.0950178
         308           0     1.16416    0.094785
         309        0.36     1.16155   0.0945139
         310        0.16     1.15832   0.0942643
         311        0.16     1.15511   0.0940158
         312        1.44     1.15603   0.0937189
         313        0.04     1.15246   0.0934873
         314        0.64     1.15083   0.0932038
         315           1     1.15035   0.0929091
         316           1     1.14987   0.0926163
         317           0     1.14625   0.0923952
         318        0.36     1.14377   0.0921377
         319        0.36     1.14132   0.0918816
         320        0.04     1.13788   0.0916589
         321           0     1.13433   0.0914419
         322        1.44     1.13528   0.0911629
         323        0.16     1.13226   0.0909306
         324        0.04     1.12889   0.0907124
         325           1     1.12849   0.0904342
         326        0.36     1.12613   0.0901875
         327        1.96     1.12869   0.0899477
         328        2.56     1.13305   0.0897793
         329        0.64     1.13155   0.0895189
         330        0.16     1.12861   0.0892961
         331           1     1.12822   0.0890271
         332        0.36      1.1259    0.088789
         333        2.56     1.13021   0.0886268
         334        4.84     1.14132   0.0890547
         335        4.84     1.15236   0.0894707
         336        0.36        1.15   0.0892355
         337        0.04     1.14671   0.0890314
         338        0.16     1.14379   0.0888159
         339        0.04     1.14053   0.0886135
         340        0.16     1.13765   0.0883998
         341        0.36     1.13537     0.08817
         342        0.64     1.13392   0.0879241
         343        0.36     1.13166   0.0876967
         344        3.24     1.13779   0.0876557
         345        2.56     1.14191   0.0874985
         346           4     1.15017   0.0876346
         347           4     1.15839   0.0877661
         348        4.84     1.16897   0.0881492
         349        3.24      1.1749   0.0880961
         350        0.04     1.17166   0.0879041
         351        0.64     1.17014   0.0876667
         352        0.04     1.16693   0.0874764
         353        0.64     1.16544   0.0872413
         354        1.44     1.16621   0.0869983
         355        3.24     1.17206   0.0869492
         356        1.96     1.17427   0.0867331
         357        0.36     1.17199   0.0865201
         358        0.16     1.16916   0.0863246
         359        3.24     1.17493   0.0862767
         360        0.64     1.17344   0.0860498
         361        1.44     1.17418   0.0858146
         362        0.64     1.17271   0.0855903
         363           1     1.17223   0.0853558
         364        0.64     1.17077   0.0851338
         365        0.04     1.16767   0.0849569
         366        0.04     1.16459   0.0847807
         367        0.16     1.16185   0.0845938
         368           4     1.16957   0.0847148
         369        0.16     1.16683   0.0845294
         370        1.96     1.16897   0.0843281
         371           4      1.1766   0.0844453
         372        1.96     1.17871   0.0842446
         373        2.56     1.18241   0.0841001
         374        0.36     1.18021    0.083904
         375           1     1.17973   0.0836816
         376        0.36     1.17755   0.0834874
         377        1.96     1.17963   0.0832918
         378        0.04     1.17661    0.083126
         379        0.04     1.17361   0.0829607
         380        0.04     1.17063    0.082796
         381        4.84     1.18026    0.083137
         382        1.44     1.18094   0.0829221
         383        1.96     1.18298   0.0827305
         384           4     1.19031   0.0828397
         385           0     1.18722   0.0826822
         386        0.04     1.18425   0.0825214
         387           1     1.18377   0.0823096
         388        0.36     1.18165   0.0821248
         389           4     1.18889   0.0822326
         390           4      1.1961   0.0823371
         391        6.76     1.21033   0.0833471
         392        1.44     1.21092   0.0831365
         393           1     1.21038   0.0829267
         394        0.04     1.20741   0.0827694
         395        0.16     1.20476   0.0826023
         396        0.16     1.20212   0.0824359
         397        0.36         1.2   0.0822555
         398           1      1.1995   0.0820504
         399        2.56     1.20291   0.0819156
         400        5.76      1.2143   0.0824992
         401        3.24     1.21935    0.082448
         402        0.64     1.21791   0.0822555
         403        0.04     1.21499   0.0821033
         404        0.04     1.21208   0.0819516
         405        2.56     1.21541   0.0818168
         406        2.56     1.21872   0.0816822
         407        0.64      1.2173   0.0814939
         408        0.16     1.21471   0.0813354
         409           4     1.22152   0.0814211
         410           4     1.22829   0.0815041
         411        4.84     1.23708   0.0817781
         412           1      1.2365   0.0815816
         413        0.04     1.23361   0.0814355
         414        0.36      1.2315   0.0812662
         415        2.56      1.2347   0.0811334
         416        1.44     1.23519   0.0809398
         417        1.96     1.23693   0.0807644
         418        0.04     1.23407   0.0806219
         419        0.16      1.2315   0.0804703
         420        0.04     1.22867   0.0803286
         421        0.04     1.22584   0.0801874
         422        0.04     1.22303   0.0800467
         423           0     1.22014   0.0799096
         424        0.04     1.21736   0.0797696
         425        0.04     1.21459     0.07963
         426        0.16     1.21211   0.0794816
         427           0     1.20927   0.0793461
         428        0.64     1.20794   0.0791718
         429        0.36     1.20597    0.079012
         430        0.36       1.204   0.0788527
         431           0     1.20121   0.0787192
         432        0.64     1.19991   0.0785477
         433           1     1.19945   0.0783677
         434        0.16     1.19705   0.0782237
         435        0.36     1.19513   0.0780675
         436        0.04     1.19248   0.0779334
         437        4.84     1.20082   0.0782008
         438           9     1.21863   0.0800238
         439        7.84     1.23371   0.0812505
         440       12.96     1.26036   0.0853248
         441        0.36     1.25832   0.0851557
         442        0.04     1.25557   0.0850076
         443        0.16     1.25309   0.0848517
         444        0.64     1.25171   0.0846718
         445        0.64     1.25034   0.0844927
         446        0.36     1.24834   0.0843269
         447        0.64     1.24698   0.0841492
         448        3.24     1.25143   0.0840789
         449        0.16       1.249   0.0839267
         450        0.04     1.24631   0.0837832
         451        0.64     1.24497   0.0836082
         452        1.44      1.2454   0.0834244
         453        0.36     1.24344   0.0832631
         454        1.44     1.24388   0.0830808
         455           1     1.24334      0.0829
         456        3.24     1.24772   0.0828337
         457           1     1.24718   0.0826542
         458        0.16      1.2448   0.0825079
         459        2.56     1.24767   0.0823778
         460        0.04     1.24504   0.0822406
         461        0.04     1.24243   0.0821037
         462        0.64     1.24113   0.0819364
         463        0.36     1.23922   0.0817815
         464        0.64     1.23793   0.0816154
         465        0.64     1.23665     0.08145
         466        1.96      1.2382     0.08129
         467        1.44     1.23863   0.0811171
         468        5.76     1.24829   0.0815171
         469        0.64     1.24699   0.0813536
         470           1     1.24647   0.0811822
         471        3.24      1.2507   0.0811201
         472        1.44      1.2511   0.0809492
         473           1     1.25057   0.0807798
         474           1     1.25004   0.0806111
         475        1.44     1.25044   0.0804424
         476           4     1.25622   0.0804805
         477        1.96     1.25769   0.0803253
         478        1.96     1.25916   0.0801707
         479        0.64     1.25787   0.0800138
         480        0.36       1.256    0.079869
         481        0.16     1.25372   0.0797354
         482        0.16     1.25145   0.0796023
         483        0.36     1.24961   0.0794588
         484           0     1.24702   0.0793366
         485        0.36      1.2452   0.0791941
         486        0.04     1.24272     0.07907
         487        1.96     1.24419   0.0789213
         488        0.04     1.24172   0.0787982
         489        0.04     1.23926   0.0786753
         490        0.64     1.23804   0.0785243
         491           0     1.23552   0.0784048
         492        0.64     1.23431   0.0782548
         493        0.64      1.2331   0.0781054
         494        0.04     1.23069   0.0779846
         495        0.04     1.22828   0.0778641
         496        0.36     1.22653   0.0777268
         497        0.04     1.22414   0.0776071
         498           1     1.22369   0.0774526
         499        0.64     1.22253   0.0773062
         500        0.16      1.2204   0.0771808
         501           1     1.21996    0.077028
         502        0.16     1.21785   0.0769035
         503           1     1.21742   0.0767518
         504        1.44     1.21786   0.0766008
         505        1.44      1.2183   0.0764503
         506           1     1.21787   0.0763005
         507        0.64     1.21673   0.0761585
         508           1      1.2163   0.0760098
         509        0.16     1.21422   0.0758888
         510        1.96     1.21569   0.0757541
         511        1.96     1.21714   0.0756198
         512           1     1.21672   0.0754733
         513        0.64     1.21559   0.0753346
         514        0.16     1.21354    0.075216
         515           0     1.21118   0.0751068
         516        0.64     1.21008   0.0749694
         517        2.56     1.21269   0.0748699
         518        0.64     1.21158   0.0747335
         519        1.96     1.21303   0.0746034
         520        0.04     1.21077    0.074494
         521        0.16     1.20875   0.0743784
         522           0     1.20644   0.0742719
         523        0.04     1.20421   0.0741634
         524        0.64     1.20313   0.0740297
         525           0     1.20084   0.0739241
         526        0.04     1.19863   0.0738165
         527           1     1.19825   0.0736774
         528           4     1.20356   0.0737287
         529        3.24     1.20741   0.0736898
         530        3.24     1.21125   0.0736504
         531           1     1.21085   0.0735128
         532           0     1.20857   0.0734099
         533        0.04     1.20638   0.0733049
         534        0.16     1.20442   0.0731938
         535           4     1.20964   0.0732432
         536        0.16     1.20769   0.0731328
         537        3.24     1.21147   0.0730944
         538        0.36     1.20989   0.0729757
         539        0.16     1.20794   0.0728663
         540        2.56     1.21044   0.0727744
         541        1.96     1.21183   0.0726531
         542           4     1.21697   0.0727009
         543        1.96     1.21834   0.0725799
         544        0.36     1.21676   0.0724636
         545        0.16     1.21483   0.0723566
         546        3.24     1.21853   0.0723191
         547        2.56     1.22099   0.0722284
         548        5.76     1.22927     0.07257
         549        1.44     1.22965   0.0724388
         550        0.04     1.22749   0.0723394
         551        0.36     1.22592   0.0722253
         552           1     1.22551   0.0720956
         553           0     1.22329   0.0719992
         554           1     1.22289   0.0718704
         555        0.64     1.22184   0.0717486
         556        0.16     1.21993    0.071645
         557        0.04     1.21781   0.0715476
         558        4.84      1.2243   0.0717133
         559        0.16      1.2224   0.0716103
         560        0.64     1.22136     0.07149
         561        0.04     1.21925   0.0713935
         562        1.96     1.22057   0.0712787
         563        0.64     1.21954   0.0711595
         564        0.36     1.21801   0.0710497
         565        0.04     1.21593   0.0709545
         566           1     1.21555   0.0708302
         567        0.16     1.21369   0.0707297
         568        0.16     1.21183   0.0706295
         569        0.04     1.20977   0.0705354
         570           1      1.2094   0.0704126
         571        0.04     1.20736   0.0703191
         572        5.76     1.21531   0.0706451
         573        5.76     1.22325   0.0709657
         574        3.24     1.22676    0.070929
         575           0     1.22463   0.0708377
         576        0.16     1.22278   0.0707388
         577           0     1.22066    0.070648
         578        2.56     1.22298   0.0705637
         579        4.84     1.22922   0.0707178
         580        5.76     1.23703    0.071026
         581        3.24     1.24048   0.0709874
         582           0     1.23835   0.0708974
         583        0.64     1.23732   0.0707832
         584           0     1.23521   0.0706937
         585        0.16     1.23337   0.0705968
         586        0.04     1.23133   0.0705057
         587        0.36     1.22985   0.0704012
         588        0.36     1.22837    0.070297
         589        0.64     1.22737   0.0701848
         590        0.16     1.22556   0.0700891
         591           1     1.22518   0.0699716
         592        0.64     1.22419   0.0698603
         593        0.16     1.22239   0.0697656
         594        0.16     1.22061    0.069671
         595        0.04     1.21862   0.0695822
         596        0.36     1.21718   0.0694804
         597        0.16     1.21541   0.0693865
         598        0.64     1.21445   0.0692772
         599        1.96     1.21569   0.0691727
         600           0     1.21367   0.0690871
         601        0.16     1.21191   0.0689944
         602        0.64     1.21096   0.0688863
         603           0     1.20896   0.0688013
         604           1     1.20861   0.0686883
         605        0.64     1.20767   0.0685812
         606           4     1.21228   0.0686226
         607        0.36     1.21087    0.068524
         608           0     1.20888   0.0684402
         609        0.16     1.20716   0.0683495
         610        1.44     1.20754   0.0682385
         611        0.36     1.20615   0.0681409
         612        0.36     1.20477   0.0680436
         613        0.36     1.20339   0.0679465
         614        3.24     1.20671   0.0679168
         615        0.36     1.20533   0.0678203
         616        1.44     1.20571   0.0677113
         617           4     1.21024   0.0677528
         618           1      1.2099    0.067644
         619        5.76     1.21725    0.067933
         620        2.56     1.21942   0.0678579
         621           4      1.2239   0.0678962
         622           4     1.22836   0.0679336
         623        0.16     1.22665   0.0678462
         624        0.36     1.22526   0.0677517
         625        0.64     1.22432   0.0676498
         626        3.24     1.22754   0.0676183
         627        5.76     1.23477   0.0678957
         628        1.96     1.23592   0.0677974
         629        1.44     1.23625   0.0676904
         630           0     1.23429   0.0676114
         631        0.64     1.23334   0.0675108
         632        0.04     1.23146   0.0674304
         633        1.44     1.23179   0.0673247
         634        2.56     1.23388   0.0672511
         635        0.64     1.23294   0.0671517
         636        0.04     1.23107   0.0670723
         637        0.64     1.23014   0.0669734
         638        3.24     1.23329   0.0669425
         639        1.44     1.23362   0.0668385
         640        1.44     1.23394   0.0667349
         641        0.36     1.23257   0.0666447
         642           1     1.23221   0.0665418
         643        4.84     1.23782   0.0666745
         644        0.04     1.23596   0.0665969
         645        0.04     1.23411   0.0665195
         646           0      1.2322   0.0664439
         647        0.36     1.23085   0.0663549
         648           1     1.23049   0.0662534
         649        1.96     1.23162   0.0661609
         650        0.36     1.23028   0.0660727
         651        1.96      1.2314   0.0659807
         652        0.04     1.22957   0.0659048
         653        0.36     1.22824   0.0658173
         654        0.36     1.22691   0.0657301
         655        0.36     1.22559   0.0656431
         656           1     1.22524   0.0655439
         657        1.96     1.22636   0.0654537
         658        0.64     1.22547   0.0653603
         659        1.96     1.22659   0.0652706
         660        0.64      1.2257   0.0651777
         661        0.04      1.2239   0.0651038
         662           0     1.22205   0.0650317
         663        5.76      1.2289   0.0652928
         664        1.96        1.23   0.0652038
         665           4     1.23417   0.0652386
         666        3.24     1.23718   0.0652102
         667        5.76     1.24396    0.065464
         668           4     1.24808   0.0654959
         669        1.96     1.24915   0.0654066
         670        0.36     1.24782   0.0653225
         671        1.96     1.24888   0.0652337
         672        3.24     1.25185   0.0652039
         673        0.64     1.25094   0.0651134
         674        2.56     1.25288   0.0650457
         675           0     1.25102   0.0649758
         676        0.36      1.2497   0.0648931
         677        0.04     1.24792   0.0648218
         678        0.04     1.24614   0.0647507
         679        0.64     1.24524   0.0646615
         680        3.24     1.24818   0.0646329
         681        1.44     1.24846   0.0645386
         682        6.76     1.25654    0.064948
         683        2.56     1.25845   0.0648809
         684        0.64     1.25754   0.0647924
         685        0.64     1.25664   0.0647041
         686           1     1.25627   0.0646108
         687        0.04      1.2545    0.064541
         688        0.04     1.25273   0.0644714
         689        0.64     1.25184   0.0643839
         690        0.16     1.25026     0.06431
         691        1.44     1.25054   0.0642176
         692           1     1.25017   0.0641258
         693        0.04     1.24843    0.064057
         694        0.36     1.24715   0.0639775
         695        0.64     1.24627   0.0638914
         696        0.36       1.245   0.0638123
         697        0.36     1.24373   0.0637334
         698           0     1.24195    0.063667
         699           0     1.24017   0.0636007
         700        0.64     1.23931   0.0635156
         701        0.64     1.23846   0.0634308
         702           1     1.23812   0.0633413
         703           1     1.23778   0.0632521
         704           1     1.23744   0.0631632
         705        0.04     1.23574   0.0630964
         706        0.64      1.2349   0.0630127
         707        0.36     1.23366   0.0629357
         708        0.16     1.23215   0.0628651
         709        0.64     1.23131    0.062782
         710        1.44     1.23161   0.0626942
         711        2.56     1.23347   0.0626339
         712        1.44     1.23376   0.0625466
         713           1     1.23344   0.0624597
         714        0.16     1.23193   0.0623903
         715        0.04     1.23027   0.0623253
         716        0.16     1.22877   0.0622562
         717        0.16     1.22728   0.0621872
         718        0.04     1.22563   0.0621226
         719        0.16     1.22414   0.0620539
         720           0     1.22244    0.061991
         721           1     1.22214   0.0619058
         722           0     1.22044   0.0618432
         723        1.44     1.22075   0.0617584
         724        4.84     1.22575   0.0618751
         725           9     1.23647    0.062712
         726        0.04     1.23482   0.0626473
         727        2.56     1.23664   0.0625876
         728        0.64     1.23582    0.062507
         729        3.24     1.23857   0.0624817
         730        1.44     1.23885   0.0623967
         731        0.36     1.23765   0.0623229
         732        0.64     1.23683   0.0622431
         733        1.44     1.23711   0.0621588
         734        0.64     1.23629   0.0620795
         735        2.56      1.2381   0.0620211
         736        0.04     1.23647   0.0619582
         737        0.16     1.23501   0.0618914
         738        0.04     1.23339   0.0618287
         739        0.16     1.23194   0.0617621
         740        0.36     1.23076   0.0616899
         741           1     1.23045   0.0616074
         742        0.64     1.22965   0.0615295
         743        1.96     1.23063   0.0614545
         744        0.64     1.22984   0.0613771
         745           1     1.22953   0.0612955
         746        1.96     1.23051   0.0612211
         747           1      1.2302   0.0611399
         748        1.44     1.23048   0.0610588
         749        6.76     1.23786    0.061422
         750        6.76     1.24523   0.0617798
         751           1      1.2449   0.0616984
         752           4     1.24856   0.0617251
         753        1.44     1.24882   0.0616436
         754        0.64     1.24801   0.0615671
         755        0.04     1.24641   0.0615064
         756        0.04     1.24481   0.0614457
         757        1.44     1.24507   0.0613651
         758        7.84     1.25377   0.0618978
         759        0.16     1.25233   0.0618331
         760        0.04     1.25074   0.0617723
         761        0.04     1.24915   0.0617116
         762        0.64     1.24835   0.0616358
         763        0.04     1.24676   0.0615753
         764        1.44     1.24702   0.0614953
         765           1     1.24669   0.0614157
         766        3.24      1.2493   0.0613907
         767        2.56       1.251   0.0613344
         768        3.24     1.25359   0.0613092
         769        2.56     1.25529    0.061253
         770        2.56     1.25699   0.0611969
         771           1     1.25665   0.0611184
         772           1     1.25632   0.0610402
         773        0.04     1.25475   0.0609815
         774        0.64     1.25395   0.0609078
         775        0.64     1.25316   0.0608344
         776        0.04      1.2516   0.0607761
         777        0.04     1.25004   0.0607179
         778           0     1.24843   0.0606611
         779           0     1.24683   0.0606044
         780        0.16     1.24544   0.0605427
         781        1.44     1.24569   0.0604657
         782        2.56     1.24737   0.0604117
         783        7.84     1.25579   0.0609185
         784        1.44     1.25602   0.0608412
         785           4     1.25952   0.0608641
         786        1.44     1.25975   0.0607871
         787        0.36      1.2586   0.0607206
         788        0.16     1.25721   0.0606595
         789        1.96      1.2581   0.0605892
         790           1     1.25777   0.0605134
         791        0.04     1.25623   0.0604564
         792        0.16     1.25485    0.060396
         793        0.36     1.25372   0.0603303
         794           1      1.2534   0.0602552
         795        0.04     1.25187   0.0601987
         796        2.56     1.25352   0.0601455
         797        0.64     1.25275    0.060075
         798        0.16     1.25138   0.0600153
         799        0.36     1.25026   0.0599506
         800        0.16      1.2489   0.0598911
         801           0     1.24734   0.0598366
         802        0.36     1.24623   0.0597723
         803           0     1.24468    0.059718
         804           1     1.24438   0.0596445
         805           0     1.24283   0.0595904
         806        0.16     1.24149   0.0595316
         807        0.16     1.24015   0.0594729
         808        1.44      1.2404   0.0593998
         809           1      1.2401   0.0593272
         810        0.04     1.23862   0.0592724
         811           0     1.23709    0.059219
