#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
          527       2.3563      4.24385     0.306049
          528       2.3563      4.24027      0.30549
          529       2.3563      4.23671     0.304932
          530      2.39345      4.23323     0.304376
          531       2.7102      4.23036     0.303816
          532      3.18579       4.2284     0.303251
          533      3.38412      4.22682     0.302686
          534      2.33335      4.22327     0.302139
          535      1.50486      4.21819     0.301617
          536      1.50486      4.21313     0.301096
          537       2.6515      4.21022     0.300549
          538       2.6515      4.20732     0.300004
          539      2.13235      4.20347     0.299471
          540      2.42379      4.20018     0.298934
          541      2.24711      4.19657     0.298403
          542      2.21659      4.19291     0.297874
          543       1.2839      4.18756     0.297374
          544       1.2338      4.18213     0.296876
          545      1.01844      4.17632     0.296388
          546      1.01844      4.17054     0.295901
          547     0.647087       4.1641      0.29543
          548     0.647087      4.15768      0.29496
          549     0.647087      4.15128     0.294492
          550     0.647087      4.14491     0.294025
          551     0.647087      4.13857     0.293559
          552     0.647087      4.13224     0.293095
          553     0.647087      4.12594     0.292633
          554     0.647087      4.11966     0.292171
          555     0.647087       4.1134     0.291712
          556     0.647087      4.10717     0.291253
          557     0.647087      4.10096     0.290796
          558     0.647087      4.09477     0.290341
          559     0.647087       4.0886     0.289886
          560      1.00928       4.0831      0.28942
          561      1.00928      4.07762     0.288956
          562       1.4517      4.07295     0.288479
          563       1.4517      4.06829     0.288004
          564     0.224436      4.06148     0.287574
          565     0.224436      4.05469     0.287145
          566     0.224436      4.04792     0.286717
          567     0.224436      4.04117      0.28629
          568     0.224436      4.03445     0.285864
          569     0.224436      4.02776      0.28544
          570     0.224436      4.02109     0.285017
          571     0.224436      4.01444     0.284595
          572     0.224436      4.00781     0.284174
          573     0.224436      4.00121     0.283755
          574     0.224436      3.99463     0.283337
          575     0.224436      3.98807     0.282919
          576     0.225582      3.98154     0.282503
          577     0.225582      3.97503     0.282088
          578     0.225582      3.96854     0.281675
          579     0.225582      3.96208     0.281262
          580     0.225582      3.95564     0.280851
          581     0.225582      3.94922      0.28044
          582     0.225582      3.94282     0.280031
          583     0.225582      3.93644     0.279623
          584     0.225582      3.93009     0.279216
          585     0.225582      3.92376      0.27881
          586     0.225582      3.91745     0.278406
          587     0.225582      3.91116     0.278002
          588     0.225582      3.90489       0.2776
          589     0.915395      3.89981     0.277174
          590     0.915395      3.89475     0.276751
          591     0.915395      3.88971     0.276328
          592     0.915395      3.88469     0.275906
          593      1.22424       3.8802     0.275477
          594      1.22424      3.87573     0.275049
          595      1.33011      3.87145      0.27462
          596      1.33011      3.86719     0.274192
          597      1.33011      3.86294     0.273765
          598      1.33011       3.8587      0.27334
          599      1.90578      3.85544     0.272903
          600      1.90578      3.85219     0.272467
          601     0.812533      3.84714      0.27206
          602     0.812533      3.84209     0.271655
          603     0.812533      3.83707      0.27125
          604     0.812533      3.83206     0.270847
          605     0.812533      3.82707     0.270445
          606     0.812533       3.8221     0.270044
          607     0.812533      3.81714     0.269645
          608     0.812533       3.8122     0.269246
          609     0.812533      3.80727     0.268849
          610     0.812533      3.80236     0.268453
          611     0.812533      3.79747     0.268058
          612     0.812533      3.79259     0.267664
          613     0.812533      3.78773     0.267271
          614     0.812533      3.78289     0.266879
          615     0.812533      3.77806     0.266489
          616     0.812533      3.77324     0.266099
          617       1.0049      3.76875     0.265706
          618       1.0049      3.76428     0.265313
          619       1.0049      3.75982     0.264922
          620      1.04862      3.75545      0.26453
          621      1.27921      3.75146     0.264134
          622      1.27921      3.74749     0.263739
          623      2.20041      3.74501     0.263327
          624      2.20041      3.74253     0.262916
          625      2.20041      3.74006     0.262507
          626      1.82989      3.73701     0.262105
          627      1.99802      3.73424     0.261701
          628      1.99802      3.73147     0.261299
          629      1.99802      3.72872     0.260898
          630      1.48027      3.72515     0.260508
          631      1.39575      3.72146     0.260121
          632      1.39575      3.71778     0.259735
          633      1.39575      3.71411      0.25935
          634      1.86694       3.7112     0.258957
          635     0.587515      3.70628     0.258596
          636     0.418075      3.70111     0.258241
          637     0.418075      3.69595     0.257886
          638     0.418075      3.69081     0.257533
          639     0.418075      3.68569     0.257181
          640     0.418075      3.68059     0.256829
          641     0.418075       3.6755     0.256479
          642     0.418075      3.67042     0.256129
          643     0.418075      3.66537     0.255781
          644     0.868799      3.66102      0.25542
          645     0.868799      3.65669     0.255061
          646     0.868799      3.65238     0.254702
          647     0.868799      3.64808     0.254344
          648     0.868799      3.64379     0.253988
          649     0.868799      3.63951     0.253632
          650      1.93698      3.63689     0.253255
          651      2.65366      3.63538      0.25287
          652      2.65366      3.63388     0.252487
          653      2.65366      3.63238     0.252104
          654      2.65366      3.63088     0.251723
          655      2.81038      3.62963     0.251341
          656      2.81038      3.62838     0.250961
          657      2.81038      3.62713     0.250582
          658      2.81038      3.62589     0.250204
          659      2.81038      3.62465     0.249827
          660      2.81038      3.62342     0.249451
          661      1.47907      3.62018     0.249095
          662      1.47907      3.61694     0.248739
          663      1.47178      3.61371     0.248385
          664       1.1461      3.60999     0.248038
          665      1.21163      3.60638     0.247691
          666      1.06123      3.60256     0.247349
          667      1.06123      3.59875     0.247007
          668      1.06123      3.59495     0.246666
          669     0.904078      3.59093      0.24633
          670     0.904078      3.58692     0.245995
          671     0.904078      3.58292      0.24566
          672     0.904078      3.57894     0.245327
          673     0.904078      3.57496     0.244994
          674      1.53906      3.57194     0.244649
          675      1.53906      3.56893     0.244305
          676      1.53906      3.56593     0.243962
          677      1.10541      3.56229     0.243628
          678      1.10541      3.55867     0.243296
