#      	   X:		    Y:		  	 Z:
      9.39635     -2.28134       3.2636
      8.84666     -2.30349      3.97526
      8.36544     -2.31348      4.76174
      8.36544     -2.31348      4.76174
      7.25109     -1.72265      4.73186
      7.05538     -1.23696      4.75343
      6.72022     -2.41087      3.29889
      5.90214      -2.5743      2.89468
      5.90214      -2.5743      2.89468
        6.726     -2.09437      1.74027
      7.02816     -2.42789      1.94372
      7.02816     -2.42789      1.94372
      5.55788      -2.9109      2.04764
      4.97003     -2.63758      3.41603
      4.97003     -2.63758      3.41603
      4.68192     -2.97268      2.42475
      4.68192     -2.97268      2.42475
      4.68192     -2.97268      2.42475
      5.74107     -1.71877      2.83012
      5.74107     -1.71877      2.83012
      4.65943      -3.1146      1.45839
      4.65943      -3.1146      1.45839
      4.65943      -3.1146      1.45839
      3.46292     -3.78007     0.415472
      4.34459     -2.50738    -0.876991
       4.5985     -1.30522     -1.64793
       4.5985     -1.30522     -1.64793
       4.5985     -1.30522     -1.64793
      3.93817     -1.07021     -0.25781
      3.93817     -1.07021     -0.25781
       3.8138   -0.0267317     0.313874
       3.8138   -0.0267317     0.313874
       3.8138   -0.0267317     0.313874
       3.8138   -0.0267317     0.313874
      2.62466     0.790891     0.156097
      2.62466     0.790891     0.156097
      1.78669      2.04338    -0.637179
      1.31982      1.66872     0.815188
      1.31982      1.66872     0.815188
     0.394587     0.457148      2.20535
      1.41101     0.649063     0.746927
      1.41101     0.649063     0.746927
      1.41101     0.649063     0.746927
      1.41101     0.649063     0.746927
      1.41101     0.649063     0.746927
      1.41101     0.649063     0.746927
      1.58455    -0.438917    -0.504198
      0.31355      0.71834    -0.915567
    -0.379419    0.0157951    -0.417413
    -0.379419    0.0157951    -0.417413
    -0.379419    0.0157951    -0.417413
    -0.379419    0.0157951    -0.417413
    0.0272605    -0.309537    -0.380925
    0.0272605    -0.309537    -0.380925
    0.0272605    -0.309537    -0.380925
    0.0272605    -0.309537    -0.380925
    0.0119883     0.863163      0.18446
   -0.0410702     0.165199     0.567794
   -0.0410702     0.165199     0.567794
   -0.0410702     0.165199     0.567794
    -0.294897     0.332216    -0.626554
    -0.294897     0.332216    -0.626554
    -0.294897     0.332216    -0.626554
    -0.862113   -0.0425369     0.235605
    -0.862113   -0.0425369     0.235605
    -0.862113   -0.0425369     0.235605
    -0.862113   -0.0425369     0.235605
    -0.862113   -0.0425369     0.235605
    -0.372159     0.389339     0.550884
    -0.372159     0.389339     0.550884
    -0.132755     0.823806   -0.0897775
    -0.132755     0.823806   -0.0897775
    -0.132755     0.823806   -0.0897775
      1.16672   -0.0217511    -0.932311
      1.16672   -0.0217511    -0.932311
      2.58267     0.840691    -0.720813
      1.27601      2.18631     0.304424
   -0.0267567      2.26147     -0.49278
   -0.0267567      2.26147     -0.49278
     0.365968     0.988637    -0.151178
     0.365968     0.988637    -0.151178
     0.365968     0.988637    -0.151178
      1.66436    -0.154476      1.18191
      1.99846     -1.01768      0.96009
      1.99846     -1.01768      0.96009
      2.21925    -0.946157     0.635966
      2.21925    -0.946157     0.635966
      1.63441    -0.297804     0.270323
     0.817096      1.17748    -0.561879
    -0.153057      1.33452   -0.0346802
     -1.34645      1.29295    -0.247135
     -1.34645      1.29295    -0.247135
     -1.34645      1.29295    -0.247135
     -1.34645      1.29295    -0.247135
    -0.837601     0.252092    -0.886449
   -0.0197114      1.03777    -0.665183
     0.607336     -0.45512    -0.871251
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
      0.64856    -0.479256     0.371003
    0.0855807   -0.0647029     0.811809
    0.0855807   -0.0647029     0.811809
      1.45374      1.07635      1.10201
      2.07408     0.682128     0.102368
      2.07408     0.682128     0.102368
      2.93202      1.43091     -1.17926
      2.32273      1.58997    -0.629738
      2.32273      1.58997    -0.629738
      2.10912     0.152484    -0.766657
      2.44995     -1.30344     0.170431
      2.14172    -0.297488      1.41701
      1.60165     -1.47576     0.411878
      1.60165     -1.47576     0.411878
      1.60165     -1.47576     0.411878
     0.959777     -2.64358    -0.765835
     0.959777     -2.64358    -0.765835
     -0.31361     -2.00499    -0.164835
     -0.31361     -2.00499    -0.164835
     -0.31361     -2.00499    -0.164835
   -0.0699937     -1.48591    -0.697413
   -0.0699937     -1.48591    -0.697413
    -0.252847    -0.957014     0.262599
     0.417006    -0.201635     0.965305
     0.417006    -0.201635     0.965305
     0.417006    -0.201635     0.965305
     0.417006    -0.201635     0.965305
      0.12629    -0.823567    -0.454559
     0.206849     0.400135     0.443994
     0.206849     0.400135     0.443994
     0.206849     0.400135     0.443994
     0.206849     0.400135     0.443994
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
     0.107215    -0.157392    0.0916249
    -0.403972    -0.203105      1.31717
    -0.403972    -0.203105      1.31717
     0.937522      0.41244     0.583655
     0.937522      0.41244     0.583655
     0.937522      0.41244     0.583655
     0.937522      0.41244     0.583655
      1.34901     0.205574     0.957866
      1.34901     0.205574     0.957866
      1.34901     0.205574     0.957866
      1.34901     0.205574     0.957866
      1.34901     0.205574     0.957866
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
     0.238755     0.545223     0.474447
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
   -0.0319365     0.618813    -0.498648
     0.260453      1.99909    -0.817434
     0.260453      1.99909    -0.817434
   -0.0766236      1.69919     -1.37153
    -0.557064      1.02599    -0.658514
    -0.557064      1.02599    -0.658514
    -0.557064      1.02599    -0.658514
    -0.557064      1.02599    -0.658514
    -0.557064      1.02599    -0.658514
    -0.306815     0.023428    -0.404485
    -0.306815     0.023428    -0.404485
     0.535905    -0.545807    0.0447203
     -0.28707    -0.553957     0.358635
     -1.03796     0.311008    -0.550361
     -1.03796     0.311008    -0.550361
    -0.110807     -1.09223     0.102409
    -0.110807     -1.09223     0.102409
    -0.110807     -1.09223     0.102409
    -0.110807     -1.09223     0.102409
     0.916414    0.0104496     -1.04502
     0.916414    0.0104496     -1.04502
      2.36374     0.814697     0.417159
      2.36374     0.814697     0.417159
      1.91862      1.77168    -0.590621
     0.419694      2.36828     -1.73332
    -0.473328      1.22124    -0.720275
    -0.205404    0.0598339     0.520422
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
     0.132176    -0.257065     0.184127
    0.0544816     0.127437   -0.0563088
    0.0544816     0.127437   -0.0563088
    0.0544816     0.127437   -0.0563088
     -1.38271    -0.629742      0.97757
    -0.112357     -1.02482     0.408329
    -0.112357     -1.02482     0.408329
     -1.04786    -0.543478      1.57505
     -1.04786    -0.543478      1.57505
    -0.513771    -0.118672      1.29481
     0.499184     0.206715      1.53614
     0.499184     0.206715      1.53614
     0.499184     0.206715      1.53614
     0.499184     0.206715      1.53614
     0.499184     0.206715      1.53614
       1.6019    0.0178748     0.811471
       1.6019    0.0178748     0.811471
     0.740718    -0.131224    -0.204797
     0.740718    -0.131224    -0.204797
     0.601031     -1.19578    -0.691402
     0.601031     -1.19578    -0.691402
    -0.466463    -0.945794     0.583882
     -0.27643    -0.255852     0.517605
     -0.27643    -0.255852     0.517605
     -0.27643    -0.255852     0.517605
     -0.27643    -0.255852     0.517605
     -0.27643    -0.255852     0.517605
     -0.27643    -0.255852     0.517605
      1.05864    -0.655195     0.340753
      1.05864    -0.655195     0.340753
      1.68748     0.366733     0.109462
     0.476791     0.132004     0.138551
     0.476791     0.132004     0.138551
     0.476791     0.132004     0.138551
     0.121725   -0.0124192     0.595475
     0.121725   -0.0124192     0.595475
     -0.83439     0.180844      1.82846
     -0.83439     0.180844      1.82846
     -1.74834    -0.810792      1.42742
     -1.74834    -0.810792      1.42742
     -1.71544     0.643305     0.284612
     -1.56939       1.4568    -0.288354
     -1.56939       1.4568    -0.288354
     -1.56939       1.4568    -0.288354
     -1.56939       1.4568    -0.288354
      -2.1838     0.204798     0.812779
     -1.54603     0.170295      1.18155
     -1.16375      1.28736    -0.124474
     -1.16375      1.28736    -0.124474
     -1.16375      1.28736    -0.124474
     -1.16375      1.28736    -0.124474
     -1.16375      1.28736    -0.124474
     -1.16375      1.28736    -0.124474
     -1.46953     0.210967     0.437713
  -0.00744588    -0.276421       1.3362
  -0.00744588    -0.276421       1.3362
  -0.00744588    -0.276421       1.3362
  -0.00744588    -0.276421       1.3362
    -0.279148    -0.761566      2.17694
    -0.279148    -0.761566      2.17694
    -0.279148    -0.761566      2.17694
    -0.351107   -0.0151101      1.95794
    -0.351107   -0.0151101      1.95794
    -0.351107   -0.0151101      1.95794
    -0.351107   -0.0151101      1.95794
    -0.351107   -0.0151101      1.95794
    -0.351107   -0.0151101      1.95794
     -1.14386     0.900325      1.20326
     -1.14386     0.900325      1.20326
    -0.903554      1.51692   0.00751992
    -0.903554      1.51692   0.00751992
    -0.903554      1.51692   0.00751992
    -0.903554      1.51692   0.00751992
    -0.903554      1.51692   0.00751992
    -0.903554      1.51692   0.00751992
    0.0511273      2.91526     -1.16632
    0.0511273      2.91526     -1.16632
    0.0511273      2.91526     -1.16632
     0.118304      1.98813      -1.0997
     0.118304      1.98813      -1.0997
    0.0934047      2.76366    -0.176094
    0.0934047      2.76366    -0.176094
    0.0934047      2.76366    -0.176094
    0.0934047      2.76366    -0.176094
    -0.923936        1.806     0.707922
    -0.923936        1.806     0.707922
    -0.923936        1.806     0.707922
    -0.923936        1.806     0.707922
    -0.952418      1.06814    -0.308043
    -0.952418      1.06814    -0.308043
    -0.341884     0.396483   -0.0725843
    -0.341884     0.396483   -0.0725843
     0.754194    -0.346176     -0.70345
     0.754194    -0.346176     -0.70345
     0.754194    -0.346176     -0.70345
    -0.515176    -0.891705     0.257052
    -0.515176    -0.891705     0.257052
    -0.515176    -0.891705     0.257052
    -0.515176    -0.891705     0.257052
    -0.356339    -0.219881     -0.63675
    -0.356339    -0.219881     -0.63675
     0.401759     -1.39654     0.763201
    -0.548654     -1.95819     0.708349
     -1.91647     -2.50571   -0.0877601
    -0.502154     -1.62625     0.161663
    -0.502154     -1.62625     0.161663
    -0.113228    -0.178689      1.41252
    -0.980451     0.302244       1.2741
    -0.980451     0.302244       1.2741
    -0.980451     0.302244       1.2741
     -1.98486    -0.365184      1.30183
      -2.2171      0.78575     0.515889
     -1.38959     0.836162     0.455446
     -1.38959     0.836162     0.455446
      -0.5615      1.61429    -0.287754
      -0.5615      1.61429    -0.287754
      -0.5615      1.61429    -0.287754
     0.236575      1.45531    0.0143343
     0.565479       1.3167     0.672687
      1.25082     0.932951     0.867034
      1.25082     0.932951     0.867034
      1.25082     0.932951     0.867034
      1.25082     0.932951     0.867034
      1.25082     0.932951     0.867034
      1.25082     0.932951     0.867034
     0.227341     0.823387     0.372144
    -0.844627    0.0107586   -0.0684082
    -0.160568     0.673444     -1.30411
    -0.762686     0.881714     -1.07936
    -0.762686     0.881714     -1.07936
     0.719459      1.27864     -1.16963
      1.59078     0.770453     -1.17431
     0.930267      1.23589    -0.960613
   -0.0716172   0.00797095      0.12305
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
     0.053738    -0.202118       1.0164
    -0.179373     0.798838    -0.286784
    -0.179373     0.798838    -0.286784
    -0.179373     0.798838    -0.286784
    -0.902133     0.266286      -1.4146
     -1.75717     0.479134    -0.439154
     -1.75717     0.479134    -0.439154
     -1.75717     0.479134    -0.439154
     -0.58482    -0.216947     -1.44901
     0.750048    -0.102048     0.049215
     0.750048    -0.102048     0.049215
     0.750048    -0.102048     0.049215
     0.451984     0.531255     0.173516
     0.451984     0.531255     0.173516
     0.451984     0.531255     0.173516
    -0.157238    -0.853011    -0.296977
     -1.58002      0.23188     0.613477
     -1.07384   -0.0959741     0.675599
     -1.07384   -0.0959741     0.675599
     -1.07384   -0.0959741     0.675599
    -0.774846     -0.87311    -0.346647
    -0.774846     -0.87311    -0.346647
     0.336669    -0.839521    -0.298981
   -0.0376423    -0.644892    -0.517013
   -0.0376423    -0.644892    -0.517013
   -0.0376423    -0.644892    -0.517013
   -0.0376423    -0.644892    -0.517013
   -0.0376423    -0.644892    -0.517013
   -0.0376423    -0.644892    -0.517013
     -1.44592     -1.82817    0.0842425
     -2.52934    -0.414102      1.58025
     -2.52934    -0.414102      1.58025
     -2.52934    -0.414102      1.58025
     -3.63971    -0.408396      1.93123
     -2.36017    0.0323559      1.87056
     -2.36017    0.0323559      1.87056
     -2.36017    0.0323559      1.87056
     -2.74918     -0.31058     0.923127
     -2.74918     -0.31058     0.923127
     -2.78866     0.122178      1.70187
     -2.78866     0.122178      1.70187
     -3.85569      1.06684      1.74533
     -4.21625     0.641928     0.332887
     -4.09955     0.919681    -0.233661
     -4.15118    -0.276238     0.881349
      -5.5613    0.0623189      2.05834
     -4.50013     0.305099       3.4033
     -3.40243     0.453936       3.1237
     -2.11493       1.5155      3.51825
     -2.11493       1.5155      3.51825
     -2.11493       1.5155      3.51825
     -1.26756      1.07879      4.82617
    -0.173029    -0.255255      3.45071
     0.142837     -1.12238      3.27433
    -0.382009    -0.876976      2.94813
    -0.155303     -1.18845      2.24033
     0.853446    -0.281433      1.27271
      1.63439     0.582886      1.00235
      1.63439     0.582886      1.00235
      1.63439     0.582886      1.00235
      1.63439     0.582886      1.00235
     0.701436    -0.279707      1.58988
      1.65315     -1.03418     0.889033
      1.65315     -1.03418     0.889033
      1.65315     -1.03418     0.889033
      1.65315     -1.03418     0.889033
      2.09307     -1.60015     0.452953
      1.97301    -0.585196     0.228831
     0.547246     -1.32126      1.24295
      1.14022   -0.0481231     0.301699
      1.14022   -0.0481231     0.301699
      1.14022   -0.0481231     0.301699
      1.14022   -0.0481231     0.301699
      1.27941    -0.582896     -0.93124
      1.27941    -0.582896     -0.93124
     0.888838     -1.64327     -1.26639
    -0.267198     -2.36615    -0.804828
    -0.267198     -2.36615    -0.804828
    -0.267198     -2.36615    -0.804828
     -1.38424     -1.90597    0.0574077
     -1.38424     -1.90597    0.0574077
     -1.38424     -1.90597    0.0574077
    -0.361037     -2.36427    0.0921101
    -0.245939     -2.56136     0.850941
    -0.199479     -3.17331    -0.198849
     0.252723     -3.15699     -1.19239
    -0.618176     -2.23266       0.2786
     0.835106     -1.09849    -0.600419
     0.835106     -1.09849    -0.600419
     0.197752     -2.40243     -1.10441
     0.197752     -2.40243     -1.10441
     -1.26989     -1.29227     -1.12442
     -2.13117    -0.921021    -0.696136
     -1.17677     -1.77846    -0.708352
     -1.03941     -1.79443     0.782884
    -0.847514    -0.936717     0.229549
    0.0972258     -0.25162     -1.20395
     0.782806    -0.532415    -0.375447
     0.782806    -0.532415    -0.375447
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    0.0242184   0.00311963     0.646626
    -0.588444     0.177942    -0.800444
    -0.588444     0.177942    -0.800444
     0.660778     0.440904     -1.21507
     0.660778     0.440904     -1.21507
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
     0.177466   -0.0245072     0.135191
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
   -0.0205253   -0.0803138       0.2098
    -0.464884    -0.785535    0.0690218
    -0.464884    -0.785535    0.0690218
    -0.464884    -0.785535    0.0690218
    -0.464884    -0.785535    0.0690218
    -0.317741     -0.69749    -0.954625
    -0.317741     -0.69749    -0.954625
     0.432002     -1.16138      0.48349
     0.432002     -1.16138      0.48349
     0.432002     -1.16138      0.48349
     0.432002     -1.16138      0.48349
     0.183376    -0.822816      1.70919
     0.183376    -0.822816      1.70919
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
      -0.4167    0.0862505     0.692194
     0.690934    -0.334273    -0.648603
     0.690934    -0.334273    -0.648603
     0.690934    -0.334273    -0.648603
      1.02452    0.0489294      -0.2181
        0.145     0.375557      1.21421
        0.145     0.375557      1.21421
     -1.02631     0.337889      1.91686
     -1.02631     0.337889      1.91686
     -1.02631     0.337889      1.91686
    -0.678507     -1.00627      1.36951
     -0.52055    -0.437711       1.8787
     -0.52055    -0.437711       1.8787
     -0.52055    -0.437711       1.8787
    -0.151471    -0.254184       1.4504
     -1.09756    0.0134427     0.862156
     -1.09756    0.0134427     0.862156
     -1.09756    0.0134427     0.862156
     -1.06056     0.477628      1.46032
      -0.3856    -0.281879     0.342097
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
    -0.190126    -0.138489     -0.34563
     0.259017     0.645217     0.520976
     0.259017     0.645217     0.520976
     0.259017     0.645217     0.520976
     0.259017     0.645217     0.520976
     0.259017     0.645217     0.520976
     0.259017     0.645217     0.520976
    -0.406522      1.78006     0.646555
     0.175406      2.64457    -0.131903
     0.175406      2.64457    -0.131903
     0.175406      2.64457    -0.131903
     0.175406      2.64457    -0.131903
    -0.455478      2.67196    -0.742555
    -0.455478      2.67196    -0.742555
    -0.455478      2.67196    -0.742555
    -0.455478      2.67196    -0.742555
    -0.455478      2.67196    -0.742555
    -0.455478      2.67196    -0.742555
     0.827864      1.22551   -0.0198533
     0.827864      1.22551   -0.0198533
     0.146916      1.33955     0.591752
    -0.749164     0.563025    -0.659772
    -0.260346      1.16458    -0.209815
    -0.741685    0.0955171     0.752981
    -0.741685    0.0955171     0.752981
    -0.741685    0.0955171     0.752981
     0.708004     0.531706    -0.182692
     0.708004     0.531706    -0.182692
     0.708004     0.531706    -0.182692
     0.708004     0.531706    -0.182692
     0.708004     0.531706    -0.182692
     0.658063    -0.923309     -1.04075
     0.658063    -0.923309     -1.04075
     0.658063    -0.923309     -1.04075
     0.995707     0.273876     0.394331
     0.995707     0.273876     0.394331
     0.995707     0.273876     0.394331
     0.336822   -0.0742405    -0.084699
     0.336822   -0.0742405    -0.084699
     0.336822   -0.0742405    -0.084699
     0.336822   -0.0742405    -0.084699
     0.336822   -0.0742405    -0.084699
    -0.205125    -0.382046     0.580503
    -0.205125    -0.382046     0.580503
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
      -1.1432     0.394827    -0.208852
    -0.437835     0.733018     0.646298
    -0.437835     0.733018     0.646298
    -0.732386    -0.432262    -0.722189
    -0.732386    -0.432262    -0.722189
    -0.732386    -0.432262    -0.722189
    -0.732386    -0.432262    -0.722189
    -0.946055    -0.440684    -0.912239
    -0.707144     0.934486    -0.215739
    -0.707144     0.934486    -0.215739
     0.152587    -0.290255     0.916347
     0.152587    -0.290255     0.916347
     0.831095     0.832095     0.860388
     0.156878     0.733423      1.31854
     0.156878     0.733423      1.31854
      1.44696    -0.545662      1.54023
      1.44696    -0.545662      1.54023
      1.73563    -0.576592     0.220583
     0.739855     0.701899      1.32839
     0.739855     0.701899      1.32839
      1.29652      0.71569     0.388912
      2.05712     0.173615    -0.122788
      2.05712     0.173615    -0.122788
      1.20364     0.567821     0.420987
      0.39524    -0.272572   -0.0348858
    -0.285369     -0.61871     -1.11972
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
    0.0797015    -0.431438     0.152663
     0.201556     0.309858     0.491661
     0.201556     0.309858     0.491661
     0.201556     0.309858     0.491661
     0.201556     0.309858     0.491661
     0.201556     0.309858     0.491661
     0.201556     0.309858     0.491661
    -0.928685     0.276346     0.787528
    -0.928685     0.276346     0.787528
     -1.13663    -0.160633     0.168644
     0.337421     -1.14859     0.906145
     0.337421     -1.14859     0.906145
     0.337421     -1.14859     0.906145
     0.102403     -0.82248      1.29202
   -0.0913604     0.460808     0.437448
   -0.0913604     0.460808     0.437448
     0.136888     0.477728      1.31364
     0.136888     0.477728      1.31364
     0.136888     0.477728      1.31364
     -1.19254     0.942185      2.09573
   0.00222022    -0.307102      1.57098
   0.00222022    -0.307102      1.57098
     0.337829    -0.978324     0.527242
      1.75734  0.000169919     0.271863
     0.589359    -0.997706    -0.837322
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
   -0.0589735     0.341869     0.346729
     0.250817    0.0532636     0.280835
     0.250817    0.0532636     0.280835
     0.839329     -0.50221    0.0218286
     0.839329     -0.50221    0.0218286
     -0.48115     0.767974      0.37491
     0.186914     0.866261  -0.00857913
    0.0277961    -0.443327       1.1188
      1.23593     0.260855     0.830993
     0.732226      1.35842      0.92365
      0.53605      2.24707      1.29601
    -0.432201     0.759117     0.914531
    -0.109914    -0.399687    0.0256328
    -0.109914    -0.399687    0.0256328
    -0.109914    -0.399687    0.0256328
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.912493    -0.366357    -0.388478
     0.493552    -0.852582     0.808959
     0.493552    -0.852582     0.808959
    -0.307167     -1.14995    -0.615077
     0.888645     -1.06722      0.80134
    -0.461465    -0.152918       1.4547
    -0.209989     -1.63209    0.0419634
    -0.209989     -1.63209    0.0419634
    -0.209989     -1.63209    0.0419634
    -0.209989     -1.63209    0.0419634
    -0.120448    -0.641633      1.35739
     0.835087     -1.16488    0.0303991
