#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         474     2.74254     2.74214 2.44547e-05
         475     2.74253     2.74214 2.44172e-05
         476     2.74252     2.74214 2.43786e-05
         477     2.74249     2.74214 2.43387e-05
         478     2.74248     2.74214 2.42977e-05
         479     2.74245     2.74214 2.42555e-05
         480     2.74242     2.74214 2.42119e-05
         481      2.7424     2.74215 2.41674e-05
         482     2.74237     2.74215 2.41219e-05
         483     2.74234     2.74215 2.40753e-05
         484     2.74232     2.74215 2.40281e-05
         485     2.74229     2.74215 2.39804e-05
         486     2.74227     2.74215 2.39323e-05
         487     2.74225     2.74215  2.3884e-05
         488     2.74224     2.74215 2.38358e-05
         489     2.74223     2.74215 2.37877e-05
         490     2.74224     2.74215   2.374e-05
         491     2.74226     2.74215 2.36926e-05
         492     2.74228     2.74215  2.3646e-05
         493     2.74232     2.74215 2.36005e-05
         494     2.74237     2.74215 2.35569e-05
         495     2.74244     2.74215 2.35165e-05
         496     2.74252     2.74215 2.34807e-05
         497     2.74261     2.74215 2.34516e-05
         498     2.74272     2.74215 2.34324e-05
         499     2.74285     2.74215 2.34268e-05
         500     2.74299     2.74216 2.34391e-05
         501     2.74314     2.74216 2.34738e-05
         502      2.7433     2.74216 2.35377e-05
         503     2.74348     2.74216  2.3637e-05
         504     2.74367     2.74217  2.3778e-05
         505     2.74385     2.74217 2.39648e-05
         506     2.74404     2.74217 2.42017e-05
         507     2.74422     2.74218 2.44894e-05
         508     2.74441     2.74218 2.48313e-05
         509     2.74458     2.74219 2.52248e-05
         510     2.74473     2.74219  2.5663e-05
         511     2.74485      2.7422 2.61361e-05
         512     2.74494      2.7422   2.663e-05
         513       2.745     2.74221 2.71319e-05
         514     2.74502     2.74221 2.76247e-05
         515     2.74499     2.74222 2.80931e-05
         516     2.74491     2.74222 2.85207e-05
         517     2.74478     2.74223 2.88918e-05
         518      2.7446     2.74223 2.91957e-05
         519     2.74436     2.74224 2.94251e-05
         520     2.74407     2.74224  2.9578e-05
         521     2.74373     2.74224 2.96587e-05
         522     2.74335     2.74224 2.96772e-05
         523     2.74293     2.74225 2.96498e-05
         524      2.7425     2.74225 2.95972e-05
         525     2.74205     2.74225 2.95432e-05
         526     2.74161     2.74225  2.9512e-05
         527     2.74117     2.74224 2.95263e-05
         528     2.74076     2.74224 2.96042e-05
         529     2.74037     2.74224 2.97575e-05
         530     2.74004     2.74223 2.99899e-05
         531     2.73974     2.74223 3.02977e-05
         532      2.7395     2.74222 3.06716e-05
         533     2.73931     2.74222 3.10965e-05
         534     2.73918     2.74221 3.15554e-05
         535      2.7391     2.74221 3.20288e-05
         536     2.73907      2.7422 3.25006e-05
         537     2.73909     2.74219 3.29535e-05
         538     2.73915     2.74219 3.33733e-05
         539     2.73925     2.74218 3.37528e-05
         540     2.73939     2.74218 3.40846e-05
         541     2.73955     2.74217 3.43668e-05
         542     2.73973     2.74217  3.4598e-05
         543     2.73992     2.74216 3.47813e-05
         544     2.74013     2.74216 3.49176e-05
         545     2.74035     2.74216 3.50116e-05
