#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         946     2.03642     2.02509 0.000575406
         947     2.03562      2.0251 0.000574906
         948     2.03486     2.02511 0.000574392
         949     2.03414     2.02512 0.000573865
         950     2.03345     2.02513 0.000573328
         951      2.0328     2.02514 0.000572782
         952     2.03219     2.02515 0.000572228
         953      2.0316     2.02515 0.000571668
         954     2.03105     2.02516 0.000571102
         955     2.03053     2.02516 0.000570532
         956     2.03004     2.02517 0.000569958
         957     2.02957     2.02517 0.000569381
         958     2.02914     2.02518 0.000568802
         959     2.02873     2.02518  0.00056822
         960     2.02835     2.02518 0.000567638
         961     2.02799     2.02519 0.000567055
         962     2.02766     2.02519 0.000566471
         963     2.02736     2.02519 0.000565888
         964     2.02709     2.02519 0.000565304
         965     2.02684      2.0252 0.000564721
         966     2.02663      2.0252 0.000564138
         967     2.02645      2.0252 0.000563556
         968      2.0263      2.0252 0.000562975
         969      2.0262      2.0252 0.000562395
         970     2.02613      2.0252 0.000561816
         971      2.0261      2.0252 0.000561238
         972     2.02611      2.0252 0.000560662
         973     2.02617      2.0252 0.000560086
         974     2.02629     2.02521 0.000559512
         975     2.02645     2.02521  0.00055894
         976     2.02666     2.02521 0.000558369
         977     2.02693     2.02521 0.000557801
         978     2.02725     2.02521 0.000557234
         979     2.02762     2.02521  0.00055667
         980     2.02806     2.02522  0.00055611
         981     2.02855     2.02522 0.000555553
         982     2.02909     2.02523 0.000555002
         983     2.02969     2.02523 0.000554456
         984     2.03034     2.02523 0.000553916
         985     2.03104     2.02524 0.000553385
         986     2.03179     2.02525 0.000552864
         987     2.03258     2.02525 0.000552354
         988     2.03342     2.02526 0.000551857
         989      2.0343     2.02527 0.000551374
         990     2.03522     2.02528 0.000550909
         991     2.03617     2.02529 0.000550463
         992     2.03715     2.02531 0.000550037
         993     2.03816     2.02532 0.000549636
         994     2.03918     2.02533  0.00054926
         995     2.04023     2.02535 0.000548912
         996     2.04129     2.02536 0.000548594
         997     2.04236     2.02538 0.000548309
         998     2.04344      2.0254 0.000548058
         999     2.04452     2.02542 0.000547843
        1000      2.0456     2.02544 0.000547667
        1001     2.04668     2.02546 0.000547531
        1002     2.04775     2.02548 0.000547436
        1003     2.04881      2.0255 0.000547384
        1004     2.04986     2.02553 0.000547376
        1005      2.0509     2.02555 0.000547413
        1006     2.05191     2.02558 0.000547496
        1007     2.05291     2.02561 0.000547625
        1008     2.05389     2.02564   0.0005478
        1009     2.05485     2.02566 0.000548021
        1010     2.05578     2.02569 0.000548289
        1011     2.05668     2.02572 0.000548603
        1012     2.05756     2.02576 0.000548962
        1013     2.05841     2.02579 0.000549365
        1014     2.05922     2.02582 0.000549812
        1015     2.06001     2.02585 0.000550302
        1016     2.06077     2.02589 0.000550832
        1017      2.0615     2.02592 0.000551402
        1018     2.06219     2.02596  0.00055201
        1019     2.06285       2.026 0.000552654
        1020     2.06348     2.02603 0.000553333
        1021     2.06407     2.02607 0.000554043
        1022     2.06463     2.02611 0.000554785
        1023     2.06516     2.02615 0.000555554
        1024     2.06566     2.02618  0.00055635
        1025     2.06612     2.02622  0.00055717
        1026     2.06654     2.02626 0.000558011
        1027     2.06694      2.0263 0.000558871
        1028      2.0673     2.02634 0.000559749
        1029     2.06763     2.02638 0.000560641
        1030     2.06793     2.02642 0.000561546
        1031      2.0682     2.02646 0.000562462
        1032     2.06844      2.0265 0.000563385
        1033     2.06864     2.02654 0.000564315
        1034     2.06882     2.02659 0.000565248
        1035     2.06897     2.02663 0.000566183
        1036     2.06909     2.02667 0.000567118
        1037     2.06918     2.02671 0.000568051
        1038     2.06924     2.02675  0.00056898
        1039     2.06928     2.02679 0.000569903
        1040      2.0693     2.02683 0.000570819
        1041     2.06928     2.02687 0.000571725
        1042     2.06925     2.02691 0.000572621
        1043     2.06919     2.02695 0.000573505
        1044     2.06911     2.02699 0.000574376
        1045     2.06901     2.02703 0.000575232
        1046     2.06888     2.02707 0.000576071
        1047     2.06874     2.02711 0.000576894
        1048     2.06858     2.02715 0.000577699
        1049     2.06839     2.02719 0.000578484
        1050     2.06819     2.02723  0.00057925
        1051     2.06797     2.02727 0.000579994
        1052     2.06773     2.02731 0.000580717
        1053     2.06748     2.02735 0.000581417
        1054     2.06721     2.02738 0.000582094
        1055     2.06692     2.02742 0.000582747
        1056     2.06661     2.02746 0.000583376
        1057     2.06629      2.0275  0.00058398
        1058     2.06595     2.02753 0.000584558
        1059      2.0656     2.02757  0.00058511
        1060     2.06523      2.0276 0.000585635
        1061     2.06484     2.02764 0.000586134
        1062     2.06443     2.02767 0.000586605
        1063     2.06401     2.02771 0.000587048
        1064     2.06357     2.02774 0.000587464
        1065     2.06312     2.02777  0.00058785
        1066     2.06264     2.02781 0.000588208
        1067     2.06215     2.02784 0.000588537
        1068     2.06164     2.02787 0.000588836
        1069     2.06111      2.0279 0.000589106
        1070     2.06057     2.02793 0.000589345
        1071        2.06     2.02796 0.000589555
        1072     2.05942     2.02799 0.000589736
        1073     2.05883     2.02802 0.000589886
        1074     2.05821     2.02805 0.000590006
        1075     2.05758     2.02808 0.000590096
        1076     2.05693      2.0281 0.000590157
        1077     2.05627     2.02813 0.000590188
        1078     2.05559     2.02816  0.00059019
        1079      2.0549     2.02818 0.000590163
        1080      2.0542      2.0282 0.000590108
        1081     2.05349     2.02823 0.000590026
        1082     2.05277     2.02825 0.000589917
        1083     2.05205     2.02827 0.000589781
        1084     2.05132     2.02829  0.00058962
        1085     2.05059     2.02831 0.000589435
        1086     2.04987     2.02833 0.000589226
        1087     2.04914     2.02835 0.000588995
        1088     2.04843     2.02837 0.000588743
        1089     2.04772     2.02839  0.00058847
        1090     2.04702     2.02841 0.000588178
        1091     2.04634     2.02842 0.000587869
        1092     2.04568     2.02844 0.000587543
        1093     2.04504     2.02845 0.000587202
        1094     2.04442     2.02847 0.000586846
        1095     2.04383     2.02848 0.000586478
        1096     2.04327      2.0285 0.000586098
        1097     2.04274     2.02851 0.000585708
        1098     2.04224     2.02852 0.000585308
        1099     2.04178     2.02853 0.000584899
        1100     2.04135     2.02854 0.000584484
        1101     2.04096     2.02856 0.000584061
        1102     2.04061     2.02857 0.000583634
        1103      2.0403     2.02858 0.000583202
        1104     2.04004     2.02859 0.000582766
        1105     2.03981      2.0286 0.000582327
        1106     2.03962     2.02861 0.000581886
        1107     2.03947     2.02862 0.000581443
        1108     2.03935     2.02863 0.000580999
        1109     2.03927     2.02864 0.000580554
        1110     2.03923     2.02865 0.000580109
        1111     2.03922     2.02866 0.000579665
        1112     2.03924     2.02867 0.000579222
        1113     2.03928     2.02868  0.00057878
        1114     2.03935     2.02869  0.00057834
        1115     2.03944     2.02869 0.000577902
        1116     2.03955      2.0287 0.000577466
        1117     2.03968     2.02871 0.000577033
        1118     2.03982     2.02872 0.000576602
        1119     2.03997     2.02873 0.000576174
        1120     2.04012     2.02874 0.000575749
        1121     2.04028     2.02875 0.000575328
        1122     2.04044     2.02877 0.000574909
        1123      2.0406     2.02878 0.000574494
        1124     2.04076     2.02879 0.000574082
        1125      2.0409      2.0288 0.000573672
        1126     2.04104     2.02881 0.000573266
        1127     2.04117     2.02882 0.000572862
        1128     2.04129     2.02883 0.000572461
        1129      2.0414     2.02884 0.000572062
        1130     2.04149     2.02885 0.000571666
        1131     2.04157     2.02886 0.000571271
        1132     2.04164     2.02887 0.000570878
        1133     2.04169     2.02889 0.000570486
        1134     2.04172      2.0289 0.000570095
        1135     2.04174     2.02891 0.000569705
        1136     2.04175     2.02892 0.000569316
        1137     2.04175     2.02893 0.000568927
        1138     2.04173     2.02894 0.000568538
        1139      2.0417     2.02895 0.000568149
        1140     2.04166     2.02896  0.00056776
        1141     2.04162     2.02898 0.000567371
        1142     2.04157     2.02899 0.000566981
        1143     2.04152       2.029 0.000566591
        1144     2.04146     2.02901 0.000566201
        1145      2.0414     2.02902  0.00056581
        1146     2.04134     2.02903 0.000565418
        1147     2.04129     2.02904 0.000565026
        1148     2.04124     2.02905 0.000564634
        1149     2.04119     2.02906 0.000564241
        1150     2.04116     2.02907 0.000563849
        1151     2.04113     2.02908 0.000563456
        1152     2.04111     2.02909 0.000563064
        1153     2.04111      2.0291 0.000562672
        1154     2.04111     2.02911  0.00056228
        1155     2.04113     2.02913  0.00056189
        1156     2.04116     2.02914   0.0005615
        1157     2.04121     2.02915 0.000561112
        1158     2.04127     2.02916 0.000560725
        1159     2.04135     2.02917  0.00056034
        1160     2.04144     2.02918 0.000559957
        1161     2.04155     2.02919 0.000559576
        1162     2.04167      2.0292 0.000559197
        1163      2.0418     2.02921 0.000558821
        1164     2.04195     2.02922 0.000558449
        1165     2.04211     2.02923 0.000558079
        1166     2.04229     2.02924 0.000557713
        1167     2.04247     2.02925  0.00055735
        1168     2.04267     2.02927 0.000556991
        1169     2.04287     2.02928 0.000556636
        1170     2.04309     2.02929 0.000556286
        1171     2.04331      2.0293 0.000555939
        1172     2.04354     2.02931 0.000555598
        1173     2.04378     2.02933 0.000555261
        1174     2.04402     2.02934 0.000554929
        1175     2.04426     2.02935 0.000554602
        1176     2.04451     2.02936  0.00055428
        1177     2.04477     2.02938 0.000553964
        1178     2.04502     2.02939 0.000553653
        1179     2.04527      2.0294 0.000553347
        1180     2.04553     2.02942 0.000553047
        1181     2.04579     2.02943 0.000552752
        1182     2.04604     2.02945 0.000552463
        1183     2.04629     2.02946  0.00055218
        1184     2.04655     2.02947 0.000551902
        1185      2.0468     2.02949  0.00055163
        1186     2.04705      2.0295 0.000551363
        1187     2.04729     2.02952 0.000551102
        1188     2.04754     2.02953 0.000550847
        1189     2.04778     2.02955 0.000550598
        1190     2.04802     2.02956 0.000550354
        1191     2.04826     2.02958 0.000550115
        1192     2.04849      2.0296 0.000549883
        1193     2.04872     2.02961 0.000549655
        1194     2.04894     2.02963 0.000549433
        1195     2.04917     2.02964 0.000549217
        1196     2.04939     2.02966 0.000549006
        1197     2.04961     2.02968   0.0005488
        1198     2.04982     2.02969 0.000548599
        1199     2.05003     2.02971 0.000548404
        1200     2.05024     2.02973 0.000548214
        1201     2.05045     2.02975 0.000548028
        1202     2.05065     2.02976 0.000547848
        1203     2.05085     2.02978 0.000547674
        1204     2.05105      2.0298 0.000547504
        1205     2.05125     2.02982 0.000547338
        1206     2.05144     2.02983 0.000547178
        1207     2.05163     2.02985 0.000547023
        1208     2.05182     2.02987 0.000546872
        1209     2.05201     2.02989 0.000546727
        1210      2.0522     2.02991 0.000546586
        1211     2.05238     2.02993 0.000546449
        1212     2.05256     2.02994 0.000546317
        1213     2.05274     2.02996  0.00054619
        1214     2.05291     2.02998 0.000546067
        1215     2.05309        2.03 0.000545949
        1216     2.05326     2.03002 0.000545835
        1217     2.05343     2.03004 0.000545725
        1218      2.0536     2.03006  0.00054562
        1219     2.05376     2.03008 0.000545518
        1220     2.05392      2.0301 0.000545421
        1221     2.05408     2.03012 0.000545328
        1222     2.05424     2.03014 0.000545239
        1223     2.05439     2.03016 0.000545154
        1224     2.05454     2.03018 0.000545072
        1225     2.05469      2.0302 0.000544995
        1226     2.05484     2.03022  0.00054492
        1227     2.05498     2.03024  0.00054485
        1228     2.05512     2.03026 0.000544783
        1229     2.05525     2.03028 0.000544719
        1230     2.05538      2.0303 0.000544658
        1231     2.05551     2.03032 0.000544601
        1232     2.05563     2.03034 0.000544546
        1233     2.05575     2.03036 0.000544494
        1234     2.05586     2.03038 0.000544445
        1235     2.05597      2.0304 0.000544398
        1236     2.05608     2.03042 0.000544354
        1237     2.05618     2.03044 0.000544312
        1238     2.05628     2.03046 0.000544272
        1239     2.05637     2.03048 0.000544234
        1240     2.05645     2.03051 0.000544198
        1241     2.05653     2.03053 0.000544164
        1242     2.05661     2.03055 0.000544131
        1243     2.05668     2.03057 0.000544099
        1244     2.05674     2.03059 0.000544068
        1245      2.0568     2.03061 0.000544039
        1246     2.05685     2.03063 0.000544009
        1247      2.0569     2.03065 0.000543981
        1248     2.05694     2.03067 0.000543953
        1249     2.05698     2.03069 0.000543925
        1250       2.057     2.03072 0.000543897
        1251     2.05702     2.03074 0.000543868
        1252     2.05704     2.03076 0.000543839
        1253     2.05705     2.03078  0.00054381
        1254     2.05705      2.0308  0.00054378
        1255     2.05704     2.03082 0.000543748
        1256     2.05703     2.03084 0.000543716
        1257     2.05701     2.03086 0.000543682
        1258     2.05699     2.03088 0.000543646
        1259     2.05696      2.0309 0.000543609
        1260     2.05692     2.03092 0.000543569
        1261     2.05687     2.03095 0.000543527
        1262     2.05681     2.03097 0.000543483
        1263     2.05675     2.03099 0.000543436
        1264     2.05669     2.03101 0.000543386
        1265     2.05661     2.03103 0.000543334
        1266     2.05653     2.03105 0.000543278
        1267     2.05644     2.03107 0.000543218
        1268     2.05634     2.03109 0.000543156
        1269     2.05624     2.03111 0.000543089
        1270     2.05613     2.03113 0.000543019
        1271     2.05601     2.03115 0.000542944
        1272     2.05589     2.03117 0.000542866
        1273     2.05576     2.03118 0.000542783
        1274     2.05562      2.0312 0.000542696
        1275     2.05548     2.03122 0.000542604
        1276     2.05533     2.03124 0.000542508
        1277     2.05517     2.03126 0.000542406
        1278     2.05501     2.03128   0.0005423
        1279     2.05484      2.0313 0.000542189
        1280     2.05467     2.03132 0.000542073
        1281     2.05449     2.03133 0.000541951
        1282      2.0543     2.03135 0.000541825
        1283     2.05411     2.03137 0.000541693
        1284     2.05392     2.03139 0.000541555
        1285     2.05372      2.0314 0.000541413
        1286     2.05352     2.03142 0.000541265
        1287     2.05331     2.03144 0.000541111
        1288      2.0531     2.03146 0.000540952
        1289     2.05288     2.03147 0.000540788
        1290     2.05266     2.03149 0.000540618
        1291     2.05244      2.0315 0.000540443
        1292     2.05221     2.03152 0.000540262
        1293     2.05198     2.03154 0.000540076
        1294     2.05174     2.03155 0.000539884
        1295     2.05151     2.03157 0.000539687
        1296     2.05127     2.03158 0.000539484
        1297     2.05102      2.0316 0.000539277
        1298     2.05078     2.03161 0.000539064
        1299     2.05053     2.03163 0.000538845
        1300     2.05027     2.03164 0.000538622
        1301     2.05002     2.03166 0.000538393
        1302     2.04976     2.03167 0.000538159
        1303     2.04949     2.03168  0.00053792
        1304     2.04922      2.0317 0.000537675
        1305     2.04894     2.03171 0.000537425
        1306     2.04866     2.03172 0.000537171
        1307     2.04836     2.03174  0.00053691
        1308     2.04806     2.03175 0.000536645
        1309     2.04775     2.03176 0.000536374
        1310     2.04743     2.03177 0.000536098
        1311      2.0471     2.03178 0.000535817
        1312     2.04675      2.0318  0.00053553
        1313     2.04638     2.03181 0.000535237
        1314     2.04599     2.03182 0.000534939
        1315     2.04558     2.03183 0.000534634
        1316     2.04515     2.03184 0.000534324
        1317      2.0447     2.03185 0.000534007
        1318     2.04421     2.03186 0.000533685
        1319     2.04369     2.03187 0.000533355
        1320     2.04314     2.03187  0.00053302
        1321     2.04255     2.03188 0.000532677
        1322     2.04191     2.03189 0.000532328
        1323     2.04123      2.0319 0.000531973
        1324      2.0405      2.0319 0.000531611
        1325     2.03972     2.03191 0.000531242
        1326     2.03889     2.03191 0.000530868
        1327     2.03799     2.03192 0.000530487
        1328     2.03703     2.03192 0.000530102
        1329     2.03601     2.03193 0.000529712
        1330     2.03493     2.03193 0.000529319
        1331     2.03378     2.03193 0.000528923
        1332     2.03256     2.03193 0.000528526
        1333     2.03127     2.03193  0.00052813
        1334     2.02992     2.03193 0.000527736
        1335      2.0285     2.03193 0.000527347
        1336     2.02703     2.03192 0.000526965
        1337      2.0255     2.03192 0.000526593
        1338     2.02393     2.03191 0.000526233
        1339     2.02233      2.0319 0.000525888
        1340     2.02069      2.0319 0.000525563
        1341     2.01905     2.03189 0.000525258
        1342      2.0174     2.03188 0.000524977
        1343     2.01578     2.03186 0.000524723
        1344     2.01419     2.03185 0.000524498
        1345     2.01265     2.03184 0.000524302
        1346     2.01119     2.03182 0.000524137
        1347     2.00983      2.0318 0.000524002
        1348     2.00858     2.03179 0.000523896
        1349     2.00746     2.03177 0.000523818
        1350      2.0065     2.03175 0.000523765
        1351      2.0057     2.03173 0.000523732
        1352      2.0051     2.03171 0.000523715
        1353     2.00469     2.03169 0.000523708
        1354     2.00448     2.03167 0.000523707
        1355     2.00449     2.03165 0.000523705
        1356     2.00471     2.03163 0.000523695
        1357     2.00513     2.03161 0.000523673
        1358     2.00577     2.03159 0.000523633
        1359      2.0066     2.03157 0.000523571
        1360     2.00761     2.03156 0.000523482
        1361     2.00879     2.03154 0.000523365
        1362     2.01012     2.03152 0.000523217
        1363     2.01158     2.03151 0.000523038
        1364     2.01316      2.0315 0.000522827
        1365     2.01483     2.03148 0.000522586
        1366     2.01658     2.03147 0.000522318
        1367     2.01837     2.03146 0.000522024
        1368      2.0202     2.03146 0.000521707
        1369     2.02205     2.03145 0.000521371
        1370      2.0239     2.03144  0.00052102
        1371     2.02574     2.03144 0.000520656
        1372     2.02755     2.03144 0.000520284
        1373     2.02933     2.03143 0.000519908
        1374     2.03106     2.03143 0.000519529
        1375     2.03275     2.03144 0.000519152
        1376     2.03437     2.03144  0.00051878
        1377     2.03593     2.03144 0.000518413
        1378     2.03743     2.03144 0.000518055
        1379     2.03886     2.03145 0.000517707
        1380     2.04022     2.03146 0.000517371
        1381     2.04152     2.03146 0.000517048
        1382     2.04275     2.03147 0.000516738
        1383     2.04391     2.03148 0.000516443
        1384     2.04501     2.03149 0.000516162
        1385     2.04605      2.0315 0.000515897
        1386     2.04703     2.03151 0.000515646
        1387     2.04796     2.03152 0.000515411
        1388     2.04883     2.03154  0.00051519
        1389     2.04965     2.03155 0.000514984
        1390     2.05042     2.03156 0.000514793
        1391     2.05115     2.03158 0.000514615
        1392     2.05183     2.03159 0.000514451
        1393     2.05247     2.03161   0.0005143
        1394     2.05307     2.03162 0.000514161
        1395     2.05364     2.03164 0.000514035
        1396     2.05418     2.03165  0.00051392
        1397     2.05468     2.03167 0.000513817
        1398     2.05515     2.03169 0.000513724
        1399      2.0556      2.0317 0.000513641
        1400     2.05602     2.03172 0.000513567
        1401     2.05641     2.03174 0.000513503
        1402     2.05678     2.03176 0.000513447
        1403     2.05713     2.03178   0.0005134
        1404     2.05746     2.03179  0.00051336
        1405     2.05776     2.03181 0.000513327
        1406     2.05805     2.03183 0.000513301
        1407     2.05832     2.03185 0.000513281
        1408     2.05857     2.03187 0.000513268
        1409     2.05881     2.03189 0.000513259
        1410     2.05902     2.03191 0.000513256
        1411     2.05923     2.03193 0.000513257
        1412     2.05942     2.03195 0.000513263
        1413     2.05959     2.03197 0.000513272
        1414     2.05975     2.03199 0.000513285
        1415     2.05989     2.03201 0.000513301
        1416     2.06003     2.03202  0.00051332
        1417     2.06015     2.03204 0.000513341
        1418     2.06025     2.03206 0.000513365
        1419     2.06035     2.03208  0.00051339
        1420     2.06043      2.0321 0.000513416
        1421      2.0605     2.03212 0.000513444
        1422     2.06056     2.03214 0.000513472
        1423     2.06061     2.03216   0.0005135
        1424     2.06065     2.03218 0.000513529
        1425     2.06067      2.0322 0.000513558
        1426     2.06069     2.03222 0.000513586
        1427      2.0607     2.03224 0.000513614
        1428     2.06069     2.03226  0.00051364
        1429     2.06068     2.03228 0.000513665
        1430     2.06066      2.0323 0.000513689
        1431     2.06062     2.03232 0.000513711
        1432     2.06058     2.03234 0.000513732
        1433     2.06053     2.03236  0.00051375
        1434     2.06047     2.03238 0.000513765
        1435     2.06041      2.0324 0.000513778
        1436     2.06034     2.03242 0.000513788
        1437     2.06025     2.03244 0.000513796
        1438     2.06017     2.03246   0.0005138
        1439     2.06007     2.03248 0.000513801
        1440     2.05997      2.0325 0.000513799
        1441     2.05986     2.03252 0.000513793
        1442     2.05975     2.03254 0.000513784
        1443     2.05963     2.03256 0.000513771
        1444     2.05951     2.03257 0.000513754
        1445     2.05939     2.03259 0.000513734
        1446     2.05926     2.03261 0.000513709
        1447     2.05913     2.03263 0.000513681
        1448     2.05899     2.03265 0.000513649
        1449     2.05886     2.03267 0.000513613
        1450     2.05872     2.03268 0.000513573
        1451     2.05858      2.0327 0.000513529
        1452     2.05845     2.03272 0.000513481
        1453     2.05831     2.03274  0.00051343
        1454     2.05817     2.03275 0.000513375
        1455     2.05804     2.03277 0.000513316
        1456     2.05791     2.03279 0.000513253
        1457     2.05778     2.03281 0.000513188
        1458     2.05765     2.03282 0.000513119
        1459     2.05753     2.03284 0.000513046
        1460     2.05742     2.03286 0.000512971
        1461     2.05731     2.03287 0.000512893
        1462      2.0572     2.03289 0.000512812
        1463      2.0571     2.03291 0.000512728
        1464     2.05701     2.03292 0.000512642
        1465     2.05692     2.03294 0.000512554
        1466     2.05684     2.03296 0.000512464
        1467     2.05677     2.03297 0.000512371
        1468     2.05671     2.03299 0.000512277
        1469     2.05665       2.033 0.000512182
        1470     2.05661     2.03302 0.000512085
        1471     2.05657     2.03304 0.000511987
        1472     2.05654     2.03305 0.000511888
        1473     2.05651     2.03307 0.000511788
        1474      2.0565     2.03308 0.000511688
        1475     2.05649      2.0331 0.000511587
        1476     2.05649     2.03312 0.000511486
        1477     2.05649     2.03313 0.000511384
        1478      2.0565     2.03315 0.000511282
        1479     2.05652     2.03316 0.000511181
        1480     2.05654     2.03318 0.000511079
        1481     2.05656      2.0332 0.000510978
        1482     2.05659     2.03321 0.000510877
        1483     2.05662     2.03323 0.000510776
        1484     2.05666     2.03324 0.000510676
        1485     2.05669     2.03326 0.000510576
        1486     2.05672     2.03327 0.000510477
        1487     2.05676     2.03329 0.000510378
        1488     2.05679     2.03331 0.000510279
        1489     2.05682     2.03332 0.000510181
        1490     2.05684     2.03334 0.000510082
        1491     2.05686     2.03335 0.000509984
        1492     2.05688     2.03337 0.000509886
        1493     2.05689     2.03338 0.000509788
        1494     2.05689      2.0334 0.000509689
        1495     2.05688     2.03342  0.00050959
        1496     2.05687     2.03343 0.000509491
        1497     2.05685     2.03345  0.00050939
        1498     2.05681     2.03346 0.000509289
        1499     2.05677     2.03348 0.000509187
        1500     2.05672     2.03349 0.000509083
        1501     2.05666     2.03351 0.000508978
        1502     2.05659     2.03352 0.000508871
        1503     2.05651     2.03354 0.000508762
        1504     2.05643     2.03356 0.000508652
        1505     2.05633     2.03357 0.000508539
        1506     2.05623     2.03359 0.000508423
        1507     2.05612      2.0336 0.000508306
        1508       2.056     2.03362 0.000508186
        1509     2.05588     2.03363 0.000508063
        1510     2.05575     2.03364 0.000507938
        1511     2.05562     2.03366  0.00050781
        1512     2.05549     2.03367 0.000507679
        1513     2.05536     2.03369 0.000507546
        1514     2.05523      2.0337  0.00050741
        1515      2.0551     2.03372 0.000507271
        1516     2.05498     2.03373 0.000507131
        1517     2.05486     2.03374 0.000506988
        1518     2.05475     2.03376 0.000506843
        1519     2.05465     2.03377 0.000506695
        1520     2.05456     2.03379 0.000506547
        1521     2.05448      2.0338 0.000506396
        1522     2.05441     2.03381 0.000506245
        1523     2.05435     2.03383 0.000506092
        1524     2.05431     2.03384 0.000505938
        1525     2.05427     2.03385 0.000505784
        1526     2.05426     2.03387 0.000505629
        1527     2.05425     2.03388 0.000505474
        1528     2.05426     2.03389 0.000505319
        1529     2.05429     2.03391 0.000505165
        1530     2.05432     2.03392 0.000505011
        1531     2.05437     2.03393 0.000504858
        1532     2.05443     2.03395 0.000504705
        1533     2.05449     2.03396 0.000504554
        1534     2.05457     2.03397 0.000504404
        1535     2.05465     2.03399 0.000504255
        1536     2.05474       2.034 0.000504108
        1537     2.05483     2.03401 0.000503962
        1538     2.05493     2.03403 0.000503818
        1539     2.05503     2.03404 0.000503675
        1540     2.05512     2.03405 0.000503534
        1541     2.05522     2.03407 0.000503395
        1542     2.05531     2.03408 0.000503257
        1543      2.0554      2.0341  0.00050312
        1544     2.05548     2.03411 0.000502985
        1545     2.05556     2.03412 0.000502851
        1546     2.05563     2.03414 0.000502718
        1547     2.05569     2.03415 0.000502586
        1548     2.05574     2.03417 0.000502455
        1549     2.05579     2.03418 0.000502324
        1550     2.05583     2.03419 0.000502194
        1551     2.05586     2.03421 0.000502065
        1552     2.05588     2.03422 0.000501936
        1553     2.05589     2.03424 0.000501806
        1554      2.0559     2.03425 0.000501677
        1555      2.0559     2.03426 0.000501548
        1556     2.05589     2.03428 0.000501418
        1557     2.05588     2.03429 0.000501288
        1558     2.05586     2.03431 0.000501157
        1559     2.05584     2.03432 0.000501026
        1560     2.05581     2.03433 0.000500894
        1561     2.05578     2.03435 0.000500762
        1562     2.05575     2.03436 0.000500629
        1563     2.05571     2.03437 0.000500495
        1564     2.05566     2.03439  0.00050036
        1565     2.05561      2.0344 0.000500224
        1566     2.05556     2.03441 0.000500087
        1567      2.0555     2.03443 0.000499949
        1568     2.05543     2.03444  0.00049981
        1569     2.05536     2.03445 0.000499669
        1570     2.05528     2.03447 0.000499527
        1571     2.05518     2.03448 0.000499383
        1572     2.05508     2.03449 0.000499237
        1573     2.05496     2.03451 0.000499089
        1574     2.05483     2.03452 0.000498939
        1575     2.05468     2.03453 0.000498786
        1576     2.05452     2.03455 0.000498631
        1577     2.05433     2.03456 0.000498472
        1578     2.05413     2.03457 0.000498311
        1579      2.0539     2.03458 0.000498146
        1580     2.05366     2.03459 0.000497977
        1581     2.05339     2.03461 0.000497803
        1582     2.05309     2.03462 0.000497626
        1583     2.05278     2.03463 0.000497444
        1584     2.05244     2.03464 0.000497257
        1585     2.05209     2.03465 0.000497065
        1586     2.05171     2.03466 0.000496868
        1587     2.05131     2.03467 0.000496666
        1588      2.0509     2.03468 0.000496458
        1589     2.05047     2.03469 0.000496245
        1590     2.05002      2.0347 0.000496026
        1591     2.04957     2.03471 0.000495803
        1592     2.04911     2.03472 0.000495574
        1593     2.04864     2.03473 0.000495339
        1594     2.04817     2.03474   0.0004951
        1595      2.0477     2.03475 0.000494857
        1596     2.04724     2.03475 0.000494609
        1597     2.04679     2.03476 0.000494356
        1598     2.04634     2.03477   0.0004941
        1599     2.04591     2.03478  0.00049384
        1600      2.0455     2.03478 0.000493577
        1601     2.04511     2.03479 0.000493311
        1602     2.04474      2.0348 0.000493042
        1603      2.0444      2.0348 0.000492771
        1604     2.04408     2.03481 0.000492497
        1605     2.04379     2.03481 0.000492222
        1606     2.04354     2.03482 0.000491946
        1607     2.04331     2.03482 0.000491668
        1608     2.04312     2.03483 0.000491389
        1609     2.04296     2.03483  0.00049111
        1610     2.04284     2.03484  0.00049083
        1611     2.04275     2.03484  0.00049055
        1612      2.0427     2.03485  0.00049027
        1613     2.04268     2.03485  0.00048999
        1614      2.0427     2.03486 0.000489711
        1615     2.04275     2.03486 0.000489432
        1616     2.04283     2.03487 0.000489154
        1617     2.04295     2.03487 0.000488877
        1618     2.04311     2.03488 0.000488601
        1619     2.04329     2.03488 0.000488327
        1620     2.04351     2.03489 0.000488055
        1621     2.04377     2.03489 0.000487784
        1622     2.04405      2.0349 0.000487516
        1623     2.04436     2.03491 0.000487251
        1624     2.04471     2.03491 0.000486988
        1625     2.04508     2.03492 0.000486728
        1626     2.04548     2.03492 0.000486472
        1627     2.04591     2.03493  0.00048622
        1628     2.04636     2.03494 0.000485972
        1629     2.04684     2.03495 0.000485729
        1630     2.04735     2.03495 0.000485491
        1631     2.04787     2.03496 0.000485257
        1632     2.04841     2.03497  0.00048503
        1633     2.04898     2.03498 0.000484809
        1634     2.04955     2.03499 0.000484594
        1635     2.05015       2.035 0.000484387
        1636     2.05075     2.03501 0.000484186
        1637     2.05137     2.03502 0.000483994
        1638     2.05199     2.03503 0.000483809
        1639     2.05261     2.03504 0.000483633
        1640     2.05324     2.03505 0.000483465
        1641     2.05387     2.03506 0.000483307
        1642      2.0545     2.03507 0.000483157
        1643     2.05512     2.03508 0.000483017
        1644     2.05574      2.0351 0.000482887
        1645     2.05635     2.03511 0.000482766
        1646     2.05694     2.03512 0.000482655
