#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
          59           1    0.703051   0.0288945
          60           1       0.708   0.0288336
          61        0.92    0.711475   0.0285696
          62         0.8    0.712903   0.0281445
          63        0.84    0.714921     0.02777
          64        0.84    0.716875   0.0274047
          65        0.72    0.716923   0.0269832
          66        0.72     0.71697   0.0265744
          67        0.84    0.718806   0.0262411
          68           1    0.722941    0.026179
          69           1    0.726957   0.0261057
          70           1    0.730857   0.0260226
          71           1    0.734648   0.0259307
          72           1    0.738333   0.0258311
          73           1    0.741918   0.0257247
          74           1    0.745405   0.0256124
          75           1      0.7488   0.0254949
          76           1    0.752105   0.0253728
          77           1    0.755325   0.0252467
          78           1    0.758462   0.0251171
          79           1    0.761519   0.0249846
          80           1      0.7645   0.0248495
          81           1    0.767407   0.0247122
          82           1    0.770244   0.0245731
          83           1    0.773012   0.0244324
          84           1    0.775714   0.0242905
          85           1    0.778353   0.0241477
          86           1     0.78093    0.024004
          87           1    0.783448   0.0238598
          88           1    0.785909   0.0237153
          89           1    0.788315   0.0235705
          90           1    0.790667   0.0234256
          91           1    0.792967   0.0232809
          92           1    0.795217   0.0231363
          93           1    0.797419   0.0229921
          94           1    0.799574   0.0228483
          95           1    0.801684    0.022705
          96           1     0.80375   0.0225622
          97           1    0.805773   0.0224202
          98           1    0.807755   0.0222788
          99           1    0.809697   0.0221383
         100           1      0.8116   0.0219985
         101           1    0.813465   0.0218596
         102           1    0.815294   0.0217217
         103           1    0.817087   0.0215847
         104           1    0.818846   0.0214487
         105           1    0.820571   0.0213137
         106           1    0.822264   0.0211797
         107           1    0.823925   0.0210468
         108           1    0.825556    0.020915
         109           1    0.827156   0.0207843
         110           1    0.828727   0.0206546
         111           1     0.83027   0.0205261
         112           1    0.831786   0.0203987
         113           1    0.833274   0.0202724
         114           1    0.834737   0.0201473
         115           1    0.836174   0.0200233
         116           1    0.837586   0.0199004
         117           1    0.838974   0.0197787
         118           1    0.840339   0.0196581
         119           1    0.841681   0.0195386
         120           1       0.843   0.0194203
         121           1    0.844298   0.0193031
         122           1    0.845574    0.019187
         123           1    0.846829    0.019072
         124           1    0.848065   0.0189582
         125           1     0.84928   0.0188455
         126           1    0.850476   0.0187338
         127           1    0.851654   0.0186233
         128           1    0.852813   0.0185138
         129           1    0.853953   0.0184054
         130           1    0.855077   0.0182981
         131           1    0.856183   0.0181918
         132           1    0.857273   0.0180866
         133           1    0.858346   0.0179824
         134           1    0.859403   0.0178793
         135           1    0.860444   0.0177771
         136           1    0.861471    0.017676
         137           1    0.862482   0.0175759
         138           1    0.863478   0.0174767
         139           1     0.86446   0.0173786
         140           1    0.865429   0.0172814
         141           1    0.866383   0.0171852
         142           1    0.867324   0.0170899
         143           1    0.868252   0.0169955
         144           1    0.869167   0.0169021
         145           1    0.870069   0.0168096
         146           1    0.870959    0.016718
         147           1    0.871837   0.0166273
         148           1    0.872703   0.0165375
         149           1    0.873557   0.0164486
         150           1      0.8744   0.0163605
         151           1    0.875232   0.0162733
         152           1    0.876053   0.0161869
         153           1    0.876863   0.0161014
         154           1    0.877662   0.0160167
         155           1    0.878452   0.0159328
         156           1    0.879231   0.0158497
         157           1        0.88   0.0157674
         158           1    0.880759   0.0156859
         159           1    0.881509   0.0156051
         160           1     0.88225   0.0155252
         161           1    0.882981    0.015446
         162           1    0.883704   0.0153675
         163           1    0.884417   0.0152898
         164           1    0.885122   0.0152128
         165           1    0.885818   0.0151365
         166           1    0.886506   0.0150609
         167           1    0.887186   0.0149861
         168           1    0.887857   0.0149119
         169        0.92    0.888047   0.0148249
         170        0.92    0.888235   0.0147389
         171           1    0.888889   0.0146672
         172           1    0.889535   0.0145961
         173           1    0.890173   0.0145257
         174           1    0.890805   0.0144559
         175           1    0.891429   0.0143868
         176           1    0.892045   0.0143183
         177           1    0.892655   0.0142503
         178           1    0.893258    0.014183
         179           1    0.893855   0.0141163
         180           1    0.894444   0.0140502
         181           1    0.895028   0.0139847
         182           1    0.895604   0.0139197
         183           1    0.896175   0.0138554
         184           1    0.896739   0.0137916
         185           1    0.897297   0.0137283
         186           1    0.897849   0.0136656
         187           1    0.898396   0.0136034
         188           1    0.898936   0.0135418
         189           1    0.899471   0.0134807
         190           1         0.9   0.0134201
         191           1    0.900524   0.0133601
         192           1    0.901042   0.0133005
         193           1    0.901554   0.0132415
         194           1    0.902062    0.013183
         195           1    0.902564   0.0131249
         196           1    0.903061   0.0130674
         197           1    0.903553   0.0130103
         198           1     0.90404   0.0129537
         199           1    0.904523   0.0128976
         200           1       0.905   0.0128419
         201           1    0.905473   0.0127867
         202           1    0.905941    0.012732
         203           1    0.906404   0.0126777
         204           1    0.906863   0.0126239
         205           1    0.907317   0.0125704
         206           1    0.907767   0.0125175
         207           1    0.908213   0.0124649
         208           1    0.908654   0.0124128
         209           1    0.909091   0.0123611
         210           1    0.909524   0.0123098
         211           1    0.909953    0.012259
         212           1    0.910377   0.0122085
         213           1    0.910798   0.0121584
         214           1    0.911215   0.0121087
         215           1    0.911628   0.0120595
         216           1    0.912037   0.0120106
         217           1    0.912442   0.0119621
         218           1    0.912844   0.0119139
         219           1    0.913242   0.0118662
         220           1    0.913636   0.0118188
         221           1    0.914027   0.0117718
         222           1    0.914414   0.0117251
         223           1    0.914798   0.0116788
         224           1    0.915179   0.0116329
         225           1    0.915556   0.0115873
         226           1    0.915929    0.011542
         227           1      0.9163   0.0114971
         228           1    0.916667   0.0114525
         229           1    0.917031   0.0114083
         230           1    0.917391   0.0113644
         231           1    0.917749   0.0113208
         232           1    0.918103   0.0112776
         233           1    0.918455   0.0112347
         234           1    0.918803   0.0111921
         235           1    0.919149   0.0111498
         236           1    0.919492   0.0111078
         237           1    0.919831   0.0110661
         238           1    0.920168   0.0110247
         239           1    0.920502   0.0109837
         240           1    0.920833   0.0109429
         241           1    0.921162   0.0109024
         242           1    0.921488   0.0108622
         243           1    0.921811   0.0108223
         244           1    0.922131   0.0107827
         245           1    0.922449   0.0107434
         246           1    0.922764   0.0107044
         247           1    0.923077   0.0106656
         248           1    0.923387   0.0106271
         249           1    0.923695   0.0105889
         250           1       0.924   0.0105509
         251           1    0.924303   0.0105132
         252           1    0.924603   0.0104758
         253           1    0.924901   0.0104386
         254           1    0.925197   0.0104017
         255           1     0.92549   0.0103651
         256           1    0.925781   0.0103286
         257           1     0.92607   0.0102925
         258           1    0.926357   0.0102566
         259           1    0.926641   0.0102209
         260           1    0.926923   0.0101855
         261           1    0.927203   0.0101503
         262           1    0.927481   0.0101154
         263           1    0.927757   0.0100807
         264           1     0.92803   0.0100462
         265           1    0.928302    0.010012
         266           1    0.928571  0.00997797
         267           1    0.928839  0.00994418
         268           1    0.929104  0.00991062
         269           1    0.929368  0.00987728
         270           1     0.92963  0.00984417
         271           1    0.929889  0.00981126
         272           1    0.930147  0.00977858
         273           1    0.930403  0.00974611
         274           1    0.930657  0.00971385
         275           1    0.930909   0.0096818
         276           1    0.931159  0.00964995
         277           1    0.931408  0.00961831
         278           1    0.931655  0.00958688
         279           1      0.9319  0.00955565
         280           1    0.932143  0.00952462
         281           1    0.932384  0.00949378
         282           1    0.932624  0.00946314
         283           1    0.932862   0.0094327
         284           1    0.933099  0.00940245
         285           1    0.933333  0.00937238
         286           1    0.933566  0.00934251
         287           1    0.933798  0.00931283
         288           1    0.934028  0.00928333
         289           1    0.934256  0.00925401
         290           1    0.934483  0.00922488
         291           1    0.934708  0.00919592
         292           1    0.934932  0.00916715
         293           1    0.935154  0.00913855
         294           1    0.935374  0.00911013
         295           1    0.935593  0.00908188
         296           1    0.935811  0.00905381
         297           1    0.936027   0.0090259
         298           1    0.936242  0.00899816
         299           1    0.936455   0.0089706
         300           1    0.936667   0.0089432
         301           1    0.936877  0.00891596
         302           1    0.937086  0.00888889
         303           1    0.937294  0.00886197
         304           1      0.9375  0.00883522
         305           1    0.937705  0.00880863
         306           1    0.937908   0.0087822
         307           1    0.938111  0.00875592
         308           1    0.938312   0.0087298
         309           1    0.938511  0.00870383
         310           1     0.93871  0.00867801
         311           1    0.938907  0.00865234
         312           1    0.939103  0.00862683
         313           1    0.939297  0.00860146
         314           1     0.93949  0.00857624
         315           1    0.939683  0.00855116
         316           1    0.939873  0.00852623
         317           1    0.940063  0.00850144
         318           1    0.940252   0.0084768
         319           1    0.940439   0.0084523
         320           1    0.940625  0.00842793
         321           1     0.94081  0.00840371
         322           1    0.940994  0.00837962
         323           1    0.941176  0.00835567
         324           1    0.941358  0.00833185
         325           1    0.941538  0.00830817
         326           1    0.941718  0.00828462
         327           1    0.941896   0.0082612
         328           1    0.942073  0.00823791
         329           1    0.942249  0.00821475
         330           1    0.942424  0.00819172
         331           1    0.942598  0.00816882
         332           1    0.942771  0.00814605
         333           1    0.942943   0.0081234
         334           1    0.943114  0.00810087
         335           1    0.943284  0.00807847
         336           1    0.943452  0.00805619
         337           1     0.94362  0.00803403
         338           1    0.943787  0.00801199
         339           1    0.943953  0.00799007
         340           1    0.944118  0.00796827
         341           1    0.944282  0.00794659
         342           1    0.944444  0.00792503
         343           1    0.944606  0.00790358
         344           1    0.944767  0.00788224
         345           1    0.944928  0.00786102
         346           1    0.945087  0.00783991
         347           1    0.945245  0.00781891
         348           1    0.945402  0.00779803
         349           1    0.945559  0.00777725
         350           1    0.945714  0.00775659
         351           1    0.945869  0.00773603
         352           1    0.946023  0.00771558
         353           1    0.946176  0.00769524
         354           1    0.946328    0.007675
         355           1    0.946479  0.00765487
         356           1    0.946629  0.00763485
         357           1    0.946779  0.00761492
         358           1    0.946927  0.00759511
         359           1    0.947075  0.00757539
         360           1    0.947222  0.00755577
         361           1    0.947368  0.00753626
         362           1    0.947514  0.00751684
         363           1    0.947658  0.00749752
         364           1    0.947802   0.0074783
         365           1    0.947945  0.00745918
         366           1    0.948087  0.00744016
         367           1    0.948229  0.00742123
         368           1     0.94837   0.0074024
         369           1    0.948509  0.00738366
         370           1    0.948649  0.00736501
         371           1    0.948787  0.00734646
         372           1    0.948925    0.007328
         373           1    0.949062  0.00730964
         374           1    0.949198  0.00729136
         375           1    0.949333  0.00727318
         376           1    0.949468  0.00725508
         377           1    0.949602  0.00723707
         378           1    0.949735  0.00721916
         379           1    0.949868  0.00720133
         380           1        0.95  0.00718358
         381           1    0.950131  0.00716593
         382           1    0.950262  0.00714836
         383           1    0.950392  0.00713087
         384           1    0.950521  0.00711347
         385           1    0.950649  0.00709616
         386           1    0.950777  0.00707893
         387           1    0.950904  0.00706178
         388           1    0.951031  0.00704471
         389           1    0.951157  0.00702772
         390           1    0.951282  0.00701082
         391           1    0.951407    0.006994
         392           1    0.951531  0.00697725
         393           1    0.951654  0.00696059
         394           1    0.951777    0.006944
         395           1    0.951899   0.0069275
         396           1     0.95202  0.00691107
         397           1    0.952141  0.00689472
         398           1    0.952261  0.00687844
         399           1    0.952381  0.00686224
         400           1      0.9525  0.00684612
         401           1    0.952618  0.00683007
         402           1    0.952736   0.0068141
         403           1    0.952854   0.0067982
         404           1     0.95297  0.00678237
         405           1    0.953086  0.00676662
         406           1    0.953202  0.00675094
         407           1    0.953317  0.00673533
         408           1    0.953431   0.0067198
         409           1    0.953545  0.00670433
         410           1    0.953659  0.00668894
         411           1    0.953771  0.00667361
         412        0.96    0.953786  0.00665743
         413           1    0.953898  0.00664225
         414           1     0.95401  0.00662714
         415           1     0.95412   0.0066121
         416           1    0.954231  0.00659713
         417           1    0.954341  0.00658222
         418           1     0.95445  0.00656738
         419           1    0.954558   0.0065526
         420           1    0.954667  0.00653789
         421           1    0.954774  0.00652325
         422           1    0.954882  0.00650867
         423           1    0.954988  0.00649416
         424           1    0.955094  0.00647971
         425           1      0.9552  0.00646533
         426           1    0.955305  0.00645101
         427           1     0.95541  0.00643675
         428           1    0.955514  0.00642255
         429           1    0.955618  0.00640842
         430           1    0.955721  0.00639435
         431           1    0.955824  0.00638033
         432           1    0.955926  0.00636638
         433           1    0.956028   0.0063525
         434           1    0.956129  0.00633867
         435           1     0.95623   0.0063249
         436           1     0.95633  0.00631119
         437           1     0.95643  0.00629754
         438           1     0.95653  0.00628394
         439           1    0.956629  0.00627041
         440           1    0.956727  0.00625693
         441           1    0.956825  0.00624351
         442           1    0.956923  0.00623015
         443           1     0.95702  0.00621685
         444           1    0.957117   0.0062036
         445           1    0.957213  0.00619041
         446           1    0.957309  0.00617727
         447           1    0.957405  0.00616419
         448           1      0.9575  0.00615116
         449           1    0.957595  0.00613819
         450           1    0.957689  0.00612528
         451           1    0.957783  0.00611241
         452           1    0.957876   0.0060996
         453           1    0.957969  0.00608685
         454           1    0.958062  0.00607414
         455           1    0.958154  0.00606149
         456           1    0.958246  0.00604889
         457           1    0.958337  0.00603635
         458           1    0.958428  0.00602385
         459           1    0.958519  0.00601141
         460           1    0.958609  0.00599902
         461           1    0.958698  0.00598668
         462           1    0.958788  0.00597439
         463           1    0.958877  0.00596215
         464           1    0.958966  0.00594996
         465           1    0.959054  0.00593781
         466           1    0.959142  0.00592572
         467           1    0.959229  0.00591368
         468           1    0.959316  0.00590169
         469           1    0.959403  0.00588974
         470           1    0.959489  0.00587784
         471           1    0.959575  0.00586599
         472           1    0.959661  0.00585419
         473           1    0.959746  0.00584243
         474           1    0.959831  0.00583072
         475           1    0.959916  0.00581906
         476           1        0.96  0.00580745
         477           1    0.960084  0.00579588
         478           1    0.960167  0.00578435
         479           1    0.960251  0.00577287
         480           1    0.960333  0.00576144
         481           1    0.960416  0.00575005
         482           1    0.960498  0.00573871
         483           1     0.96058  0.00572741
         484           1    0.960661  0.00571616
         485           1    0.960742  0.00570495
         486           1    0.960823  0.00569378
         487           1    0.960903  0.00568266
         488           1    0.960984  0.00567158
         489           1    0.961063  0.00566054
         490           1    0.961143  0.00564955
         491           1    0.961222  0.00563859
         492           1    0.961301  0.00562768
         493           1    0.961379  0.00561682
         494           1    0.961457  0.00560599
         495           1    0.961535  0.00559521
         496           1    0.961613  0.00558446
         497           1     0.96169  0.00557376
         498           1    0.961767   0.0055631
         499           1    0.961844  0.00555248
         500           1     0.96192   0.0055419
         501           1    0.961996  0.00553136
         502           1    0.962072  0.00552086
         503           1    0.962147   0.0055104
         504           1    0.962222  0.00549997
         505           1    0.962297  0.00548959
         506           1    0.962372  0.00547925
         507           1    0.962446  0.00546894
         508           1     0.96252  0.00545868
         509           1    0.962593  0.00544845
         510           1    0.962667  0.00543826
         511           1     0.96274  0.00542811
         512           1    0.962812  0.00541799
         513           1    0.962885  0.00540792
         514           1    0.962957  0.00539788
         515           1    0.963029  0.00538788
         516           1    0.963101  0.00537791
         517           1    0.963172  0.00536798
         518           1    0.963243  0.00535809
         519           1    0.963314  0.00534824
         520           1    0.963385  0.00533842
         521           1    0.963455  0.00532863
         522           1    0.963525  0.00531888
         523           1    0.963595  0.00530917
         524           1    0.963664  0.00529949
         525           1    0.963733  0.00528985
         526           1    0.963802  0.00528024
         527           1    0.963871  0.00527067
         528           1    0.963939  0.00526113
         529           1    0.964008  0.00525163
         530           1    0.964075  0.00524216
         531           1    0.964143  0.00523272
         532           1    0.964211  0.00522332
         533           1    0.964278  0.00521395
         534           1    0.964345  0.00520462
         535           1    0.964411  0.00519532
         536           1    0.964478  0.00518605
         537           1    0.964544  0.00517681
         538           1     0.96461  0.00516761
         539           1    0.964675  0.00515844
         540           1    0.964741   0.0051493
         541           1    0.964806   0.0051402
         542           1    0.964871  0.00513112
         543           1    0.964936  0.00512208
         544        0.92    0.964853  0.00511333
         545         0.8     0.96455  0.00511289
         546         0.8    0.964249   0.0051124
         547        0.76    0.963876  0.00511667
         548        0.64    0.963285  0.00514135
         549         0.8    0.962987  0.00514058
         550        0.64      0.9624  0.00516467
         551        0.76    0.962033  0.00516834
         552        0.88    0.961884  0.00516112
         553           1    0.961953  0.00515224
         554           1    0.962022   0.0051434
         555           1     0.96209  0.00513459
         556           1    0.962158  0.00512581
         557           1    0.962226  0.00511706
         558           1    0.962294  0.00510833
         559           1    0.962361  0.00509964
         560           1    0.962429  0.00509098
         561           1    0.962496  0.00508234
         562           1    0.962562  0.00507374
         563           1    0.962629  0.00506516
         564           1    0.962695  0.00505661
         565           1    0.962761  0.00504809
         566           1    0.962827   0.0050396
         567           1    0.962892  0.00503114
         568           1    0.962958  0.00502271
         569           1    0.963023   0.0050143
         570           1    0.963088  0.00500593
         571           1    0.963152  0.00499758
         572           1    0.963217  0.00498925
         573           1    0.963281  0.00498096
         574           1    0.963345  0.00497269
         575           1    0.963409  0.00496445
         576           1    0.963472  0.00495624
         577           1    0.963536  0.00494806
         578           1    0.963599   0.0049399
         579           1    0.963661  0.00493177
         580           1    0.963724  0.00492366
         581           1    0.963787  0.00491558
         582           1    0.963849  0.00490753
         583           1    0.963911   0.0048995
         584           1    0.963973   0.0048915
         585           1    0.964034  0.00488353
         586           1    0.964096  0.00487558
         587           1    0.964157  0.00486766
         588           1    0.964218  0.00485976
         589           1    0.964278  0.00485189
         590           1    0.964339  0.00484405
         591           1    0.964399  0.00483623
         592           1    0.964459  0.00482843
         593           1    0.964519  0.00482066
         594           1    0.964579  0.00481291
         595           1    0.964639  0.00480519
         596           1    0.964698   0.0047975
         597           1    0.964757  0.00478983
         598           1    0.964816  0.00478218
         599           1    0.964875  0.00477456
         600           1    0.964933  0.00476696
         601           1    0.964992  0.00475938
         602           1     0.96505  0.00475183
         603           1    0.965108  0.00474431
         604           1    0.965166   0.0047368
         605           1    0.965223  0.00472932
         606           1    0.965281  0.00472187
         607           1    0.965338  0.00471443
         608           1    0.965395  0.00470702
         609           1    0.965452  0.00469964
         610           1    0.965508  0.00469228
         611           1    0.965565  0.00468494
         612           1    0.965621  0.00467762
         613           1    0.965677  0.00467032
         614           1    0.965733  0.00466305
         615           1    0.965789   0.0046558
         616           1    0.965844  0.00464858
         617           1      0.9659  0.00464137
         618           1    0.965955  0.00463419
         619           1     0.96601  0.00462703
         620           1    0.966065  0.00461989
         621           1    0.966119  0.00461277
         622           1    0.966174  0.00460568
         623           1    0.966228  0.00459861
         624           1    0.966282  0.00459156
         625           1    0.966336  0.00458453
         626           1     0.96639  0.00457752
         627           1    0.966443  0.00457053
         628           1    0.966497  0.00456357
         629           1     0.96655  0.00455662
         630           1    0.966603   0.0045497
         631           1    0.966656   0.0045428
         632           1    0.966709  0.00453591
         633           1    0.966761  0.00452905
         634           1    0.966814  0.00452221
         635           1    0.966866  0.00451539
         636           1    0.966918  0.00450859
         637           1     0.96697  0.00450182
         638           1    0.967022  0.00449506
         639           1    0.967074  0.00448832
         640           1    0.967125   0.0044816
         641           1    0.967176   0.0044749
         642           1    0.967227  0.00446822
         643           1    0.967278  0.00446157
         644           1    0.967329  0.00445493
         645           1     0.96738  0.00444831
         646           1     0.96743  0.00444171
         647           1    0.967481  0.00443513
         648           1    0.967531  0.00442857
         649           1    0.967581  0.00442203
         650           1    0.967631  0.00441551
         651           1     0.96768    0.004409
         652           1     0.96773  0.00440252
         653           1    0.967779  0.00439605
         654           1    0.967829  0.00438961
         655           1    0.967878  0.00438318
         656           1    0.967927  0.00437677
         657           1    0.967976  0.00437038
         658           1    0.968024  0.00436401
         659           1    0.968073  0.00435766
         660           1    0.968121  0.00435133
         661        0.92    0.968048  0.00434535
         662        0.92    0.967976   0.0043394
         663           1    0.968024  0.00433312
         664           1    0.968072  0.00432686
         665           1     0.96812  0.00432062
         666           1    0.968168   0.0043144
         667           1    0.968216  0.00430819
         668           1    0.968263  0.00430201
         669           1    0.968311  0.00429584
         670           1    0.968358  0.00428969
         671           1    0.968405  0.00428355
         672           1    0.968452  0.00427744
         673           1    0.968499  0.00427134
         674           1    0.968546  0.00426526
         675           1    0.968593  0.00425919
         676           1    0.968639  0.00425314
         677           1    0.968685  0.00424711
         678           1    0.968732   0.0042411
         679           1    0.968778  0.00423511
         680           1    0.968824  0.00422913
         681           1    0.968869  0.00422316
         682           1    0.968915  0.00421722
         683           1     0.96896  0.00421129
         684           1    0.969006  0.00420538
         685        0.96    0.968993  0.00419926
         686           1    0.969038  0.00419338
         687           1    0.969083  0.00418752
         688           1    0.969128  0.00418167
         689           1    0.969173  0.00417584
         690           1    0.969217  0.00417003
         691           1    0.969262  0.00416423
         692           1    0.969306  0.00415845
         693           1    0.969351  0.00415269
         694           1    0.969395  0.00414694
         695           1    0.969439  0.00414121
         696           1    0.969483  0.00413549
         697           1    0.969527  0.00412979
         698           1     0.96957   0.0041241
         699           1    0.969614  0.00411843
         700           1    0.969657  0.00411278
         701           1      0.9697  0.00410714
         702           1    0.969744  0.00410151
         703           1    0.969787  0.00409591
         704           1     0.96983  0.00409031
         705           1    0.969872  0.00408473
         706           1    0.969915  0.00407917
         707           1    0.969958  0.00407362
         708           1        0.97  0.00406809
         709           1    0.970042  0.00406257
         710           1    0.970085  0.00405707
         711           1    0.970127  0.00405158
         712        0.96    0.970112  0.00404592
         713        0.96    0.970098  0.00404027
         714           1     0.97014  0.00403483
         715           1    0.970182   0.0040294
         716           1    0.970223  0.00402399
         717           1    0.970265  0.00401859
         718           1    0.970306   0.0040132
         719           1    0.970348  0.00400784
         720           1    0.970389  0.00400248
         721           1     0.97043  0.00399714
         722           1    0.970471  0.00399181
         723           1    0.970512   0.0039865
         724           1    0.970552   0.0039812
         725           1    0.970593  0.00397592
         726           1    0.970634  0.00397065
         727           1    0.970674  0.00396539
         728           1    0.970714  0.00396015
         729           1    0.970754  0.00395492
         730           1    0.970795  0.00394971
         731           1    0.970834  0.00394451
         732           1    0.970874  0.00393932
         733           1    0.970914  0.00393414
         734           1    0.970954  0.00392898
         735           1    0.970993  0.00392384
         736           1    0.971033   0.0039187
         737           1    0.971072  0.00391358
         738           1    0.971111  0.00390848
         739           1     0.97115  0.00390338
         740           1    0.971189   0.0038983
         741           1    0.971228  0.00389324
         742           1    0.971267  0.00388818
         743           1    0.971306  0.00388314
         744           1    0.971344  0.00387811
         745           1    0.971383   0.0038731
         746           1    0.971421   0.0038681
         747           1    0.971459  0.00386311
         748           1    0.971497  0.00385813
         749           1    0.971535  0.00385317
         750           1    0.971573  0.00384822
         751           1    0.971611  0.00384328
         752           1    0.971649  0.00383836
         753           1    0.971687  0.00383344
         754           1    0.971724  0.00382854
         755           1    0.971762  0.00382365
         756           1    0.971799  0.00381878
         757           1    0.971836  0.00381392
         758           1    0.971873  0.00380907
         759           1     0.97191  0.00380423
         760           1    0.971947   0.0037994
         761           1    0.971984  0.00379459
         762           1    0.972021  0.00378979
         763           1    0.972058    0.003785
         764           1    0.972094  0.00378022
         765           1    0.972131  0.00377545
         766        0.96    0.972115  0.00377056
         767           1    0.972151  0.00376582
         768           1    0.972187  0.00376109
         769           1    0.972224  0.00375637
         770           1     0.97226  0.00375167
         771           1    0.972296  0.00374697
         772           1    0.972332  0.00374229
         773           1    0.972367  0.00373762
         774           1    0.972403  0.00373296
         775           1    0.972439  0.00372832
         776           1    0.972474  0.00372368
         777           1     0.97251  0.00371906
         778           1    0.972545  0.00371444
         779           1     0.97258  0.00370984
         780           1    0.972615  0.00370525
         781           1     0.97265  0.00370068
         782           1    0.972685  0.00369611
         783           1     0.97272  0.00369155
         784           1    0.972755  0.00368701
         785           1     0.97279  0.00368247
         786           1    0.972824  0.00367795
         787           1    0.972859  0.00367344
         788           1    0.972893  0.00366894
         789        0.96    0.972877  0.00366433
         790        0.96    0.972861  0.00365972
         791           1    0.972895  0.00365526
         792           1    0.972929   0.0036508
         793           1    0.972963  0.00364636
         794           1    0.972997  0.00364193
         795           1    0.973031   0.0036375
         796           1    0.973065  0.00363309
         797           1    0.973099  0.00362869
         798           1    0.973133   0.0036243
         799           1    0.973166  0.00361992
         800           1      0.9732  0.00361555
         801           1    0.973233  0.00361119
         802           1    0.973267  0.00360684
         803           1      0.9733   0.0036025
         804           1    0.973333  0.00359818
         805           1    0.973366  0.00359386
         806           1      0.9734  0.00358955
         807           1    0.973432  0.00358526
         808           1    0.973465  0.00358097
         809           1    0.973498  0.00357669
         810           1    0.973531  0.00357243
         811           1    0.973564  0.00356817
         812           1    0.973596  0.00356393
         813           1    0.973629  0.00355969
         814           1    0.973661  0.00355546
         815           1    0.973693  0.00355125
         816           1    0.973725  0.00354704
         817           1    0.973758  0.00354285
         818           1     0.97379  0.00353866
         819           1    0.973822  0.00353448
         820           1    0.973854  0.00353032
         821           1    0.973886  0.00352616
         822           1    0.973917  0.00352202
         823           1    0.973949  0.00351788
         824           1    0.973981  0.00351375
         825           1    0.974012  0.00350963
         826           1    0.974044  0.00350553
         827           1    0.974075  0.00350143
         828           1    0.974106  0.00349734
         829           1    0.974138  0.00349326
         830           1    0.974169  0.00348919
         831           1      0.9742  0.00348513
         832           1    0.974231  0.00348108
         833           1    0.974262  0.00347704
         834           1    0.974293  0.00347301
         835           1    0.974323  0.00346898
         836           1    0.974354  0.00346497
         837           1    0.974385  0.00346096
         838           1    0.974415  0.00345697
         839           1    0.974446  0.00345298
         840           1    0.974476  0.00344901
         841           1    0.974507  0.00344504
         842           1    0.974537  0.00344108
         843           1    0.974567  0.00343713
         844           1    0.974597  0.00343319
         845           1    0.974627  0.00342926
         846           1    0.974657  0.00342534
         847           1    0.974687  0.00342142
         848           1    0.974717  0.00341752
         849           1    0.974747  0.00341362
         850           1    0.974776  0.00340974
         851           1    0.974806  0.00340586
         852           1    0.974836  0.00340199
         853           1    0.974865  0.00339813
         854           1    0.974895  0.00339428
         855           1    0.974924  0.00339044
         856           1    0.974953   0.0033866
         857           1    0.974982  0.00338278
         858           1    0.975012  0.00337896
         859           1    0.975041  0.00337515
         860           1     0.97507  0.00337135
         861           1    0.975099  0.00336756
         862           1    0.975128  0.00336378
         863           1    0.975156     0.00336
         864           1    0.975185  0.00335624
         865           1    0.975214  0.00335248
