#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         201  -0.0513074  -0.0463231 0.000146283
         202   -0.051399  -0.0463482 0.000147701
         203  -0.0514939  -0.0463736 0.000149133
         204  -0.0515874  -0.0463992 0.000150576
         205  -0.0516844  -0.0464249 0.000152033
         206  -0.0517801  -0.0464509 0.000153501
         207  -0.0518768  -0.0464771 0.000154981
         208  -0.0519746  -0.0465036 0.000156474
         209  -0.0520759  -0.0465302  0.00015798
         210  -0.0521736  -0.0465571 0.000159497
         211  -0.0522724  -0.0465842 0.000161025
         212  -0.0523747  -0.0466115 0.000162565
         213  -0.0524782  -0.0466391 0.000164119
         214  -0.0525853  -0.0466668 0.000165687
         215  -0.0526912  -0.0466949 0.000167269
         216  -0.0528054  -0.0467231  0.00016887
         217  -0.0529138  -0.0467517 0.000170485
         218  -0.0530329  -0.0467805  0.00017212
         219  -0.0531438  -0.0468095  0.00017377
         220  -0.0532561  -0.0468388 0.000175433
         221  -0.0533672  -0.0468684 0.000177109
         222  -0.0534821  -0.0468982 0.000178799
         223  -0.0535983  -0.0469282 0.000180504
         224  -0.0537159  -0.0469585 0.000182224
         225  -0.0538396  -0.0469891 0.000183962
         226  -0.0539624    -0.04702 0.000185718
         227  -0.0540819  -0.0470511 0.000187487
         228  -0.0542052  -0.0470825 0.000189273
         229  -0.0543299  -0.0471141 0.000191074
         230  -0.0544586   -0.047146 0.000192893
         231  -0.0545888  -0.0471783  0.00019473
         232  -0.0547181  -0.0472108 0.000196584
         233  -0.0548491  -0.0472435 0.000198455
         234  -0.0549816  -0.0472766 0.000200343
         235  -0.0551157    -0.04731 0.000202248
         236  -0.0552539  -0.0473436 0.000204173
         237  -0.0553914  -0.0473776 0.000206116
         238  -0.0555305  -0.0474118 0.000208077
         239  -0.0556738  -0.0474464 0.000210059
         240  -0.0558117  -0.0474813 0.000212056
         241  -0.0559561  -0.0475164 0.000214072
         242  -0.0561023  -0.0475519 0.000216107
         243  -0.0562456  -0.0475877 0.000218159
         244  -0.0563955  -0.0476238 0.000220231
         245  -0.0565472  -0.0476602 0.000222324
         246  -0.0567009   -0.047697 0.000224437
         247  -0.0568636  -0.0477341 0.000226576
         248  -0.0570236  -0.0477715 0.000228737
         249  -0.0571831  -0.0478093 0.000230921
         250  -0.0573471  -0.0478475 0.000233127
         251  -0.0575107   -0.047886 0.000235356
         252   -0.057674  -0.0479248 0.000237605
         253  -0.0578394   -0.047964 0.000239876
         254  -0.0580093  -0.0480035  0.00024217
         255  -0.0581814  -0.0480435 0.000244487
         256  -0.0583556  -0.0480837 0.000246828
         257  -0.0585344  -0.0481244 0.000249195
         258  -0.0587131  -0.0481654 0.000251586
         259  -0.0588917  -0.0482069    0.000254
         260  -0.0590725  -0.0482487 0.000256438
         261  -0.0592581  -0.0482908 0.000258902
         262  -0.0594436  -0.0483334  0.00026139
         263  -0.0596338  -0.0483764 0.000263904
         264  -0.0598264  -0.0484197 0.000266444
         265  -0.0600239  -0.0484635 0.000269013
         266   -0.060219  -0.0485077 0.000271607
         267  -0.0604237  -0.0485524 0.000274232
         268  -0.0606262  -0.0485974 0.000276885
         269  -0.0608287  -0.0486429 0.000279564
         270  -0.0610362  -0.0486888 0.000282272
         271  -0.0612463  -0.0487351 0.000285008
         272  -0.0614612  -0.0487819 0.000287775
         273  -0.0616812  -0.0488291 0.000290574
         274  -0.0618942  -0.0488768   0.0002934
         275  -0.0621193   -0.048925 0.000296258
         276  -0.0623423  -0.0489736 0.000299147
         277  -0.0625703  -0.0490227 0.000302067
         278  -0.0627962  -0.0490722 0.000305017
         279  -0.0630247  -0.0491222 0.000307996
         280  -0.0632559  -0.0491727 0.000311004
         281   -0.063492  -0.0492237 0.000314045
         282  -0.0637355  -0.0492751 0.000317119
