#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         954     1.15074     1.05069  0.00153495
         955     1.15114      1.0508  0.00153694
         956     1.15151      1.0509  0.00153894
         957     1.15185     1.05101  0.00154095
         958     1.15217     1.05111  0.00154295
         959     1.15247     1.05122  0.00154496
         960     1.15276     1.05132  0.00154697
         961     1.15302     1.05143  0.00154897
         962     1.15328     1.05154  0.00155098
         963     1.15353     1.05164  0.00155298
         964     1.15377     1.05175  0.00155498
         965       1.154     1.05185  0.00155697
         966     1.15423     1.05196  0.00155896
         967     1.15446     1.05206  0.00156095
         968     1.15469     1.05217  0.00156293
         969     1.15492     1.05228  0.00156491
         970     1.15515     1.05238  0.00156689
         971     1.15538     1.05249  0.00156886
         972     1.15562      1.0526  0.00157083
         973     1.15587      1.0527   0.0015728
         974     1.15612     1.05281  0.00157476
         975     1.15637     1.05291  0.00157673
         976     1.15663     1.05302  0.00157869
         977      1.1569     1.05313  0.00158065
         978     1.15717     1.05323  0.00158261
         979     1.15745     1.05334  0.00158457
         980     1.15774     1.05345  0.00158653
         981     1.15803     1.05355  0.00158849
         982     1.15832     1.05366  0.00159045
         983     1.15863     1.05377  0.00159241
         984     1.15893     1.05387  0.00159438
         985     1.15924     1.05398  0.00159634
         986     1.15955     1.05409  0.00159831
         987     1.15987     1.05419  0.00160028
         988     1.16019      1.0543  0.00160225
         989     1.16051     1.05441  0.00160423
         990     1.16084     1.05452  0.00160621
         991     1.16116     1.05462  0.00160819
         992     1.16149     1.05473  0.00161017
         993     1.16181     1.05484  0.00161215
         994     1.16213     1.05495  0.00161414
         995     1.16246     1.05506  0.00161613
         996     1.16278     1.05516  0.00161812
         997      1.1631     1.05527  0.00162012
         998     1.16342     1.05538  0.00162211
         999     1.16373     1.05549  0.00162411
        1000     1.16404      1.0556  0.00162611
        1001     1.16434     1.05571  0.00162811
        1002     1.16464     1.05581  0.00163011
        1003     1.16493     1.05592  0.00163211
        1004     1.16521     1.05603  0.00163411
        1005     1.16549     1.05614  0.00163611
        1006     1.16576     1.05625  0.00163811
        1007     1.16602     1.05636  0.00164011
        1008     1.16626     1.05647   0.0016421
        1009      1.1665     1.05658  0.00164409
        1010     1.16672     1.05669  0.00164608
        1011     1.16693      1.0568  0.00164806
        1012     1.16713      1.0569  0.00165003
        1013     1.16731     1.05701    0.001652
        1014     1.16747     1.05712  0.00165395
        1015     1.16762     1.05723   0.0016559
        1016     1.16774     1.05734  0.00165784
        1017     1.16785     1.05745  0.00165977
        1018     1.16793     1.05756  0.00166168
        1019       1.168     1.05767  0.00166358
        1020     1.16804     1.05777  0.00166547
        1021     1.16805     1.05788  0.00166734
        1022     1.16804     1.05799  0.00166918
        1023       1.168      1.0581  0.00167101
        1024     1.16793      1.0582  0.00167282
        1025     1.16783     1.05831   0.0016746
        1026      1.1677     1.05842  0.00167636
        1027     1.16754     1.05852  0.00167809
        1028     1.16735     1.05863   0.0016798
        1029     1.16712     1.05874  0.00168147
        1030     1.16686     1.05884  0.00168311
        1031     1.16656     1.05894  0.00168472
        1032     1.16624     1.05905  0.00168629
        1033     1.16587     1.05915  0.00168783
        1034     1.16547     1.05925  0.00168932
        1035     1.16504     1.05936  0.00169078
        1036     1.16457     1.05946  0.00169219
        1037     1.16408     1.05956  0.00169357
        1038     1.16355     1.05966   0.0016949
        1039     1.16299     1.05976  0.00169618
        1040      1.1624     1.05986  0.00169742
        1041     1.16179     1.05996  0.00169861
        1042     1.16115     1.06005  0.00169975
        1043      1.1605     1.06015  0.00170085
        1044     1.15983     1.06024   0.0017019
        1045     1.15915     1.06034   0.0017029
        1046     1.15845     1.06043  0.00170385
        1047     1.15776     1.06053  0.00170476
        1048     1.15706     1.06062  0.00170562
        1049     1.15637     1.06071  0.00170643
        1050     1.15569      1.0608  0.00170721
        1051     1.15503     1.06089  0.00170793
        1052     1.15438     1.06098  0.00170862
        1053     1.15376     1.06107  0.00170927
        1054     1.15317     1.06115  0.00170988
        1055     1.15261     1.06124  0.00171046
        1056     1.15209     1.06133    0.001711
        1057     1.15161     1.06141  0.00171151
        1058     1.15118      1.0615  0.00171199
        1059     1.15079     1.06158  0.00171245
        1060     1.15045     1.06166  0.00171289
        1061     1.15015     1.06175   0.0017133
        1062     1.14991     1.06183   0.0017137
        1063     1.14971     1.06191  0.00171408
        1064     1.14956       1.062  0.00171445
        1065     1.14946     1.06208   0.0017148
        1066      1.1494     1.06216  0.00171515
        1067     1.14938     1.06224  0.00171549
        1068     1.14939     1.06232  0.00171582
        1069     1.14944     1.06241  0.00171615
        1070     1.14951     1.06249  0.00171648
        1071     1.14961     1.06257   0.0017168
        1072     1.14973     1.06265  0.00171712
        1073     1.14986     1.06273  0.00171745
        1074     1.15001     1.06281  0.00171777
        1075     1.15016     1.06289  0.00171809
        1076     1.15031     1.06297  0.00171841
        1077     1.15047     1.06306  0.00171874
        1078     1.15062     1.06314  0.00171906
        1079     1.15076     1.06322  0.00171939
        1080      1.1509      1.0633  0.00171971
        1081     1.15103     1.06338  0.00172003
        1082     1.15115     1.06346  0.00172035
        1083     1.15127     1.06354  0.00172068
        1084     1.15138     1.06362    0.001721
        1085     1.15149      1.0637  0.00172131
        1086     1.15159     1.06379  0.00172163
        1087      1.1517     1.06387  0.00172194
        1088     1.15181     1.06395  0.00172226
        1089     1.15192     1.06403  0.00172257
        1090     1.15205     1.06411  0.00172288
        1091      1.1522     1.06419  0.00172319
        1092     1.15236     1.06427  0.00172351
        1093     1.15254     1.06435  0.00172382
        1094     1.15275     1.06443  0.00172414
        1095     1.15299     1.06451  0.00172446
        1096     1.15326     1.06459  0.00172479
        1097     1.15357     1.06467  0.00172512
        1098     1.15391     1.06476  0.00172546
        1099     1.15429     1.06484  0.00172581
        1100     1.15471     1.06492  0.00172618
        1101     1.15517       1.065  0.00172655
        1102     1.15566     1.06508  0.00172695
        1103     1.15619     1.06517  0.00172736
        1104     1.15676     1.06525  0.00172778
        1105     1.15736     1.06533  0.00172823
        1106     1.15799     1.06542   0.0017287
        1107     1.15864      1.0655  0.00172918
        1108     1.15932     1.06559  0.00172969
        1109     1.16001     1.06567  0.00173023
        1110     1.16071     1.06576  0.00173079
        1111     1.16143     1.06584  0.00173137
        1112     1.16215     1.06593  0.00173198
        1113     1.16286     1.06602  0.00173261
        1114     1.16358      1.0661  0.00173327
        1115     1.16428     1.06619  0.00173395
        1116     1.16497     1.06628  0.00173465
        1117     1.16564     1.06637  0.00173538
        1118     1.16629     1.06646  0.00173613
        1119     1.16692     1.06655  0.00173689
        1120     1.16752     1.06664  0.00173768
        1121      1.1681     1.06673  0.00173849
        1122     1.16864     1.06682  0.00173931
        1123     1.16915     1.06691  0.00174015
        1124     1.16962       1.067  0.00174099
        1125     1.17006     1.06709  0.00174186
        1126     1.17047     1.06719  0.00174273
        1127     1.17084     1.06728  0.00174361
        1128     1.17117     1.06737  0.00174449
        1129     1.17148     1.06746  0.00174538
        1130     1.17174     1.06755  0.00174627
        1131     1.17198     1.06765  0.00174717
        1132     1.17219     1.06774  0.00174807
        1133     1.17236     1.06783  0.00174896
        1134     1.17251     1.06792  0.00174985
        1135     1.17264     1.06802  0.00175074
        1136     1.17274     1.06811  0.00175163
        1137     1.17283      1.0682   0.0017525
        1138     1.17289     1.06829  0.00175338
        1139     1.17294     1.06838  0.00175424
        1140     1.17298     1.06848   0.0017551
        1141       1.173     1.06857  0.00175595
        1142     1.17302     1.06866   0.0017568
        1143     1.17303     1.06875  0.00175763
        1144     1.17304     1.06884  0.00175846
        1145     1.17305     1.06893  0.00175927
        1146     1.17306     1.06902  0.00176008
        1147     1.17307     1.06911  0.00176089
        1148     1.17309      1.0692  0.00176168
        1149     1.17311     1.06929  0.00176247
        1150     1.17315     1.06938  0.00176325
        1151     1.17319     1.06948  0.00176402
        1152     1.17325     1.06957  0.00176479
        1153     1.17332     1.06966  0.00176555
        1154     1.17341     1.06975  0.00176631
        1155     1.17351     1.06983  0.00176706
        1156     1.17362     1.06992  0.00176781
        1157     1.17376     1.07001  0.00176856
        1158     1.17391      1.0701  0.00176931
        1159     1.17407     1.07019  0.00177005
        1160     1.17426     1.07028   0.0017708
        1161     1.17446     1.07037  0.00177154
        1162     1.17468     1.07046  0.00177229
        1163     1.17491     1.07055  0.00177304
        1164     1.17516     1.07064   0.0017738
        1165     1.17543     1.07073  0.00177455
        1166     1.17571     1.07082  0.00177531
        1167       1.176     1.07091  0.00177608
        1168     1.17631       1.071  0.00177685
        1169     1.17663     1.07109  0.00177762
        1170     1.17696     1.07118  0.00177841
        1171     1.17729     1.07127  0.00177919
        1172     1.17764     1.07137  0.00177999
        1173     1.17799     1.07146  0.00178079
        1174     1.17835     1.07155   0.0017816
        1175     1.17871     1.07164  0.00178242
        1176     1.17908     1.07173  0.00178324
        1177     1.17945     1.07182  0.00178407
        1178     1.17982     1.07191  0.00178491
        1179     1.18018       1.072  0.00178576
        1180     1.18055      1.0721  0.00178661
        1181     1.18091     1.07219  0.00178747
        1182     1.18127     1.07228  0.00178834
        1183     1.18162     1.07237  0.00178922
        1184     1.18196     1.07247   0.0017901
        1185      1.1823     1.07256  0.00179099
        1186     1.18262     1.07265  0.00179188
        1187     1.18294     1.07274  0.00179278
        1188     1.18324     1.07284  0.00179368
        1189     1.18354     1.07293  0.00179458
        1190     1.18382     1.07302  0.00179549
        1191     1.18408     1.07312  0.00179641
        1192     1.18433     1.07321  0.00179732
        1193     1.18456      1.0733  0.00179824
        1194     1.18478      1.0734  0.00179915
        1195     1.18498     1.07349  0.00180007
        1196     1.18516     1.07358  0.00180098
        1197     1.18532     1.07368  0.00180189
        1198     1.18546     1.07377   0.0018028
        1199     1.18557     1.07386  0.00180371
        1200     1.18567     1.07396  0.00180461
        1201     1.18574     1.07405  0.00180551
        1202     1.18579     1.07414   0.0018064
        1203     1.18582     1.07424  0.00180728
        1204     1.18582     1.07433  0.00180815
        1205     1.18579     1.07442  0.00180902
        1206     1.18573     1.07451  0.00180987
        1207     1.18565     1.07461  0.00181071
        1208     1.18554      1.0747  0.00181154
        1209      1.1854     1.07479  0.00181236
        1210     1.18523     1.07488  0.00181315
        1211     1.18502     1.07497  0.00181394
        1212     1.18478     1.07506   0.0018147
        1213     1.18451     1.07515  0.00181545
        1214      1.1842     1.07524  0.00181617
        1215     1.18386     1.07533  0.00181688
        1216     1.18348     1.07542  0.00181756
        1217     1.18306     1.07551  0.00181822
        1218      1.1826      1.0756  0.00181885
        1219      1.1821     1.07568  0.00181945
        1220     1.18156     1.07577  0.00182003
        1221     1.18098     1.07586  0.00182058
        1222     1.18035     1.07594  0.00182109
        1223     1.17968     1.07603  0.00182158
        1224     1.17896     1.07611  0.00182203
        1225      1.1782     1.07619  0.00182245
        1226     1.17739     1.07628  0.00182283
        1227     1.17654     1.07636  0.00182318
        1228     1.17563     1.07644  0.00182348
        1229     1.17468     1.07652  0.00182375
        1230     1.17367      1.0766  0.00182398
        1231     1.17262     1.07668  0.00182416
        1232     1.17152     1.07675  0.00182431
        1233     1.17036     1.07683   0.0018244
        1234     1.16916      1.0769  0.00182446
        1235     1.16791     1.07698  0.00182447
        1236     1.16662     1.07705  0.00182444
        1237     1.16527     1.07712  0.00182435
        1238     1.16389     1.07719  0.00182423
        1239     1.16246     1.07726  0.00182405
        1240       1.161     1.07733  0.00182383
        1241      1.1595     1.07739  0.00182356
        1242     1.15797     1.07746  0.00182325
        1243     1.15642     1.07752  0.00182289
        1244     1.15485     1.07758  0.00182248
        1245     1.15328     1.07765  0.00182203
        1246      1.1517     1.07771  0.00182154
        1247     1.15013     1.07776    0.001821
        1248     1.14857     1.07782  0.00182043
        1249     1.14705     1.07788  0.00181981
        1250     1.14556     1.07793  0.00181916
        1251     1.14414     1.07798  0.00181848
        1252     1.14277     1.07803  0.00181776
        1253      1.1415     1.07808  0.00181702
        1254     1.14031     1.07813  0.00181625
        1255     1.13924     1.07818  0.00181545
        1256     1.13829     1.07823  0.00181464
        1257     1.13747     1.07828   0.0018138
        1258     1.13681     1.07832  0.00181296
        1259      1.1363     1.07837   0.0018121
        1260     1.13595     1.07842  0.00181124
        1261     1.13579     1.07846  0.00181038
        1262      1.1358     1.07851  0.00180951
        1263     1.13599     1.07855  0.00180865
        1264     1.13636      1.0786   0.0018078
        1265     1.13691     1.07864  0.00180696
        1266     1.13764     1.07869  0.00180613
        1267     1.13853     1.07874  0.00180532
        1268     1.13958     1.07879  0.00180454
        1269     1.14078     1.07884  0.00180378
        1270     1.14212     1.07889  0.00180304
        1271     1.14358     1.07894  0.00180234
        1272     1.14515     1.07899  0.00180168
        1273     1.14681     1.07904  0.00180105
        1274     1.14855      1.0791  0.00180046
        1275     1.15035     1.07915  0.00179992
        1276     1.15221     1.07921  0.00179942
        1277      1.1541     1.07927  0.00179896
        1278     1.15602     1.07933  0.00179856
        1279     1.15794     1.07939   0.0017982
        1280     1.15986     1.07945   0.0017979
        1281     1.16178     1.07952  0.00179764
        1282     1.16367     1.07958  0.00179744
        1283     1.16553     1.07965  0.00179728
        1284     1.16736     1.07972  0.00179718
        1285     1.16915     1.07979  0.00179713
        1286     1.17089     1.07986  0.00179713
        1287     1.17259     1.07993  0.00179718
        1288     1.17423        1.08  0.00179727
        1289     1.17581     1.08008  0.00179741
        1290     1.17734     1.08015   0.0017976
        1291     1.17881     1.08023  0.00179783
        1292     1.18022     1.08031   0.0017981
        1293     1.18157     1.08038  0.00179842
        1294     1.18287     1.08046  0.00179877
        1295      1.1841     1.08054  0.00179916
        1296     1.18528     1.08062  0.00179959
        1297     1.18641     1.08071  0.00180005
        1298     1.18748     1.08079  0.00180054
        1299      1.1885     1.08087  0.00180106
        1300     1.18946     1.08096  0.00180161
        1301     1.19038     1.08104  0.00180219
        1302     1.19125     1.08112  0.00180279
        1303     1.19208     1.08121  0.00180342
        1304     1.19286     1.08129  0.00180407
        1305      1.1936     1.08138  0.00180474
        1306      1.1943     1.08147  0.00180542
        1307     1.19496     1.08155  0.00180613
        1308     1.19558     1.08164  0.00180685
        1309     1.19617     1.08173  0.00180759
        1310     1.19673     1.08182  0.00180834
        1311     1.19725      1.0819   0.0018091
        1312     1.19774     1.08199  0.00180988
        1313      1.1982     1.08208  0.00181066
        1314     1.19864     1.08217  0.00181145
        1315     1.19905     1.08226  0.00181226
        1316     1.19943     1.08235  0.00181306
        1317     1.19979     1.08244  0.00181388
        1318     1.20012     1.08253   0.0018147
        1319     1.20044     1.08262  0.00181552
        1320     1.20073     1.08271  0.00181635
        1321       1.201     1.08279  0.00181718
        1322     1.20125     1.08288  0.00181802
        1323     1.20148     1.08297  0.00181885
        1324     1.20169     1.08306  0.00181969
        1325     1.20188     1.08315  0.00182052
        1326     1.20206     1.08324  0.00182136
        1327     1.20222     1.08333  0.00182219
        1328     1.20236     1.08342  0.00182302
        1329     1.20248     1.08351  0.00182385
        1330     1.20259      1.0836  0.00182467
        1331     1.20268     1.08369  0.00182549
        1332     1.20276     1.08378  0.00182631
        1333     1.20282     1.08387  0.00182712
        1334     1.20286     1.08396  0.00182793
        1335     1.20289     1.08405  0.00182873
        1336      1.2029     1.08414  0.00182952
        1337     1.20289     1.08423  0.00183031
        1338     1.20288     1.08431  0.00183109
        1339     1.20284      1.0844  0.00183186
        1340     1.20279     1.08449  0.00183262
        1341     1.20272     1.08458  0.00183337
        1342     1.20264     1.08467  0.00183412
        1343     1.20254     1.08476  0.00183485
        1344     1.20242     1.08484  0.00183557
        1345     1.20229     1.08493  0.00183628
        1346     1.20214     1.08502  0.00183698
        1347     1.20197      1.0851  0.00183767
        1348     1.20179     1.08519  0.00183834
        1349     1.20159     1.08528    0.001839
        1350     1.20137     1.08536  0.00183965
        1351     1.20114     1.08545  0.00184029
        1352     1.20089     1.08553   0.0018409
        1353     1.20062     1.08562  0.00184151
        1354     1.20034      1.0857   0.0018421
        1355     1.20004     1.08579  0.00184267
        1356     1.19972     1.08587  0.00184322
        1357     1.19939     1.08596  0.00184376
        1358     1.19904     1.08604  0.00184428
        1359     1.19868     1.08612  0.00184479
        1360      1.1983      1.0862  0.00184528
        1361     1.19791     1.08629  0.00184574
        1362     1.19751     1.08637  0.00184619
        1363     1.19709     1.08645  0.00184663
        1364     1.19666     1.08653  0.00184704
        1365     1.19622     1.08661  0.00184743
        1366     1.19577     1.08669  0.00184781
        1367     1.19532     1.08677  0.00184816
        1368     1.19485     1.08685   0.0018485
        1369     1.19438     1.08693  0.00184882
        1370      1.1939     1.08701  0.00184912
        1371     1.19343     1.08708   0.0018494
        1372     1.19294     1.08716  0.00184966
        1373     1.19246     1.08724   0.0018499
        1374     1.19198     1.08731  0.00185012
        1375     1.19151     1.08739  0.00185033
        1376     1.19104     1.08746  0.00185052
        1377     1.19057     1.08754  0.00185069
        1378     1.19011     1.08761  0.00185084
        1379     1.18966     1.08769  0.00185098
        1380     1.18922     1.08776   0.0018511
        1381      1.1888     1.08783   0.0018512
        1382     1.18838     1.08791  0.00185129
        1383     1.18798     1.08798  0.00185137
        1384      1.1876     1.08805  0.00185143
        1385     1.18723     1.08812  0.00185148
        1386     1.18688     1.08819  0.00185151
        1387     1.18654     1.08827  0.00185153
        1388     1.18623     1.08834  0.00185154
        1389     1.18593     1.08841  0.00185154
        1390     1.18565     1.08848  0.00185153
        1391     1.18538     1.08855  0.00185151
        1392     1.18514     1.08862  0.00185148
        1393     1.18491     1.08868  0.00185144
        1394      1.1847     1.08875   0.0018514
        1395     1.18451     1.08882  0.00185134
        1396     1.18433     1.08889  0.00185128
        1397     1.18417     1.08896  0.00185121
        1398     1.18402     1.08903  0.00185113
        1399     1.18389     1.08909  0.00185105
        1400     1.18376     1.08916  0.00185096
        1401     1.18365     1.08923  0.00185087
        1402     1.18356      1.0893  0.00185077
        1403     1.18347     1.08936  0.00185067
        1404     1.18339     1.08943  0.00185056
        1405     1.18332      1.0895  0.00185045
        1406     1.18326     1.08956  0.00185034
        1407     1.18321     1.08963  0.00185022
        1408     1.18316      1.0897   0.0018501
        1409     1.18313     1.08976  0.00184997
        1410      1.1831     1.08983  0.00184985
        1411     1.18308      1.0899  0.00184971
        1412     1.18306     1.08996  0.00184958
        1413     1.18306     1.09003  0.00184944
        1414     1.18306     1.09009  0.00184931
        1415     1.18307     1.09016  0.00184917
        1416     1.18308     1.09022  0.00184903
        1417     1.18311     1.09029  0.00184888
        1418     1.18314     1.09036  0.00184874
        1419     1.18318     1.09042  0.00184859
        1420     1.18323     1.09049  0.00184844
        1421     1.18328     1.09055   0.0018483
        1422     1.18335     1.09062  0.00184815
        1423     1.18342     1.09068    0.001848
        1424      1.1835     1.09075  0.00184785
        1425     1.18359     1.09081   0.0018477
        1426     1.18369     1.09088  0.00184756
        1427     1.18379     1.09094  0.00184741
        1428      1.1839     1.09101  0.00184726
        1429     1.18402     1.09107  0.00184711
        1430     1.18414     1.09114  0.00184697
        1431     1.18426      1.0912  0.00184682
        1432     1.18439     1.09127  0.00184668
        1433     1.18452     1.09133  0.00184654
        1434     1.18465      1.0914   0.0018464
        1435     1.18478     1.09146  0.00184626
        1436      1.1849     1.09153  0.00184612
        1437     1.18503     1.09159  0.00184598
        1438     1.18515     1.09166  0.00184584
        1439     1.18527     1.09172   0.0018457
        1440     1.18538     1.09179  0.00184557
        1441     1.18548     1.09185  0.00184543
        1442     1.18558     1.09192   0.0018453
        1443     1.18566     1.09198  0.00184516
        1444     1.18574     1.09205  0.00184502
        1445      1.1858     1.09211  0.00184489
        1446     1.18585     1.09218  0.00184475
        1447      1.1859     1.09224  0.00184461
        1448     1.18592     1.09231  0.00184447
        1449     1.18594     1.09237  0.00184433
        1450     1.18594     1.09244  0.00184419
        1451     1.18593      1.0925  0.00184404
        1452     1.18591     1.09257  0.00184389
        1453     1.18588     1.09263  0.00184374
        1454     1.18584     1.09269  0.00184359
        1455     1.18579     1.09276  0.00184343
        1456     1.18572     1.09282  0.00184327
        1457     1.18565     1.09289  0.00184311
        1458     1.18558     1.09295  0.00184294
        1459      1.1855     1.09301  0.00184277
        1460     1.18541     1.09308  0.00184259
        1461     1.18533     1.09314  0.00184241
        1462     1.18524      1.0932  0.00184223
        1463     1.18516     1.09326  0.00184204
        1464     1.18508     1.09333  0.00184185
        1465       1.185     1.09339  0.00184166
        1466     1.18494     1.09345  0.00184146
        1467     1.18488     1.09352  0.00184126
        1468     1.18484     1.09358  0.00184105
        1469     1.18481     1.09364  0.00184085
        1470     1.18479      1.0937  0.00184064
        1471      1.1848     1.09376  0.00184043
        1472     1.18481     1.09383  0.00184022
        1473     1.18485     1.09389  0.00184001
        1474     1.18491     1.09395  0.00183979
        1475     1.18499     1.09401  0.00183958
        1476     1.18508     1.09407  0.00183937
        1477      1.1852     1.09413  0.00183916
        1478     1.18534      1.0942  0.00183895
        1479     1.18549     1.09426  0.00183874
        1480     1.18567     1.09432  0.00183854
        1481     1.18586     1.09438  0.00183833
        1482     1.18606     1.09444  0.00183813
        1483     1.18628      1.0945  0.00183794
        1484      1.1865     1.09457  0.00183774
        1485     1.18674     1.09463  0.00183755
        1486     1.18698     1.09469  0.00183737
        1487     1.18722     1.09475  0.00183719
        1488     1.18746     1.09482  0.00183701
        1489     1.18769     1.09488  0.00183683
        1490     1.18792     1.09494  0.00183666
        1491     1.18813       1.095  0.00183649
        1492     1.18833     1.09507  0.00183633
        1493     1.18851     1.09513  0.00183616
        1494     1.18866     1.09519    0.001836
        1495     1.18879     1.09525  0.00183584
        1496     1.18889     1.09532  0.00183568
        1497     1.18896     1.09538  0.00183552
        1498     1.18898     1.09544  0.00183536
        1499     1.18897      1.0955  0.00183519
        1500     1.18892     1.09557  0.00183503
        1501     1.18882     1.09563  0.00183485
        1502     1.18868     1.09569  0.00183468
        1503     1.18849     1.09575   0.0018345
        1504     1.18825     1.09581  0.00183431
        1505     1.18796     1.09587  0.00183411
        1506     1.18762     1.09593   0.0018339
        1507     1.18723       1.096  0.00183369
        1508     1.18679     1.09606  0.00183346
        1509     1.18631     1.09612  0.00183322
        1510     1.18578     1.09617  0.00183297
        1511     1.18521     1.09623   0.0018327
        1512     1.18459     1.09629  0.00183242
        1513     1.18394     1.09635  0.00183212
        1514     1.18326     1.09641  0.00183181
        1515     1.18254     1.09646  0.00183149
        1516     1.18181     1.09652  0.00183114
        1517     1.18106     1.09658  0.00183078
        1518     1.18029     1.09663  0.00183041
        1519     1.17952     1.09669  0.00183002
        1520     1.17876     1.09674  0.00182961
        1521       1.178     1.09679  0.00182919
        1522     1.17725     1.09685  0.00182875
        1523     1.17653      1.0969  0.00182829
        1524     1.17583     1.09695  0.00182783
        1525     1.17517       1.097  0.00182735
        1526     1.17455     1.09705  0.00182686
        1527     1.17398      1.0971  0.00182636
        1528     1.17346     1.09715  0.00182585
        1529       1.173      1.0972  0.00182532
        1530     1.17261     1.09725   0.0018248
        1531     1.17227      1.0973  0.00182426
        1532     1.17201     1.09735  0.00182372
        1533     1.17182      1.0974  0.00182318
        1534      1.1717     1.09745  0.00182264
        1535     1.17165     1.09749  0.00182209
        1536     1.17168     1.09754  0.00182154
        1537     1.17178     1.09759    0.001821
        1538     1.17196     1.09764  0.00182046
        1539      1.1722     1.09769  0.00181992
        1540     1.17251     1.09774  0.00181938
        1541     1.17289     1.09779  0.00181886
        1542     1.17333     1.09783  0.00181834
        1543     1.17383     1.09788  0.00181783
        1544     1.17439     1.09793  0.00181732
        1545       1.175     1.09798  0.00181683
        1546     1.17565     1.09803  0.00181635
        1547     1.17635     1.09808  0.00181588
        1548     1.17709     1.09814  0.00181543
        1549     1.17787     1.09819  0.00181498
        1550     1.17867     1.09824  0.00181456
        1551      1.1795     1.09829  0.00181414
        1552     1.18036     1.09834  0.00181374
        1553     1.18123      1.0984  0.00181336
        1554     1.18212     1.09845  0.00181299
        1555     1.18302     1.09851  0.00181264
        1556     1.18393     1.09856  0.00181231
        1557     1.18484     1.09862  0.00181199
        1558     1.18575     1.09867  0.00181169
        1559     1.18666     1.09873  0.00181141
        1560     1.18756     1.09879  0.00181114
        1561     1.18845     1.09884  0.00181089
        1562     1.18932      1.0989  0.00181066
        1563     1.19018     1.09896  0.00181044
        1564     1.19103     1.09902  0.00181024
        1565     1.19185     1.09908  0.00181006
        1566     1.19265     1.09914  0.00180989
        1567     1.19342      1.0992  0.00180973
        1568     1.19417     1.09926  0.00180959
        1569     1.19489     1.09932  0.00180946
        1570     1.19558     1.09938  0.00180935
        1571     1.19624     1.09944  0.00180925
        1572     1.19687      1.0995  0.00180916
        1573     1.19746     1.09957  0.00180908
        1574     1.19802     1.09963  0.00180901
        1575     1.19854     1.09969  0.00180895
        1576     1.19903     1.09975   0.0018089
        1577     1.19949     1.09982  0.00180886
        1578     1.19991     1.09988  0.00180883
        1579     1.20029     1.09994   0.0018088
        1580     1.20064     1.10001  0.00180878
        1581     1.20096     1.10007  0.00180876
        1582     1.20124     1.10014  0.00180875
        1583     1.20149      1.1002  0.00180874
        1584      1.2017     1.10026  0.00180873
        1585     1.20189     1.10033  0.00180872
        1586     1.20204     1.10039  0.00180872
        1587     1.20216     1.10046  0.00180872
        1588     1.20225     1.10052  0.00180871
        1589     1.20232     1.10058  0.00180871
        1590     1.20235     1.10065   0.0018087
        1591     1.20236     1.10071   0.0018087
        1592     1.20235     1.10078  0.00180869
        1593     1.20231     1.10084  0.00180867
        1594     1.20225      1.1009  0.00180866
        1595     1.20217     1.10097  0.00180864
        1596     1.20207     1.10103  0.00180861
        1597     1.20195     1.10109  0.00180859
        1598     1.20181     1.10116  0.00180855
        1599     1.20165     1.10122  0.00180851
        1600     1.20148     1.10128  0.00180847
        1601     1.20129     1.10134  0.00180842
        1602      1.2011     1.10141  0.00180836
        1603     1.20089     1.10147   0.0018083
        1604     1.20066     1.10153  0.00180822
        1605     1.20043     1.10159  0.00180815
        1606     1.20019     1.10165  0.00180806
        1607     1.19994     1.10172  0.00180797
        1608     1.19968     1.10178  0.00180787
        1609     1.19941     1.10184  0.00180777
        1610     1.19914      1.1019  0.00180766
        1611     1.19886     1.10196  0.00180754
        1612     1.19858     1.10202  0.00180741
        1613     1.19829     1.10208  0.00180727
        1614       1.198     1.10214  0.00180713
        1615      1.1977      1.1022  0.00180698
        1616     1.19739     1.10225  0.00180682
        1617     1.19708     1.10231  0.00180666
        1618     1.19677     1.10237  0.00180648
        1619     1.19645     1.10243   0.0018063
        1620     1.19612     1.10249  0.00180611
        1621     1.19578     1.10255  0.00180591
        1622     1.19544      1.1026  0.00180571
        1623     1.19509     1.10266  0.00180549
        1624     1.19473     1.10272  0.00180527
        1625     1.19436     1.10277  0.00180504
        1626     1.19398     1.10283   0.0018048
        1627     1.19359     1.10288  0.00180456
        1628     1.19318     1.10294   0.0018043
        1629     1.19276     1.10299  0.00180404
        1630     1.19233     1.10305  0.00180376
        1631     1.19187      1.1031  0.00180348
        1632      1.1914     1.10316  0.00180318
        1633     1.19091     1.10321  0.00180288
        1634     1.19039     1.10327  0.00180257
        1635     1.18985     1.10332  0.00180224
        1636     1.18929     1.10337   0.0018019
        1637      1.1887     1.10342  0.00180156
        1638     1.18809     1.10347   0.0018012
        1639     1.18744     1.10353  0.00180083
        1640     1.18677     1.10358  0.00180045
        1641     1.18607     1.10363  0.00180005
        1642     1.18533     1.10368  0.00179964
        1643     1.18457     1.10373  0.00179922
        1644     1.18377     1.10377  0.00179878
        1645     1.18295     1.10382  0.00179833
        1646     1.18209     1.10387  0.00179787
        1647      1.1812     1.10392  0.00179739
        1648     1.18029     1.10396   0.0017969
        1649     1.17934     1.10401  0.00179639
        1650     1.17837     1.10405  0.00179587
        1651     1.17738      1.1041  0.00179533
        1652     1.17636     1.10414  0.00179477
        1653     1.17532     1.10419   0.0017942
        1654     1.17427     1.10423  0.00179362
        1655      1.1732     1.10427  0.00179302
