# DISTANCE:     AVE_GOFR:        ERROR:
      1.4492    0.734838  0.00188891
     1.47485    0.710944  0.00223704
      1.5005    0.690279  0.00186088
     1.52615    0.675518  0.00288851
      1.5518    0.673476   0.0022279
     1.57745    0.670985  0.00153303
      1.6031    0.675958  0.00199446
     1.62875    0.685744  0.00202921
      1.6544     0.70309  0.00128374
     1.68005    0.722487  0.00126498
      1.7057    0.748469  0.00175576
     1.73135    0.781822  0.00151859
       1.757    0.814614  0.00166846
     1.78265    0.852204  0.00201166
      1.8083    0.892238  0.00205634
     1.83395     0.93546  0.00180123
      1.8596    0.973661  0.00187757
     1.88525       1.017  0.00153704
      1.9109     1.05885  0.00141943
     1.93655     1.09699  0.00103933
      1.9622     1.13209  0.00186114
     1.98785     1.15994  0.00130975
      2.0135     1.18599  0.00132594
     2.03915     1.20405  0.00173786
      2.0648     1.21436  0.00136284
     2.09045     1.21492  0.00167205
      2.1161     1.20625  0.00160148
     2.14174     1.19404  0.00223839
     2.16739     1.17291  0.00162049
     2.19304     1.15048  0.00157782
     2.21869       1.123    0.002183
     2.24434     1.09601  0.00215065
     2.26999      1.0681  0.00185013
     2.29564     1.04031    0.002023
     2.32129     1.01363   0.0022777
     2.34694    0.990518  0.00228305
     2.37259    0.968517  0.00184434
     2.39824    0.950227  0.00172724
     2.42389    0.932694  0.00164617
     2.44954    0.919725  0.00125006
     2.47519    0.908482  0.00113141
     2.50084    0.896071  0.00110048
     2.52649    0.885612  0.00157239
     2.55214    0.885701  0.00143831

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.94725e-06 4.54804e-06
    0.884913   0.0013199 0.000109724
    0.910562   0.0234935  0.00042168
    0.936212    0.163983  0.00147198
    0.961861     0.56136  0.00318624
    0.987511     1.19929  0.00453399
     1.01316     1.85986  0.00415471
     1.03881      2.3333  0.00552557
     1.06446     2.55408  0.00475287
     1.09011     2.54562  0.00484271
     1.11576     2.40914  0.00371703
     1.14141     2.20122  0.00395638
     1.16706     1.97074  0.00377208
     1.19271     1.75336  0.00328787
     1.21836     1.56474    0.003584
     1.24401     1.39164  0.00358132
     1.26966     1.25051  0.00356066
     1.29531     1.12891   0.0022893
     1.32096     1.02354  0.00265929
     1.34661    0.943743  0.00143055
     1.37226    0.872869  0.00147847
     1.39791    0.817942  0.00217425
     1.42355      0.7729  0.00166075
      1.4492    0.735566  0.00188899
     1.47485    0.710615  0.00210121
      1.5005    0.690541  0.00174636
     1.52615    0.675928  0.00271114
      1.5518    0.673746  0.00208501
     1.57745    0.670708  0.00144832
      1.6031    0.675531  0.00189717
     1.62875    0.685126  0.00197618
      1.6544     0.70225  0.00144057
     1.68005     0.72263  0.00118273
      1.7057    0.747648  0.00181231
     1.73135    0.781186  0.00153729
       1.757    0.813295  0.00200409
     1.78265    0.851835  0.00190137
      1.8083    0.892351  0.00191256
     1.83395     0.93477  0.00179985
      1.8596    0.973831  0.00175107
     1.88525     1.01701  0.00142734
      1.9109     1.05826  0.00143722
     1.93655     1.09701 0.000965331
      1.9622     1.13189  0.00173896
     1.98785     1.15993  0.00121631
      2.0135     1.18667  0.00139208
     2.03915     1.20442  0.00165221
      2.0648     1.21444  0.00126836
     2.09045     1.21637  0.00208509
      2.1161     1.20685  0.00159484
     2.14174     1.19478  0.00219583
     2.16739     1.17314  0.00152114
     2.19304     1.15065  0.00147366
     2.21869     1.12398  0.00223613
     2.24434     1.09627  0.00201215
     2.26999     1.06881  0.00184925
     2.29564     1.04093   0.0019701
     2.32129     1.01434   0.0022213
     2.34694     0.99056  0.00212036
     2.37259    0.968687  0.00172043
     2.39824    0.949806  0.00165444
     2.42389    0.932408  0.00155329
     2.44954    0.919283  0.00123653
     2.47519    0.908468  0.00105068
     2.50084    0.895868  0.00104044
     2.52649    0.885054  0.00155583
     2.55214    0.884883  0.00155093

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  6.4841e-06 4.26836e-06
    0.884913  0.00131138 0.000102739
    0.910562   0.0234978  0.00039359
    0.936212    0.164387  0.00142832
    0.961861    0.561465  0.00297557
    0.987511      1.2001   0.0043028
     1.01316     1.86033   0.0039036
     1.03881     2.33494   0.0053939
     1.06446     2.55561  0.00467759
     1.09011     2.54572  0.00452096
     1.11576     2.40869  0.00349637
     1.14141     2.19984  0.00392796
     1.16706     1.97028  0.00354894
     1.19271     1.75238   0.0032114
     1.21836     1.56389  0.00344531
     1.24401     1.39162  0.00334264
     1.26966     1.24954  0.00345236
     1.29531     1.12669  0.00303153
     1.32096     1.02317  0.00250757
     1.34661    0.943198  0.00143525
     1.37226    0.872723   0.0013871
     1.39791    0.818474  0.00209334
     1.42355    0.772894  0.00155005
      1.4492    0.735893  0.00179123
     1.47485     0.71137  0.00209215
      1.5005    0.691227  0.00175938
     1.52615    0.676837  0.00267824
      1.5518    0.674394  0.00204429
     1.57745    0.671498  0.00155205
      1.6031      0.6763  0.00192026
     1.62875    0.685416  0.00186571
      1.6544    0.702485   0.0013635
     1.68005    0.722612  0.00110402
      1.7057    0.748087   0.0017439
     1.73135    0.781192  0.00143482
       1.757    0.814034  0.00200226
     1.78265    0.851399  0.00182406
      1.8083     0.89193  0.00183083
     1.83395    0.934695  0.00168141
      1.8596    0.974627  0.00180623
     1.88525      1.0171  0.00133498
      1.9109     1.05872  0.00141495
     1.93655     1.09635  0.00110371
      1.9622      1.1314  0.00169292
     1.98785     1.15954  0.00119508
      2.0135     1.18601    0.001445
     2.03915     1.20434  0.00154368
      2.0648     1.21431  0.00119103
     2.09045     1.21593  0.00199116
      2.1161     1.20649  0.00152804
     2.14174     1.19448  0.00206988
     2.16739     1.17296  0.00143056
     2.19304     1.15028  0.00142091
     2.21869     1.12321  0.00221719
     2.24434     1.09646  0.00188647
     2.26999     1.06813  0.00184748
     2.29564     1.03998  0.00205646
     2.32129     1.01401  0.00209666
     2.34694    0.990383  0.00198644
     2.37259    0.968436  0.00162395
     2.39824    0.949742  0.00154541
     2.42389       0.933  0.00155862
     2.44954    0.919904  0.00130085
     2.47519    0.908991  0.00110319
     2.50084    0.896624   0.0012151
     2.52649    0.885925  0.00167826
     2.55214    0.885637  0.00162066

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.07884e-06 4.02078e-06
    0.884913  0.00132113 9.67787e-05
    0.910562    0.023488 0.000369111
    0.936212    0.164382  0.00133906
    0.961861    0.560708  0.00288423
    0.987511     1.19918  0.00413187
     1.01316     1.86066  0.00367409
     1.03881     2.33489  0.00505699
     1.06446     2.55662  0.00449154
     1.09011     2.54776  0.00467573
     1.11576     2.40866  0.00327802
     1.14141     2.19962  0.00368818
     1.16706     1.97153  0.00353954
     1.19271     1.75298   0.0030654
     1.21836     1.56338  0.00326705
     1.24401      1.3908  0.00323408
     1.26966     1.24945  0.00323768
     1.29531     1.12637  0.00285806
     1.32096     1.02207  0.00258306
     1.34661    0.943393  0.00135875
     1.37226    0.872148  0.00141445
     1.39791    0.818293  0.00197033
     1.42355    0.772922  0.00145342
      1.4492    0.735814  0.00168101
     1.47485    0.710753  0.00205042
      1.5005    0.691292  0.00165064
     1.52615    0.676481  0.00253436
      1.5518    0.674718  0.00194202
     1.57745     0.67176  0.00147705
      1.6031    0.676457  0.00180671
     1.62875    0.685777  0.00178354
      1.6544    0.703044  0.00138833
     1.68005    0.723024  0.00110919
      1.7057    0.748515  0.00168669
     1.73135    0.781142  0.00134602
       1.757     0.81476  0.00200451
     1.78265    0.851736  0.00174101
      1.8083    0.891823  0.00171952
     1.83395    0.934513   0.0015861
      1.8596    0.974436  0.00170337
     1.88525     1.01723  0.00125799
      1.9109     1.05876  0.00132714
     1.93655      1.0958  0.00116527
      1.9622     1.13095  0.00164598
     1.98785     1.15913  0.00119043
      2.0135     1.18553  0.00143474
     2.03915     1.20405  0.00147433
      2.0648     1.21411  0.00113303
     2.09045      1.2161  0.00187369
      2.1161     1.20661  0.00143754
     2.14174     1.19449  0.00194058
     2.16739     1.17346  0.00142638
     2.19304     1.15059  0.00136644
     2.21869     1.12311  0.00208087
     2.24434     1.09632  0.00177333
     2.26999      1.0677  0.00178047
     2.29564     1.03985  0.00193199
     2.32129     1.01401  0.00196562
     2.34694    0.989896   0.0019209
     2.37259    0.968475  0.00152291
     2.39824    0.949611  0.00145437
     2.42389    0.933307  0.00149116
     2.44954    0.919716  0.00123305
     2.47519    0.909252  0.00106474
     2.50084    0.896457  0.00115048
     2.52649    0.886404  0.00164021
     2.55214    0.885968  0.00155281

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 5.72126e-06 3.80013e-06
    0.884913  0.00129466 9.46356e-05
    0.910562   0.0235355 0.000350435
    0.936212     0.16459  0.00127634
    0.961861    0.560689  0.00271463
    0.987511     1.19953  0.00390418
     1.01316     1.86095   0.0034688
     1.03881     2.33689    0.005139
     1.06446     2.55572  0.00431522
     1.09011     2.54891  0.00454089
     1.11576     2.40852  0.00308817
     1.14141     2.19977  0.00347415
     1.16706     1.97085  0.00339626
     1.19271     1.75284   0.0028884
     1.21836     1.56319  0.00308054
     1.24401     1.38961  0.00325348
     1.26966     1.24828  0.00325378
     1.29531     1.12622  0.00269384
     1.32096     1.02215  0.00243228
     1.34661     0.94256  0.00151279
     1.37226    0.872405  0.00135435
     1.39791     0.81861  0.00187972
     1.42355     0.77289  0.00136827
      1.4492    0.735569  0.00159996
     1.47485    0.710639  0.00193295
      1.5005    0.691359  0.00155488
     1.52615    0.677251  0.00249947
      1.5518    0.675172  0.00188016
     1.57745    0.671991  0.00140819
      1.6031    0.677024  0.00178705
     1.62875    0.686501  0.00181991
      1.6544    0.703396  0.00135046
     1.68005    0.723003  0.00104414
      1.7057    0.748358  0.00159484
     1.73135    0.781453  0.00130224
       1.757    0.814908  0.00189206
     1.78265    0.851508  0.00165354
      1.8083    0.891803  0.00161849
     1.83395    0.934207  0.00152212
      1.8596     0.97403   0.0016508
     1.88525     1.01685  0.00123965
      1.9109     1.05878  0.00124913
     1.93655     1.09534  0.00118349
      1.9622      1.1307  0.00156737
     1.98785     1.15908  0.00112111
      2.0135     1.18567  0.00135735
     2.03915     1.20443   0.0014356
      2.0648     1.21391  0.00108476
     2.09045     1.21561  0.00182479
      2.1161     1.20693  0.00138776
     2.14174      1.1941  0.00186706
     2.16739     1.17332   0.0013502
     2.19304     1.15032  0.00131346
     2.21869     1.12283  0.00197634
     2.24434     1.09621  0.00167248
     2.26999     1.06751  0.00168544
     2.29564     1.03989  0.00181886
     2.32129     1.01415  0.00185498
     2.34694    0.989518  0.00184475
     2.37259    0.968912  0.00149475
     2.39824    0.949866  0.00139104
     2.42389    0.933604  0.00143269
     2.44954    0.919808  0.00116393
     2.47519    0.909715   0.0010983
     2.50084    0.896793  0.00113077
     2.52649     0.88662  0.00155796
     2.55214     0.88639  0.00151768

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 5.40341e-06 3.60228e-06
    0.884913   0.0013017 8.96397e-05
    0.910562    0.023645 0.000347665
    0.936212    0.165135  0.00131645
    0.961861    0.561728  0.00275558
    0.987511       1.201  0.00395457
     1.01316     1.86338  0.00403933
     1.03881        2.34  0.00571975
     1.06446     2.55706  0.00427688
     1.09011     2.55031  0.00449735
     1.11576     2.40926  0.00300424
     1.14141      2.1995  0.00329203
     1.16706     1.96981  0.00336321
     1.19271     1.75184  0.00289512
     1.21836     1.56144  0.00336879
     1.24401     1.38728  0.00381927
     1.26966     1.24651  0.00351839
     1.29531     1.12465  0.00296849
     1.32096     1.01953  0.00342831
     1.34661    0.940563  0.00240977
     1.37226    0.871355  0.00163586
     1.39791    0.817571  0.00204205
     1.42355    0.772876  0.00129232
      1.4492    0.735067  0.00158768
     1.47485    0.710454  0.00183442
      1.5005    0.691532  0.00147812
     1.52615    0.678055  0.00248664
      1.5518    0.675143  0.00177592
     1.57745    0.672575  0.00144574
      1.6031    0.678085  0.00197777
     1.62875    0.687314  0.00189155
      1.6544    0.704381  0.00159488
     1.68005    0.723821  0.00126661
      1.7057    0.748982   0.0016238
     1.73135    0.782211  0.00143337
       1.757    0.815735  0.00195938
     1.78265    0.852451  0.00181076
      1.8083    0.892801  0.00181057
     1.83395    0.935455  0.00188103
      1.8596    0.975115  0.00188182
     1.88525     1.01781  0.00149637
      1.9109     1.05918  0.00124409
     1.93655     1.09601   0.0012939
      1.9622      1.1311  0.00153018
     1.98785      1.1591  0.00105899
      2.0135     1.18529  0.00133332
     2.03915     1.20446  0.00135601
      2.0648     1.21357  0.00107422
     2.09045     1.21484  0.00188039
      2.1161     1.20645  0.00139027
     2.14174     1.19367  0.00181203
     2.16739     1.17256   0.0014719
     2.19304     1.14967  0.00139161
     2.21869     1.12211   0.0019956
     2.24434     1.09573  0.00164773
     2.26999     1.06626  0.00200345
     2.29564     1.03903  0.00190973
     2.32129     1.01305  0.00205091
     2.34694    0.988418  0.00204386
     2.37259    0.967904  0.00171814
     2.39824    0.949302   0.0014236
     2.42389    0.933223  0.00140282
     2.44954    0.919839  0.00109967
     2.47519    0.909579  0.00104569
     2.50084    0.896925  0.00107564
     2.52649    0.886807  0.00148249
     2.55214    0.886735  0.00147197

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 5.11902e-06 3.42389e-06
    0.884913  0.00134179 9.34567e-05
    0.910562   0.0236747 0.000330627
    0.936212    0.165057  0.00124946
    0.961861    0.561921  0.00261726
    0.987511     1.19969  0.00395992
     1.01316     1.86247  0.00392752
     1.03881     2.33985  0.00542069
     1.06446     2.55588  0.00421034
     1.09011     2.55116  0.00434008
     1.11576     2.40964  0.00287055
     1.14141     2.20047  0.00325998
     1.16706     1.97077  0.00332119
     1.19271     1.75216  0.00276054
     1.21836     1.56183  0.00321319
     1.24401     1.38755   0.0036282
     1.26966     1.24672  0.00333928
     1.29531     1.12486  0.00281963
     1.32096     1.01985   0.0032628
     1.34661    0.940631  0.00228391
     1.37226    0.871592  0.00156674
     1.39791    0.817845  0.00195287
     1.42355    0.773103  0.00124402
      1.4492    0.735009  0.00150518
     1.47485    0.710358  0.00174039
      1.5005    0.691388   0.0014073
     1.52615    0.677628  0.00239213
      1.5518     0.67432  0.00186374
     1.57745    0.672038  0.00146592
      1.6031    0.677977   0.0018766
     1.62875    0.687549   0.0018066
      1.6544    0.704416  0.00151132
     1.68005     0.72359  0.00122083
      1.7057    0.749397  0.00159063
     1.73135    0.782318  0.00136198
       1.757    0.815741  0.00185626
     1.78265    0.852532  0.00171728
      1.8083    0.892415   0.0017561
     1.83395    0.935432  0.00178217
      1.8596    0.975192  0.00178436
     1.88525     1.01743  0.00146703
      1.9109     1.05884  0.00122604
     1.93655     1.09564  0.00127555
      1.9622     1.13032  0.00163532
     1.98785     1.15918  0.00100603
      2.0135     1.18563  0.00130482
     2.03915     1.20433  0.00129017
      2.0648      1.2135  0.00102011
     2.09045      1.2152  0.00181624
      2.1161      1.2069  0.00138612
     2.14174     1.19371  0.00171713
     2.16739     1.17303  0.00146921
     2.19304      1.1502  0.00141453
     2.21869     1.12238  0.00190988
     2.24434     1.09591  0.00157128
     2.26999     1.06659  0.00192484
     2.29564     1.03887  0.00181624
     2.32129     1.01314  0.00194504
     2.34694    0.987974  0.00198395
     2.37259    0.967446  0.00168777
     2.39824    0.949108  0.00136178
     2.42389    0.932675  0.00143225
     2.44954    0.919525   0.0010855
     2.47519    0.909586 0.000990679
     2.50084    0.896966   0.0010198
     2.52649    0.886756  0.00140533
     2.55214     0.88667  0.00139593

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 4.86307e-06 3.26225e-06
    0.884913  0.00132285 9.06836e-05
    0.910562   0.0236147 0.000319483
    0.936212    0.164776  0.00121816
    0.961861    0.562142  0.00249577
    0.987511     1.20023  0.00379893
     1.01316     1.86174  0.00379742
     1.03881     2.33864  0.00528338
     1.06446     2.55487  0.00411938
     1.09011     2.55157  0.00414262
     1.11576     2.41019  0.00277981
     1.14141     2.19991  0.00314466
     1.16706     1.97027  0.00319219
     1.19271     1.75208  0.00262376
     1.21836      1.5611  0.00313312
     1.24401     1.38771  0.00345017
     1.26966     1.24724  0.00321294
     1.29531     1.12533  0.00271699
     1.32096     1.02094  0.00327723
     1.34661    0.941059  0.00220945
     1.37226     0.87243  0.00169786
     1.39791    0.818639   0.0020099
     1.42355    0.773876  0.00140144
      1.4492    0.735702  0.00158116
     1.47485     0.71045  0.00165583
      1.5005    0.691309  0.00133916
     1.52615    0.677986  0.00229917
      1.5518    0.674232  0.00177261
     1.57745    0.671941  0.00139583
      1.6031     0.67807  0.00178505
     1.62875    0.687212  0.00174752
      1.6544    0.703645  0.00162068
     1.68005    0.723293  0.00119536
      1.7057    0.748816   0.0016138
     1.73135    0.781518  0.00151107
       1.757    0.815276   0.0018208
     1.78265    0.851968  0.00172155
      1.8083    0.891673  0.00181801
     1.83395    0.935431  0.00169306
      1.8596     0.97467  0.00176981
     1.88525     1.01734  0.00139596
      1.9109     1.05872  0.00117055
     1.93655     1.09529  0.00125968
      1.9622     1.13067  0.00158995
     1.98785     1.15929  0.00096158
      2.0135     1.18613  0.00133225
     2.03915     1.20541  0.00161465
      2.0648     1.21397  0.00107115
     2.09045     1.21527  0.00172661
      2.1161     1.20758  0.00147475
     2.14174     1.19432   0.0017374
     2.16739     1.17355  0.00148492
     2.19304     1.15066  0.00141727
     2.21869      1.1224  0.00181448
     2.24434     1.09594  0.00149292
     2.26999     1.06619  0.00186998
     2.29564     1.03871  0.00173233
     2.32129     1.01295  0.00185782
     2.34694    0.987872   0.0018874
     2.37259    0.967285  0.00161104
     2.39824    0.948737  0.00134319
     2.42389     0.93245  0.00137807
     2.44954    0.919805  0.00106665
     2.47519    0.909295 0.000983046
     2.50084    0.896977 0.000968868
     2.52649    0.886778  0.00133525
     2.55214    0.886478  0.00133931

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  4.6315e-06 3.11511e-06
    0.884913  0.00133409 8.70597e-05
    0.910562   0.0237172 0.000320288
    0.936212    0.164143  0.00131419
    0.961861    0.560977  0.00263489
    0.987511     1.19897   0.0038209
     1.01316     1.85939  0.00428402
     1.03881      2.3375  0.00515282
     1.06446     2.55346  0.00415786
     1.09011     2.55154  0.00394548
     1.11576     2.41066  0.00268646
     1.14141     2.20139  0.00332359
     1.16706     1.97119  0.00316877
     1.19271     1.75275  0.00258479
     1.21836     1.56251  0.00328494
     1.24401      1.3881  0.00330763
     1.26966     1.24816  0.00318846
     1.29531     1.12618  0.00271891
     1.32096     1.02163  0.00319317
     1.34661    0.941406  0.00213126
     1.37226    0.872564  0.00162233
     1.39791     0.81911  0.00196879
     1.42355    0.773636  0.00135508
      1.4492      0.7358   0.0015089
     1.47485    0.710545  0.00157968
      1.5005    0.691306   0.0012754
     1.52615      0.6784  0.00222656
      1.5518    0.674086   0.0016942
     1.57745    0.671883  0.00133058
      1.6031    0.677763  0.00172621
     1.62875    0.686883  0.00169493
      1.6544     0.70326  0.00158855
     1.68005     0.72303  0.00116692
      1.7057    0.748656   0.0015449
     1.73135    0.781069  0.00150435
       1.757    0.814483  0.00189896
     1.78265    0.851398  0.00173137
      1.8083    0.891438  0.00174663
     1.83395    0.935338  0.00161502
      1.8596    0.974245  0.00173574
     1.88525     1.01663  0.00150252
      1.9109     1.05827  0.00119718
     1.93655     1.09536  0.00120141
      1.9622     1.13007  0.00162209
     1.98785       1.159 0.000957367
      2.0135     1.18668  0.00137839
     2.03915     1.20555  0.00154355
      2.0648     1.21416  0.00103702
     2.09045     1.21547  0.00165582
      2.1161     1.20798  0.00145773
     2.14174     1.19441  0.00165703
     2.16739     1.17414  0.00152421
     2.19304     1.15104  0.00139907
     2.21869     1.12291   0.0017986
     2.24434     1.09612  0.00143253
     2.26999     1.06705  0.00196919
     2.29564     1.03915  0.00170473
     2.32129     1.01332    0.001806
     2.34694    0.988482  0.00189367
     2.37259    0.967479  0.00154599
     2.39824    0.948926  0.00129242
     2.42389    0.931976  0.00139162
     2.44954    0.919621  0.00103162
     2.47519    0.908952 0.000994223
     2.50084    0.896504  0.00103175
     2.52649    0.886522    0.001296
     2.55214    0.886286  0.00128919

   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 4.42098e-06 2.98062e-06
    0.884913  0.00132139 8.40242e-05
    0.910562   0.0236312 0.000317054
    0.936212    0.164101  0.00125515
    0.961861    0.560915  0.00251587
    0.987511     1.19865  0.00366026
     1.01316     1.85831  0.00422445
     1.03881     2.33714  0.00493145
     1.06446      2.5533  0.00397219
     1.09011     2.55221  0.00382341
     1.11576     2.41097  0.00258169
     1.14141     2.20137  0.00317258
     1.16706     1.97221  0.00318593
     1.19271     1.75379  0.00266676
     1.21836     1.56302  0.00317496
     1.24401     1.38747  0.00321576
     1.26966     1.24801  0.00304702
     1.29531     1.12571  0.00263523
     1.32096     1.02161   0.0030481
     1.34661    0.941083  0.00205872
     1.37226    0.872392  0.00155772
     1.39791    0.819072  0.00187967
     1.42355    0.773837  0.00130838
      1.4492    0.735595  0.00145412
     1.47485    0.710381  0.00151635
      1.5005    0.691305  0.00121742
     1.52615    0.678374  0.00212551
      1.5518    0.673827  0.00163683
     1.57745    0.671993  0.00127467
      1.6031    0.677997  0.00166357
     1.62875    0.686975  0.00162034
      1.6544    0.703166  0.00151913
     1.68005    0.722646  0.00117533
      1.7057    0.748708  0.00147556
     1.73135    0.781005  0.00143731
       1.757    0.814382  0.00181535
     1.78265    0.851431  0.00165299
      1.8083    0.891575  0.00167262
     1.83395    0.935028  0.00157104
      1.8596    0.974172   0.0016584
     1.88525     1.01673  0.00143747
      1.9109     1.05769  0.00127533
     1.93655     1.09502  0.00119408
      1.9622     1.12969  0.00159164
     1.98785     1.15931 0.000961735
      2.0135     1.18693   0.0013378
     2.03915     1.20602  0.00154255
      2.0648     1.21458   0.0010706
     2.09045     1.21577  0.00160791
      2.1161     1.20832  0.00143144
     2.14174     1.19463   0.0015957
     2.16739      1.1744  0.00147734
     2.19304     1.15101  0.00133574
     2.21869     1.12296  0.00171739
     2.24434     1.09597  0.00137496
     2.26999     1.06699   0.0018806
     2.29564     1.03926    0.001631
     2.32129     1.01357  0.00174146
     2.34694    0.988348  0.00181233
     2.37259    0.967317  0.00148422
     2.39824     0.94883  0.00123726
