#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         119         100     84.6992     2.34262
         120         100     84.8267     2.32657
         121         100     84.9521     2.31072
         122         100     85.0754     2.29507
         123         100     85.1967     2.27961
         124         100     85.3161     2.26435
         125         100     85.4336     2.24928
         126         100     85.5492      2.2344
         127         100      85.663      2.2197
         128         100      85.775     2.20519
         129         100     85.8853     2.19085
         130         100     85.9938     2.17668
         131         100     86.1008     2.16269
         132         100     86.2061     2.14887
         133         100     86.3098     2.13521
         134         100     86.4119     2.12172
         135         100     86.5126     2.10839
         136         100     86.6118     2.09522
         137         100     86.7095      2.0822
         138         100     86.8058     2.06934
         139         100     86.9007     2.05663
         140         100     86.9943     2.04407
         141         100     87.0865     2.03165
         142         100     87.1775     2.01938
         143         100     87.2671     2.00724
         144         100     87.3556     1.99525
         145         100     87.4428      1.9834
         146         100     87.5288     1.97168
         147         100     87.6136     1.96009
         148         100     87.6973     1.94863
         149         100     87.7799      1.9373
         150         100     87.8613      1.9261
         151         100     87.9417     1.91502
         152         100     88.0211     1.90406
         153         100     88.0993     1.89323
         154         100     88.1766     1.88251
         155         100     88.2529     1.87191
         156         100     88.3282     1.86142
         157         100     88.4025     1.85105
         158         100     88.4759     1.84079
         159         100     88.5484     1.83064
         160         100       88.62      1.8206
         161         100     88.6907     1.81066
         162         100     88.7605     1.80083
         163         100     88.8294      1.7911
         164         100     88.8976     1.78147
         165         100     88.9648     1.77195
         166         100     89.0313     1.76252
         167         100      89.097     1.75319
         168         100     89.1619     1.74395
         169       84.64     89.1351     1.73384
         170       84.64     89.1087     1.72384
         171         100     89.1724     1.71494
         172         100     89.2353     1.70612
         173         100     89.2976     1.69739
         174         100     89.3591     1.68875
         175         100     89.4199      1.6802
         176         100       89.48     1.67173
         177         100     89.5394     1.66334
         178         100     89.5982     1.65503
         179         100     89.6563      1.6468
         180         100     89.7138     1.63866
         181         100     89.7706     1.63059
         182         100     89.8268      1.6226
         183         100     89.8824     1.61468
         184         100     89.9374     1.60684
         185         100     89.9918     1.59908
         186         100     90.0456     1.59139
         187         100     90.0988     1.58377
         188         100     90.1515     1.57622
         189         100     90.2036     1.56874
         190         100     90.2552     1.56133
         191         100     90.3062     1.55399
         192         100     90.3567     1.54671
         193         100     90.4066     1.53951
         194         100     90.4561     1.53237
         195         100      90.505     1.52529
         196         100     90.5535     1.51828
         197         100     90.6014     1.51133
         198         100     90.6489     1.50444
         199         100     90.6959     1.49761
         200         100     90.7424     1.49085
         201         100     90.7885     1.48414
         202         100     90.8341     1.47749
         203         100     90.8792     1.47091
         204         100     90.9239     1.46437
         205         100     90.9682      1.4579
         206         100      91.012     1.45148
         207         100     91.0555     1.44512
         208         100     91.0985     1.43881
         209         100     91.1411     1.43256
         210         100     91.1832     1.42636
         211         100      91.225     1.42021
         212         100     91.2664     1.41411
         213         100     91.3074     1.40807
         214         100      91.348     1.40207
         215         100     91.3883     1.39613
         216         100     91.4281     1.39024
         217         100     91.4676     1.38439
         218         100     91.5068     1.37859
         219         100     91.5456     1.37284
         220         100      91.584     1.36714
         221         100     91.6221     1.36148
         222         100     91.6598     1.35587
         223         100     91.6972     1.35031
         224         100     91.7343     1.34479
         225         100      91.771     1.33932
         226         100     91.8074     1.33388
         227         100     91.8435      1.3285
         228         100     91.8793     1.32315
         229         100     91.9148     1.31785
         230         100     91.9499     1.31259
         231         100     91.9848     1.30737
         232         100     92.0193     1.30219
         233         100     92.0536     1.29705
         234         100     92.0875     1.29195
         235         100     92.1212     1.28689
         236         100     92.1546     1.28187
         237         100     92.1877     1.27689
         238         100     92.2205     1.27195
         239         100     92.2531     1.26704
         240         100     92.2853     1.26217
         241         100     92.3173     1.25734
         242         100     92.3491     1.25255
         243         100     92.3806     1.24779
         244         100     92.4118     1.24307
         245         100     92.4428     1.23838
         246         100     92.4735     1.23373
         247         100      92.504     1.22911
         248         100     92.5342     1.22452
         249         100     92.5642     1.21997
         250         100     92.5939     1.21545
         251         100     92.6234     1.21097
         252         100     92.6527     1.20652
         253         100     92.6817      1.2021
         254         100     92.7106     1.19771
         255         100     92.7391     1.19336
         256         100     92.7675     1.18903
         257         100     92.7956     1.18474
         258         100     92.8236     1.18047
         259         100     92.8513     1.17624
         260         100     92.8788     1.17204
         261         100     92.9061     1.16787
         262         100     92.9331     1.16372
         263         100       92.96     1.15961
         264         100     92.9867     1.15552
         265         100     93.0131     1.15146
         266         100     93.0394     1.14743
         267         100     93.0655     1.14343
         268         100     93.0913     1.13946
         269         100      93.117     1.13551
         270         100     93.1425     1.13159
         271         100     93.1678      1.1277
         272         100     93.1929     1.12383
         273         100     93.2179     1.11999
         274         100     93.2426     1.11618
         275         100     93.2672     1.11239
         276         100     93.2916     1.10863
         277         100     93.3158     1.10489
         278         100     93.3399     1.10118
         279         100     93.3637     1.09749
         280         100     93.3874     1.09383
         281         100      93.411     1.09019
         282         100     93.4343     1.08657
         283         100     93.4575     1.08298
         284         100     93.4806     1.07941
         285         100     93.5034     1.07587
         286         100     93.5262     1.07234
         287         100     93.5487     1.06885
         288         100     93.5711     1.06537
         289         100     93.5934     1.06191
         290         100     93.6154     1.05848
         291         100     93.6374     1.05507
         292         100     93.6592     1.05168
         293         100     93.6808     1.04832
         294         100     93.7023     1.04497
         295         100     93.7237     1.04165
         296         100     93.7449     1.03834
         297         100     93.7659     1.03506
         298         100     93.7868      1.0318
         299         100     93.8076     1.02856
         300         100     93.8283     1.02534
         301         100     93.8488     1.02214
         302         100     93.8691     1.01895
         303         100     93.8894     1.01579
         304         100     93.9095     1.01265
         305         100     93.9294     1.00953
         306         100     93.9493     1.00642
         307         100      93.969     1.00334
         308         100     93.9886     1.00027
         309         100      94.008    0.997222
         310         100     94.0274    0.994193
         311         100     94.0466    0.991181
         312         100     94.0656    0.988188
         313         100     94.0846    0.985213
         314         100     94.1034    0.982255
         315         100     94.1222    0.979315
         316         100     94.1408    0.976393
         317         100     94.1592    0.973488
         318         100     94.1776      0.9706
         319         100     94.1959    0.967729
         320         100      94.214    0.964875
         321         100      94.232    0.962037
         322         100     94.2499    0.959216
         323         100     94.2677    0.956412
         324         100     94.2854    0.953623
         325         100      94.303    0.950851
         326         100     94.3205    0.948095
         327         100     94.3379    0.945355
         328         100     94.3551     0.94263
         329         100     94.3723    0.939921
         330         100     94.3893    0.937228
         331         100     94.4063    0.934549
         332         100     94.4231    0.931886
         333         100     94.4399    0.929238
         334         100     94.4565    0.926605
         335         100     94.4731    0.923987
         336         100     94.4895    0.921384
         337         100     94.5059    0.918795
         338         100     94.5221     0.91622
         339         100     94.5383     0.91366
         340         100     94.5544    0.911114
         341         100     94.5703    0.908582
         342         100     94.5862    0.906064
         343         100      94.602     0.90356
         344         100     94.6177    0.901069
         345         100     94.6333    0.898593
         346         100     94.6488    0.896129
         347         100     94.6642    0.893679
         348         100     94.6795    0.891243
         349         100     94.6948     0.88882
         350         100     94.7099    0.886409
         351         100      94.725    0.884012
         352         100       94.74    0.881628
         353         100     94.7549    0.879256
         354         100     94.7697    0.876897
         355         100     94.7845    0.874551
         356         100     94.7991    0.872217
         357         100     94.8137    0.869895
         358         100     94.8282    0.867586
         359         100     94.8426    0.865289
         360         100     94.8569    0.863004
         361         100     94.8711    0.860731
         362         100     94.8853     0.85847
         363         100     94.8994    0.856221
         364         100     94.9134    0.853983
         365         100     94.9273    0.851757
         366         100     94.9412    0.849543
         367         100      94.955     0.84734
         368         100     94.9687    0.845148
         369         100     94.9823    0.842968
         370         100     94.9959    0.840798
         371         100     95.0094     0.83864
         372         100     95.0228    0.836493
         373         100     95.0361    0.834357
         374         100     95.0494    0.832232
         375         100     95.0626    0.830117
         376         100     95.0757    0.828013
         377         100     95.0888     0.82592
         378         100     95.1018    0.823837
         379         100     95.1147    0.821765
         380         100     95.1276    0.819703
         381         100     95.1404    0.817651
         382         100     95.1531    0.815609
         383         100     95.1657    0.813578
         384         100     95.1783    0.811557
         385         100     95.1909    0.809546
         386         100     95.2033    0.807544
         387         100     95.2157    0.805553
         388         100      95.228    0.803571
         389         100     95.2403    0.801599
         390         100     95.2525    0.799636
         391         100     95.2647    0.797683
         392         100     95.2767     0.79574
         393         100     95.2888    0.793806
         394         100     95.3007    0.791881
         395         100     95.3126    0.789966
         396         100     95.3244    0.788059
         397         100     95.3362    0.786162
         398         100     95.3479    0.784274
         399         100     95.3596    0.782396
         400         100     95.3712    0.780526
         401         100     95.3827    0.778664
         402         100     95.3942    0.776812
         403         100     95.4057    0.774969
         404         100      95.417    0.773134
         405         100     95.4283    0.771308
         406         100     95.4396     0.76949
         407         100     95.4508    0.767681
         408         100      95.462     0.76588
         409         100     95.4731    0.764088
         410         100     95.4841    0.762304
         411         100     95.4951    0.760529
         412       92.16      95.487    0.758726
         413         100     95.4979    0.756968
         414         100     95.5088    0.755217
         415         100     95.5196    0.753475
         416         100     95.5304    0.751741
         417         100     95.5411    0.750014
         418         100     95.5518    0.748296
         419         100     95.5624    0.746585
         420         100      95.573    0.744883
         421         100     95.5835    0.743187
         422         100     95.5939      0.7415
         423         100     95.6043     0.73982
         424         100     95.6147    0.738148
         425         100      95.625    0.736483
         426         100     95.6353    0.734826
         427         100     95.6455    0.733176
         428         100     95.6557    0.731534
         429         100     95.6658    0.729899
         430         100     95.6759    0.728271
         431         100     95.6859     0.72665
         432         100     95.6959    0.725037
         433         100     95.7059     0.72343
         434         100     95.7158    0.721831
         435         100     95.7256    0.720239
         436         100     95.7354    0.718654
         437         100     95.7452    0.717076
         438         100     95.7549    0.715504
         439         100     95.7646     0.71394
         440         100     95.7742    0.712382
         441         100     95.7838    0.710831
         442         100     95.7933    0.709287
         443         100     95.8028    0.707749
         444         100     95.8123    0.706218
         445         100     95.8217    0.704694
         446         100      95.831    0.703176
         447         100     95.8404    0.701665
         448         100     95.8496     0.70016
         449         100     95.8589    0.698662
         450         100     95.8681     0.69717
         451         100     95.8773    0.695684
         452         100     95.8864    0.694205
         453         100     95.8955    0.692732
         454         100     95.9045    0.691265
         455         100     95.9135    0.689804
         456         100     95.9225     0.68835
         457         100     95.9314    0.686901
         458         100     95.9403    0.685459
         459         100     95.9491    0.684023
         460         100     95.9579    0.682592
         461         100     95.9667    0.681168
         462         100     95.9754     0.67975
         463         100     95.9841    0.678337
         464         100     95.9928     0.67693
         465         100     96.0014    0.675529
         466         100       96.01    0.674134
         467         100     96.0185    0.672745
         468         100      96.027    0.671361
         469         100     96.0355    0.669983
         470         100     96.0439    0.668611
         471         100     96.0523    0.667244
         472         100     96.0607    0.665883
         473         100      96.069    0.664527
         474         100     96.0773    0.663177
         475         100     96.0856    0.661832
         476         100     96.0938    0.660493
         477         100      96.102    0.659159
         478         100     96.1101     0.65783
         479         100     96.1182    0.656507
         480         100     96.1263    0.655189
         481         100     96.1344    0.653877
         482         100     96.1424    0.652569
         483         100     96.1504    0.651267
         484         100     96.1583     0.64997
         485         100     96.1663    0.648678
         486         100     96.1742    0.647391
         487         100      96.182     0.64611
         488         100     96.1898    0.644833
         489         100     96.1976    0.643561
         490         100     96.2054    0.642295
         491         100     96.2131    0.641033
         492         100     96.2208    0.639776
         493         100     96.2285    0.638525
         494         100     96.2361    0.637278
         495         100     96.2437    0.636036
         496         100     96.2513    0.634798
         497         100     96.2588    0.633566
         498         100     96.2663    0.632338
         499         100     96.2738    0.631115
         500         100     96.2813    0.629897
         501         100     96.2887    0.628683
         502         100     96.2961    0.627475
         503         100     96.3035     0.62627
         504         100     96.3108    0.625071
         505         100     96.3181    0.623876
         506         100     96.3254    0.622685
         507         100     96.3326    0.621499
         508         100     96.3398    0.620318
         509         100      96.347    0.619141
         510         100     96.3542    0.617968
         511         100     96.3613      0.6168
         512         100     96.3684    0.615636
         513         100     96.3755    0.614477
         514         100     96.3826    0.613322
         515         100     96.3896    0.612171
         516         100     96.3966    0.611025
         517         100     96.4036    0.609883
         518         100     96.4105    0.608745
         519         100     96.4174    0.607611
         520         100     96.4243    0.606482
         521         100     96.4312    0.605356
         522         100      96.438    0.604235
         523         100     96.4448    0.603118
         524         100     96.4516    0.602006
         525         100     96.4584    0.600897
         526         100     96.4651    0.599792
         527         100     96.4718    0.598691
         528         100     96.4785    0.597595
         529         100     96.4851    0.596502
         530         100     96.4918    0.595414
         531         100     96.4984    0.594329
         532         100      96.505    0.593248
         533         100     96.5115    0.592172
         534         100     96.5181    0.591099
         535         100     96.5246     0.59003
         536         100      96.531    0.588964
         537         100     96.5375    0.587903
         538         100     96.5439    0.586846
         539         100     96.5504    0.585792
         540         100     96.5567    0.584742
         541         100     96.5631    0.583696
         542         100     96.5694    0.582653
         543         100     96.5758    0.581614
         544       84.64     96.5538    0.580959
         545          64     96.4941    0.582956
         546          64     96.4346    0.584918
         547       57.76     96.3639    0.588106
         548       40.96     96.2628     0.59566
         549          64      96.204    0.597467
         550       40.96     96.1036    0.604764
         551       57.76      96.034    0.607657
         552       77.44     96.0003     0.60749
         553         100     96.0075    0.606434
         554         100     96.0147    0.605382
         555         100     96.0219    0.604334
         556         100     96.0291    0.603289
         557         100     96.0362    0.602248
         558         100     96.0433    0.601211
         559         100     96.0504    0.600177
         560         100     96.0574    0.599147
         561         100     96.0645     0.59812
         562         100     96.0715    0.597097
         563         100     96.0784    0.596077
         564         100     96.0854    0.595061
         565         100     96.0923    0.594048
         566         100     96.0992    0.593038
         567         100     96.1061    0.592032
         568         100      96.113     0.59103
         569         100     96.1198    0.590031
         570         100     96.1266    0.589035
         571         100     96.1334    0.588042
         572         100     96.1401    0.587053
         573         100     96.1469    0.586067
         574         100     96.1536    0.585085
         575         100     96.1603    0.584105
         576         100     96.1669    0.583129
         577         100     96.1736    0.582156
         578         100     96.1802    0.581187
         579         100     96.1868    0.580221
         580         100     96.1934    0.579257
         581         100     96.1999    0.578297
         582         100     96.2065    0.577341
         583         100      96.213    0.576387
         584         100     96.2195    0.575437
         585         100     96.2259    0.574489
         586         100     96.2324    0.573545
         587         100     96.2388    0.572604
         588         100     96.2452    0.571666
         589         100     96.2515    0.570731
         590         100     96.2579    0.569799
         591         100     96.2642     0.56887
         592         100     96.2705    0.567944
         593         100     96.2768    0.567021
         594         100     96.2831    0.566101
         595         100     96.2893    0.565184
         596         100     96.2956     0.56427
         597         100     96.3018    0.563359
         598         100      96.308    0.562451
         599         100     96.3141    0.561546
         600         100     96.3203    0.560643
         601         100     96.3264    0.559744
         602         100     96.3325    0.558847
         603         100     96.3386    0.557954
         604         100     96.3446    0.557063
         605         100     96.3507    0.556175
         606         100     96.3567     0.55529
         607         100     96.3627    0.554407
         608         100     96.3687    0.553528
         609         100     96.3746    0.552651
         610         100     96.3806    0.551777
         611         100     96.3865    0.550906
         612         100     96.3924    0.550037
         613         100     96.3983    0.549171
         614         100     96.4042    0.548308
         615         100       96.41    0.547448
         616         100     96.4158     0.54659
         617         100     96.4217    0.545735
         618         100     96.4274    0.544883
         619         100     96.4332    0.544033
         620         100      96.439    0.543186
         621         100     96.4447    0.542341
         622         100     96.4504      0.5415
         623         100     96.4561     0.54066
         624         100     96.4618    0.539824
         625         100     96.4675     0.53899
         626         100     96.4731    0.538158
         627         100     96.4787    0.537329
         628         100     96.4843    0.536503
         629         100     96.4899    0.535679
         630         100     96.4955    0.534858
         631         100      96.501    0.534039
         632         100     96.5066    0.533223
         633         100     96.5121    0.532409
         634         100     96.5176    0.531598
         635         100     96.5231    0.530789
         636         100     96.5286    0.529982
         637         100      96.534    0.529178
         638         100     96.5394    0.528377
         639         100     96.5449    0.527578
         640         100     96.5503    0.526781
         641         100     96.5556    0.525987
         642         100      96.561    0.525195
         643         100     96.5663    0.524405
         644         100     96.5717    0.523618
         645         100      96.577    0.522833
         646         100     96.5823    0.522051
         647         100     96.5876    0.521271
         648         100     96.5928    0.520493
         649         100     96.5981    0.519717
         650         100     96.6033    0.518944
         651         100     96.6085    0.518173
         652         100     96.6137    0.517404
         653         100     96.6189    0.516638
         654         100     96.6241    0.515874
         655         100     96.6293    0.515112
         656         100     96.6344    0.514352
         657         100     96.6395    0.513595
         658         100     96.6446     0.51284
         659         100     96.6497    0.512087
         660         100     96.6548    0.511336
         661       84.64     96.6366    0.510886
         662       84.64     96.6185    0.510435
         663         100     96.6236    0.509691
         664         100     96.6287    0.508949
         665         100     96.6337    0.508209
         666         100     96.6388    0.507471
         667         100     96.6438    0.506735
         668         100     96.6489    0.506001
         669         100     96.6539     0.50527
         670         100     96.6589     0.50454
         671         100     96.6638    0.503813
         672         100     96.6688    0.503087
         673         100     96.6738    0.502364
         674         100     96.6787    0.501643
         675         100     96.6836    0.500924
         676         100     96.6885    0.500207
         677         100     96.6934    0.499492
         678         100     96.6983    0.498779
         679         100     96.7032    0.498068
         680         100      96.708     0.49736
         681         100     96.7128    0.496653
         682         100     96.7177    0.495948
         683         100     96.7225    0.495245
         684         100     96.7273    0.494544
         685       92.16     96.7206    0.493867
         686         100     96.7254     0.49317
         687         100     96.7301    0.492476
         688         100     96.7349    0.491783
         689         100     96.7396    0.491092
         690         100     96.7443    0.490403
         691         100     96.7491    0.489716
         692         100     96.7538    0.489031
         693         100     96.7584    0.488347
         694         100     96.7631    0.487666
         695         100     96.7678    0.486987
         696         100     96.7724    0.486309
         697         100      96.777    0.485633
         698         100     96.7817    0.484959
         699         100     96.7863    0.484288
         700         100     96.7909    0.483617
         701         100     96.7954    0.482949
         702         100        96.8    0.482283
         703         100     96.8046    0.481618
         704         100     96.8091    0.480956
         705         100     96.8136    0.480295
         706         100     96.8181    0.479636
         707         100     96.8226    0.478978
         708         100     96.8271    0.478323
         709         100     96.8316    0.477669
         710         100     96.8361    0.477017
         711         100     96.8405    0.476367
         712       92.16     96.8339    0.475743
         713       92.16     96.8274    0.475121
         714         100     96.8318    0.474477
         715         100     96.8363    0.473834
         716         100     96.8407    0.473192
         717         100     96.8451    0.472553
         718         100     96.8495    0.471915
         719         100     96.8539    0.471279
         720         100     96.8582    0.470645
         721         100     96.8626    0.470012
         722         100     96.8669    0.469381
         723         100     96.8713    0.468752
         724         100     96.8756    0.468125
         725         100     96.8799    0.467499
         726         100     96.8842    0.466875
         727         100     96.8885    0.466252
         728         100     96.8927    0.465631
         729         100      96.897    0.465012
         730         100     96.9013    0.464395
         731         100     96.9055    0.463779
         732         100     96.9097    0.463164
         733         100     96.9139    0.462552
         734         100     96.9181    0.461941
         735         100     96.9223    0.461331
         736         100     96.9265    0.460723
         737         100     96.9307    0.460117
         738         100     96.9349    0.459512
         739         100      96.939    0.458909
         740         100     96.9431    0.458308
         741         100     96.9473    0.457708
         742         100     96.9514    0.457109
         743         100     96.9555    0.456513
         744         100     96.9596    0.455917
         745         100     96.9637    0.455324
         746         100     96.9677    0.454731
         747         100     96.9718    0.454141
         748         100     96.9758    0.453552
         749         100     96.9799    0.452964
         750         100     96.9839    0.452378
         751         100     96.9879    0.451794
         752         100     96.9919    0.451211
         753         100     96.9959    0.450629
         754         100     96.9999    0.450049
         755         100     97.0039     0.44947
         756         100     97.0078    0.448893
         757         100     97.0118    0.448318
         758         100     97.0157    0.447744
         759         100     97.0197    0.447171
         760         100     97.0236      0.4466
         761         100     97.0275     0.44603
         762         100     97.0314    0.445462
         763         100     97.0353    0.444895
         764         100     97.0392     0.44433
         765         100      97.043    0.443766
         766       92.16     97.0367    0.443232
         767         100     97.0405    0.442671
         768         100     97.0444    0.442111
         769         100     97.0482    0.441553
         770         100     97.0521    0.440996
         771         100     97.0559    0.440441
         772         100     97.0597    0.439887
         773         100     97.0635    0.439334
         774         100     97.0673    0.438783
         775         100     97.0711    0.438233
         776         100     97.0748    0.437685
         777         100     97.0786    0.437138
         778         100     97.0824    0.436592
         779         100     97.0861    0.436048
         780         100     97.0898    0.435504
         781         100     97.0936    0.434963
         782         100     97.0973    0.434422
         783         100      97.101    0.433883
         784         100     97.1047    0.433346
         785         100     97.1084    0.432809
         786         100     97.1121    0.432274
         787         100     97.1157    0.431741
         788         100     97.1194    0.431208
         789       92.16     97.1131    0.430708
         790       92.16     97.1068    0.430208
         791         100     97.1105     0.42968
         792         100     97.1141    0.429153
         793         100     97.1178    0.428627
         794         100     97.1214    0.428103
         795         100      97.125    0.427579
         796         100     97.1286    0.427057
         797         100     97.1322    0.426537
         798         100     97.1358    0.426017
         799         100     97.1394    0.425499
         800         100      97.143    0.424982
         801         100     97.1466    0.424467
         802         100     97.1501    0.423953
         803         100     97.1537    0.423439
         804         100     97.1572    0.422928
         805         100     97.1607    0.422417
         806         100     97.1643    0.421908
         807         100     97.1678    0.421399
         808         100     97.1713    0.420892
         809         100     97.1748    0.420387
         810         100     97.1783    0.419882
         811         100     97.1818    0.419379
         812         100     97.1852    0.418877
         813         100     97.1887    0.418376
         814         100     97.1921    0.417876
         815         100     97.1956    0.417378
         816         100      97.199     0.41688
         817         100     97.2024    0.416384
         818         100     97.2059    0.415889
         819         100     97.2093    0.415395
         820         100     97.2127    0.414903
         821         100     97.2161    0.414411
         822         100     97.2195    0.413921
         823         100     97.2228    0.413432
         824         100     97.2262    0.412944
         825         100     97.2296    0.412457
         826         100     97.2329    0.411971
         827         100     97.2363    0.411487
         828         100     97.2396    0.411003
         829         100     97.2429    0.410521
         830         100     97.2463     0.41004
         831         100     97.2496     0.40956
         832         100     97.2529    0.409081
         833         100     97.2562    0.408603
         834         100     97.2595    0.408126
         835         100     97.2628    0.407651
         836         100      97.266    0.407176
         837         100     97.2693    0.406703
         838         100     97.2726    0.406231
         839         100     97.2758    0.405759
         840         100      97.279    0.405289
         841         100     97.2823     0.40482
         842         100     97.2855    0.404352
         843         100     97.2887    0.403885
         844         100     97.2919     0.40342
         845         100     97.2951    0.402955
         846         100     97.2983    0.402491
         847         100     97.3015    0.402029
         848         100     97.3047    0.401567
         849         100     97.3079    0.401107
         850         100     97.3111    0.400648
         851         100     97.3142    0.400189
         852         100     97.3174    0.399732
         853         100     97.3205    0.399276
         854         100     97.3237     0.39882
         855         100     97.3268    0.398366
         856         100     97.3299    0.397913
         857         100      97.333    0.397461
         858         100     97.3361     0.39701
         859         100     97.3392     0.39656
         860         100     97.3423    0.396111
         861         100     97.3454    0.395663
         862         100     97.3485    0.395216
         863         100     97.3516     0.39477
         864         100     97.3546    0.394325
         865         100     97.3577    0.393881
         866         100     97.3607    0.393438
         867         100     97.3638    0.392996
         868         100     97.3668    0.392555
         869         100     97.3699    0.392115
         870         100     97.3729    0.391676
         871         100     97.3759    0.391238
         872         100     97.3789      0.3908
         873         100     97.3819    0.390364
         874         100     97.3849    0.389929
         875         100     97.3879    0.389495
         876         100     97.3909    0.389062
         877         100     97.3938     0.38863
         878         100     97.3968    0.388198
         879         100     97.3998    0.387768
         880         100     97.4027    0.387339
         881         100     97.4057     0.38691
         882         100     97.4086    0.386483
         883         100     97.4116    0.386056
         884         100     97.4145     0.38563
         885         100     97.4174    0.385206
         886         100     97.4203    0.384782
         887         100     97.4232    0.384359
         888         100     97.4261    0.383937
         889         100      97.429    0.383516
         890         100     97.4319    0.383096
         891         100     97.4348    0.382677
         892         100     97.4377    0.382259
         893         100     97.4405    0.381842
         894         100     97.4434    0.381425
         895         100     97.4463     0.38101
         896         100     97.4491    0.380595
         897         100      97.452    0.380182
         898         100     97.4548    0.379769
         899         100     97.4576    0.379357
         900         100     97.4604    0.378946
         901         100     97.4633    0.378536
         902         100     97.4661    0.378127
         903         100     97.4689    0.377718
         904         100     97.4717    0.377311
         905         100     97.4745    0.376904
         906         100     97.4773    0.376499
         907         100       97.48    0.376094
         908         100     97.4828     0.37569
         909         100     97.4856    0.375287
         910         100     97.4884    0.374884
         911         100     97.4911    0.374483
         912         100     97.4939    0.374083
         913         100     97.4966    0.373683
         914         100     97.4993    0.373284
         915         100     97.5021    0.372886
         916         100     97.5048    0.372489
         917         100     97.5075    0.372093
         918         100     97.5102    0.371697
         919         100     97.5129    0.371303
         920         100     97.5157    0.370909
         921         100     97.5183    0.370516
         922         100      97.521    0.370124
         923         100     97.5237    0.369733
         924         100     97.5264    0.369342
         925         100     97.5291    0.368953
         926         100     97.5317    0.368564
         927         100     97.5344    0.368176
         928         100     97.5371    0.367789
