#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         861           1    0.983879  0.00251264
         862           1    0.983898   0.0025098
         863           1    0.983917  0.00250696
         864           1    0.983935  0.00250413
         865           1    0.983954   0.0025013
         866           1    0.983972  0.00249848
         867           1    0.983991  0.00249567
         868           1    0.984009  0.00249286
         869           1    0.984028  0.00249006
         870           1    0.984046  0.00248727
         871           1    0.984064  0.00248448
         872           1    0.984083   0.0024817
         873           1    0.984101  0.00247892
         874           1    0.984119  0.00247615
         875           1    0.984137  0.00247339
         876           1    0.984155  0.00247063
         877           1    0.984173  0.00246788
         878           1    0.984191  0.00246513
         879           1    0.984209   0.0024624
         880           1    0.984227  0.00245966
         881           1    0.984245  0.00245694
         882           1    0.984263  0.00245422
         883           1    0.984281   0.0024515
         884           1    0.984299  0.00244879
         885           1    0.984316  0.00244609
         886           1    0.984334  0.00244339
         887           1    0.984352   0.0024407
         888           1    0.984369  0.00243802
         889           1    0.984387  0.00243534
         890           1    0.984404  0.00243266
         891           1    0.984422     0.00243
         892           1    0.984439  0.00242734
         893           1    0.984457  0.00242468
         894           1    0.984474  0.00242203
         895           1    0.984492  0.00241939
         896           1    0.984509  0.00241675
         897           1    0.984526  0.00241412
         898           1    0.984543  0.00241149
         899           1    0.984561  0.00240887
         900           1    0.984578  0.00240625
         901           1    0.984595  0.00240364
         902           1    0.984612  0.00240104
         903           1    0.984629  0.00239844
         904           1    0.984646  0.00239585
         905           1    0.984663  0.00239326
         906           1     0.98468  0.00239068
         907           1    0.984697   0.0023881
         908           1    0.984714  0.00238553
         909           1     0.98473  0.00238297
         910           1    0.984747  0.00238041
         911           1    0.984764  0.00237785
         912           1    0.984781   0.0023753
         913           1    0.984797  0.00237276
         914           1    0.984814  0.00237022
         915           1    0.984831  0.00236769
         916           1    0.984847  0.00236516
         917           1    0.984864  0.00236264
         918           1     0.98488  0.00236013
         919           1    0.984897  0.00235762
         920           1    0.984913  0.00235511
         921           1    0.984929  0.00235261
         922           1    0.984946  0.00235011
         923           1    0.984962  0.00234763
         924           1    0.984978  0.00234514
         925           1    0.984995  0.00234266
         926           1    0.985011  0.00234019
         927           1    0.985027  0.00233772
         928           1    0.985043  0.00233526
         929           1    0.985059   0.0023328
         930           1    0.985075  0.00233034
         931           1    0.985091   0.0023279
         932           1    0.985107  0.00232545
         933           1    0.985123  0.00232302
         934           1    0.985139  0.00232058
         935           1    0.985155  0.00231816
         936           1    0.985171  0.00231573
         937           1    0.985187  0.00231332
         938           1    0.985203   0.0023109
         939           1    0.985218   0.0023085
         940           1    0.985234  0.00230609
         941           1     0.98525   0.0023037
         942           1    0.985265   0.0023013
         943           1    0.985281  0.00229892
         944           1    0.985297  0.00229654
         945           1    0.985312  0.00229416
         946           1    0.985328  0.00229179
         947           1    0.985343  0.00228942
         948           1    0.985359  0.00228705
         949           1    0.985374   0.0022847
         950           1    0.985389  0.00228234
         951           1    0.985405     0.00228
         952           1     0.98542  0.00227765
         953           1    0.985435  0.00227531
         954           1    0.985451  0.00227298
         955           1    0.985466  0.00227065
         956           1    0.985481  0.00226833
         957           1    0.985496  0.00226601
         958           1    0.985511  0.00226369
         959           1    0.985527  0.00226138
         960           1    0.985542  0.00225908
         961           1    0.985557  0.00225678
         962           1    0.985572  0.00225448
         963           1    0.985587  0.00225219
         964           1    0.985602   0.0022499
         965           1    0.985617  0.00224762
         966           1    0.985631  0.00224534
         967           1    0.985646  0.00224307
         968           1    0.985661   0.0022408
         969           1    0.985676  0.00223854
         970           1    0.985691  0.00223628
         971           1    0.985705  0.00223402
         972           1     0.98572  0.00223177
         973           1    0.985735  0.00222953
         974           1    0.985749  0.00222729
         975           1    0.985764  0.00222505
         976           1    0.985779  0.00222282
         977           1    0.985793  0.00222059
         978           1    0.985808  0.00221837
         979           1    0.985822  0.00221615
         980           1    0.985837  0.00221394
         981           1    0.985851  0.00221173
         982           1    0.985866  0.00220952
         983           1     0.98588  0.00220732
         984           1    0.985894  0.00220512
         985           1    0.985909  0.00220293
         986           1    0.985923  0.00220074
         987           1    0.985937  0.00219856
         988           1    0.985951  0.00219638
         989           1    0.985966  0.00219421
         990           1     0.98598  0.00219204
         991           1    0.985994  0.00218987
         992           1    0.986008  0.00218771
         993           1    0.986022  0.00218555
         994           1    0.986036   0.0021834
         995           1     0.98605  0.00218125
         996           1    0.986064   0.0021791
         997           1    0.986078  0.00217696
         998           1    0.986092  0.00217482
         999           1    0.986106  0.00217269
        1000           1     0.98612  0.00217056
        1001           1    0.986134  0.00216844
        1002           1    0.986148  0.00216632
        1003           1    0.986162   0.0021642
        1004           1    0.986175  0.00216209
        1005           1    0.986189  0.00215998
        1006           1    0.986203  0.00215788
        1007           1    0.986216  0.00215578
        1008           1     0.98623  0.00215369
        1009           1    0.986244  0.00215159
        1010           1    0.986257  0.00214951
        1011           1    0.986271  0.00214742
        1012           1    0.986285  0.00214535
        1013           1    0.986298  0.00214327
        1014           1    0.986312   0.0021412
        1015           1    0.986325  0.00213913
        1016           1    0.986339  0.00213707
        1017           1    0.986352  0.00213501
        1018           1    0.986365  0.00213295
        1019           1    0.986379   0.0021309
        1020           1    0.986392  0.00212886
        1021           1    0.986405  0.00212681
        1022           1    0.986419  0.00212477
        1023           1    0.986432  0.00212274
        1024           1    0.986445  0.00212071
        1025           1    0.986459  0.00211868
        1026           1    0.986472  0.00211665
        1027           1    0.986485  0.00211463
        1028           1    0.986498  0.00211262
        1029           1    0.986511  0.00211061
        1030           1    0.986524   0.0021086
        1031           1    0.986537  0.00210659
        1032           1     0.98655  0.00210459
        1033           1    0.986563   0.0021026
        1034           1    0.986576   0.0021006
        1035           1    0.986589  0.00209861
        1036           1    0.986602  0.00209663
        1037           1    0.986615  0.00209464
        1038           1    0.986628  0.00209267
        1039           1    0.986641  0.00209069
        1040           1    0.986654  0.00208872
        1041           1    0.986667  0.00208675
        1042           1    0.986679  0.00208479
        1043           1    0.986692  0.00208283
        1044           1    0.986705  0.00208087
        1045           1    0.986718  0.00207892
        1046           1     0.98673  0.00207697
        1047           1    0.986743  0.00207503
        1048           1    0.986756  0.00207309
        1049           1    0.986768  0.00207115
        1050           1    0.986781  0.00206921
        1051           1    0.986794  0.00206728
        1052           1    0.986806  0.00206536
        1053           1    0.986819  0.00206343
        1054           1    0.986831  0.00206151
        1055           1    0.986844   0.0020596
        1056           1    0.986856  0.00205769
        1057           1    0.986868  0.00205578
        1058           1    0.986881  0.00205387
        1059           1    0.986893  0.00205197
        1060           1    0.986906  0.00205007
        1061           1    0.986918  0.00204817
        1062           1     0.98693  0.00204628
        1063           1    0.986943   0.0020444
        1064           1    0.986955  0.00204251
        1065           1    0.986967  0.00204063
        1066           1    0.986979  0.00203875
        1067           1    0.986992  0.00203688
        1068           1    0.987004  0.00203501
        1069           1    0.987016  0.00203314
        1070           1    0.987028  0.00203128
        1071           1     0.98704  0.00202941
        1072           1    0.987052  0.00202756
        1073           1    0.987064   0.0020257
        1074        0.92    0.987002  0.00202478
        1075           1    0.987014  0.00202293
        1076           1    0.987026  0.00202109
        1077           1    0.987038  0.00201925
        1078           1     0.98705  0.00201741
        1079           1    0.987062  0.00201558
        1080           1    0.987074  0.00201375
        1081           1    0.987086  0.00201192
        1082           1    0.987098  0.00201009
        1083           1     0.98711  0.00200827
        1084           1    0.987122  0.00200646
        1085           1    0.987134  0.00200464
        1086           1    0.987145  0.00200283
        1087           1    0.987157  0.00200102
        1088           1    0.987169  0.00199922
        1089           1    0.987181  0.00199742
        1090           1    0.987193  0.00199562
        1091           1    0.987204  0.00199383
        1092           1    0.987216  0.00199203
        1093           1    0.987228  0.00199025
        1094           1    0.987239  0.00198846
        1095           1    0.987251  0.00198668
        1096           1    0.987263   0.0019849
        1097           1    0.987274  0.00198313
        1098           1    0.987286  0.00198135
        1099           1    0.987298  0.00197958
        1100           1    0.987309  0.00197782
        1101           1    0.987321  0.00197606
        1102           1    0.987332   0.0019743
        1103           1    0.987344  0.00197254
        1104           1    0.987355  0.00197079
        1105           1    0.987367  0.00196904
        1106           1    0.987378  0.00196729
        1107           1    0.987389  0.00196554
        1108           1    0.987401   0.0019638
        1109           1    0.987412  0.00196207
        1110           1    0.987423  0.00196033
        1111           1    0.987435   0.0019586
        1112           1    0.987446  0.00195687
        1113           1    0.987457  0.00195514
        1114           1    0.987469  0.00195342
        1115           1     0.98748   0.0019517
        1116           1    0.987491  0.00194999
        1117           1    0.987502  0.00194827
        1118           1    0.987513  0.00194656
        1119           1    0.987525  0.00194485
        1120           1    0.987536  0.00194315
        1121           1    0.987547  0.00194145
        1122           1    0.987558  0.00193975
        1123           1    0.987569  0.00193805
        1124           1     0.98758  0.00193636
        1125           1    0.987591  0.00193467
        1126           1    0.987602  0.00193298
        1127           1    0.987613   0.0019313
        1128           1    0.987624  0.00192962
        1129           1    0.987635  0.00192794
        1130           1    0.987646  0.00192627
        1131           1    0.987657  0.00192459
        1132           1    0.987668  0.00192292
        1133           1    0.987679  0.00192126
        1134           1     0.98769  0.00191959
        1135           1      0.9877  0.00191793
        1136           1    0.987711  0.00191628
        1137           1    0.987722  0.00191462
        1138           1    0.987733  0.00191297
        1139           1    0.987744  0.00191132
        1140           1    0.987754  0.00190967
        1141           1    0.987765  0.00190803
        1142           1    0.987776  0.00190639
        1143           1    0.987787  0.00190475
        1144           1    0.987797  0.00190312
        1145           1    0.987808  0.00190148
        1146           1    0.987818  0.00189985
        1147        0.92    0.987759  0.00189912
        1148        0.92      0.9877  0.00189838
        1149           1    0.987711  0.00189676
        1150           1    0.987722  0.00189514
        1151           1    0.987732  0.00189352
        1152           1    0.987743  0.00189191
        1153           1    0.987754   0.0018903
        1154           1    0.987764  0.00188869
        1155           1    0.987775  0.00188708
        1156           1    0.987785  0.00188548
        1157           1    0.987796  0.00188388
        1158           1    0.987807  0.00188228
        1159           1    0.987817  0.00188069
        1160           1    0.987828   0.0018791
        1161           1    0.987838  0.00187751
        1162           1    0.987849  0.00187592
        1163           1    0.987859  0.00187434
        1164           1    0.987869  0.00187276
        1165           1     0.98788  0.00187118
        1166           1     0.98789   0.0018696
        1167           1    0.987901  0.00186803
        1168           1    0.987911  0.00186646
        1169           1    0.987921  0.00186489
        1170           1    0.987932  0.00186333
        1171           1    0.987942  0.00186176
        1172           1    0.987952   0.0018602
        1173           1    0.987962  0.00185864
        1174           1    0.987973  0.00185709
        1175           1    0.987983  0.00185554
        1176           1    0.987993  0.00185399
        1177           1    0.988003  0.00185244
        1178           1    0.988014   0.0018509
        1179           1    0.988024  0.00184935
        1180           1    0.988034  0.00184781
        1181           1    0.988044  0.00184628
        1182           1    0.988054  0.00184474
        1183           1    0.988064  0.00184321
        1184           1    0.988074  0.00184168
        1185           1    0.988084  0.00184016
        1186           1    0.988094  0.00183863
        1187           1    0.988104  0.00183711
        1188           1    0.988114  0.00183559
        1189           1    0.988124  0.00183407
        1190           1    0.988134  0.00183256
        1191           1    0.988144  0.00183105
        1192           1    0.988154  0.00182954
        1193           1    0.988164  0.00182803
        1194           1    0.988174  0.00182653
        1195           1    0.988184  0.00182503
        1196           1    0.988194  0.00182353
        1197           1    0.988204  0.00182203
        1198           1    0.988214  0.00182054
        1199           1    0.988224  0.00181905
        1200           1    0.988233  0.00181756
        1201           1    0.988243  0.00181607
        1202           1    0.988253  0.00181458
        1203           1    0.988263   0.0018131
        1204           1    0.988272  0.00181162
        1205           1    0.988282  0.00181015
        1206           1    0.988292  0.00180867
        1207           1    0.988302   0.0018072
        1208           1    0.988311  0.00180573
        1209           1    0.988321  0.00180426
        1210           1    0.988331   0.0018028
        1211           1     0.98834  0.00180133
        1212           1     0.98835  0.00179987
        1213           1    0.988359  0.00179841
        1214           1    0.988369  0.00179696
        1215           1    0.988379   0.0017955
        1216           1    0.988388  0.00179405
        1217           1    0.988398   0.0017926
        1218           1    0.988407  0.00179116
        1219           1    0.988417  0.00178971
        1220           1    0.988426  0.00178827
        1221           1    0.988436  0.00178683
        1222           1    0.988445   0.0017854
        1223           1    0.988455  0.00178396
        1224           1    0.988464  0.00178253
        1225           1    0.988473   0.0017811
        1226           1    0.988483  0.00177967
        1227           1    0.988492  0.00177824
        1228           1    0.988502  0.00177682
        1229           1    0.988511   0.0017754
        1230           1     0.98852  0.00177398
        1231           1     0.98853  0.00177256
        1232           1    0.988539  0.00177115
        1233           1    0.988548  0.00176974
        1234           1    0.988558  0.00176833
        1235           1    0.988567  0.00176692
        1236           1    0.988576  0.00176551
        1237           1    0.988585  0.00176411
        1238           1    0.988595  0.00176271
        1239           1    0.988604  0.00176131
        1240           1    0.988613  0.00175992
        1241        0.88    0.988525  0.00176067
        1242           1    0.988535  0.00175928
        1243           1    0.988544  0.00175789
        1244           1    0.988553   0.0017565
        1245           1    0.988562  0.00175511
        1246           1    0.988571  0.00175373
        1247           1    0.988581  0.00175235
        1248           1     0.98859  0.00175097
        1249           1    0.988599  0.00174959
        1250           1    0.988608  0.00174821
        1251           1    0.988617  0.00174684
        1252           1    0.988626  0.00174547
        1253           1    0.988635   0.0017441
        1254           1    0.988644  0.00174273
        1255           1    0.988653  0.00174136
        1256           1    0.988662     0.00174
        1257        0.96     0.98864  0.00173877
        1258        0.92    0.988585  0.00173824
        1259           1    0.988594  0.00173688
        1260           1    0.988603  0.00173553
        1261           1    0.988612  0.00173418
        1262           1    0.988621  0.00173282
        1263           1     0.98863  0.00173148
        1264           1    0.988639  0.00173013
        1265           1    0.988648  0.00172878
        1266           1    0.988657  0.00172744
        1267           1    0.988666   0.0017261
        1268           1    0.988675  0.00172476
        1269           1    0.988684  0.00172343
        1270           1    0.988693  0.00172209
        1271           1    0.988702  0.00172076
        1272           1    0.988711  0.00171943
        1273           1     0.98872   0.0017181
        1274           1    0.988728  0.00171678
        1275           1    0.988737  0.00171546
        1276           1    0.988746  0.00171413
        1277           1    0.988755  0.00171281
        1278           1    0.988764   0.0017115
        1279           1    0.988772  0.00171018
        1280           1    0.988781  0.00170887
        1281           1     0.98879  0.00170756
        1282           1    0.988799  0.00170625
        1283           1    0.988807  0.00170494
        1284           1    0.988816  0.00170363
        1285           1    0.988825  0.00170233
        1286           1    0.988834  0.00170103
        1287           1    0.988842  0.00169973
        1288           1    0.988851  0.00169843
        1289           1     0.98886  0.00169713
        1290           1    0.988868  0.00169584
        1291           1    0.988877  0.00169455
        1292           1    0.988885  0.00169326
        1293           1    0.988894  0.00169197
        1294           1    0.988903  0.00169069
        1295           1    0.988911   0.0016894
        1296           1     0.98892  0.00168812
        1297           1    0.988928  0.00168684
        1298           1    0.988937  0.00168556
        1299           1    0.988945  0.00168429
        1300           1    0.988954  0.00168301
        1301           1    0.988962  0.00168174
        1302           1    0.988971  0.00168047
        1303           1    0.988979   0.0016792
        1304           1    0.988988  0.00167794
        1305           1    0.988996  0.00167667
        1306           1    0.989005  0.00167541
        1307           1    0.989013  0.00167415
        1308           1    0.989021  0.00167289
        1309        0.92    0.988969  0.00167244
        1310        0.96    0.988947  0.00167131
        1311        0.84    0.988833  0.00167389
        1312        0.88     0.98875  0.00167467
        1313        0.92    0.988698  0.00167421
        1314        0.88    0.988615  0.00167498
        1315           1    0.988624  0.00167373
        1316           1    0.988632  0.00167248
        1317           1    0.988641  0.00167123
        1318           1    0.988649  0.00166999
        1319           1    0.988658  0.00166874
        1320           1    0.988667   0.0016675
        1321           1    0.988675  0.00166626
        1322           1    0.988684  0.00166502
        1323           1    0.988692  0.00166379
        1324           1    0.988701  0.00166255
        1325           1    0.988709  0.00166132
        1326           1    0.988718  0.00166009
        1327           1    0.988726  0.00165886
        1328           1    0.988735  0.00165763
        1329           1    0.988743  0.00165641
        1330           1    0.988752  0.00165518
        1331           1     0.98876  0.00165396
        1332           1    0.988769  0.00165274
        1333           1    0.988777  0.00165152
        1334           1    0.988786  0.00165031
        1335           1    0.988794  0.00164909
        1336           1    0.988802  0.00164788
        1337           1    0.988811  0.00164667
        1338           1    0.988819  0.00164546
        1339           1    0.988827  0.00164425
        1340           1    0.988836  0.00164304
        1341           1    0.988844  0.00164184
        1342           1    0.988852  0.00164064
        1343           1    0.988861  0.00163944
        1344           1    0.988869  0.00163824
        1345           1    0.988877  0.00163704
        1346           1    0.988886  0.00163584
        1347           1    0.988894  0.00163465
        1348           1    0.988902  0.00163346
        1349           1     0.98891  0.00163227
        1350           1    0.988919  0.00163108
        1351           1    0.988927  0.00162989
        1352           1    0.988935  0.00162871
        1353           1    0.988943  0.00162753
        1354           1    0.988951  0.00162634
        1355           1    0.988959  0.00162516
        1356           1    0.988968  0.00162399
        1357        0.88    0.988887  0.00162477
        1358        0.96    0.988866  0.00162372
        1359        0.96    0.988845  0.00162266
        1360           1    0.988853  0.00162149
        1361           1    0.988861  0.00162032
        1362           1    0.988869  0.00161915
        1363           1    0.988877  0.00161798
        1364           1    0.988886  0.00161682
        1365           1    0.988894  0.00161565
        1366           1    0.988902  0.00161449
        1367           1     0.98891  0.00161333
        1368           1    0.988918  0.00161217
        1369           1    0.988926  0.00161101
        1370           1    0.988934  0.00160986
        1371           1    0.988942   0.0016087
        1372           1     0.98895  0.00160755
        1373           1    0.988958   0.0016064
        1374           1    0.988967  0.00160525
        1375           1    0.988975   0.0016041
        1376           1    0.988983  0.00160296
        1377           1    0.988991  0.00160181
        1378           1    0.988999  0.00160067
        1379           1    0.989007  0.00159953
        1380           1    0.989014  0.00159839
        1381           1    0.989022  0.00159725
        1382           1     0.98903  0.00159612
        1383           1    0.989038  0.00159498
        1384           1    0.989046  0.00159385
        1385           1    0.989054  0.00159272
        1386           1    0.989062  0.00159159
        1387           1     0.98907  0.00159046
        1388           1    0.989078  0.00158933
        1389           1    0.989086  0.00158821
        1390           1    0.989094  0.00158709
        1391           1    0.989101  0.00158596
        1392        0.92    0.989052   0.0015856
        1393         0.8    0.988916  0.00159026
        1394        0.88    0.988838  0.00159104
        1395        0.92    0.988789  0.00159066
        1396        0.92    0.988739  0.00159029
        1397           1    0.988747  0.00158917
        1398           1    0.988755  0.00158805
        1399           1    0.988763  0.00158694
        1400           1    0.988771  0.00158582
        1401           1    0.988779  0.00158471
        1402           1    0.988787   0.0015836
        1403           1    0.988795  0.00158249
        1404           1    0.988803  0.00158139
        1405           1    0.988811  0.00158028
        1406           1    0.988819  0.00157918
        1407           1    0.988827  0.00157808
        1408           1    0.988835  0.00157697
        1409           1    0.988843  0.00157588
        1410           1    0.988851  0.00157478
        1411           1    0.988859  0.00157368
        1412           1    0.988867  0.00157259
        1413           1    0.988875  0.00157149
        1414           1    0.988883   0.0015704
        1415           1     0.98889  0.00156931
        1416           1    0.988898  0.00156822
        1417           1    0.988906  0.00156714
        1418           1    0.988914  0.00156605
        1419           1    0.988922  0.00156497
        1420           1     0.98893  0.00156388
        1421           1    0.988937   0.0015628
        1422           1    0.988945  0.00156172
        1423           1    0.988953  0.00156064
        1424           1    0.988961  0.00155957
        1425           1    0.988968  0.00155849
        1426           1    0.988976  0.00155742
        1427           1    0.988984  0.00155635
        1428           1    0.988992  0.00155528
        1429           1    0.988999  0.00155421
        1430           1    0.989007  0.00155314
        1431           1    0.989015  0.00155207
        1432           1    0.989022  0.00155101
        1433           1     0.98903  0.00154994
        1434           1    0.989038  0.00154888
        1435           1    0.989045  0.00154782
        1436           1    0.989053  0.00154676
        1437           1    0.989061   0.0015457
        1438           1    0.989068  0.00154465
        1439           1    0.989076  0.00154359
        1440           1    0.989083  0.00154254
        1441           1    0.989091  0.00154149
        1442           1    0.989098  0.00154044
        1443           1    0.989106  0.00153939
        1444           1    0.989114  0.00153834
        1445           1    0.989121   0.0015373
        1446           1    0.989129  0.00153625
        1447           1    0.989136  0.00153521
        1448        0.96    0.989116  0.00153428
        1449           1    0.989124  0.00153324
        1450           1    0.989131   0.0015322
        1451           1    0.989139  0.00153116
        1452           1    0.989146  0.00153013
        1453           1    0.989153  0.00152909
        1454           1    0.989161  0.00152806
        1455           1    0.989168  0.00152703
        1456           1    0.989176  0.00152599
        1457           1    0.989183  0.00152497
        1458           1    0.989191  0.00152394
        1459           1    0.989198  0.00152291
        1460           1    0.989205  0.00152189
        1461           1    0.989213  0.00152086
        1462           1     0.98922  0.00151984
        1463           1    0.989228  0.00151882
        1464           1    0.989235   0.0015178
        1465           1    0.989242  0.00151678
        1466           1     0.98925  0.00151576
        1467           1    0.989257  0.00151475
        1468           1    0.989264  0.00151373
        1469           1    0.989272  0.00151272
        1470           1    0.989279  0.00151171
        1471           1    0.989286   0.0015107
        1472           1    0.989293  0.00150969
        1473           1    0.989301  0.00150868
        1474           1    0.989308  0.00150768
        1475           1    0.989315  0.00150667
        1476           1    0.989322  0.00150567
        1477           1     0.98933  0.00150467
        1478           1    0.989337  0.00150367
        1479           1    0.989344  0.00150267
        1480           1    0.989351  0.00150167
        1481           1    0.989359  0.00150067
        1482           1    0.989366  0.00149968
        1483           1    0.989373  0.00149868
        1484           1     0.98938  0.00149769
        1485           1    0.989387   0.0014967
        1486           1    0.989394  0.00149571
        1487           1    0.989401  0.00149472
        1488           1    0.989409  0.00149373
        1489           1    0.989416  0.00149275
        1490           1    0.989423  0.00149176
        1491           1     0.98943  0.00149078
        1492           1    0.989437   0.0014898
        1493           1    0.989444  0.00148881
        1494           1    0.989451  0.00148783
        1495           1    0.989458  0.00148686
        1496           1    0.989465  0.00148588
        1497           1    0.989472   0.0014849
        1498           1    0.989479  0.00148393
        1499           1    0.989486  0.00148295
        1500           1    0.989493  0.00148198
        1501           1      0.9895  0.00148101
        1502           1    0.989507  0.00148004
        1503           1    0.989514  0.00147907
        1504           1    0.989521  0.00147811
        1505        0.96    0.989502  0.00147726
        1506        0.92    0.989456    0.001477
        1507        0.92    0.989409  0.00147673
        1508        0.84     0.98931  0.00147907
        1509        0.96    0.989291  0.00147822
        1510        0.84    0.989192  0.00148055
        1511        0.92    0.989146  0.00148027
        1512        0.92    0.989101     0.00148
        1513        0.92    0.989055  0.00147973
        1514        0.84    0.988956  0.00148202
        1515        0.88    0.988884  0.00148279
        1516        0.92    0.988839  0.00148251
        1517           1    0.988846  0.00148155
        1518           1    0.988854  0.00148059
        1519           1    0.988861  0.00147963
        1520           1    0.988868  0.00147868
        1521           1    0.988876  0.00147772
        1522           1    0.988883  0.00147677
        1523           1     0.98889  0.00147582
        1524           1    0.988898  0.00147487
        1525           1    0.988905  0.00147392
        1526           1    0.988912  0.00147297
        1527           1    0.988919  0.00147202
        1528           1    0.988927  0.00147108
        1529           1    0.988934  0.00147013
        1530           1    0.988941  0.00146919
        1531           1    0.988948  0.00146825
        1532           1    0.988956  0.00146731
        1533           1    0.988963  0.00146637
        1534           1     0.98897  0.00146543
        1535           1    0.988977  0.00146449
        1536           1    0.988984  0.00146356
        1537           1    0.988992  0.00146262
        1538           1    0.988999  0.00146169
        1539           1    0.989006  0.00146076
        1540           1    0.989013  0.00145983
        1541           1     0.98902   0.0014589
        1542           1    0.989027  0.00145797
        1543           1    0.989034  0.00145704
        1544           1    0.989041  0.00145611
        1545           1    0.989049  0.00145519
        1546           1    0.989056  0.00145426
        1547           1    0.989063  0.00145334
        1548           1     0.98907  0.00145242
        1549           1    0.989077   0.0014515
        1550           1    0.989084  0.00145058
        1551           1    0.989091  0.00144966
        1552           1    0.989098  0.00144874
        1553           1    0.989105  0.00144783
        1554           1    0.989112  0.00144691
        1555           1    0.989119    0.001446
        1556           1    0.989126  0.00144509
        1557           1    0.989133  0.00144418
        1558           1     0.98914  0.00144327
        1559           1    0.989147  0.00144236
        1560           1    0.989154  0.00144145
        1561           1    0.989161  0.00144054
        1562           1    0.989168  0.00143964
        1563           1    0.989175  0.00143873
        1564           1    0.989182  0.00143783
        1565           1    0.989188  0.00143693
        1566           1    0.989195  0.00143603
        1567           1    0.989202  0.00143513
        1568           1    0.989209  0.00143423
        1569           1    0.989216  0.00143333
        1570           1    0.989223  0.00143243
        1571           1     0.98923  0.00143154
        1572           1    0.989237  0.00143065
        1573           1    0.989243  0.00142975
        1574           1     0.98925  0.00142886
        1575           1    0.989257  0.00142797
        1576           1    0.989264  0.00142708
        1577           1    0.989271  0.00142619
        1578           1    0.989278   0.0014253
        1579           1    0.989284  0.00142442
        1580           1    0.989291  0.00142353
        1581           1    0.989298  0.00142265
        1582           1    0.989305  0.00142176
        1583           1    0.989311  0.00142088
        1584           1    0.989318     0.00142
        1585           1    0.989325  0.00141912
        1586           1    0.989332  0.00141824
        1587           1    0.989338  0.00141736
        1588           1    0.989345  0.00141649
        1589           1    0.989352  0.00141561
        1590           1    0.989358  0.00141474
        1591           1    0.989365  0.00141386
        1592           1    0.989372  0.00141299
        1593           1    0.989379  0.00141212
        1594           1    0.989385  0.00141125
        1595           1    0.989392  0.00141038
        1596           1    0.989398  0.00140951
        1597           1    0.989405  0.00140865
        1598           1    0.989412  0.00140778
        1599           1    0.989418  0.00140692
        1600           1    0.989425  0.00140605
        1601           1    0.989432  0.00140519
        1602           1    0.989438  0.00140433
        1603           1    0.989445  0.00140347
        1604           1    0.989451  0.00140261
        1605           1    0.989458  0.00140175
        1606           1    0.989465  0.00140089
        1607           1    0.989471  0.00140003
        1608           1    0.989478  0.00139918
        1609           1    0.989484  0.00139832
        1610           1    0.989491  0.00139747
        1611           1    0.989497  0.00139662
        1612           1    0.989504  0.00139577
        1613           1     0.98951  0.00139492
        1614           1    0.989517  0.00139407
        1615           1    0.989523  0.00139322
        1616           1     0.98953  0.00139237
        1617           1    0.989536  0.00139153
        1618           1    0.989543  0.00139068
        1619           1    0.989549  0.00138984
        1620        0.92    0.989506  0.00138964
        1621        0.92    0.989463  0.00138945
        1622        0.96    0.989445  0.00138871
        1623        0.88    0.989378  0.00138949
        1624        0.84    0.989286  0.00139168
        1625         0.8    0.989169  0.00139569
        1626        0.56    0.988905  0.00141957
        1627         0.6    0.988666  0.00143868
        1628        0.56    0.988403  0.00146169
        1629        0.64    0.988189  0.00147636
        1630        0.64    0.987975  0.00149083
        1631        0.72    0.987811  0.00149894
        1632        0.68    0.987623  0.00150984
        1633        0.68    0.987434  0.00152062
        1634        0.68    0.987246  0.00153129
        1635        0.68    0.987058  0.00154184
        1636        0.84    0.986968  0.00154351
        1637        0.84    0.986878  0.00154518
        1638        0.84    0.986789  0.00154683
        1639        0.84    0.986699  0.00154848
        1640        0.84     0.98661  0.00155012
        1641        0.88    0.986545  0.00155053
        1642         0.8    0.986431  0.00155375
        1643        0.72    0.986269  0.00156124
        1644        0.76    0.986131  0.00156635
        1645        0.84    0.986043  0.00156791
        1646         0.8     0.98593  0.00157103
        1647        0.88    0.985865  0.00157139
        1648        0.88    0.985801  0.00157175
        1649        0.92    0.985761   0.0015713
        1650        0.96    0.985745  0.00157043
        1651        0.92    0.985706  0.00156998
        1652         0.8    0.985593  0.00157305
        1653        0.84    0.985505  0.00157456
        1654        0.96     0.98549  0.00157368
        1655        0.88    0.985426  0.00157402
        1656        0.84    0.985338  0.00157552
        1657        0.92    0.985299  0.00157506
        1658           1    0.985308  0.00157414
        1659           1    0.985316  0.00157321
        1660           1    0.985325  0.00157229
        1661           1    0.985334  0.00157137
        1662           1    0.985343  0.00157045
        1663           1    0.985352  0.00156953
        1664           1    0.985361  0.00156861
        1665           1    0.985369  0.00156769
        1666           1    0.985378  0.00156678
        1667           1    0.985387  0.00156586
        1668           1    0.985396  0.00156495
        1669           1    0.985404  0.00156403
        1670           1    0.985413  0.00156312
        1671           1    0.985422  0.00156221
        1672           1    0.985431   0.0015613
        1673           1    0.985439  0.00156039
        1674           1    0.985448  0.00155948
        1675           1    0.985457  0.00155858
        1676           1    0.985465  0.00155767
        1677           1    0.985474  0.00155677
        1678           1    0.985483  0.00155586
        1679           1    0.985491  0.00155496
        1680           1      0.9855  0.00155406
        1681           1    0.985509  0.00155316
