#      BLOCK: ACTUAL_CALL:    CALL_AVE:       ERROR:  ACTUAL_PUT:     PUT_AVE:       ERROR:
           84       13.137      14.7082     0.215471      7.55428      5.50253    0.0964658
           85      20.9482      14.7816     0.225221      3.03974      5.47356    0.0996303
           86      12.6067      14.7563     0.224019       5.7686      5.47699    0.0985247
           87       15.978      14.7704     0.221874      4.44107      5.46508    0.0981109
           88      13.8525      14.7599     0.219586      6.49373      5.47677    0.0976915
           89      11.4503      14.7227     0.220266      4.66924       5.4677    0.0970128
           90      13.0698      14.7044     0.218578       4.5938      5.45799     0.096419
           91      12.6383      14.6817     0.217352      5.23748      5.45556    0.0953843
           92      13.3399      14.6671     0.215471      4.69759      5.44733    0.0947009
           93      14.5689       14.666     0.213144       5.6223      5.44921     0.093696
           94      15.0742      14.6704     0.210909      6.02282      5.45531    0.0928945
           95      16.8604      14.6934     0.209946      5.17076      5.45231    0.0919603
           96      16.9883      14.7173     0.209119      5.85351      5.45649    0.0910932
           97       15.548      14.7259     0.207129      4.67629      5.44845    0.0905073
           98      14.4341      14.7229     0.205026      7.25916      5.46693    0.0914647
           99       16.667      14.7426     0.203892      4.89777      5.46118    0.0907184
          100      17.1787      14.7669     0.203308       4.0848      5.44741    0.0908553
