#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         107    -5.33968    -6.12583   0.0541787
         108    -5.34411    -6.11859   0.0541583
         109    -5.34873    -6.11153   0.0541201
         110    -5.35378    -6.10464   0.0540647
         111    -5.35873    -6.09792   0.0539936
         112    -5.36354    -6.09136   0.0539082
         113    -5.36829    -6.08496   0.0538096
         114     -5.3728    -6.07871    0.053699
         115    -5.37702    -6.07261   0.0535776
         116    -5.38108    -6.06665   0.0534463
         117    -5.38542    -6.06083   0.0533057
         118    -5.38941    -6.05514   0.0531568
         119    -5.39348    -6.04958   0.0530001
         120    -5.39659    -6.04414    0.052837
         121    -5.39993    -6.03881   0.0526679
         122     -5.4026     -6.0336   0.0524937
         123    -5.40522    -6.02849    0.052315
         124    -5.40839    -6.02349   0.0521315
         125    -5.41107    -6.01859   0.0519442
         126    -5.41358    -6.01379   0.0517534
         127    -5.41548    -6.00908   0.0515599
         128    -5.41739    -6.00445   0.0513638
         129    -5.41888    -5.99992   0.0511659
         130    -5.42055    -5.99546    0.050966
         131    -5.42213    -5.99108   0.0507645
         132    -5.42424    -5.98679   0.0505612
         133    -5.42538    -5.98257    0.050357
         134    -5.42678    -5.97842   0.0501517
         135    -5.42782    -5.97434   0.0499458
         136    -5.42854    -5.97033   0.0497395
         137    -5.43043    -5.96639   0.0495323
         138    -5.43124    -5.96251   0.0493249
         139    -5.43234    -5.95869   0.0491173
         140    -5.43387    -5.95495   0.0489093
         141    -5.43507    -5.95126   0.0487012
         142    -5.43625    -5.94763   0.0484931
         143    -5.43771    -5.94407   0.0482849
         144    -5.43853    -5.94056   0.0480771
         145    -5.43947     -5.9371   0.0478696
         146    -5.44037     -5.9337   0.0476624
         147    -5.44184    -5.93035   0.0474555
         148     -5.4422    -5.92705   0.0472493
         149    -5.44342    -5.92381   0.0470436
         150    -5.44445    -5.92061   0.0468384
         151    -5.44527    -5.91746   0.0466339
         152    -5.44604    -5.91436   0.0464301
         153    -5.44677    -5.91131   0.0462271
         154    -5.44731    -5.90829    0.046025
         155    -5.44813    -5.90532   0.0458237
         156    -5.44848     -5.9024   0.0456234
         157    -5.44927    -5.89951    0.045424
         158    -5.45023    -5.89667   0.0452255
         159    -5.45075    -5.89386   0.0450279
         160    -5.45145     -5.8911   0.0448313
         161    -5.45281    -5.88837   0.0446354
         162    -5.45422    -5.88569   0.0444403
         163    -5.45509    -5.88305   0.0442461
         164     -5.4565    -5.88045   0.0440527
         165    -5.45767    -5.87789   0.0438601
         166    -5.45848    -5.87536   0.0436686
         167    -5.45981    -5.87287    0.043478
         168    -5.46166    -5.87043    0.043288
         169    -5.46296    -5.86802    0.043099
         170    -5.46415    -5.86564   0.0429109
         171    -5.46522     -5.8633   0.0427238
         172    -5.46688    -5.86099   0.0425375
         173    -5.46822    -5.85872   0.0423522
         174    -5.46906    -5.85648   0.0421679
         175    -5.46997    -5.85427   0.0419848
         176    -5.47154     -5.8521   0.0418025
         177    -5.47252    -5.84996   0.0416213
         178     -5.4735    -5.84784   0.0414412
         179    -5.47401    -5.84575   0.0412622
         180    -5.47387    -5.84369   0.0410847
         181    -5.47397    -5.84164   0.0409085
         182    -5.47416    -5.83962   0.0407335
         183    -5.47382    -5.83763   0.0405599
         184     -5.4731    -5.83564   0.0403878
         185    -5.47215    -5.83368   0.0402173
         186    -5.47158    -5.83173   0.0400482
         187     -5.4702     -5.8298   0.0398806
         188    -5.46876    -5.82788   0.0397147
         189    -5.46684    -5.82597   0.0395505
         190    -5.46505    -5.82407   0.0393879
         191    -5.46296    -5.82218   0.0392271
         192    -5.46119     -5.8203   0.0390678
         193    -5.45872    -5.81843   0.0389103
         194    -5.45617    -5.81656   0.0387545
         195    -5.45387     -5.8147   0.0386003
         196    -5.45169    -5.81285   0.0384478
         197     -5.4495      -5.811   0.0382968
         198    -5.44732    -5.80916   0.0381474
         199    -5.44533    -5.80734   0.0379995
         200    -5.44369    -5.80552    0.037853
         201    -5.44137    -5.80371    0.037708
         202    -5.43929     -5.8019   0.0375645
         203    -5.43747    -5.80011   0.0374223
         204    -5.43563    -5.79832   0.0372815
         205    -5.43376    -5.79654    0.037142
         206     -5.4325    -5.79477   0.0370037
         207    -5.43124    -5.79302   0.0368666
         208     -5.4297    -5.79127   0.0367307
         209    -5.42848    -5.78954    0.036596
         210    -5.42761    -5.78781   0.0364623
         211    -5.42708     -5.7861   0.0363295
         212    -5.42691    -5.78441   0.0361977
         213    -5.42681    -5.78273   0.0360666
         214    -5.42678    -5.78107   0.0359364
         215    -5.42745    -5.77942   0.0358069
         216    -5.42837     -5.7778    0.035678
         217    -5.42925    -5.77619   0.0355497
         218    -5.42981     -5.7746   0.0354221
         219    -5.43111    -5.77303   0.0352951
         220    -5.43256    -5.77149   0.0351686
         221    -5.43446    -5.76996   0.0350425
         222    -5.43684    -5.76846   0.0349167
         223    -5.43938    -5.76698   0.0347913
         224    -5.44269    -5.76554   0.0346661
         225    -5.44603    -5.76412   0.0345411
         226    -5.44983    -5.76273   0.0344163
         227    -5.45378    -5.76136   0.0342916
         228    -5.45803    -5.76003    0.034167
         229    -5.46238    -5.75873   0.0340425
         230    -5.46683    -5.75747   0.0339181
         231    -5.47181    -5.75623   0.0337938
         232    -5.47651    -5.75502   0.0336697
         233    -5.48272    -5.75385   0.0335454
         234     -5.4883    -5.75272   0.0334213
         235    -5.49364    -5.75162   0.0332972
         236    -5.49916    -5.75055   0.0331733
         237    -5.50483    -5.74951   0.0330495
         238     -5.5103    -5.74851    0.032926
         239    -5.51599    -5.74753   0.0328026
         240    -5.52125    -5.74659   0.0326794
         241    -5.52637    -5.74568   0.0325566
         242    -5.53146    -5.74479   0.0324341
         243    -5.53694    -5.74394   0.0323119
         244     -5.5416    -5.74311   0.0321901
         245    -5.54585     -5.7423   0.0320688
         246       -5.55    -5.74152    0.031948
         247    -5.55372    -5.74076   0.0318277
         248    -5.55687    -5.74002    0.031708
         249    -5.55988    -5.73929   0.0315889
         250    -5.56247    -5.73859   0.0314704
         251    -5.56508     -5.7379   0.0313526
         252    -5.56773    -5.73722   0.0312355
         253    -5.56966    -5.73656   0.0311191
         254    -5.57178    -5.73591   0.0310033
         255    -5.57352    -5.73527   0.0308883
         256    -5.57502    -5.73465   0.0307739
         257    -5.57616    -5.73403   0.0306604
         258    -5.57739    -5.73342   0.0305476
         259    -5.57798    -5.73282   0.0304355
         260    -5.57854    -5.73223   0.0303242
         261    -5.57834    -5.73164   0.0302138
         262    -5.57874    -5.73106   0.0301041
         263     -5.5787    -5.73048   0.0299952
         264    -5.57853     -5.7299   0.0298871
         265     -5.5781    -5.72933   0.0297798
         266    -5.57803    -5.72876   0.0296733
         267     -5.5774    -5.72819   0.0295676
         268    -5.57715    -5.72763   0.0294626
         269    -5.57682    -5.72707   0.0293584
         270    -5.57597    -5.72651    0.029255
         271    -5.57536    -5.72595   0.0291524
         272     -5.5747    -5.72539   0.0290505
         273    -5.57383    -5.72484   0.0289494
         274    -5.57323    -5.72429    0.028849
         275    -5.57152    -5.72373   0.0287495
         276    -5.57083    -5.72318   0.0286506
         277    -5.56994    -5.72262   0.0285526
         278    -5.56932    -5.72207   0.0284552
         279    -5.56805    -5.72152   0.0283585
         280    -5.56764    -5.72097   0.0282626
         281    -5.56689    -5.72042   0.0281673
         282    -5.56578    -5.71987   0.0280728
         283    -5.56402    -5.71932    0.027979
         284    -5.56265    -5.71877   0.0278859
         285    -5.56152    -5.71822   0.0277935
         286    -5.56002    -5.71767   0.0277018
         287    -5.55845    -5.71711   0.0276109
         288    -5.55711    -5.71656   0.0275206
         289    -5.55522      -5.716    0.027431
         290    -5.55339    -5.71544   0.0273422
         291    -5.55162    -5.71487    0.027254
         292     -5.5499    -5.71431   0.0271665
         293    -5.54792    -5.71374   0.0270797
         294    -5.54583    -5.71317   0.0269936
         295    -5.54348     -5.7126   0.0269083
         296     -5.5407    -5.71201   0.0268236
         297    -5.53826    -5.71143   0.0267397
         298     -5.5357    -5.71084   0.0266565
         299    -5.53287    -5.71024    0.026574
         300    -5.53008    -5.70964   0.0264922
         301    -5.52732    -5.70904   0.0264111
         302    -5.52401    -5.70843   0.0263307
         303    -5.52075    -5.70781   0.0262511
         304    -5.51784    -5.70718   0.0261722
         305     -5.5144    -5.70655    0.026094
         306    -5.51089    -5.70591   0.0260166
         307    -5.50731    -5.70526   0.0259399
         308    -5.50382    -5.70461   0.0258639
         309    -5.49984    -5.70395   0.0257887
         310    -5.49582    -5.70327   0.0257142
         311    -5.49207     -5.7026   0.0256405
         312    -5.48861    -5.70191   0.0255675
         313    -5.48498    -5.70122   0.0254952
         314    -5.48104    -5.70052   0.0254237
         315    -5.47771    -5.69981   0.0253528
         316    -5.47407    -5.69909   0.0252826
         317    -5.47044    -5.69837   0.0252131
         318    -5.46681    -5.69764   0.0251444
         319    -5.46348    -5.69691   0.0250763
         320    -5.45969    -5.69617   0.0250089
         321    -5.45591    -5.69542   0.0249421
         322    -5.45196    -5.69466   0.0248761
         323    -5.44831     -5.6939   0.0248108
         324    -5.44449    -5.69313   0.0247462
         325     -5.4411    -5.69236   0.0246822
         326    -5.43725    -5.69157   0.0246189
         327    -5.43352    -5.69078   0.0245562
         328    -5.42993    -5.68999   0.0244942
         329    -5.42647    -5.68919   0.0244329
         330      -5.423    -5.68838   0.0243722
         331    -5.41891    -5.68757   0.0243121
         332    -5.41513    -5.68675   0.0242527
         333    -5.41135    -5.68592    0.024194
         334     -5.4073    -5.68509   0.0241359
         335    -5.40329    -5.68424   0.0240785
         336    -5.39949     -5.6834   0.0240218
         337    -5.39591    -5.68254   0.0239656
         338    -5.39198    -5.68168   0.0239102
         339    -5.38801    -5.68082   0.0238553
         340    -5.38479    -5.67995    0.023801
         341    -5.38188    -5.67907   0.0237473
         342    -5.37884     -5.6782   0.0236941
         343    -5.37646    -5.67732   0.0236413
         344    -5.37385    -5.67643    0.023589
         345    -5.37164    -5.67555   0.0235372
         346    -5.36938    -5.67467   0.0234858
         347    -5.36724    -5.67378   0.0234348
         348    -5.36584    -5.67289   0.0233842
         349    -5.36459    -5.67201   0.0233339
         350    -5.36379    -5.67113   0.0232838
         351    -5.36345    -5.67025    0.023234
         352    -5.36312    -5.66938   0.0231843
         353     -5.3634    -5.66851   0.0231349
         354    -5.36445    -5.66766   0.0230854
         355     -5.3646     -5.6668   0.0230362
         356    -5.36565    -5.66596    0.022987
