#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         172           0   0.0595349   0.0133533
         173       -0.16   0.0582659   0.0133363
         174       -0.04   0.0577011   0.0132716
         175       -0.12   0.0566857   0.0132346
         176        0.08   0.0568182     0.01316
         177       -0.04   0.0562712    0.013097
         178       -0.16   0.0550562   0.0130797
         179       -0.16   0.0538547   0.0130617
         180       -0.16   0.0526667    0.013043
         181       -0.04   0.0521547    0.012981
         182       -0.08   0.0514286     0.01293
         183       -0.08   0.0507104   0.0128793
         184        0.04   0.0506522   0.0128094
         185        -0.2   0.0492973   0.0128116
         186           0   0.0490323   0.0127455
         187        -0.2   0.0477005   0.0127467
         188       -0.24   0.0461702   0.0127704
         189       -0.44   0.0435979   0.0129593
         190       -0.28   0.0418947   0.0130026
         191       -0.32        0.04   0.0130718
         192       -0.12   0.0391667   0.0130303
         193           0   0.0389637   0.0129643
         194        0.04   0.0389691   0.0128975
         195       -0.04   0.0385641   0.0128377
         196       -0.08   0.0379592   0.0127865
         197       -0.12   0.0371574   0.0127467
         198       -0.08   0.0365657    0.012696
         199       -0.24   0.0351759   0.0127081
         200       -0.16      0.0342   0.0126819
         201       -0.16   0.0332338   0.0126556
         202       -0.12   0.0324752   0.0126157
         203       -0.12   0.0317241   0.0125759
         204       -0.12   0.0309804   0.0125362
         205       -0.08    0.030439   0.0124867
         206        -0.2   0.0293204   0.0124761
         207           0   0.0291787   0.0124166
         208       -0.04   0.0288462   0.0123614
         209       -0.08   0.0283254   0.0123132
         210        0.24   0.0293333   0.0122958
         211        0.04   0.0293839   0.0122376
         212        0.12   0.0298113   0.0121873
         213        0.12   0.0302347   0.0121375
         214           0   0.0300935   0.0120816
         215       -0.04   0.0297674   0.0120298
         216       -0.36    0.027963   0.0121087
         217        -0.2   0.0269124   0.0120984
         218       -0.04   0.0266055   0.0120468
         219       -0.12   0.0259361   0.0120103
         220        -0.4       0.024   0.0121108
         221        -0.4   0.0220814    0.012207
         222       -0.36   0.0203604   0.0122727
         223       -0.16   0.0195516   0.0122443
         224       -0.12   0.0189286   0.0122055
         225       -0.04   0.0186667   0.0121541
         226         0.2    0.019469   0.0121267
         227           0   0.0193833   0.0120736
         228        0.04   0.0194737    0.012021
         229        0.28   0.0206114   0.0120222
         230        0.12   0.0210435   0.0119777
         231       -0.08   0.0206061   0.0119339
         232       -0.12        0.02   0.0118978
         233       -0.16   0.0192275   0.0118718
         234        -0.4   0.0174359   0.0119555
         235        -0.2   0.0165106   0.0119404
         236       -0.24   0.0154237   0.0119391
         237        -0.2   0.0145148   0.0119233
         238        0.28   0.0156303   0.0119253
         239         0.2   0.0164017   0.0119003
         240        0.08   0.0166667   0.0118537
         241           0   0.0165975   0.0118047
         242        -0.2   0.0157025   0.0117898
         243       -0.24   0.0146502   0.0117881
         244        0.12    0.015082   0.0117477
         245       -0.08   0.0146939   0.0117062
         246        -0.2   0.0138211   0.0116911
         247       -0.36   0.0123077   0.0117413
         248       -0.12   0.0117742   0.0117061
         249       -0.12    0.011245    0.011671
         250       -0.28     0.01008   0.0116823
         251        -0.4  0.00844622   0.0117495
         252        -0.4   0.0068254   0.0118141
         253       -0.04  0.00664032   0.0117689
         254       -0.12  0.00614173   0.0117331
         255        0.04  0.00627451   0.0116878
         256       -0.04  0.00609375   0.0116436
         257           0  0.00607004   0.0115983
         258       -0.12   0.0055814   0.0115636
         259       -0.16  0.00494208   0.0115366
         260       -0.04  0.00476923   0.0114936
         261       -0.08  0.00444444   0.0114541
         262       -0.08  0.00412214   0.0114149
         263           0  0.00410646   0.0113715
         264       -0.04  0.00393939   0.0113297
         265        0.16   0.0045283   0.0113022
         266        0.32  0.00571429   0.0113218
         267         0.2  0.00644195   0.0113027
         268        0.36  0.00776119   0.0113373
         269        0.16  0.00832714   0.0113093
         270        0.12  0.00874074   0.0112749
         271        0.04  0.00885609   0.0112339
         272        0.04  0.00897059   0.0111932
         273           0  0.00893773   0.0111523
         274       -0.08  0.00861314   0.0111163
         275           0  0.00858182   0.0110759
         276        0.12  0.00898551   0.0110431
         277        0.24  0.00981949   0.0110347
         278        0.12   0.0102158   0.0110021
         279        0.08   0.0104659   0.0109655
         280        0.08   0.0107143   0.0109292
         281         0.2   0.0113879    0.010911
         282         0.2   0.0120567   0.0108928
         283        0.32   0.0131449   0.0109085
         284        0.48   0.0147887   0.0109933
         285        0.32   0.0158596   0.0110068
         286        0.24   0.0166434   0.0109961
         287        0.04   0.0167247   0.0109581
         288        0.04   0.0168056   0.0109204
         289           0   0.0167474   0.0108827
         290        0.04   0.0168276   0.0108455
         291        0.12   0.0171821    0.010814
         292        0.04   0.0172603   0.0107773
         293           0   0.0172014   0.0107407
         294       -0.08   0.0168707   0.0107092
         295        0.24   0.0176271   0.0106996
         296        0.12    0.017973    0.010669
         297        0.12   0.0183165   0.0106386
         298        0.04   0.0183893   0.0106032
         299       -0.04    0.018194   0.0105695
         300       -0.24   0.0173333   0.0105693
         301        -0.2   0.0166113   0.0105588
         302       -0.36   0.0153642   0.0105972
         303       -0.08   0.0150495   0.0105669
         304         0.2   0.0156579   0.0105497
         305        0.12       0.016   0.0105206
         306       -0.16   0.0154248   0.0105019
         307       -0.12   0.0149837    0.010477
         308       -0.12   0.0145455   0.0104521
         309       -0.28   0.0135922   0.0104617
         310       -0.24   0.0127742   0.0104599
         311       -0.32   0.0117042   0.0104808
         312       -0.28   0.0107692   0.0104889
         313       -0.12   0.0103514   0.0104637
         314        -0.2  0.00968153   0.0104518
         315       -0.08  0.00939683   0.0104225
         316           0  0.00936709   0.0103895
         317       -0.28  0.00845426   0.0103968
         318        -0.4  0.00716981   0.0104431
         319       -0.36  0.00601881   0.0104736
         320       -0.32       0.005   0.0104903
         321       -0.44  0.00361371   0.0105488
         322       -0.48   0.0021118   0.0106225
         323       -0.36 0.000990712   0.0106486
         324       -0.52-0.000617284   0.0107364
         325        -0.6 -0.00246154   0.0108606
         326        -0.6 -0.00429448   0.0109809
         327       -0.56 -0.00599388    0.011078
         328        -0.4 -0.00719512   0.0111092
         329       -0.28 -0.00802432   0.0111063
         330       -0.08 -0.00824242   0.0110748
         331           0 -0.00821752   0.0110414
         332       -0.04 -0.00831325   0.0110086
         333       -0.12 -0.00864865   0.0109806
         334       -0.12 -0.00898204   0.0109528
         335       -0.16 -0.00943284   0.0109294
         336       -0.08 -0.00964286   0.0108989
         337           0 -0.00961424   0.0108666
         338           0  -0.0095858   0.0108344
         339        0.16 -0.00908555    0.010814
         340        0.24 -0.00835294    0.010807
         341        0.08 -0.00809384   0.0107784
         342        0.16 -0.00760234   0.0107581
         343        0.24 -0.00688047   0.0107509
         344        0.12 -0.00651163    0.010726
         345       -0.04  -0.0066087   0.0106954
         346       -0.32 -0.00751445   0.0107027
         347       -0.32 -0.00841499   0.0107097
         348       -0.16 -0.00885057   0.0106878
         349       -0.32 -0.00974212   0.0106943
         350       -0.28  -0.0105143   0.0106916
         351        0.04  -0.0103704   0.0106621
         352        0.08  -0.0101136   0.0106349
         353           0   -0.010085   0.0106048
         354       -0.08  -0.0102825   0.0105767
         355       -0.16  -0.0107042   0.0105553
         356       -0.16  -0.0111236    0.010534
         357       -0.08  -0.0113165   0.0105062
         358       -0.04  -0.0113966   0.0104772
         359       -0.04  -0.0114763   0.0104483
         360           0  -0.0114444   0.0104193
         361       -0.16   -0.011856   0.0103986
         362       -0.36  -0.0128177   0.0104142
         363        -0.6  -0.0144353   0.0105104
         364       -0.44  -0.0156044   0.0105464
         365       -0.44  -0.0167671   0.0105814
         366        -0.2  -0.0172678   0.0105643
         367       -0.24  -0.0178747   0.0105529
         368       -0.24  -0.0184783   0.0105415
         369       -0.44  -0.0196206   0.0105746
         370        -0.6  -0.0211892   0.0106618
         371       -0.64  -0.0228571   0.0107627
         372        -0.4   -0.023871   0.0107814
         373       -0.16  -0.0242359   0.0107587
         374       -0.08   -0.024385    0.010731
         375        0.16  -0.0238933   0.0107136
         376         0.2  -0.0232979   0.0107016
         377        0.12  -0.0229178     0.01068
         378        0.28  -0.0221164   0.0106818
         379        0.24  -0.0214248    0.010676
         380        0.04  -0.0212632   0.0106491
         381        0.04  -0.0211024   0.0106223
         382        0.32  -0.0202094    0.010632
         383        0.36  -0.0192167   0.0106505
         384        0.36  -0.0182292   0.0106684
         385        0.52  -0.0168312   0.0107319
         386        0.04  -0.0166839   0.0107051
         387        0.28  -0.0159173   0.0107049
         388        0.28  -0.0151546   0.0107044
         389        0.32  -0.0142931   0.0107115
         390        0.16  -0.0138462   0.0106934
         391        0.04  -0.0137084   0.0106669
         392       -0.08  -0.0138776   0.0106411
         393        -0.2  -0.0143511   0.0106245
         394       -0.12  -0.0146193   0.0106009
         395       -0.24  -0.0151899   0.0105894
         396       -0.08  -0.0153535    0.010564
         397       -0.04  -0.0154156   0.0105375
         398        -0.2  -0.0158794   0.0105213
         399       -0.24  -0.0164411   0.0105099
         400        0.16      -0.016   0.0104929
         401       -0.04  -0.0160599   0.0104669
         402       -0.24  -0.0166169   0.0104556
         403       -0.28  -0.0172705   0.0104501
         404       -0.24  -0.0178218   0.0104388
         405       -0.16  -0.0181728   0.0104189
         406        -0.2  -0.0186207   0.0104028
         407       -0.08  -0.0187715   0.0103784
         408        -0.2  -0.0192157   0.0103624
         409       -0.32  -0.0199511   0.0103632
         410       -0.12  -0.0201951   0.0103408
         411        0.12   -0.019854   0.0103212
         412        0.04  -0.0197087   0.0102972
         413        -0.4  -0.0206295   0.0103134
         414       -0.56  -0.0219324   0.0103704
         415       -0.52  -0.0231325   0.0104146
         416        -0.4  -0.0240385   0.0104289
         417       -0.32  -0.0247482    0.010428
         418       -0.28  -0.0253589    0.010421
         419       -0.04  -0.0253938   0.0103961
         420        -0.2  -0.0258095   0.0103797
         421       -0.08  -0.0259382   0.0103558
         422        -0.2  -0.0263507   0.0103395
         423       -0.28  -0.0269504   0.0103324
         424       -0.36  -0.0277358   0.0103379
         425        -0.4  -0.0286118   0.0103506
         426       -0.36  -0.0293897   0.0103555
         427       -0.04  -0.0294145   0.0103313
         428           0  -0.0293458   0.0103074
         429       -0.16  -0.0296503   0.0102878
         430       -0.12  -0.0298605   0.0102661
         431       -0.24   -0.030348   0.0102538
         432       -0.28  -0.0309259   0.0102464
         433       -0.08  -0.0310393   0.0102233
         434        0.04  -0.0308756   0.0102011
         435        0.24  -0.0302529   0.0101966
         436        0.24   -0.029633    0.010192
         437        0.08  -0.0293822   0.0101718
         438        0.16  -0.0289498   0.0101578
         439        0.08  -0.0287016   0.0101377
         440        0.16  -0.0282727   0.0101237
         441        0.28  -0.0275737   0.0101248
         442        0.28  -0.0268778   0.0101258
         443        0.24  -0.0262754   0.0101209
         444        0.08   -0.026036   0.0101009
         445           0  -0.0259775   0.0100784
         446        0.04  -0.0258296   0.0100569
         447       -0.08  -0.0259508   0.0100351
         448        0.08  -0.0257143   0.0100155
         449        0.28  -0.0250334   0.0100163
         450        0.16  -0.0246222   0.0100025
         451        0.24  -0.0240355  0.00999748
         452        0.08  -0.0238053  0.00997801
         453        0.08  -0.0235762  0.00995862
         454       -0.04  -0.0236123  0.00993675
         455       -0.16  -0.0239121  0.00991943
         456       -0.08  -0.0240351  0.00989844
         457       -0.04    -0.02407  0.00987684
         458       -0.32  -0.0247162  0.00987639
         459       -0.32  -0.0253595   0.0098758
         460       -0.32      -0.026  0.00987508
         461       -0.24  -0.0264642  0.00986456
         462        -0.2  -0.0268398  0.00985036
         463       -0.12   -0.027041  0.00983114
         464        0.04  -0.0268966  0.00981101
         465        0.04  -0.0267527  0.00979097
         466         0.4  -0.0258369  0.00981269
         467         0.2  -0.0253533  0.00980359
         468        0.12  -0.0250427  0.00978756
         469           0  -0.0249893  0.00976684
         470       -0.24  -0.0254468  0.00975676
         471        -0.6  -0.0266667  0.00981201
         472       -0.36  -0.0273729   0.0098166
         473       -0.56  -0.0284989  0.00986022
         474       -0.24  -0.0289451  0.00984951
         475       -0.08  -0.0290526  0.00982936
         476        0.16  -0.0286555  0.00981673
         477        0.08  -0.0284277   0.0097988
         478        0.04  -0.0282845  0.00977934
         479        0.08  -0.0280585  0.00976154
         480           0      -0.028  0.00974138
         481       -0.24  -0.0284407  0.00973109
         482        0.04  -0.0282988  0.00971194
         483       -0.16  -0.0285714  0.00969566
         484        0.04  -0.0284298  0.00967666
         485        0.28  -0.0277938  0.00967758
         486        0.32  -0.0270782  0.00968409
         487        0.12  -0.0267762  0.00966892
         488        0.04  -0.0266393  0.00965007
         489        0.04  -0.0265031   0.0096313
         490        0.08  -0.0262857  0.00961409
         491       -0.12  -0.0264766  0.00959641
         492       -0.16   -0.026748  0.00958074
         493           0  -0.0266937  0.00956146
         494        0.08  -0.0264777  0.00954454
         495        0.36   -0.025697  0.00955714
         496        0.28  -0.0250806  0.00955773
         497       -0.04  -0.0251107  0.00953854
         498       -0.04  -0.0251406  0.00951944
         499       -0.04  -0.0251703  0.00950041
         500        -0.2    -0.02552  0.00948784
         501        0.08  -0.0253094  0.00947124
         502       -0.08  -0.0254183    0.009453
         503           0  -0.0253678  0.00943434
         504       -0.16  -0.0256349   0.0094194
         505       -0.36   -0.026297  0.00942399
         506        -0.2  -0.0266403  0.00941162
         507       -0.16  -0.0269034  0.00939673
         508       -0.32  -0.0274803  0.00939593
         509        -0.4  -0.0282122  0.00940593
         510        -0.4  -0.0289412  0.00941569
         511       -0.24  -0.0293542  0.00940632
         512       -0.32  -0.0299219  0.00940506
         513        -0.4  -0.0306433  0.00941435
         514        -0.2  -0.0309728   0.0094018
         515           0  -0.0309126  0.00938374
         516       -0.36  -0.0315504   0.0093872
         517           0  -0.0314894  0.00936924
         518         0.2  -0.0310425  0.00936181
         519        0.44  -0.0301349  0.00938766
         520        0.52  -0.0290769  0.00942903
         521        0.56  -0.0279463  0.00947848
         522        0.52  -0.0268966  0.00951827
         523         0.4  -0.0260803  0.00953501
         524        0.36  -0.0253435  0.00954524
         525        0.32  -0.0246857  0.00954969
         526        0.44  -0.0238023  0.00957231
         527        0.48  -0.0228463  0.00960177
         528        0.28  -0.0222727   0.0096007
         529       -0.12  -0.0224575  0.00958433
         530       -0.08   -0.022566  0.00956686
         531       -0.12  -0.0227495   0.0095506
         532       -0.32  -0.0233083  0.00954898
         533       -0.24  -0.0237148  0.00953971
         534       -0.04  -0.0237453   0.0095219
         535        -0.2  -0.0240748   0.0095098
         536       -0.12  -0.0242537  0.00949374
         537       -0.36   -0.024879  0.00949663
         538       -0.24  -0.0252788  0.00948739
         539       -0.04  -0.0253061  0.00946983
         540        0.12   -0.025037  0.00945611
         541         0.2  -0.0246211  0.00944778
         542         0.2  -0.0242066  0.00943943
         543        0.12  -0.0239411  0.00942578
         544        0.08    -0.02375  0.00941039
         545        0.08  -0.0235596  0.00939505
         546        0.04  -0.0234432  0.00937856
         547        0.16  -0.0231079  0.00936741
         548         0.2  -0.0227007  0.00935916
         549        0.28  -0.0221494  0.00935834
         550        0.32  -0.0215273  0.00936198
         551        0.08   -0.021343   0.0093468
         552        0.16  -0.0210145  0.00933564
         553        0.04  -0.0209042  0.00931941
         554       -0.08  -0.0210108   0.0093032
         555        0.12  -0.0207568  0.00928991
         556        0.08  -0.0205755  0.00927496
         557        0.12  -0.0203232  0.00926175
         558        0.12  -0.0200717  0.00924856
         559         0.2   -0.019678  0.00924039
         560        0.28  -0.0191429  0.00923937
         561        0.16  -0.0188235  0.00922842
         562       -0.16  -0.0190747  0.00921542
         563       -0.16   -0.019325  0.00920245
         564       -0.12  -0.0195035  0.00918786
         565       -0.08  -0.0196106  0.00917223
         566       -0.12   -0.019788  0.00915774
         567        -0.2  -0.0201058   0.0091471
         568       -0.28  -0.0205634  0.00914243
         569        0.04  -0.0204569  0.00912698
         570        0.12  -0.0202105   0.0091143
         571       -0.04  -0.0202452   0.0090984
         572       -0.28  -0.0206993  0.00909382
         573        -0.2  -0.0210122  0.00908333
         574       -0.28  -0.0214634  0.00907871
         575       -0.44  -0.0221913  0.00909205
         576       -0.56   -0.023125  0.00912408
         577        -0.4  -0.0237782  0.00913162
         578       -0.64  -0.0248443  0.00917784
         579       -0.36  -0.0254231  0.00918023
         580       -0.32   -0.025931  0.00917844
         581       -0.04  -0.0259552  0.00916267
         582       -0.12  -0.0261168  0.00914835
         583       -0.16  -0.0263465  0.00913554
         584        0.04  -0.0262329  0.00912061
         585        -0.2  -0.0265299  0.00910985
         586       -0.04  -0.0265529  0.00909434
         587       -0.12  -0.0267121  0.00908024
         588       -0.12  -0.0268707  0.00906618
         589       -0.04   -0.026893  0.00905081
         590       -0.24  -0.0272542  0.00904268
         591       -0.36  -0.0278173  0.00904489
         592       -0.36  -0.0283784    0.009047
         593       -0.12  -0.0285329  0.00903306
         594        0.04  -0.0284175  0.00901859
         595        0.04  -0.0283025  0.00900417
         596        0.24  -0.0278523  0.00900031
         597        0.28  -0.0273367  0.00899999
         598        0.12  -0.0270903  0.00898831
         599         0.2  -0.0267112   0.0089813
         600        0.28     -0.0262  0.00898086
         601         0.4  -0.0254908  0.00899388
         602        0.24  -0.0250498  0.00898974
         603        0.04   -0.024942  0.00897548
         604        0.12   -0.024702  0.00896383
         605        0.04   -0.024595  0.00894965
         606           0  -0.0245545  0.00893497
         607           0   -0.024514  0.00892035
         608           0  -0.0244737  0.00890577
         609       -0.08  -0.0245649  0.00889161
         610       -0.08  -0.0246557   0.0088775
         611       -0.08  -0.0247463  0.00886343
         612        0.12  -0.0245098   0.0088521
         613       -0.04  -0.0245351   0.0088377
         614       -0.08  -0.0246254  0.00882376
         615        0.04  -0.0245203  0.00881004
         616       -0.16  -0.0247403  0.00879849
         617       -0.32  -0.0252188  0.00879723
         618       -0.12  -0.0253722  0.00878433
         619       -0.12   -0.025525  0.00877147
         620        0.04  -0.0254194  0.00875796
         621       -0.04  -0.0254428  0.00874389
         622        -0.2  -0.0257235  0.00873433
         623       -0.24  -0.0260674  0.00872708
         624       -0.16  -0.0262821  0.00871574
         625       -0.12   -0.026432  0.00870308
         626       -0.08  -0.0265176   0.0086896
         627       -0.08  -0.0266029  0.00867616
         628       -0.04  -0.0266242  0.00866237
         629        0.08  -0.0264547  0.00865025
         630        0.08  -0.0262857  0.00863817
         631        0.16  -0.0259905  0.00862953
         632        0.12  -0.0257595  0.00861897
         633        0.28  -0.0252765  0.00861887
         634           0  -0.0252366  0.00860537
         635       -0.08  -0.0253228  0.00859225
         636       -0.08  -0.0254088  0.00857917
         637        0.04  -0.0253061  0.00856632
         638       -0.08  -0.0253918  0.00855332
         639        -0.2  -0.0256651   0.0085443
         640       -0.16   -0.025875  0.00853353
         641           0  -0.0258346  0.00852031
         642        -0.2  -0.0261059  0.00851136
         643       -0.12  -0.0262519  0.00849937
         644       -0.12  -0.0263975  0.00848742
         645       -0.16  -0.0266047  0.00847679
         646           0  -0.0265635  0.00846377
         647        0.04  -0.0264606  0.00845131
         648       -0.04  -0.0264815  0.00843829
         649         0.2  -0.0261325   0.0084325
         650        0.48  -0.0253538  0.00845541
         651        0.72  -0.0242089  0.00851958
         652         0.8  -0.0229448  0.00859979
         653        0.56  -0.0220521  0.00863283
         654         0.6  -0.0211009  0.00867187
         655        0.48  -0.0203359  0.00869231
         656        0.52  -0.0195122    0.008718
         657        0.16   -0.019239  0.00870901
         658        0.08  -0.0190881  0.00869708
         659        0.04  -0.0189985  0.00868435
         660        0.16  -0.0187273  0.00867542
         661        0.36  -0.0181543   0.0086812
         662        0.28  -0.0177039  0.00867976
         663           0  -0.0176772  0.00866671
         664       -0.16  -0.0178916   0.0086563
         665           0  -0.0178647  0.00864333
         666           0  -0.0178378  0.00863039
         667       -0.04  -0.0178711  0.00861752
         668        0.04  -0.0177844  0.00860505
         669       -0.08  -0.0178774  0.00859269
         670        0.04   -0.017791   0.0085803
         671         0.2  -0.0174665  0.00857365
         672        0.28  -0.0170238  0.00857231
         673         0.2  -0.0167013  0.00856564
         674        0.24  -0.0163205  0.00856139
         675        0.16  -0.0160593  0.00855269
         676        0.24  -0.0156805  0.00854843
         677        0.36  -0.0151256  0.00855379
         678         0.2  -0.0148083  0.00854706
         679         0.2  -0.0144919  0.00854032
         680       -0.04  -0.0145294  0.00852785
         681       -0.04  -0.0145668  0.00851541
         682       -0.04  -0.0146041    0.008503
         683       -0.08  -0.0146999  0.00849109
         684       -0.08  -0.0147953  0.00847921
         685       -0.08  -0.0148905  0.00846737
         686       -0.16   -0.015102  0.00845767
         687       -0.04  -0.0151383  0.00844543
         688       -0.08  -0.0152326  0.00843369
         689       -0.12  -0.0153846  0.00842282
         690       -0.16  -0.0155942  0.00841322
         691       -0.16  -0.0158032  0.00840364
         692       -0.32  -0.0162428  0.00840298
         693       -0.24  -0.0165657  0.00839706
         694        -0.2    -0.01683  0.00838912
         695        0.24  -0.0164604  0.00838518
         696         0.2  -0.0161494   0.0083789
         697        0.32  -0.0156671  0.00838075
         698        0.36  -0.0151289    0.008386
         699        0.56  -0.0143062  0.00841427
         700        0.56  -0.0134857  0.00844216
         701        0.64  -0.0125535  0.00848143
         702         0.4  -0.0119658  0.00848968
         703        0.24  -0.0116074  0.00848517
         704        0.04  -0.0115341  0.00847343
         705           0  -0.0115177  0.00846143
         706       -0.12  -0.0116714  0.00845084
         707       -0.16  -0.0118812  0.00844149
         708       -0.04  -0.0119209  0.00842966
         709       -0.12  -0.0120733  0.00841915
