#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         371       10.24     1.08744   0.0845088
         372           4     1.09527   0.0846435
         373        0.64     1.09405   0.0844254
         374        0.16     1.09155   0.0842366
         375        0.64     1.09035   0.0840206
         376           1     1.09011   0.0837974
         377        0.36     1.08817   0.0835975
         378        1.96     1.09048   0.0834082
         379        1.44      1.0914   0.0831932
         380        0.04     1.08863   0.0830203
         381        0.04     1.08588    0.082848
         382        2.56     1.08974   0.0827209
         383        3.24     1.09535   0.0826953
         384        3.24     1.10094   0.0826683
         385        6.76     1.11564   0.0837501
         386        0.04     1.11285   0.0835795
         387        1.96     1.11504   0.0833922
         388        1.96     1.11722   0.0832057
         389        2.56     1.12093   0.0830744
         390        0.64     1.11969   0.0828706
         391        0.04     1.11693   0.0827046
         392        0.16     1.11449   0.0825297
         393           1      1.1142   0.0823202
         394        0.36     1.11228   0.0821335
         395        1.44     1.11311   0.0819298
         396        0.16     1.11071   0.0817582
         397        0.04     1.10801   0.0815967
         398           1     1.10774   0.0813922
         399        1.44     1.10857   0.0811925
         400        0.64      1.1074   0.0809979
         401        0.04     1.10474   0.0808397
         402        1.44     1.10557   0.0806429
         403        1.96     1.10769   0.0804706
         404        1.44     1.10851   0.0802756
         405        0.64     1.10736   0.0800858
         406           1     1.10709   0.0798889
         407        0.16     1.10477   0.0797265
         408           1     1.10451   0.0795315
         409        2.56     1.10807   0.0794167
         410        0.36     1.10624   0.0792439
         411        0.36     1.10443   0.0790719
         412        0.04     1.10184   0.0789222
         413           4     1.10886   0.0790425
         414        7.84     1.12512   0.0805064
         415        6.76      1.1387   0.0814493
         416           4     1.14558   0.0815434
         417        2.56     1.14897   0.0814184
         418        1.96     1.15091   0.0812467
         419        0.04     1.14826   0.0810961
         420           1      1.1479   0.0809038
         421        0.16     1.14556   0.0807456
         422           1     1.14521    0.080555
         423        1.96     1.14714   0.0803876
         424        3.24     1.15208   0.0803494
         425           4     1.15878   0.0804393
         426        3.24     1.16366   0.0803987
         427        0.04     1.16103   0.0802535
         428           0     1.15832   0.0801118
         429        0.64     1.15711   0.0799342
         430        0.36     1.15526   0.0797698
         431        1.44     1.15592   0.0795874
         432        1.96     1.15778   0.0794249
         433        0.16     1.15547   0.0792749
         434        0.04      1.1529   0.0791339
         435        1.44     1.15356   0.0789548
         436        1.44     1.15422   0.0787764
         437        0.16     1.15195    0.078629
         438        0.64     1.15078   0.0784582
         439        0.16     1.14852   0.0783119
         440        0.64     1.14736   0.0781424
         441        1.96     1.14921    0.077987
         442        1.96     1.15104   0.0778321
         443        1.44     1.15169   0.0776591
         444        0.16     1.14946   0.0775163
         445           0     1.14688   0.0773852
         446        0.04     1.14439   0.0772514
         447        0.16     1.14219     0.07711
         448        0.16        1.14   0.0769691
         449        1.96     1.14183   0.0768193
         450        0.64     1.14071   0.0766567
         451        1.44     1.14137   0.0764896
         452        0.16      1.1392   0.0763512
         453        0.16     1.13704   0.0762132
         454        0.04     1.13463   0.0760836
         455        0.64     1.13354   0.0759242
         456        0.16      1.1314   0.0757877
         457        0.04     1.12902   0.0756595
         458        2.56     1.13214   0.0755588
         459        2.56     1.13525   0.0754582
         460        2.56     1.13835   0.0753577
         461        1.44       1.139    0.075197
         462           1      1.1387   0.0750349
         463        0.36     1.13702   0.0748917
         464        0.04     1.13466   0.0747676
         465        0.04      1.1323   0.0746438
         466           4     1.13845   0.0747369
         467           1     1.13816   0.0745774
         468        0.36      1.1365   0.0744366
         469           0     1.13407   0.0743173
         470        1.44     1.13472   0.0741621
         471           9     1.15142   0.0758614
         472        3.24     1.15585   0.0758296
         473        7.84     1.16998   0.0769748
         474        1.44     1.17055   0.0768145
         475        0.16     1.16842   0.0766822
         476        0.64     1.16731   0.0765292
         477        0.16      1.1652   0.0763979
         478        0.04     1.16285   0.0762743
         479        0.16     1.16075   0.0761438
         480           0     1.15833   0.0760235
         481        1.44     1.15892   0.0758677
         482        0.04      1.1566   0.0757458
         483        0.64     1.15553   0.0755966
         484        0.04     1.15322   0.0754755
         485        1.96     1.15489   0.0753382
         486        2.56     1.15778   0.0752387
         487        0.36     1.15614    0.075102
         488        0.04     1.15385   0.0749829
         489        0.04     1.15157   0.0748642
         490        0.16     1.14955   0.0747387
         491        0.36     1.14794   0.0746038
         492        0.64     1.14691   0.0744593
         493           0     1.14458   0.0743446
         494        0.16     1.14259   0.0742208
         495        3.24     1.14683   0.0741917
         496        1.96     1.14847   0.0740603
         497        0.04     1.14624   0.0739448
         498        0.04     1.14402   0.0738297
         499        0.04      1.1418   0.0737149
         500           1     1.14152    0.073568
         501        0.16     1.13956   0.0734472
         502        0.16     1.13761   0.0733269
         503           0     1.13535   0.0732159
         504        0.64     1.13437   0.0730773
         505        3.24     1.13853   0.0730514
         506           1     1.13826   0.0729076
         507        0.64     1.13728   0.0727704
         508        2.56     1.14008    0.072681
         509           4      1.1457   0.0727551
         510           4     1.15129   0.0728274
         511        1.44     1.15186    0.072687
         512        2.56     1.15461   0.0725971
         513           4     1.16016   0.0726671
         514           1     1.15984   0.0725264
         515           0     1.15759   0.0724206
         516        3.24     1.16163   0.0723926
         517           0     1.15938   0.0722874
         518           1     1.15907   0.0721485
         519        4.84     1.16617   0.0723572
         520        6.76     1.17692   0.0730134
         521        7.84     1.18971   0.0739848
         522        6.76     1.20038   0.0746087
         523           4     1.20574   0.0746578
         524        3.24     1.20962   0.0746162
         525        2.56     1.21219   0.0745184
         526        4.84     1.21909   0.0746952
         527        5.76      1.2277   0.0750488
         528        1.96     1.22909   0.0749195
         529        0.36     1.22745   0.0747959
         530        0.16     1.22543   0.0746819
         531        0.36      1.2238    0.074559
         532        2.56     1.22632   0.0744611
         533        1.44     1.22672   0.0743225
         534        0.04     1.22449   0.0742166
         535           1     1.22407    0.074079
         536        0.36     1.22246   0.0739583
         537        3.24     1.22622    0.073916
         538        1.44     1.22662   0.0737797
         539        0.04     1.22442   0.0736756
         540        0.36     1.22281   0.0735566
         541           1      1.2224   0.0734218
         542           1     1.22199   0.0732874
         543        0.36     1.22041   0.0731697
         544        0.16     1.21846   0.0730611
         545        0.16     1.21651   0.0729529
         546        0.04     1.21436   0.0728511
         547        0.64     1.21331   0.0727255
         548           1     1.21292   0.0725938
         549        1.96     1.21428   0.0724743
         550        2.56     1.21673   0.0723838
         551        0.16     1.21481   0.0722779
         552        0.64     1.21377   0.0721544
         553        0.04     1.21165   0.0720552
         554        0.16     1.20975   0.0719501
         555        0.36     1.20822   0.0718368
         556        0.16     1.20633   0.0717323
         557        0.36     1.20481   0.0716196
         558        0.36      1.2033   0.0715072
         559           1     1.20293   0.0713802
         560        1.96     1.20429   0.0712656
         561        0.64     1.20328   0.0711456
         562        0.64     1.20228   0.0710261
         563        0.64     1.20128    0.070907
         564        0.36     1.19979   0.0707969
         565        0.16     1.19795   0.0706956
         566        0.36     1.19647   0.0705862
         567           1     1.19612   0.0704625
         568        1.96     1.19746   0.0703513
         569        0.04     1.19543   0.0702571
         570        0.36     1.19396   0.0701491
         571        0.04     1.19194   0.0700553
         572        1.96     1.19329   0.0699457
         573           1     1.19295   0.0698245
         574        1.96     1.19429   0.0697156
         575        4.84     1.20063   0.0698821
         576        7.84     1.21215    0.070705
         577           4     1.21698   0.0707474
         578       10.24      1.2326   0.0723268
         579        3.24     1.23606   0.0722849
         580        2.56     1.23834   0.0721963
         581        0.04     1.23628   0.0721015
         582        0.36     1.23478   0.0719933
         583        0.64     1.23376   0.0718771
         584        0.04     1.23171    0.071783
         585           1     1.23132   0.0716614
         586        0.04     1.22928    0.071568
         587        0.36      1.2278   0.0714614
         588        0.36     1.22633   0.0713551
         589        0.04     1.22431   0.0712623
         590        1.44     1.22468   0.0711425
         591        3.24     1.22809   0.0711038
         592        3.24     1.23149   0.0710649
         593        0.36     1.23002   0.0709602
         594        0.04     1.22801    0.070869
         595        0.04     1.22602    0.070778
         596        1.44     1.22638   0.0706602
         597        1.96      1.2276   0.0705525
         598        0.36     1.22615   0.0704495
         599           1     1.22578   0.0703329
         600        1.96       1.227   0.0702263
         601           4     1.23161   0.0702608
         602        1.44     1.23196    0.070145
         603        0.04     1.22998   0.0700565
         604        0.36     1.22854   0.0699553
         605        0.04     1.22658   0.0698673
         606           0     1.22455   0.0697813
         607           0     1.22254   0.0696955
         608           0     1.22053   0.0696099
         609        0.16     1.21878   0.0695173
         610        0.16     1.21705    0.069425
         611        0.16     1.21532    0.069333
         612        0.36     1.21392   0.0692338
         613        0.04     1.21201   0.0691473
         614        0.16     1.21029   0.0690559
         615        0.04     1.20839   0.0689698
         616        0.64     1.20747    0.068864
         617        2.56     1.20966   0.0687873
         618        0.36     1.20828   0.0686897
         619        0.36     1.20691   0.0685924
         620        0.04     1.20503   0.0685076
         621        0.04     1.20316    0.068423
         622           1     1.20283   0.0683138
         623        1.44     1.20321   0.0682052
         624        0.64     1.20231   0.0681018
         625        0.36     1.20096   0.0680062
         626        0.16      1.1993   0.0679179
         627        0.16     1.19764   0.0678298
         628        0.04      1.1958   0.0677468
         629        0.16     1.19415   0.0676591
         630        0.16     1.19251   0.0675717
         631        0.64     1.19163   0.0674702
         632        0.36     1.19032   0.0673763
         633        1.96     1.19153   0.0672809
         634           0     1.18965    0.067201
         635        0.16     1.18803   0.0671147
         636        0.16     1.18642   0.0670286
         637        0.04     1.18462   0.0669476
         638        0.16     1.18301   0.0668619
         639           1     1.18272   0.0667579
         640        0.64     1.18187    0.066659
         641           0     1.18003   0.0665805
         642           1     1.17975   0.0664773
         643        0.36     1.17848   0.0663862
         644        0.36      1.1772   0.0662953
         645        0.64     1.17637   0.0661977
         646           0     1.17455   0.0661203
         647        0.04      1.1728   0.0660413
         648        0.04     1.17105   0.0659625
         649           1     1.17079   0.0658614
         650        5.76     1.17785   0.0661375
         651       12.96     1.19594   0.0684674
         652          16     1.21865    0.072029
         653        7.84     1.22879   0.0726289
         654           9     1.24067   0.0734835
         655        5.76     1.24757   0.0736945
         656        6.76     1.25598   0.0740597
         657        0.64     1.25504   0.0739529
         658        0.16     1.25337   0.0738592
         659        0.04     1.25153   0.0737701
         660        0.64     1.25061   0.0736641
         661        3.24     1.25362   0.0736141
         662        1.96     1.25468   0.0735107
         663           0     1.25279   0.0734242
         664        0.64     1.25187   0.0733194
         665           0     1.24998   0.0732333
         666           0     1.24811   0.0731474
         667        0.04      1.2463   0.0730601
         668        0.04     1.24449   0.0729731
         669        0.16     1.24287    0.072882
         670        0.04     1.24107   0.0727953
         671           1     1.24072   0.0726877
         672        1.96     1.24179   0.0725874
         673           1     1.24143   0.0724805
         674        1.44     1.24172   0.0723735
         675        0.64     1.24083   0.0722718
         676        1.44     1.24112   0.0721655
         677        3.24     1.24408   0.0721193
         678           1     1.24372   0.0720138
         679           1     1.24336   0.0719086
         680        0.04     1.24159   0.0718247
         681        0.04     1.23982   0.0717409
         682        0.04     1.23806   0.0716572
         683        0.16     1.23649   0.0715697
         684        0.16     1.23491   0.0714824
         685        0.16     1.23334   0.0713952
         686        0.64     1.23248   0.0712964
         687        0.04     1.23074   0.0712137
         688        0.16     1.22919   0.0711272
         689        0.36     1.22792   0.0710352
         690        0.64     1.22707   0.0709374
         691        0.64     1.22622   0.0708398
         692        2.56     1.22815   0.0707636
         693        1.44     1.22846   0.0706622
         694           1     1.22813   0.0705611
         695        1.44     1.22843   0.0704603
         696           1      1.2281   0.0703598
         697        2.56     1.23001   0.0702848
         698        3.24     1.23289   0.0702431
         699        7.84     1.24235   0.0707757
         700        7.84     1.25177   0.0712994
         701       10.24     1.26459   0.0723414
         702           4     1.26849   0.0723432
         703        1.44     1.26873   0.0722407
         704        0.04     1.26699   0.0721592
         705           0     1.26519   0.0720792
         706        0.36     1.26391   0.0719885
         707        0.64     1.26303   0.0718921
         708        0.04      1.2613   0.0718113
         709        0.36     1.26003   0.0717213
         710        0.36     1.25876   0.0716315
         711        0.16     1.25722   0.0715474
         712        1.44     1.25747   0.0714474
         713        0.36     1.25621   0.0713582
         714        0.36     1.25496   0.0712693
         715        0.04     1.25326   0.0711899
         716        1.44     1.25352    0.071091
         717        2.56     1.25534   0.0710152
         718        4.84     1.26033   0.0710915
         719        1.96     1.26131   0.0709993
         720           4     1.26511   0.0710025
         721        1.96     1.26607   0.0709106
         722           1     1.26571   0.0708133
         723        1.96     1.26667   0.0707219
         724        3.24     1.26939   0.0706767
         725        1.44     1.26963   0.0705796
         726        0.36     1.26837   0.0704935
         727        0.16     1.26685    0.070413
         728        0.64     1.26599   0.0703216
         729        1.96     1.26694   0.0702316
         730        4.84     1.27184   0.0703057
         731        0.36     1.27059   0.0702206
         732        1.96     1.27153    0.070131
         733           1     1.27116   0.0700363
         734           1     1.27079   0.0699418
         735        3.24     1.27347    0.069898
         736        0.36     1.27223    0.069814
         737        1.44     1.27246   0.0697197
         738        2.56      1.2742    0.069647
         739        0.36     1.27296   0.0695638
         740        0.04      1.2713   0.0694897
         741        0.16      1.2698   0.0694121
         742        1.96     1.27073   0.0693248
         743        3.24     1.27338   0.0692822
         744        0.16     1.27188   0.0692052
         745        0.16     1.27039   0.0691284
         746           1     1.27003   0.0690367
         747        1.44     1.27025   0.0689446
         748        0.36     1.26904   0.0688632
         749        0.04      1.2674   0.0687908
         750        0.04     1.26576   0.0687185
         751        0.04     1.26413   0.0686464
         752        1.96     1.26505   0.0685614
         753        1.44     1.26529   0.0684707
         754           1     1.26493   0.0683808
         755           1     1.26458   0.0682911
         756           4      1.2682   0.0682966
         757        2.56     1.26991   0.0682277
         758        1.96     1.27082   0.0681438
         759        0.36     1.26962   0.0680645
         760           1     1.26926   0.0679759
         761        0.36     1.26807   0.0678971
         762        0.36     1.26688   0.0678184
         763        0.04     1.26527   0.0677486
         764        0.64     1.26445   0.0676649
         765        1.44     1.26468   0.0675768
         766        0.16     1.26324    0.067504
         767        0.04     1.26164   0.0674348
         768        0.16     1.26021   0.0673623
         769        0.36     1.25904   0.0672848
         770        0.16     1.25761   0.0672126
         771        0.16     1.25619   0.0671405
         772        0.36     1.25503   0.0670635
         773           4     1.25858   0.0670707
         774           4     1.26212   0.0670775
         775        1.96     1.26302    0.066997
         776        1.44     1.26325   0.0669111
         777        2.56     1.26492   0.0668458
         778        0.04     1.26334   0.0667784
         779        0.16     1.26193   0.0667077
         780        1.44     1.26215   0.0666226
         781           1     1.26182   0.0665381
         782        0.16     1.26041   0.0664679
         783        0.16       1.259   0.0663979
         784        2.56     1.26066   0.0663339
         785        3.24     1.26318   0.0662973
         786        1.96     1.26407   0.0662189
         787        0.04     1.26252    0.066153
         788        0.04     1.26096   0.0660873
         789        0.64     1.26018   0.0660082
         790        0.04     1.25863   0.0659427
         791        1.44     1.25886   0.0658598
         792           1     1.25854   0.0657774
         793        1.44     1.25876   0.0656949
         794        0.04     1.25723   0.0656301
         795        0.16     1.25585    0.065562
         796        1.44     1.25608   0.0654801
         797           4     1.25952   0.0654883
         798           4     1.26296   0.0654963
         799        4.84     1.26743   0.0655671
         800        1.96      1.2683   0.0654909
         801        0.04     1.26677   0.0654271
         802        0.16     1.26539     0.06536
         803        0.16     1.26401   0.0652931
         804        0.16     1.26264   0.0652264
         805        0.04     1.26112    0.065163
         806        0.36        1.26   0.0650918
