#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         164      -0.288   -0.457756  0.00980126
         165      -0.448   -0.457697  0.00974204
         166      -0.524   -0.458096  0.00969154
         167     -0.3624   -0.457523  0.00965043
         168     -0.3592   -0.456938  0.00961072
         169     -0.4352   -0.456809  0.00955471
         170     -0.5936   -0.457614  0.00953233
         171     -0.3568   -0.457025   0.0094948
         172       -0.52   -0.457391  0.00944665
         173     -0.6784   -0.458668  0.00947803
         174     -0.4384   -0.458552  0.00942428
         175      -0.836   -0.460709  0.00961407
         176     -0.4376   -0.460577  0.00956034
         177     -0.4408   -0.460466  0.00950698
         178      -0.516   -0.460778  0.00945869
         179     -0.5264   -0.461144  0.00941295
         180      -0.524   -0.461493  0.00936713
         181     -0.4432   -0.461392  0.00931592
         182     -0.4392    -0.46127  0.00926553
         183     -0.5208   -0.461596  0.00922061
         184     -0.4384    -0.46147  0.00917136
         185       -0.36   -0.460921  0.00913817
         186      -0.196   -0.459497  0.00919937
         187     -0.2736   -0.458503  0.00920373
         188     -0.6736   -0.459647  0.00922561
         189     -0.6696   -0.460758  0.00924344
         190     -0.5088   -0.461011  0.00919825
         191     -0.6712   -0.462111  0.00921568
         192     -0.5088   -0.462354  0.00917089
         193     -0.3528   -0.461787  0.00914093
         194     -0.5168    -0.46207  0.00909821
         195      -0.596   -0.462757  0.00907743
         196     -0.5976   -0.463445  0.00905715
         197     -0.4312   -0.463281  0.00901266
         198      -0.432   -0.463123  0.00896852
         199     -0.5128   -0.463373  0.00892693
         200     -0.3512   -0.462812   0.0088999
         201     -0.6744   -0.463865  0.00891766
         202       -0.36    -0.46335  0.00888832
         203     -0.2792   -0.462443  0.00889071
         204        -0.2   -0.461157  0.00893972
         205     -0.3616   -0.460671  0.00890929
         206     -0.3616    -0.46019  0.00887901
         207     -0.2768   -0.459304  0.00888021
         208      -0.356   -0.458808  0.00885139
         209     -0.3592   -0.458331  0.00882186
         210     -0.5224   -0.458636  0.00878513
         211     -0.3592   -0.458165  0.00875612
         212      -0.444   -0.458098  0.00871508
         213      -0.528   -0.458426  0.00868034
         214     -0.5296   -0.458759  0.00864614
         215     -0.4464   -0.458701  0.00860612
         216     -0.5216   -0.458993   0.0085712
         217      -0.284   -0.458186  0.00856956
         218     -0.3656   -0.457761  0.00854076
         219     -0.3648   -0.457337  0.00851231
         220     -0.5168   -0.457607   0.0084779
         221       -0.52    -0.45789  0.00844424
         222     -0.4376   -0.457798   0.0084067
         223       -0.28   -0.457001  0.00840672
         224     -0.4456    -0.45695  0.00836935
         225     -0.3648    -0.45654  0.00834217
         226      -0.524   -0.456839  0.00831059
         227       -0.44   -0.456765  0.00827431
         228     -0.2824      -0.456  0.00827329
         229     -0.2776   -0.455221  0.00827376
         230      -0.524    -0.45552  0.00824319
         231     -0.5272    -0.45583  0.00821334
         232     -0.6888   -0.456834   0.0082391
         233     -0.6064   -0.457476   0.0082287
         234     -0.3696   -0.457101   0.0082021
         235      -0.364   -0.456705  0.00817676
         236     -0.2824   -0.455966   0.0081754
         237     -0.3576   -0.455551  0.00815144
         238     -0.5952   -0.456138  0.00813828
         239      -0.516   -0.456388  0.00810808
         240     -0.4352     -0.4563  0.00807478
         241      -0.356   -0.455884  0.00805199
         242     -0.5128   -0.456119  0.00802215
         243     -0.4328   -0.456023  0.00798971
         244      -0.284   -0.455318  0.00798801
         245     -0.6856   -0.456258  0.00801052
         246     -0.6064   -0.456868  0.00800117
         247     -0.3616   -0.456483  0.00797807
         248     -0.5992   -0.457058  0.00796663
         249     -0.4408   -0.456993   0.0079349
         250     -0.4384   -0.456918  0.00790351
         251     -0.4376   -0.456841   0.0078724
         252     -0.6056   -0.457432  0.00786326
         253     -0.4432   -0.457375  0.00783238
         254     -0.5304   -0.457663  0.00780682
         255     -0.6128   -0.458271  0.00779987
         256     -0.2856   -0.457597  0.00779851
         257     -0.4488   -0.457563  0.00776824
         258     -0.4472   -0.457522  0.00773824
         259      -0.444    -0.45747  0.00770854
         260     -0.3616   -0.457102   0.0076877
         261      -0.528   -0.457373  0.00766304
         262     -0.4504   -0.457347  0.00763384
         263     -0.4472   -0.457308  0.00760491
         264     -0.3696   -0.456976  0.00758336
         265      -0.516   -0.457198  0.00755801
         266     -0.5136   -0.457411  0.00753257
         267      -0.516    -0.45763  0.00750756
         268       -0.36   -0.457266  0.00748838
         269     -0.5208   -0.457502  0.00746426
         270     -0.4392   -0.457434  0.00743693
         271     -0.6032   -0.457972  0.00742891
         272     -0.6032   -0.458506  0.00742076
         273     -0.4448   -0.458456  0.00739375
         274     -0.5288   -0.458712  0.00737122
         275     -0.7744    -0.45986  0.00743327
         276      -0.368   -0.459528  0.00741378
         277      -0.608   -0.460064  0.00740637
         278     -0.3656   -0.459724  0.00738752
         279     -0.4472   -0.459679  0.00736117
         280     -0.3648    -0.45934  0.00734268
         281     -0.2816   -0.458707  0.00734374
         282     -0.4424    -0.45865  0.00731793
         283     -0.3608   -0.458304  0.00730023
         284     -0.3624   -0.457966  0.00728233
         285     -0.6024   -0.458473  0.00727439
         286     -0.4384   -0.458403   0.0072493
         287     -0.3592   -0.458057  0.00723227
         288     -0.1968    -0.45715  0.00726383
         289      -0.284   -0.456551  0.00726336
         290     -0.3608   -0.456221  0.00724582
         291     -0.4384   -0.456159  0.00722118
         292     -0.7568   -0.457189  0.00726948
         293     -0.5984   -0.457671  0.00726062
         294      -0.596   -0.458141  0.00725116
         295     -0.4328   -0.458056  0.00722709
         296     -0.4352   -0.457978  0.00720308
         297      -0.276   -0.457366  0.00720484
         298     -0.5168   -0.457565  0.00718343
         299       -0.36   -0.457239  0.00716681
         300     -0.3688   -0.456944  0.00714898
         301     -0.2056   -0.456109  0.00717383
         302     -0.2824   -0.455534   0.0071731
         303     -0.2768   -0.454944  0.00717364
         304     -0.4392   -0.454892  0.00715023
         305     -0.4416   -0.454849  0.00712692
         306      -0.444   -0.454813  0.00710371
         307     -0.5216   -0.455031  0.00708391
         308     -0.6768   -0.455751   0.0070974
         309     -0.3632   -0.455451  0.00708075
         310     -0.5232    -0.45567  0.00706128
         311      -0.364   -0.455375  0.00704473
         312     -0.4408   -0.455328   0.0070223
         313     -0.5232   -0.455545  0.00700321
         314     -0.5208   -0.455753  0.00698399
         315       -0.28   -0.455195  0.00698407
         316     -0.5192   -0.455397  0.00696491
         317     -0.3632   -0.455107  0.00694901
         318     -0.3608    -0.45481  0.00693348
         319     -0.5256   -0.455032   0.0069153
         320     -0.5232   -0.455245  0.00689697
         321     -0.4416   -0.455202  0.00687561
         322     -0.4384    -0.45515  0.00685446
         323     -0.4408   -0.455106  0.00683338
         324     -0.4424   -0.455067   0.0068124
         325     -0.3624   -0.454782   0.0067974
         326     -0.6008   -0.455229  0.00679129
         327       -0.52   -0.455428  0.00677341
         328      -0.436   -0.455368  0.00675302
         329     -0.5232   -0.455574  0.00673564
         330     -0.4384   -0.455522  0.00671543
         331     -0.4408   -0.455478  0.00669529
         332     -0.3656   -0.455207   0.0066806
         333     -0.5264   -0.455421  0.00666395
         334     -0.5232   -0.455624  0.00664709
         335      -0.604   -0.456067  0.00664199
         336     -0.3608   -0.455783  0.00662827
         337     -0.2816   -0.455266  0.00662872
         338     -0.4336   -0.455202  0.00660942
         339     -0.5192   -0.455391  0.00659262
         340     -0.4408   -0.455348  0.00657337
         341       -0.44   -0.455303  0.00655425
         342     -0.3544   -0.455008  0.00654172
         343     -0.3536   -0.454713  0.00652933
         344      -0.512   -0.454879  0.00651247
         345     -0.5928   -0.455279  0.00650585
         346     -0.5112    -0.45544  0.00648905
         347      -0.276   -0.454923  0.00649093
         348     -0.2808   -0.454423  0.00649153
         349     -0.3552   -0.454139  0.00647915
         350     -0.4448   -0.454112   0.0064607
         351     -0.4496   -0.454099   0.0064423
         352     -0.4472    -0.45408  0.00642403
         353     -0.3632   -0.453822  0.00641099
         354     -0.5216   -0.454014  0.00639574
         355       -0.44   -0.453974  0.00637784
         356     -0.4472   -0.453955  0.00635996
         357     -0.6088   -0.454389  0.00635691
         358     -0.2824   -0.453908  0.00635728
         359     -0.5976   -0.454309  0.00635216
         360       -0.52   -0.454491  0.00633714
         361     -0.4384   -0.454447  0.00631974
         362     -0.5984   -0.454844  0.00631478
         363     -0.6008   -0.455246  0.00631017
         364     -0.6864   -0.455881  0.00632471
         365     -0.4456   -0.455853  0.00630745
         366     -0.3648   -0.455604  0.00629512
         367     -0.5224   -0.455786   0.0062806
         368     -0.4472   -0.455763  0.00626357
         369       -0.36   -0.455504  0.00625197
         370     -0.4392   -0.455459  0.00623523
         371     -0.4448   -0.455431  0.00621849
         372     -0.4424   -0.455396  0.00620187
         373     -0.5256   -0.455584   0.0061881
         374     -0.6816   -0.456188  0.00620099
         375     -0.2768    -0.45571  0.00620288
         376     -0.3592   -0.455453  0.00619169
         377     -0.5128   -0.455605  0.00617714
         378     -0.5176   -0.455769  0.00616297
         379     -0.6024   -0.456156  0.00615884
         380       -0.36   -0.455903  0.00614783
         381      -0.672    -0.45647   0.0061578
         382       -0.36   -0.456218  0.00614686
         383     -0.6088   -0.456616  0.00614371
         384      -0.444   -0.456583  0.00612779
         385     -0.3576   -0.456326  0.00611727
         386     -0.5168   -0.456483  0.00610343
         387     -0.4344   -0.456426  0.00608792
         388     -0.5176   -0.456584  0.00607427
         389      -0.444   -0.456551  0.00605874
         390      -0.524   -0.456724  0.00604568
         391      -0.524   -0.456896  0.00603266
         392     -0.4392   -0.456851  0.00601744
         393     -0.5216   -0.457016  0.00600439
         394     -0.5192   -0.457174  0.00599122
         395     -0.5208   -0.457335  0.00597822
         396     -0.6048   -0.457707  0.00597471
         397      -0.688   -0.458287  0.00598775
         398     -0.5264   -0.458458  0.00597515
         399     -0.4376   -0.458406  0.00596041
         400     -0.5936   -0.458744  0.00595508
         401     -0.3528    -0.45848  0.00594609
         402     -0.5944   -0.458818   0.0059409
         403     -0.6768   -0.459359  0.00595073
         404     -0.4376   -0.459305  0.00593625
         405     -0.5968   -0.459644  0.00593129
         406     -0.5144   -0.459779  0.00591821
         407     -0.4416   -0.459735  0.00590384
         408     -0.5248   -0.459894  0.00589152
         409     -0.6032   -0.460244  0.00588753
         410     -0.5232   -0.460398  0.00587517
         411       -0.36   -0.460154  0.00586595
         412        -0.6   -0.460493  0.00586153
         413     -0.5224   -0.460643  0.00584925
         414     -0.3576   -0.460394  0.00584042
         415     -0.4424   -0.460351   0.0058265
         416     -0.3664   -0.460125  0.00581687
         417     -0.5216   -0.460272  0.00580479
         418     -0.5296   -0.460438  0.00579327
         419     -0.8568   -0.461384  0.00585617
         420     -0.8568   -0.462326  0.00591742
         421     -0.5328   -0.462493  0.00590573
         422     -0.5312   -0.462656  0.00589398
         423     -0.5304   -0.462816  0.00588222
         424     -0.5304   -0.462975  0.00587051
         425      -0.368   -0.462752  0.00586095
         426      -0.284   -0.462332  0.00586219
         427     -0.4448   -0.462291  0.00584861
         428     -0.6048   -0.462624  0.00584441
         429     -0.4496   -0.462594  0.00583087
         430     -0.2848    -0.46218  0.00583195
         431     -0.3616   -0.461947  0.00582308
         432     -0.4424   -0.461902  0.00580978
         433     -0.4416   -0.461855  0.00579655
         434     -0.4424    -0.46181  0.00578337
         435     -0.5248   -0.461955  0.00577189
         436     -0.3696   -0.461743  0.00576253
         437     -0.6072   -0.462076  0.00575895
         438     -0.6832   -0.462581  0.00576789
         439     -0.5184   -0.462708  0.00575615
         440     -0.5168   -0.462831  0.00574438
         441     -0.3536   -0.462583  0.00573669
         442      -0.352   -0.462333  0.00572917
         443     -0.1936   -0.461726  0.00574826
         444     -0.6704   -0.462196   0.0057545
         445     -0.3576   -0.461961  0.00574636
         446     -0.5216   -0.462095  0.00573503
         447       -0.36   -0.461867  0.00572675
         448     -0.4456    -0.46183  0.00571408
         449     -0.2824   -0.461431  0.00571531
         450     -0.4424   -0.461388  0.00570277
         451     -0.2768   -0.460979  0.00570479
         452     -0.2704   -0.460558  0.00570773
         453     -0.1944    -0.45997  0.00572529
         454     -0.4368   -0.459919  0.00571291
         455     -0.3536   -0.459685  0.00570513
         456     -0.3576   -0.459461  0.00569701
         457     -0.5256   -0.459606  0.00568638
         458     -0.4456   -0.459576  0.00567405
         459     -0.4472   -0.459549  0.00566175
         460     -0.4408   -0.459508  0.00564959
         461       -0.52   -0.459639  0.00563886
         462     -0.6792   -0.460114  0.00564664
         463     -0.4352    -0.46006   0.0056347
         464      -0.276   -0.459664  0.00563651
         465     -0.2864   -0.459291  0.00563669
         466      -0.448   -0.459267  0.00562464
         467      -0.532   -0.459423  0.00561475
         468     -0.6128    -0.45975  0.00561231
         469     -0.6872   -0.460235  0.00562126
         470     -0.6032    -0.46054  0.00561753
         471     -0.6032   -0.460842  0.00561376
         472     -0.3624   -0.460634  0.00560574
         473     -0.7528   -0.461252  0.00562781
         474     -0.5936   -0.461531  0.00562286
         475      -0.276    -0.46114  0.00562458
         476     -0.4376   -0.461091  0.00561298
         477     -0.5184   -0.461211   0.0056025
         478      -0.516   -0.461326  0.00559195
         479     -0.5192   -0.461446  0.00558158
         480     -0.4416   -0.461405   0.0055701
         481     -0.6024   -0.461698  0.00556623
         482     -0.6064   -0.461998  0.00556277
         483     -0.6056   -0.462296  0.00555919
         484     -0.4472   -0.462264   0.0055478
         485     -0.3584    -0.46205  0.00554049
         486     -0.2752   -0.461666  0.00554241
         487     -0.4384   -0.461618  0.00553124
         488     -0.4344   -0.461562  0.00552018
         489     -0.5088   -0.461659  0.00550974
         490     -0.6712   -0.462087  0.00551507
         491     -0.4352   -0.462032  0.00550411
         492     -0.5896   -0.462291  0.00549902
         493     -0.3544   -0.462072  0.00549222
         494      -0.356   -0.461857   0.0054853
         495     -0.3576   -0.461647  0.00547826
         496      -0.516   -0.461756  0.00546831
         497     -0.6008   -0.462036  0.00546446
         498     -0.2024   -0.461515   0.0054783
         499     -0.4392    -0.46147  0.00546751
         500     -0.5176   -0.461582  0.00545772
         501     -0.1992   -0.461059   0.0054719
         502     -0.6832   -0.461501  0.00547886
         503      -0.524   -0.461625  0.00546938
         504      -0.444    -0.46159  0.00545864
         505     -0.2824   -0.461236  0.00545935
         506     -0.5184   -0.461349  0.00544973
         507     -0.3576   -0.461144  0.00544282
         508      -0.676   -0.461567  0.00544852
         509     -0.5184   -0.461679  0.00543896
         510     -0.5248   -0.461802   0.0054297
         511     -0.5248   -0.461926  0.00542047
         512     -0.3656   -0.461738  0.00541315
         513     -0.7712   -0.462341  0.00543611
         514     -0.6888   -0.462781  0.00544336
         515     -0.2048    -0.46228  0.00545579
         516     -0.2808   -0.461929  0.00545654
         517      -0.516   -0.462033  0.00544699
         518     -0.3536   -0.461824  0.00544049
         519     -0.4408   -0.461783  0.00543016
         520     -0.3592   -0.461586   0.0054233
         521     -0.5224   -0.461703  0.00541415
         522       -0.28   -0.461355  0.00541495
         523     -0.5176   -0.461462  0.00540567
         524     -0.5936   -0.461715  0.00540123
         525     -0.3576   -0.461516  0.00539458
         526     -0.6856   -0.461942  0.00540112
         527     -0.6864   -0.462368  0.00540764
         528     -0.5272   -0.462491  0.00539879
         529     -0.4456   -0.462459  0.00538868
         530     -0.6096   -0.462737  0.00538566
         531     -0.4408   -0.462695  0.00537567
         532     -0.4408   -0.462654  0.00536573
         533     -0.3616   -0.462465  0.00535901
         534     -0.3616   -0.462276   0.0053523
         535     -0.4384   -0.462231  0.00534248
         536      -0.356   -0.462033  0.00533619
         537     -0.4312   -0.461975  0.00532656
         538     -0.5144   -0.462073  0.00531755
         539     -0.3568   -0.461878  0.00531127
         540     -0.2784   -0.461538  0.00531229
         541       -0.44   -0.461498  0.00530262
         542     -0.6016   -0.461756  0.00529914
         543     -0.3552    -0.46156  0.00529301
         544     -0.5192   -0.461666  0.00528434
         545     -0.5224   -0.461778  0.00527582
         546     -0.1968   -0.461292  0.00528843
         547     -0.2808   -0.460962  0.00528905
         548       -0.28   -0.460632  0.00528969
         549      -0.444   -0.460602  0.00528015
         550     -0.3696   -0.460436  0.00527314
         551      -0.528   -0.460559  0.00526499
         552     -0.6088   -0.460828   0.0052623
         553     -0.2864   -0.460512  0.00526223
         554     -0.5232   -0.460625  0.00525395
         555     -0.2824   -0.460304  0.00525428
         556     -0.5184   -0.460409  0.00524587
         557     -0.3552    -0.46022  0.00523985
         558     -0.6776   -0.460609  0.00524492
         559     -0.4416   -0.460575  0.00523565
         560     -0.2816   -0.460256  0.00523605
         561     -0.4424   -0.460224  0.00522681
         562     -0.6072   -0.460485  0.00522405
         563     -0.4464    -0.46046  0.00521483
         564     -0.3656   -0.460292   0.0052083
         565     -0.5232   -0.460404  0.00520027
         566     -0.4416    -0.46037  0.00519119
         567     -0.4392   -0.460333  0.00518217
         568     -0.5232   -0.460444  0.00517422
         569     -0.4384   -0.460405  0.00516528
         570     -0.3664    -0.46024  0.00515885
         571      -0.364   -0.460071  0.00515256
         572     -0.4472   -0.460049   0.0051436
         573     -0.5272   -0.460166  0.00513596
         574     -0.6904   -0.460567  0.00514265
         575     -0.5248   -0.460679  0.00513492
         576     -0.4424   -0.460647  0.00512611
         577     -0.3616   -0.460476   0.0051201
         578     -0.4456    -0.46045   0.0051113
         579     -0.3664   -0.460287  0.00510505
         580     -0.6032   -0.460534   0.0051022
         581     -0.4376   -0.460494  0.00509357
         582     -0.4368   -0.460454  0.00508498
         583     -0.5216   -0.460558  0.00507734
         584     -0.4448   -0.460532  0.00506871
         585      -0.448    -0.46051   0.0050601
         586     -0.2864   -0.460213  0.00506018
         587     -0.4488   -0.460194  0.00505159
         588      -0.444   -0.460166  0.00504308
         589     -0.4432   -0.460137   0.0050346
         590     -0.5256   -0.460248  0.00502729
         591     -0.6032    -0.46049   0.0050246
         592        -0.6   -0.460726  0.00502163
         593     -0.4416   -0.460693  0.00501327
         594      -0.444   -0.460665  0.00500491
         595       -0.52   -0.460765  0.00499749
         596     -0.5224   -0.460868  0.00499017
         597     -0.4448   -0.460842  0.00498189
         598     -0.3624   -0.460677  0.00497627
         599     -0.4424   -0.460646  0.00496806
         600     -0.2032   -0.460217  0.00497827
         601     -0.3624   -0.460055  0.00497265
         602     -0.3584   -0.459886  0.00496726
         603     -0.5264   -0.459996  0.00496024
         604     -0.5216   -0.460098  0.00495308
         605     -0.5976   -0.460325   0.0049501
         606     -0.5984   -0.460553  0.00494718
         607     -0.4424   -0.460523  0.00493912
         608     -0.3568   -0.460353  0.00493394
         609     -0.5184   -0.460448  0.00492676
         610        -0.6   -0.460677  0.00492399
         611     -0.5192   -0.460773  0.00491686
         612     -0.5184   -0.460867  0.00490973
         613     -0.3608   -0.460703  0.00490443
         614     -0.4432   -0.460675  0.00489653
         615     -0.5184   -0.460769  0.00488947
         616       -0.68   -0.461125  0.00489446
         617     -0.6008   -0.461351  0.00489176
         618      -0.364   -0.461194  0.00488638
         619     -0.4424   -0.461163  0.00487858
         620      -0.444   -0.461135  0.00487079
         621      -0.604   -0.461366  0.00486838
         622     -0.4424   -0.461335  0.00486065
         623     -0.3584    -0.46117  0.00485566
         624     -0.5152   -0.461256  0.00484865
         625     -0.5952   -0.461471  0.00484562
         626     -0.6032   -0.461697  0.00484317
         627     -0.6048   -0.461925  0.00484082
         628     -0.2824   -0.461639  0.00484154
         629     -0.4384   -0.461603  0.00483399
         630     -0.5184   -0.461693  0.00482715
         631     -0.5184   -0.461783  0.00482034
         632     -0.3584   -0.461619  0.00481549
         633     -0.2832   -0.461337  0.00481612
         634     -0.6048   -0.461563  0.00481384
         635     -0.3624   -0.461407  0.00480879
         636     -0.2768   -0.461117  0.00480998
         637       -0.36   -0.460958  0.00480505
         638     -0.5232   -0.461056  0.00479851
         639     -0.5184   -0.461146  0.00479184
         640     -0.5208   -0.461239  0.00478526
         641     -0.2824    -0.46096  0.00478592
         642     -0.6864   -0.461311  0.00479133
         643      -0.692    -0.46167  0.00479729
         644     -0.5272   -0.461771  0.00479092
         645     -0.4432   -0.461743  0.00478358
         646       -0.52   -0.461833  0.00477702
         647     -0.5928   -0.462035  0.00477393
         648     -0.5944    -0.46224  0.00477093
         649      -0.276   -0.461953   0.0047722
         650     -0.2776   -0.461669  0.00477328
         651     -0.3672   -0.461524  0.00476815
         652     -0.4456   -0.461499   0.0047609
         653     -0.5224   -0.461593  0.00475452
         654        -0.6   -0.461804  0.00475196
         655     -0.4368   -0.461766  0.00474486
         656     -0.5216   -0.461857   0.0047385
         657     -0.4384   -0.461822  0.00473143
         658     -0.4392   -0.461787  0.00472436
         659     -0.2808   -0.461513  0.00472517
         660     -0.6008   -0.461724  0.00472272
         661     -0.3624   -0.461573  0.00471796
         662      -0.364   -0.461426  0.00471314
         663     -0.4344   -0.461385  0.00470621
         664     -0.5152   -0.461466  0.00469982
         665     -0.4328   -0.461423  0.00469295
         666     -0.3544   -0.461262  0.00468865
         667     -0.5184   -0.461348   0.0046824
         668      -0.592   -0.461544  0.00467948
         669     -0.5176   -0.461628  0.00467323
         670     -0.2832   -0.461361  0.00467384
