#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         815           1       1.464    0.070592
         816           0     1.46221   0.0705283
         817        0.64      1.4612   0.0704492
         818        0.36     1.45985   0.0703759
         819        0.04     1.45812   0.0703113
         820        0.16     1.45654   0.0702434
         821        1.44     1.45652   0.0701579
         822        0.16     1.45494   0.0700902
         823        0.16     1.45337   0.0700227
         824           4     1.45646   0.0700059
         825        2.56     1.45779   0.0699338
         826        5.76       1.463   0.0700429
         827        0.64     1.46201   0.0699652
         828        0.04     1.46029   0.0699018
         829        0.16     1.45872   0.0698351
         830        0.16     1.45716   0.0697685
         831           1     1.45661   0.0696867
         832           0     1.45486   0.0696249
         833        2.56     1.45618    0.069554
         834           4     1.45923   0.0695374
         835        0.64     1.45825   0.0694611
         836           1      1.4577   0.0693801
         837        0.04     1.45601   0.0693179
         838           0     1.45427    0.069257
         839        0.16     1.45273   0.0691916
         840        0.64     1.45176    0.069116
         841        0.16     1.45023   0.0690509
         842        1.44     1.45021   0.0689689
         843           1     1.44968   0.0688891
         844        0.04     1.44801   0.0688278
         845        1.96     1.44862    0.068749
         846        1.44     1.44861   0.0686677
         847        0.36     1.44732   0.0685987
         848        0.04     1.44566   0.0685378
         849        0.16     1.44415   0.0684738
         850           0     1.44245   0.0684144
         851        1.44     1.44244    0.068334
         852        0.04      1.4408   0.0682736
         853        0.04     1.43916   0.0682133
         854           1     1.43864   0.0681353
         855        0.36     1.43738   0.0680673
         856        0.04     1.43575   0.0680074
         857        0.36     1.43449   0.0679396
         858        0.16     1.43301   0.0678767
         859        0.04     1.43139    0.067817
         860        0.16     1.42991   0.0677543
         861        0.64     1.42899   0.0676818
         862           4     1.43197    0.067669
         863        3.24     1.43407    0.067623
         864        0.64     1.43315    0.067551
         865           0     1.43149   0.0674932
         866           1     1.43099   0.0674171
         867        0.64     1.43008   0.0673455
         868        0.64     1.42917   0.0672741
         869        1.44     1.42918   0.0671966
         870        6.76     1.43531   0.0673982
         871        1.96     1.43591   0.0673235
         872        3.24     1.43798   0.0672781
         873        0.04     1.43638   0.0672201
         874           1     1.43588    0.067145
         875        0.64     1.43497   0.0670744
         876        0.16     1.43352   0.0670137
         877        1.44     1.43352   0.0669372
         878        0.04     1.43194   0.0668798
         879        0.16     1.43049   0.0668194
         880        0.04     1.42891   0.0667621
         881        1.96     1.42951   0.0666891
         882        1.96     1.43011   0.0666162
         883        4.84     1.43398   0.0666526
         884        1.96     1.43457   0.0665798
         885           4     1.43747   0.0665677
         886        1.44     1.43747   0.0664925
         887        0.36     1.43626   0.0664287
         888        0.16     1.43482   0.0663694
         889        0.16     1.43339   0.0663102
         890        0.16     1.43196   0.0662512
         891        0.16     1.43053   0.0661922
         892        2.56     1.43179   0.0661301
         893        0.16     1.43037   0.0660714
         894        0.64     1.42949   0.0660034
         895        0.36     1.42829   0.0659405
         896        1.44      1.4283   0.0658669
         897        3.24     1.43032   0.0658244
         898        0.64     1.42944    0.065757
         899           0     1.42785    0.065703
         900        0.36     1.42667   0.0656408
         901        0.04     1.42513   0.0655859
         902        0.04     1.42359   0.0655312
         903        0.36     1.42241   0.0654692
         904        3.24     1.42442   0.0654277
         905        0.16     1.42303   0.0653703
         906           0     1.42146    0.065317
         907        0.04     1.41993   0.0652627
         908        0.04     1.41841   0.0652086
         909        1.44     1.41844   0.0651368
         910        4.84      1.4222   0.0651737
         911        5.76     1.42696   0.0652758
         912        3.24     1.42895   0.0652345
         913        2.56     1.43019   0.0651748
         914        0.36     1.42902   0.0651141
         915        1.96      1.4296   0.0650455
         916           1     1.42913   0.0649762
         917        0.04     1.42761    0.064923
         918        0.04      1.4261   0.0648698
         919           0     1.42455   0.0648178
         920        0.16     1.42317   0.0647619
         921           1     1.42271   0.0646932
         922        1.44     1.42273   0.0646231
         923        0.64     1.42189   0.0645586
         924        0.16     1.42052   0.0645032
         925           1     1.42006   0.0644351
         926        0.64     1.41922    0.064371
         927           1     1.41877   0.0643031
         928           1     1.41832   0.0642354
         929        7.84     1.42523   0.0645371
         930        7.84     1.43213   0.0648353
         931        1.44     1.43214   0.0647657
         932        1.44     1.43215   0.0646962
         933        2.56     1.43335   0.0646381
         934        0.16     1.43199   0.0645833
         935        0.36     1.43084   0.0645244
         936           1     1.43038   0.0644571
         937        0.16     1.42903   0.0644026
         938        0.16     1.42768   0.0643481
         939        2.56     1.42888   0.0642909
         940        0.36     1.42774   0.0642325
         941        1.44     1.42776   0.0641643
         942           0     1.42624   0.0641141
         943        0.04     1.42477   0.0640629
         944        2.56     1.42597   0.0640064
         945        1.44     1.42599   0.0639386
         946        0.36     1.42486    0.063881
         947        1.96     1.42543    0.063816
         948        0.04     1.42397   0.0637654
         949        1.44     1.42398   0.0636982
         950           1     1.42354   0.0636327
         951           0     1.42204   0.0635834
         952        0.16     1.42071   0.0635305
         953           1     1.42027   0.0634653
         954           1     1.41983   0.0634003
         955        0.64     1.41902   0.0633392
         956        0.64      1.4182   0.0632782
         957        1.96     1.41877   0.0632146
         958        4.84     1.42234   0.0632494
         959        0.36     1.42123   0.0631932
         960        0.04     1.41979   0.0631437
         961           1     1.41935   0.0630795
         962        3.24     1.42125   0.0630423
         963        6.76     1.42679   0.0632202
         964        4.84     1.43033   0.0632536
         965        0.64     1.42951   0.0631934
         966        1.44     1.42952    0.063128
         967        1.44     1.42953   0.0630627
         968        1.44     1.42955   0.0629976
         969           1      1.4291   0.0629341
         970        0.36       1.428   0.0628789
         971           0     1.42653   0.0628313
         972        0.16     1.42523   0.0627802
         973        0.64     1.42442   0.0627208
         974        0.36     1.42333    0.062666
         975       10.24     1.43237   0.0632508
         976        2.56     1.43352   0.0631965
         977        1.44     1.43353   0.0631318
         978        2.56     1.43468   0.0630778
         979        0.64     1.43387   0.0630186
         980        1.96     1.43441   0.0629566
         981        1.44     1.43441   0.0628924
         982        0.16     1.43312   0.0628417
         983        2.56     1.43426   0.0627883
         984        1.96      1.4348   0.0627267
         985        1.44      1.4348    0.062663
         986        0.16     1.43351   0.0626128
         987        0.36     1.43242   0.0625588
         988        0.64     1.43162   0.0625006
         989        0.64     1.43082   0.0624426
         990           1     1.43038    0.062381
         991        0.36      1.4293   0.0623274
         992        0.36     1.42823   0.0622739
         993        0.16     1.42695   0.0622243
         994           0     1.42551   0.0621783
         995        0.16     1.42424   0.0621288
         996        1.44     1.42426   0.0620664
         997        3.24     1.42608   0.0620309
         998        0.04     1.42469   0.0619842
         999        0.04      1.4233   0.0619377
        1000        0.64     1.42252   0.0618807
        1001        0.16     1.42126   0.0618317
        1002        0.16        1.42   0.0617828
        1003        2.56     1.42114   0.0617317
        1004        2.56     1.42227   0.0616806
        1005        2.56      1.4234   0.0616297
        1006           1     1.42298   0.0615698
        1007           4     1.42554   0.0615618
        1008        0.36     1.42448   0.0615098
        1009           0     1.42307   0.0614651
        1010        1.44     1.42309   0.0614042
        1011        3.24     1.42489   0.0613698
        1012           0     1.42348   0.0613253
        1013           1     1.42306   0.0612662
        1014           0     1.42166   0.0612218
        1015        0.04      1.4203   0.0611766
        1016           0      1.4189   0.0611324
        1017        1.44     1.41892   0.0610723
        1018        0.36     1.41788   0.0610212
        1019        1.44      1.4179   0.0609613
        1020           0     1.41651   0.0609174
        1021        0.16     1.41528   0.0608701
        1022        0.04     1.41393   0.0608254
        1023        0.64     1.41318   0.0607707
        1024        0.04     1.41184   0.0607261
        1025        0.36     1.41081   0.0606756
        1026        0.64     1.41006   0.0606211
        1027        0.16     1.40884   0.0605743
        1028        0.64     1.40809     0.06052
        1029        0.16     1.40688   0.0604733
        1030        0.16     1.40567   0.0604267
        1031        0.04     1.40435   0.0603826
        1032        0.36     1.40333   0.0603326
        1033        0.16     1.40213   0.0602862
        1034        0.16     1.40093   0.0602398
        1035           1     1.40054   0.0601829
        1036        1.96     1.40108   0.0601272
        1037        2.56      1.4022   0.0600796
        1038        1.44     1.40224   0.0600217
        1039        0.04     1.40092   0.0599783
        1040           0     1.39958   0.0599358
        1041        0.64     1.39885   0.0598826
        1042           4     1.40134   0.0598772
        1043           9     1.40863   0.0602613
        1044           4     1.41111   0.0602547
        1045        4.84     1.41439   0.0602863
        1046        2.56     1.41549   0.0602386
        1047        1.44     1.41551   0.0601811
        1048        0.16     1.41431   0.0601356
        1049        0.16     1.41312   0.0600902
        1050        0.36     1.41211   0.0600413
        1051           1     1.41172   0.0599855
        1052        0.36     1.41072   0.0599368
        1053        0.36     1.40972   0.0598882
        1054           4     1.41218   0.0598817
        1055        1.96      1.4127   0.0598272
        1056        0.04      1.4114   0.0597847
        1057        0.16     1.41022   0.0597399
        1058        0.04     1.40892   0.0596974
        1059        0.16     1.40774   0.0596527
        1060        0.16     1.40657    0.059608
        1061           0     1.40524   0.0595666
        1062        0.16     1.40407    0.059522
        1063           0     1.40275   0.0594807
        1064           0     1.40143   0.0594394
        1065        0.04     1.40015   0.0593973
        1066        3.24     1.40188   0.0593667
        1067        0.36      1.4009   0.0593191
        1068        1.96     1.40142   0.0592659
        1069        0.16     1.40026   0.0592218
        1070        0.04     1.39899   0.0591801
        1071        0.36     1.39802   0.0591328
        1072           0     1.39672    0.059092
        1073        0.64     1.39601   0.0590411
        1074        0.36     1.39505    0.058994
        1075        1.44     1.39509   0.0589392
        1076        6.76     1.40007   0.0590949
        1077        1.44     1.40011   0.0590401
        1078           4     1.40252   0.0590345
        1079        5.76     1.40656   0.0591178
        1080        7.84     1.41252   0.0593624
        1081        1.44     1.41254   0.0593075
        1082           0     1.41124   0.0592671
        1083        0.16     1.41008   0.0592236
        1084           1      1.4097   0.0591702
        1085        0.16     1.40855   0.0591268
        1086        0.04     1.40729   0.0590858
        1087           1     1.40692   0.0590327
        1088        5.76     1.41092   0.0591138
        1089        0.04     1.40966   0.0590729
        1090        0.36      1.4087   0.0590266
        1091        3.24     1.41038   0.0589964
        1092           4     1.41275     0.05899
        1093           0     1.41145   0.0589502
        1094        0.04      1.4102   0.0589096
        1095        0.64      1.4095     0.05886
        1096        0.16     1.40836   0.0588173
        1097        0.04     1.40711    0.058777
        1098        0.04     1.40587   0.0587366
        1099           1      1.4055   0.0586843
        1100        0.36     1.40455   0.0586387
        1101        1.96     1.40505   0.0585876
        1102        1.96     1.40555   0.0585366
        1103           4     1.40791   0.0585307
        1104        0.64     1.40721   0.0584819
        1105        0.64     1.40652   0.0584331
        1106        1.96     1.40702   0.0583824
        1107        0.36     1.40607   0.0583373
        1108        2.56     1.40711   0.0582939
        1109        0.04     1.40588   0.0582544
        1110        0.64     1.40519    0.058206
        1111           0     1.40392   0.0581674
        1112        0.64     1.40324   0.0581191
        1113        0.04     1.40201   0.0580798
        1114        0.64     1.40133   0.0580317
        1115        0.64     1.40065   0.0579837
        1116        0.04     1.39943   0.0579445
        1117        0.36      1.3985   0.0579001
        1118        0.16     1.39739   0.0578589
        1119        0.04     1.39618   0.0578199
        1120           0     1.39493   0.0577817
        1121           0     1.39368   0.0577436
        1122        0.04     1.39248   0.0577047
        1123           0     1.39124   0.0576667
        1124        0.36     1.39032   0.0576227
        1125        0.64     1.38965   0.0575753
        1126        0.04     1.38845   0.0575366
        1127        0.04     1.38726    0.057498
        1128           0     1.38603   0.0574602
        1129        0.64     1.38537   0.0574131
        1130        2.56     1.38641   0.0573717
        1131        0.36      1.3855   0.0573282
        1132        0.16     1.38442   0.0572877
        1133           1     1.38408   0.0572382
        1134           1     1.38374   0.0571887
        1135           0     1.38252   0.0571513
        1136        5.76     1.38637   0.0572308
        1137        1.44     1.38642   0.0571805
        1138        0.16     1.38534   0.0571404
        1139        0.16     1.38427   0.0571003
        1140        0.04     1.38309   0.0570624
        1141        0.16     1.38202   0.0570225
        1142           0     1.38081   0.0569854
        1143        0.16     1.37974   0.0569455
        1144           0     1.37853   0.0569085
        1145        1.96     1.37904   0.0568611
        1146        0.04     1.37787   0.0568235
        1147        1.44     1.37793    0.056774
        1148        1.96     1.37843   0.0567268
        1149        0.16     1.37737   0.0566873
        1150           1     1.37704    0.056639
        1151        0.36     1.37616   0.0565966
        1152        0.36     1.37528   0.0565544
        1153        1.44     1.37533   0.0565054
        1154           1     1.37501   0.0564573
        1155        0.16     1.37396   0.0564183
        1156        5.76     1.37775   0.0564969
        1157        3.24     1.37936    0.056471
        1158        0.36     1.37848   0.0564291
        1159        1.44     1.37853   0.0563804
        1160        0.04     1.37738   0.0563436
        1161        1.96     1.37788   0.0562973
        1162        2.56      1.3789   0.0562581
        1163        2.56     1.37991   0.0562189
        1164           1     1.37959   0.0561715
        1165        0.04     1.37844   0.0561351
        1166        0.04     1.37729   0.0560986
        1167        0.64     1.37666   0.0560541
        1168           0     1.37548   0.0560185
        1169        0.04     1.37434   0.0559823
        1170        3.24     1.37593   0.0559571
        1171        2.56     1.37694   0.0559185
        1172        0.36     1.37608   0.0558775
        1173        0.16     1.37504   0.0558395
        1174        0.04      1.3739   0.0558035
        1175        1.96      1.3744   0.0557582
        1176        0.36     1.37354   0.0557175
        1177        0.16     1.37251   0.0556797
        1178        0.04     1.37138   0.0556439
        1179        0.04     1.37025   0.0556082
        1180        0.04     1.36912   0.0555725
        1181        2.56     1.37013   0.0555346
        1182        2.56     1.37113   0.0554967
        1183           4     1.37336   0.0554943
        1184           4     1.37557   0.0554917
        1185        6.76     1.38012   0.0556306
        1186        0.36     1.37926   0.0555903
        1187        1.96     1.37975   0.0555457
        1188           0     1.37859    0.055511
        1189        0.36     1.37773    0.055471
        1190           1     1.37741   0.0554253
        1191        0.36     1.37656   0.0553853
        1192           1     1.37624   0.0553397
        1193        2.56     1.37723   0.0553023
        1194        0.16     1.37621   0.0552653
        1195        0.64      1.3756   0.0552225
        1196        0.64     1.37498   0.0551798
        1197        3.24     1.37654   0.0551557
        1198        0.16     1.37553    0.055119
        1199        1.44     1.37558    0.055073
        1200        0.16     1.37457   0.0550365
        1201        0.36     1.37372   0.0549971
        1202        1.96     1.37421   0.0549535
        1203           4     1.37639   0.0549512
        1204           1     1.37608   0.0549064
        1205           1     1.37577   0.0548617
        1206        0.36     1.37493   0.0548227
        1207        0.16     1.37392   0.0547865
        1208        0.04     1.37281   0.0547523
        1209        2.56      1.3738   0.0547158
        1210           9      1.3801   0.0550324
        1211        7.84     1.38543   0.0552449
        1212        7.84     1.39076   0.0554554
        1213        7.84     1.39608    0.055664
        1214        3.24     1.39759   0.0556388
        1215        0.36     1.39674   0.0555996
        1216        0.16     1.39572   0.0555632
        1217           0     1.39458   0.0555294
        1218        0.36     1.39373   0.0554903
        1219        1.96     1.39419   0.0554467
        1220        3.24      1.3957   0.0554219
        1221           1     1.39538   0.0553774
        1222           4     1.39751   0.0553731
        1223        6.76      1.4019   0.0555012
        1224        3.24      1.4034   0.0554761
        1225        0.64     1.40278   0.0554344
        1226        0.36     1.40192   0.0553957
        1227        0.16     1.40091   0.0553598
        1228           0     1.39977   0.0553264
        1229        0.64     1.39915   0.0552849
        1230        0.64     1.39854   0.0552434
        1231           1     1.39821   0.0551994
        1232        4.84     1.40101   0.0552253
        1233       11.56     1.40925   0.0557917
        1234       10.24      1.4164   0.0562036
        1235        3.24     1.41788   0.0561775
        1236        1.44      1.4179    0.056132
        1237           0     1.41675   0.0560984
        1238        2.56     1.41767   0.0560606
        1239        0.64     1.41705   0.0560189
        1240        0.04     1.41594   0.0559847
        1241        0.36     1.41508   0.0559461
        1242        0.64     1.41446   0.0559045
        1243           4     1.41654   0.0558982
        1244           1     1.41621   0.0558543
        1245        1.44     1.41622   0.0558094
        1246        0.64      1.4156   0.0557681
        1247        0.16      1.4146   0.0557325
        1248        4.84     1.41734   0.0557554
        1249        5.76     1.42082    0.055819
        1250        0.36     1.41997   0.0557808
        1251        0.36     1.41912   0.0557427
        1252        1.44     1.41914   0.0556982
        1253        0.16     1.41813   0.0556628
        1254        0.04     1.41703   0.0556292
        1255           0      1.4159   0.0555964
        1256        0.16      1.4149   0.0555611
        1257        0.04     1.41381   0.0555277
        1258        0.64      1.4132   0.0554869
        1259        4.84     1.41592   0.0555096
        1260           4     1.41797   0.0555034
        1261       10.24     1.42496   0.0558986
        1262        3.24      1.4264   0.0558728
        1263        0.64     1.42578    0.055832
        1264        0.36     1.42494   0.0557942
        1265        0.36     1.42409   0.0557564
        1266        0.04       1.423   0.0557231
        1267           0     1.42188   0.0556904
        1268        1.44     1.42189   0.0556465
        1269           0     1.42077    0.055614
        1270        1.44     1.42079   0.0555702
        1271        0.64     1.42017   0.0555298
        1272        0.36     1.41934   0.0554924
        1273        1.44     1.41936   0.0554489
        1274           0     1.41824   0.0554165
        1275        0.36     1.41741   0.0553793
        1276           1     1.41708   0.0553368
        1277        1.44      1.4171   0.0552935
        1278        1.44     1.41712   0.0552502
        1279        0.16     1.41614   0.0552158
        1280        0.64     1.41553    0.055176
        1281        0.64     1.41493   0.0551362
        1282        0.04     1.41385   0.0551036
        1283           1     1.41353   0.0550616
        1284        0.64     1.41293   0.0550221
        1285        0.16     1.41195   0.0549879
        1286        0.04     1.41089   0.0549555
        1287        0.04     1.40982   0.0549231
        1288        0.64     1.40922   0.0548837
        1289        0.36     1.40841   0.0548472
        1290        0.04     1.40735   0.0548149
        1291        1.44     1.40737   0.0547724
        1292        0.04     1.40632   0.0547403
        1293        0.04     1.40526   0.0547081
        1294        0.04      1.4042    0.054676
        1295           4     1.40621   0.0546705
        1296        0.64     1.40562   0.0546316
        1297        0.64     1.40503   0.0545926
        1298           1     1.40471   0.0545515
        1299           0     1.40363   0.0545202
        1300        0.36     1.40283   0.0544841
        1301        0.04     1.40178   0.0544523
        1302        1.44     1.40181   0.0544105
        1303        0.36     1.40101   0.0543746
        1304           1     1.40071   0.0543338
        1305        0.16     1.39975   0.0543005
        1306        0.36     1.39896   0.0542648
        1307           0     1.39789   0.0542338
        1308        0.16     1.39694   0.0542006
        1309        0.64     1.39636   0.0541623
        1310        0.64     1.39579    0.054124
        1311        1.44     1.39582   0.0540827
        1312        1.44     1.39585   0.0540415
        1313        0.16     1.39491   0.0540085
        1314        0.36     1.39412   0.0539732
        1315        3.24     1.39553   0.0539504
        1316        4.84     1.39815   0.0539728
        1317        0.16     1.39721   0.0539401
        1318        2.56     1.39809   0.0539063
        1319        0.64     1.39751   0.0538685
        1320        0.16     1.39658   0.0538359
        1321        4.84     1.39918   0.0538582
        1322           1     1.39888   0.0538183
        1323           4     1.40085   0.0538135
        1324           4     1.40281   0.0538087
        1325        1.44     1.40284   0.0537681
        1326        2.56     1.40371   0.0537346
        1327        0.64     1.40313   0.0536972
        1328        2.56     1.40401   0.0536638
        1329        2.56     1.40488   0.0536305
        1330        2.56     1.40574   0.0535972
        1331        3.24     1.40712   0.0535747
        1332        1.44     1.40715   0.0535344
        1333        0.36     1.40636      0.0535
        1334           1     1.40606   0.0534608
        1335        0.36     1.40527   0.0534265
        1336           0     1.40422   0.0533969
        1337        0.04      1.4032   0.0533667
        1338           1      1.4029   0.0533276
        1339        2.56     1.40376   0.0532948
        1340        0.16     1.40284   0.0532631
        1341        0.36     1.40206   0.0532291
        1342        1.44     1.40209   0.0531894
        1343        0.16     1.40116   0.0531579
        1344        1.44     1.40119   0.0531183
        1345        0.16     1.40027   0.0530868
        1346        1.96     1.40068    0.053049
        1347        1.44     1.40071   0.0530096
        1348           4     1.40264   0.0530054
        1349           1     1.40234   0.0529669
        1350        0.64     1.40178   0.0529307
        1351        1.96     1.40219   0.0528931
        1352           4     1.40411   0.0528889
        1353        4.84     1.40665   0.0529107
        1354        7.84      1.4114   0.0530846
        1355        4.84     1.41393   0.0531057
        1356        7.84     1.41867   0.0532775
        1357        1.44     1.41869   0.0532383
        1358        4.84     1.42121   0.0532586
        1359        1.96      1.4216   0.0532209
        1360        2.56     1.42244   0.0531884
        1361        1.44     1.42245   0.0531493
        1362           1     1.42214   0.0531112
        1363        0.36     1.42136   0.0530779
        1364        1.44     1.42138    0.053039
        1365           1     1.42107   0.0530011
        1366        1.44     1.42108   0.0529623
        1367        0.36     1.42031   0.0529292
        1368        1.96      1.4207    0.052892
        1369           0     1.41966   0.0528635
        1370           0     1.41863   0.0528351
        1371        0.16     1.41771   0.0528045
        1372        0.04     1.41671   0.0527756
        1373        0.04      1.4157   0.0527467
        1374        0.36     1.41493   0.0527139
        1375           0     1.41391   0.0526856
        1376        0.64     1.41334   0.0526503
        1377        1.44     1.41336   0.0526121
        1378        0.16     1.41245   0.0525818
        1379           0     1.41143   0.0525536
        1380        0.04     1.41043   0.0525249
        1381        0.64     1.40988   0.0524899
        1382        2.56     1.41071   0.0524585
        1383        2.56     1.41154   0.0524271
        1384        4.84     1.41402   0.0524477
        1385        3.24     1.41534   0.0524264
        1386        3.24     1.41665   0.0524051
        1387        2.56     1.41748   0.0523738
        1388        1.44     1.41749   0.0523361
        1389           1     1.41719   0.0522993
        1390        5.76     1.42032   0.0523549
        1391        4.84     1.42277   0.0523749
        1392        6.76     1.42661   0.0524775
        1393        2.56     1.42742   0.0524461
        1394        1.44     1.42743   0.0524085
        1395        0.36     1.42667   0.0523765
        1396        0.04     1.42567   0.0523484
        1397        0.64     1.42511    0.052314
        1398        0.16     1.42421   0.0522844
        1399        0.36     1.42345   0.0522525
        1400        1.96     1.42383   0.0522166
        1401        5.76     1.42692    0.052271
        1402        7.84      1.4315   0.0524335
        1403        5.76     1.43458   0.0524868
        1404           9     1.43997   0.0527253
        1405        0.64      1.4394   0.0526908
        1406        0.36     1.43863   0.0526589
        1407           1     1.43832   0.0526224
        1408           0      1.4373    0.052595
        1409        0.36     1.43654   0.0525632
        1410        0.16     1.43563   0.0525337
        1411        0.36     1.43487    0.052502
        1412        1.96     1.43524   0.0524661
        1413           1     1.43493   0.0524299
        1414        1.96      1.4353   0.0523942
        1415        1.96     1.43567   0.0523584
        1416        0.16     1.43477   0.0523292
        1417        0.16     1.43387      0.0523
        1418        2.56     1.43467   0.0522692
        1419           1     1.43436   0.0522332
        1420        1.96     1.43473   0.0521978
        1421        2.56     1.43552    0.052167
        1422        0.64     1.43496   0.0521333
        1423           0     1.43396   0.0521065
        1424        0.04     1.43298   0.0520791
        1425        0.04       1.432   0.0520517
        1426           0       1.431   0.0520249
        1427        1.44       1.431   0.0519884
        1428        0.36     1.43025   0.0519574
        1429        0.16     1.42936   0.0519287
        1430        1.44     1.42937   0.0518923
        1431        1.44     1.42938   0.0518561
        1432        0.04     1.42841    0.051829
        1433           0     1.42741   0.0518024
        1434        0.64     1.42686   0.0517692
        1435        3.24     1.42813   0.0517485
        1436        1.44     1.42813   0.0517125
        1437           9      1.4334   0.0519442
        1438        6.76     1.43711     0.05204
        1439           1      1.4368   0.0520047
        1440        0.64     1.43625   0.0519716
        1441           1     1.43595   0.0519364
        1442           0     1.43495   0.0519099
        1443        1.44     1.43495   0.0518739
        1444        0.04     1.43399    0.051847
        1445        0.04     1.43302   0.0518201
        1446        0.04     1.43206   0.0517932
        1447           1     1.43176   0.0517583
        1448        0.36     1.43102   0.0517278
        1449        1.44     1.43103   0.0516921
        1450        0.36     1.43029   0.0516618
        1451        0.16     1.42941   0.0516336
        1452        1.96     1.42978   0.0515993
        1453        0.16     1.42891   0.0515712
        1454           0     1.42792   0.0515451
        1455        0.04     1.42697   0.0515185
        1456        0.64     1.42643   0.0514859
        1457        2.56     1.42721   0.0514565
        1458        0.16     1.42634   0.0514285
        1459        0.64      1.4258   0.0513961
        1460        1.96     1.42616   0.0513622
        1461           1     1.42587   0.0513279
        1462        3.24     1.42711   0.0513078
        1463        5.76     1.43008   0.0513581
        1464        1.96     1.43044   0.0513243
        1465        0.04     1.42949    0.051298
        1466        0.64     1.42895   0.0512659
        1467        0.36     1.42822   0.0512361
        1468        0.16     1.42736   0.0512085
        1469        0.04     1.42641   0.0511823
        1470        0.04     1.42547   0.0511562
        1471        0.16     1.42461   0.0511287
        1472        0.36     1.42389    0.051099
        1473        0.64     1.42335   0.0510671
        1474        0.64     1.42282   0.0510352
        1475        0.04     1.42188   0.0510093
        1476        1.96     1.42225    0.050976
        1477           0     1.42129   0.0509506
        1478        1.44      1.4213   0.0509161
        1479        1.44     1.42131   0.0508817
        1480           1     1.42103   0.0508481
        1481        0.36     1.42031   0.0508188
        1482        1.96     1.42067   0.0507858
        1483        1.44     1.42069   0.0507516
        1484        1.44      1.4207   0.0507174
        1485        0.16     1.41985   0.0506903
        1486        0.16       1.419   0.0506633
        1487        2.56     1.41977   0.0506351
        1488        0.36     1.41906    0.050606
        1489           1     1.41878   0.0505728
        1490           0     1.41783   0.0505478
        1491        1.44     1.41784   0.0505139
        1492        2.56     1.41861   0.0504859
        1493           1     1.41833   0.0504529
        1494        2.56     1.41909   0.0504249
        1495        1.44      1.4191   0.0503911
        1496        0.04     1.41818   0.0503659
        1497        2.56     1.41894    0.050338
        1498        1.44     1.41896   0.0503044
        1499        0.16     1.41812   0.0502779
        1500        4.84      1.4204   0.0502961
        1501        1.44     1.42041   0.0502626
        1502        0.36     1.41971   0.0502341
        1503        0.16     1.41887   0.0502076
        1504        0.36     1.41816   0.0501792
        1505        0.36     1.41746   0.0501508
        1506        0.36     1.41676   0.0501224
        1507           0     1.41582   0.0500979
        1508        1.44     1.41584   0.0500647
        1509           0      1.4149   0.0500403
        1510        0.04     1.41399   0.0500155
        1511        0.04     1.41308   0.0499907
        1512        0.36     1.41238   0.0499624
        1513        0.64     1.41187    0.049932
        1514           0     1.41094   0.0499078
        1515           1     1.41067   0.0498755
        1516        0.36     1.40997   0.0498475
        1517           1      1.4097   0.0498153
        1518        0.64      1.4092   0.0497851
        1519        0.04     1.40829   0.0497605
        1520        0.36     1.40761   0.0497325
        1521        4.84     1.40986    0.049751
        1522        1.44     1.40988   0.0497183
        1523        0.36     1.40919   0.0496905
        1524        3.24     1.41039   0.0496724
        1525        3.24     1.41159   0.0496543
        1526           4     1.41329   0.0496507
        1527           4     1.41498   0.0496471
        1528           1     1.41471   0.0496153
        1529           0     1.41379   0.0495915
        1530           1     1.41352   0.0495598
        1531        5.76     1.41636   0.0496087
        1532        1.44     1.41637   0.0495763
        1533        0.16     1.41555   0.0495508
        1534           1     1.41528   0.0495192
        1535        1.44      1.4153   0.0494869
        1536        0.16     1.41448   0.0494615
        1537        3.24     1.41567   0.0494436
        1538       10.24      1.4214   0.0497432
        1539        7.84     1.42558   0.0498854
        1540        3.24     1.42675   0.0498669
        1541           1     1.42648   0.0498353
        1542        1.96     1.42682   0.0498042
        1543        5.76     1.42963    0.049851
        1544        3.24      1.4308   0.0498325
        1545        0.04      1.4299   0.0498084
        1546        2.56     1.43063   0.0497816
        1547        1.96     1.43098   0.0497506
        1548        5.76     1.43377    0.049797
        1549        0.64     1.43326   0.0497674
        1550        0.64     1.43275    0.049738
        1551        0.04     1.43185    0.049714
        1552        1.44     1.43186    0.049682
        1553        2.56     1.43258   0.0496553
        1554        0.16     1.43176   0.0496301
        1555        0.36     1.43107    0.049603
        1556        0.04     1.43018   0.0495791
        1557        2.56     1.43091   0.0495526
        1558        0.16     1.43009   0.0495275
        1559           0     1.42917   0.0495042
        1560        0.04     1.42828   0.0494805
        1561           0     1.42737   0.0494573
        1562        0.64     1.42686   0.0494282
        1563           1     1.42659   0.0493973
        1564        0.04      1.4257   0.0493737
        1565        0.16     1.42489   0.0493488
        1566        0.64     1.42439   0.0493198
        1567        0.04     1.42351   0.0492962
        1568        1.44     1.42352   0.0492648
        1569        0.16     1.42272     0.04924
        1570        0.16     1.42191   0.0492152
        1571        0.04     1.42103   0.0491917
        1572           0     1.42013   0.0491687
        1573        0.64     1.41963     0.04914
        1574        0.64     1.41914   0.0491112
        1575        0.16     1.41834   0.0490866
        1576        1.44     1.41835   0.0490554
        1577           0     1.41745   0.0490326
        1578        1.96     1.41779   0.0490027
        1579        5.76     1.42054   0.0490488
        1580           4     1.42218   0.0490449
