#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         974    0.791409    0.775163  0.00429801
         975    0.790851    0.775179  0.00429363
         976    0.790177    0.775194  0.00428926
         977    0.789399    0.775209  0.00428489
         978    0.788527    0.775222  0.00428053
         979    0.787569    0.775235  0.00427618
         980    0.786534    0.775247  0.00427183
         981    0.785432    0.775257  0.00426749
         982    0.784273    0.775266  0.00426315
         983    0.783069    0.775274  0.00425882
         984    0.781829    0.775281   0.0042545
         985    0.780567    0.775286  0.00425018
         986     0.77929     0.77529  0.00424588
         987    0.778007    0.775293  0.00424158
         988    0.776727    0.775294  0.00423728
         989    0.775463    0.775294    0.004233
         990    0.774219    0.775293  0.00422872
         991    0.773001    0.775291  0.00422446
         992    0.771816    0.775288   0.0042202
         993    0.770666    0.775283  0.00421595
         994    0.769554    0.775277  0.00421171
         995    0.768484     0.77527  0.00420749
         996    0.767461    0.775262  0.00420327
         997    0.766485    0.775254  0.00419906
         998    0.765558    0.775244  0.00419487
         999    0.764683    0.775233  0.00419068
        1000    0.763858    0.775222  0.00418651
        1001    0.763083     0.77521  0.00418234
        1002    0.762359    0.775197  0.00417819
        1003    0.761687    0.775184  0.00417404
        1004    0.761065     0.77517  0.00416991
        1005    0.760495    0.775155  0.00416579
        1006    0.759977     0.77514  0.00416167
        1007    0.759512    0.775124  0.00415757
        1008    0.759103    0.775108  0.00415347
        1009     0.75875    0.775092  0.00414939
        1010    0.758453    0.775076  0.00414531
        1011    0.758216    0.775059  0.00414125
        1012    0.758039    0.775042  0.00413719
        1013    0.757921    0.775025  0.00413314
        1014    0.757861    0.775008   0.0041291
        1015    0.757859    0.774992  0.00412506
        1016    0.757916    0.774975  0.00412104
        1017    0.758032    0.774958  0.00411702
        1018    0.758204    0.774942  0.00411301
        1019    0.758431    0.774925    0.004109
        1020    0.758714    0.774909  0.00410501
        1021    0.759051    0.774894  0.00410102
        1022    0.759442    0.774879  0.00409703
        1023    0.759885    0.774864  0.00409305
        1024    0.760379     0.77485  0.00408908
        1025    0.760924    0.774836  0.00408511
        1026     0.76152    0.774823  0.00408115
        1027    0.762164    0.774811   0.0040772
        1028    0.762855      0.7748  0.00407325
        1029    0.763595    0.774789   0.0040693
        1030    0.764387    0.774779  0.00406536
        1031     0.76523    0.774769  0.00406143
        1032    0.766125    0.774761   0.0040575
        1033    0.767078    0.774753  0.00405358
        1034    0.768092    0.774747  0.00404967
        1035    0.769171    0.774742  0.00404576
        1036    0.770321    0.774737  0.00404186
        1037    0.771544    0.774734  0.00403796
        1038    0.772844    0.774732  0.00403407
        1039    0.774227    0.774732  0.00403019
        1040    0.775697    0.774733  0.00402631
        1041    0.777259    0.774735  0.00402245
        1042    0.778917    0.774739  0.00401859
        1043    0.780675    0.774745  0.00401474
        1044    0.782537    0.774752   0.0040109
        1045    0.784501    0.774762  0.00400707
        1046    0.786572    0.774773  0.00400326
        1047    0.788752    0.774786  0.00399946
        1048     0.79104    0.774802  0.00399567
        1049    0.793434     0.77482   0.0039919
        1050    0.795927     0.77484  0.00398815
        1051    0.798513    0.774862  0.00398442
        1052    0.801185    0.774887  0.00398071
        1053    0.803937    0.774915  0.00397702
        1054    0.806758    0.774945  0.00397337
        1055    0.809634    0.774978  0.00396974
        1056    0.812555    0.775014  0.00396614
        1057    0.815506    0.775052  0.00396257
        1058    0.818471    0.775093  0.00395904
        1059    0.821433    0.775137  0.00395554
        1060    0.824374    0.775183  0.00395208
        1061    0.827278    0.775232  0.00394866
        1062    0.830128    0.775284  0.00394528
        1063    0.832907    0.775338  0.00394194
        1064    0.835598    0.775395  0.00393864
        1065    0.838185    0.775454  0.00393539
        1066    0.840652    0.775515  0.00393217
        1067    0.842987    0.775578  0.00392899
        1068    0.845173    0.775643  0.00392586
        1069    0.847197     0.77571  0.00392275
        1070    0.849047    0.775779  0.00391969
        1071    0.850714    0.775849  0.00391665
        1072    0.852189     0.77592  0.00391364
        1073    0.853463    0.775992  0.00391066
        1074    0.854534    0.776065  0.00390771
        1075    0.855398    0.776139  0.00390477
        1076    0.856051    0.776213  0.00390185
        1077    0.856493    0.776288  0.00389893
        1078    0.856727    0.776363  0.00389603
        1079    0.856755    0.776437  0.00389313
        1080    0.856576    0.776511  0.00389024
        1081    0.856194    0.776585  0.00388733
        1082    0.855616    0.776658  0.00388443
        1083    0.854846     0.77673  0.00388151
        1084    0.853886    0.776801  0.00387858
        1085    0.852741    0.776871  0.00387564
        1086    0.851419     0.77694  0.00387268
        1087    0.849927    0.777007   0.0038697
        1088    0.848271    0.777073   0.0038667
        1089    0.846457    0.777136  0.00386367
        1090    0.844488    0.777198  0.00386062
        1091    0.842371    0.777258  0.00385754
        1092    0.840111    0.777316  0.00385444
        1093    0.837711    0.777371  0.00385131
        1094     0.83518    0.777424  0.00384815
        1095    0.832521    0.777474  0.00384497
        1096    0.829735    0.777522  0.00384175
        1097    0.826823    0.777567  0.00383852
        1098    0.823791    0.777609  0.00383525
        1099    0.820642    0.777648  0.00383196
        1100    0.817381    0.777684  0.00382865
        1101    0.814013    0.777717  0.00382531
        1102    0.810543    0.777747  0.00382196
        1103     0.80698    0.777773  0.00381858
        1104     0.80333    0.777796  0.00381519
        1105    0.799601    0.777816  0.00381179
        1106    0.795805    0.777832  0.00380838
        1107    0.791955    0.777845  0.00380496
        1108    0.788062    0.777854  0.00380154
        1109    0.784142     0.77786  0.00379812
        1110    0.780213    0.777862  0.00379469
        1111    0.776294    0.777861  0.00379128
        1112    0.772402    0.777856  0.00378787
        1113     0.76856    0.777847  0.00378448
        1114    0.764789    0.777836   0.0037811
        1115    0.761115    0.777821  0.00377774
        1116    0.757563    0.777803   0.0037744
        1117    0.754156    0.777781  0.00377108
        1118    0.750918    0.777757  0.00376778
        1119    0.747874    0.777731  0.00376451
        1120     0.74505    0.777702  0.00376126
        1121    0.742465     0.77767  0.00375804
        1122    0.740139    0.777637  0.00375484
        1123    0.738088    0.777601  0.00375166
        1124    0.736328    0.777565   0.0037485
        1125    0.734869    0.777527  0.00374536
        1126     0.73372    0.777488  0.00374224
        1127    0.732884    0.777448  0.00373912
        1128    0.732363    0.777408  0.00373602
        1129    0.732155    0.777368  0.00373293
        1130    0.732253    0.777328  0.00372984
        1131    0.732647    0.777289  0.00372675
        1132    0.733326     0.77725  0.00372366
        1133    0.734276    0.777212  0.00372057
        1134    0.735484    0.777175  0.00371747
        1135    0.736929     0.77714  0.00371436
        1136    0.738594    0.777106  0.00371125
        1137    0.740458    0.777074  0.00370812
        1138    0.742503    0.777043  0.00370499
        1139     0.74471    0.777015  0.00370185
        1140    0.747056    0.776989  0.00369869
        1141    0.749521    0.776964  0.00369553
        1142    0.752087    0.776943  0.00369236
        1143    0.754735    0.776923  0.00368918
        1144    0.757448    0.776906  0.00368599
        1145    0.760208    0.776892   0.0036828
        1146    0.762998     0.77688  0.00367961
        1147      0.7658     0.77687  0.00367641
        1148    0.768599    0.776863  0.00367322
        1149     0.77138    0.776858  0.00367002
        1150     0.77413    0.776856  0.00366683
        1151    0.776838    0.776856  0.00366365
        1152    0.779493    0.776858  0.00366047
        1153    0.782085    0.776862   0.0036573
        1154    0.784601    0.776869  0.00365413
        1155    0.787033    0.776878  0.00365098
        1156    0.789371    0.776889  0.00364784
        1157    0.791609    0.776901  0.00364471
        1158    0.793737    0.776916  0.00364159
        1159    0.795746    0.776932  0.00363848
        1160    0.797631     0.77695  0.00363539
        1161    0.799383    0.776969  0.00363231
        1162    0.800995     0.77699  0.00362924
        1163    0.802461    0.777012  0.00362619
        1164    0.803776    0.777035  0.00362314
        1165    0.804935    0.777059  0.00362011
        1166    0.805933    0.777084  0.00361709
        1167    0.806765    0.777109  0.00361408
        1168    0.807427    0.777135  0.00361108
        1169    0.807915    0.777161  0.00360809
        1170    0.808227    0.777188   0.0036051
        1171    0.808362    0.777215  0.00360212
        1172    0.808321    0.777241  0.00359915
        1173    0.808101    0.777267  0.00359618
        1174    0.807702    0.777293  0.00359321
        1175    0.807128    0.777319  0.00359024
        1176    0.806379    0.777343  0.00358727
        1177     0.80546    0.777367   0.0035843
        1178    0.804377     0.77739  0.00358133
        1179    0.803137    0.777412  0.00357836
        1180    0.801747    0.777433  0.00357539
        1181    0.800215    0.777452  0.00357241
        1182    0.798548     0.77747  0.00356943
        1183    0.796755    0.777486  0.00356645
        1184    0.794847    0.777501  0.00356347
        1185    0.792834    0.777514  0.00356049
        1186    0.790729    0.777525   0.0035575
        1187    0.788545    0.777534  0.00355452
        1188    0.786293    0.777542  0.00355153
        1189    0.783984    0.777547  0.00354855
        1190    0.781632     0.77755  0.00354557
        1191    0.779251    0.777552   0.0035426
        1192    0.776849    0.777551  0.00353962
        1193    0.774437    0.777549  0.00353666
        1194    0.772024    0.777544   0.0035337
        1195    0.769622    0.777537  0.00353075
        1196     0.76724    0.777529  0.00352781
        1197    0.764882    0.777518  0.00352487
        1198    0.762555    0.777506  0.00352195
        1199    0.760263    0.777491  0.00351905
        1200     0.75801    0.777475  0.00351615
        1201      0.7558    0.777457  0.00351327
        1202    0.753635    0.777437   0.0035104
        1203    0.751515    0.777416  0.00350755
        1204    0.749442    0.777392  0.00350471
        1205    0.747417    0.777368  0.00350189
        1206    0.745439    0.777341  0.00349909
        1207    0.743509    0.777313   0.0034963
        1208    0.741622    0.777283  0.00349353
        1209    0.739779    0.777252  0.00349078
        1210    0.737982     0.77722  0.00348805
        1211    0.736232    0.777186  0.00348533
        1212    0.734528    0.777151  0.00348263
        1213    0.732869    0.777114  0.00347995
        1214    0.731256    0.777077  0.00347729
        1215    0.729693    0.777038  0.00347465
        1216     0.72818    0.776998  0.00347202
        1217    0.726722    0.776956  0.00346942
        1218    0.725323    0.776914  0.00346683
        1219    0.723989     0.77687  0.00346426
        1220     0.72273    0.776826   0.0034617
        1221    0.721548    0.776781  0.00345916
        1222    0.720446    0.776735  0.00345664
        1223     0.71943    0.776688  0.00345413
        1224    0.718506     0.77664  0.00345163
        1225     0.71768    0.776592  0.00344915
        1226    0.716957    0.776543  0.00344668
        1227    0.716344    0.776494  0.00344422
        1228    0.715846    0.776445  0.00344177
        1229    0.715467    0.776395  0.00343933
        1230    0.715214    0.776346  0.00343689
        1231    0.715086    0.776296  0.00343446
        1232    0.715082    0.776246  0.00343203
        1233    0.715203    0.776197  0.00342961
        1234    0.715449    0.776147  0.00342718
        1235     0.71582    0.776099  0.00342475
        1236    0.716316     0.77605  0.00342232
        1237    0.716936    0.776002  0.00341989
        1238    0.717677    0.775955  0.00341745
        1239    0.718534    0.775909  0.00341501
        1240    0.719503    0.775864  0.00341256
        1241    0.720582    0.775819   0.0034101
        1242    0.721767    0.775775  0.00340763
        1243    0.723057    0.775733  0.00340515
        1244    0.724453    0.775692  0.00340266
        1245    0.725951    0.775652  0.00340017
        1246    0.727549    0.775613  0.00339766
        1247    0.729244    0.775576  0.00339514
        1248    0.731037     0.77554   0.0033926
        1249    0.732928    0.775506  0.00339006
        1250     0.73492    0.775474   0.0033875
        1251    0.737014    0.775443  0.00338493
        1252    0.739212    0.775414  0.00338235
        1253    0.741516    0.775387  0.00337976
        1254    0.743928    0.775362  0.00337716
        1255    0.746447    0.775339  0.00337455
        1256    0.749076    0.775318  0.00337193
        1257    0.751815    0.775299  0.00336929
        1258    0.754665    0.775283  0.00336666
        1259    0.757624    0.775269  0.00336401
        1260     0.76069    0.775257  0.00336136
        1261    0.763859    0.775248  0.00335871
        1262    0.767128    0.775242  0.00335605
        1263    0.770491    0.775238   0.0033534
        1264    0.773938    0.775237  0.00335074
        1265    0.777462    0.775239   0.0033481
        1266    0.781052    0.775243  0.00334545
        1267    0.784697    0.775251  0.00334282
        1268    0.788384    0.775261   0.0033402
        1269    0.792099    0.775275   0.0033376
        1270     0.79583    0.775291  0.00333501
        1271    0.799564     0.77531  0.00333244
        1272    0.803285    0.775332  0.00332989
        1273    0.806975    0.775357  0.00332737
        1274    0.810618    0.775384  0.00332487
        1275    0.814197    0.775415   0.0033224
        1276    0.817697    0.775448  0.00331996
        1277    0.821104    0.775484  0.00331756
        1278    0.824403    0.775522  0.00331518
        1279     0.82758    0.775563  0.00331284
        1280    0.830623    0.775606  0.00331053
        1281    0.833522    0.775651  0.00330826
        1282    0.836263    0.775698  0.00330601
        1283    0.838836    0.775747   0.0033038
        1284    0.841228    0.775798  0.00330162
        1285    0.843429    0.775851  0.00329947
        1286    0.845432    0.775905  0.00329735
        1287    0.847227    0.775961  0.00329525
        1288    0.848806    0.776017  0.00329318
        1289    0.850159    0.776075  0.00329113
        1290     0.85128    0.776133  0.00328909
        1291     0.85216    0.776192  0.00328707
        1292    0.852795    0.776251  0.00328506
        1293    0.853176    0.776311  0.00328306
        1294    0.853293     0.77637  0.00328106
        1295    0.853138    0.776429  0.00327907
        1296      0.8527    0.776488  0.00327706
        1297    0.851971    0.776546  0.00327505
        1298    0.850943    0.776604  0.00327303
        1299    0.849607     0.77666  0.00327099
        1300    0.847958    0.776715  0.00326894
        1301    0.845992    0.776768  0.00326686
        1302    0.843703    0.776819  0.00326475
        1303    0.841091    0.776869  0.00326262
        1304    0.838155    0.776916  0.00326046
        1305    0.834898     0.77696  0.00325826
        1306    0.831325    0.777002  0.00325603
        1307    0.827442     0.77704  0.00325377
        1308    0.823259    0.777076  0.00325148
        1309    0.818788    0.777108  0.00324915
        1310    0.814044    0.777136  0.00324679
        1311    0.809045     0.77716   0.0032444
        1312    0.803814     0.77718    0.003242
        1313    0.798376    0.777197  0.00323957
        1314     0.79276    0.777208  0.00323712
        1315    0.786993    0.777216  0.00323467
        1316    0.781106    0.777219  0.00323221
        1317    0.775133    0.777217  0.00322976
        1318    0.769109    0.777211  0.00322731
        1319    0.763067      0.7772  0.00322489
        1320    0.757046    0.777185  0.00322248
        1321    0.751081    0.777165   0.0032201
        1322     0.74521    0.777141  0.00321775
        1323     0.73947    0.777113  0.00321545
        1324    0.733897     0.77708  0.00321319
        1325    0.728527    0.777043  0.00321097
        1326    0.723392    0.777003   0.0032088
        1327    0.718523    0.776959  0.00320669
        1328    0.713952    0.776911  0.00320462
        1329    0.709704    0.776861  0.00320261
        1330    0.705805    0.776807  0.00320065
        1331    0.702276    0.776751  0.00319873
        1332     0.69914    0.776693  0.00319686
        1333    0.696413    0.776633  0.00319503
        1334    0.694113    0.776571  0.00319324
        1335    0.692253    0.776508  0.00319147
        1336    0.690841    0.776444  0.00318972
        1337    0.689886    0.776379  0.00318799
        1338    0.689389    0.776314  0.00318627
        1339    0.689352    0.776249  0.00318456
        1340    0.689774    0.776185  0.00318283
        1341    0.690649    0.776121   0.0031811
        1342    0.691971    0.776058  0.00317935
        1343    0.693731    0.775997  0.00317757
        1344    0.695917    0.775937  0.00317577
        1345    0.698519     0.77588  0.00317393
        1346    0.701519    0.775824  0.00317205
        1347    0.704901    0.775772  0.00317013
        1348    0.708646    0.775722  0.00316817
        1349    0.712733    0.775675  0.00316617
        1350    0.717137    0.775632  0.00316412
        1351    0.721834    0.775592  0.00316203
        1352    0.726798    0.775556  0.00315989
        1353    0.732004    0.775524  0.00315772
        1354     0.73742    0.775496  0.00315551
        1355    0.743018    0.775472  0.00315328
        1356    0.748765    0.775452  0.00315101
        1357    0.754632    0.775437  0.00314873
        1358    0.760584    0.775426  0.00314643
        1359    0.766588    0.775419  0.00314412
        1360    0.772612    0.775417  0.00314181
        1361    0.778624    0.775419   0.0031395
        1362    0.784592    0.775426   0.0031372
        1363    0.790481    0.775437  0.00313492
        1364    0.796259    0.775453  0.00313266
        1365    0.801896    0.775472  0.00313042
        1366    0.807364    0.775495  0.00312822
        1367    0.812633    0.775522  0.00312605
        1368    0.817677    0.775553  0.00312392
        1369    0.822471    0.775587  0.00312182
        1370    0.826995    0.775625  0.00311977
        1371    0.831228    0.775666  0.00311776
        1372    0.835152    0.775709  0.00311579
        1373    0.838748    0.775755  0.00311386
        1374    0.842002    0.775803  0.00311196
        1375    0.844902    0.775853   0.0031101
        1376    0.847438    0.775905  0.00310828
        1377    0.849602    0.775959  0.00310648
        1378     0.85139    0.776014  0.00310471
        1379    0.852798    0.776069  0.00310296
        1380    0.853824    0.776126  0.00310122
        1381    0.854472    0.776182   0.0030995
        1382    0.854742    0.776239  0.00309777
        1383    0.854641    0.776296  0.00309605
        1384    0.854178    0.776352  0.00309433
        1385     0.85336    0.776408  0.00309259
        1386    0.852202    0.776462  0.00309084
        1387    0.850713    0.776516  0.00308908
        1388    0.848907    0.776568  0.00308729
        1389      0.8468    0.776619  0.00308549
        1390    0.844409    0.776667  0.00308365
        1391    0.841751    0.776714  0.00308179
        1392    0.838845    0.776759   0.0030799
        1393     0.83571    0.776801  0.00307798
        1394    0.832368    0.776841  0.00307603
        1395    0.828841    0.776878  0.00307405
        1396    0.825149    0.776913  0.00307204
        1397    0.821314    0.776945  0.00307001
        1398    0.817359    0.776974  0.00306795
        1399    0.813307       0.777  0.00306586
        1400    0.809179    0.777023  0.00306376
        1401    0.804993    0.777043  0.00306164
        1402    0.800769    0.777059   0.0030595
        1403    0.796529    0.777073  0.00305735
        1404    0.792293    0.777084  0.00305519
        1405    0.788081    0.777092  0.00305303
        1406    0.783911    0.777097  0.00305086
        1407      0.7798    0.777099  0.00304869
        1408    0.775765    0.777098  0.00304653
        1409    0.771822    0.777094  0.00304437
        1410    0.767987    0.777088  0.00304222
        1411    0.764276    0.777079  0.00304007
        1412    0.760704    0.777067  0.00303794
        1413    0.757284    0.777053  0.00303583
        1414    0.754031    0.777037  0.00303372
        1415    0.750959    0.777018  0.00303163
        1416    0.748084    0.776998  0.00302956
        1417    0.745419    0.776976  0.00302751
        1418    0.742976    0.776952  0.00302547
        1419    0.740767    0.776926  0.00302344
        1420    0.738806    0.776899  0.00302143
        1421    0.737108    0.776871  0.00301943
        1422    0.735685    0.776842  0.00301745
        1423    0.734549    0.776813  0.00301548
        1424    0.733706    0.776782  0.00301351
        1425    0.733169    0.776752  0.00301155
        1426    0.732944    0.776721   0.0030096
        1427    0.733039     0.77669  0.00300764
        1428    0.733457     0.77666  0.00300569
        1429    0.734201     0.77663  0.00300373
        1430    0.735273    0.776601  0.00300177
        1431    0.736668    0.776573   0.0029998
        1432    0.738381    0.776547  0.00299783
        1433    0.740403    0.776522  0.00299584
        1434     0.74272    0.776498  0.00299384
        1435    0.745318    0.776476  0.00299184
        1436    0.748176    0.776457  0.00298982
        1437    0.751273    0.776439  0.00298779
        1438    0.754582    0.776424  0.00298575
        1439    0.758075    0.776411   0.0029837
        1440    0.761718    0.776401  0.00298165
        1441    0.765478    0.776393  0.00297959
        1442    0.769318    0.776388  0.00297753
        1443    0.773201    0.776386  0.00297546
        1444    0.777085    0.776387   0.0029734
        1445    0.780935     0.77639  0.00297135
        1446    0.784714    0.776396   0.0029693
        1447    0.788383    0.776404  0.00296726
        1448    0.791907    0.776415  0.00296523
        1449    0.795252    0.776428  0.00296321
        1450    0.798388    0.776443   0.0029612
        1451    0.801283     0.77646  0.00295921
        1452    0.803913    0.776479  0.00295724
        1453    0.806257    0.776499  0.00295527
        1454    0.808298    0.776521  0.00295332
        1455    0.810021    0.776544  0.00295138
        1456    0.811414    0.776568  0.00294945
        1457    0.812473    0.776593  0.00294753
        1458    0.813194    0.776618  0.00294561
        1459    0.813577    0.776643   0.0029437
        1460    0.813623    0.776669   0.0029418
        1461    0.813336    0.776694  0.00293989
        1462    0.812728    0.776718  0.00293798
        1463    0.811807    0.776742  0.00293607
        1464    0.810588    0.776765  0.00293416
        1465    0.809083    0.776787  0.00293224
        1466     0.80731    0.776808  0.00293031
        1467    0.805287    0.776828  0.00292838
        1468    0.803034    0.776845  0.00292644
        1469    0.800578    0.776862  0.00292449
        1470    0.797939    0.776876  0.00292254
        1471    0.795141    0.776888  0.00292058
        1472    0.792206    0.776899  0.00291861
        1473    0.789157    0.776907  0.00291664
        1474    0.786023    0.776913  0.00291467
        1475     0.78283    0.776917   0.0029127
        1476    0.779601    0.776919  0.00291072
        1477    0.776361    0.776919  0.00290875
        1478    0.773137    0.776916  0.00290678
        1479    0.769955    0.776912  0.00290482
        1480    0.766844    0.776905  0.00290287
        1481    0.763825    0.776896  0.00290092
        1482    0.760922    0.776885  0.00289898
        1483    0.758161    0.776872  0.00289706
        1484    0.755564    0.776858  0.00289514
        1485    0.753151    0.776842  0.00289323
        1486    0.750946    0.776825  0.00289134
        1487    0.748965    0.776806  0.00288946
        1488    0.747227    0.776786  0.00288758
        1489    0.745748    0.776765  0.00288572
        1490    0.744541    0.776744  0.00288386
        1491    0.743621    0.776721  0.00288201
        1492    0.742998    0.776699  0.00288017
        1493    0.742681    0.776676  0.00287833
        1494    0.742674    0.776653   0.0028765
        1495    0.742981    0.776631  0.00287466
        1496      0.7436    0.776609  0.00287282
        1497    0.744527    0.776587  0.00287098
        1498    0.745755    0.776567  0.00286914
        1499    0.747275    0.776547  0.00286729
        1500    0.749076    0.776529  0.00286544
        1501    0.751141    0.776512  0.00286358
        1502    0.753454    0.776497  0.00286172
        1503    0.755993    0.776483  0.00285985
        1504     0.75873    0.776471  0.00285797
        1505     0.76164    0.776461  0.00285609
        1506    0.764693    0.776453   0.0028542
        1507     0.76786    0.776448  0.00285231
        1508    0.771109    0.776444  0.00285042
        1509    0.774405    0.776443  0.00284853
        1510    0.777716    0.776444  0.00284665
        1511    0.781008    0.776447  0.00284477
        1512    0.784248    0.776452  0.00284289
        1513    0.787404    0.776459  0.00284102
        1514     0.79044    0.776468  0.00283916
        1515    0.793327    0.776479  0.00283731
        1516    0.796036    0.776492  0.00283546
        1517     0.79854    0.776507  0.00283363
        1518    0.800815    0.776523  0.00283181
        1519    0.802842     0.77654     0.00283
        1520      0.8046    0.776559   0.0028282
        1521    0.806075    0.776578   0.0028264
        1522    0.807254    0.776598  0.00282462
        1523    0.808128    0.776619  0.00282284
        1524    0.808692     0.77664  0.00282107
        1525    0.808943    0.776661   0.0028193
        1526    0.808881    0.776682  0.00281753
        1527    0.808513    0.776703  0.00281576
        1528    0.807848    0.776724  0.00281399
        1529      0.8069    0.776743  0.00281222
        1530    0.805683    0.776762  0.00281044
        1531    0.804215     0.77678  0.00280867
        1532    0.802514    0.776797  0.00280688
        1533    0.800604    0.776812   0.0028051
        1534    0.798509    0.776827   0.0028033
        1535    0.796256    0.776839   0.0028015
        1536    0.793878     0.77685   0.0027997
        1537    0.791404     0.77686   0.0027979
        1538    0.788861    0.776868  0.00279609
        1539    0.786281    0.776874  0.00279428
        1540    0.783689    0.776878  0.00279247
        1541    0.781116    0.776881  0.00279066
        1542    0.778587    0.776882  0.00278885
        1543     0.77613    0.776882  0.00278704
        1544    0.773769    0.776879  0.00278524
        1545    0.771528    0.776876  0.00278344
        1546    0.769427    0.776871  0.00278164
        1547    0.767483    0.776865  0.00277985
        1548    0.765717    0.776858  0.00277806
        1549    0.764138     0.77685  0.00277628
        1550    0.762755    0.776841   0.0027745
        1551    0.761574    0.776831  0.00277273
        1552    0.760602     0.77682  0.00277097
        1553    0.759842    0.776809   0.0027692
        1554      0.7593    0.776798  0.00276744
        1555    0.758978    0.776787  0.00276569
        1556    0.758874    0.776775  0.00276393
        1557    0.758989    0.776764  0.00276218
        1558    0.759324    0.776753  0.00276043
        1559    0.759875    0.776742  0.00275868
        1560     0.76064    0.776731  0.00275693
        1561    0.761615    0.776722  0.00275518
        1562    0.762798    0.776713  0.00275343
        1563    0.764188    0.776705  0.00275169
        1564    0.765781    0.776698  0.00274993
        1565    0.767573    0.776692  0.00274818
        1566     0.76956    0.776687  0.00274643
        1567    0.771738    0.776684  0.00274468
        1568    0.774097    0.776683  0.00274293
        1569    0.776632    0.776683  0.00274118
        1570    0.779334    0.776684  0.00273944
        1571    0.782196    0.776688   0.0027377
        1572     0.78521    0.776693  0.00273596
        1573    0.788362    0.776701  0.00273423
        1574    0.791641     0.77671  0.00273251
        1575    0.795031    0.776722   0.0027308
        1576    0.798517    0.776736   0.0027291
        1577    0.802083    0.776752  0.00272742
        1578    0.805714     0.77677  0.00272575
        1579    0.809392    0.776791   0.0027241
        1580    0.813099    0.776814  0.00272248
        1581    0.816815    0.776839  0.00272087
        1582     0.82052    0.776867  0.00271929
        1583    0.824194    0.776896  0.00271774
        1584    0.827818    0.776929  0.00271621
        1585    0.831376    0.776963  0.00271472
        1586    0.834852    0.776999  0.00271325
        1587    0.838229    0.777038  0.00271182
        1588    0.841488    0.777079  0.00271041
        1589    0.844612    0.777121  0.00270904
        1590    0.847586    0.777165   0.0027077
        1591    0.850396    0.777211  0.00270639
        1592    0.853029    0.777259  0.00270511
        1593    0.855472    0.777308  0.00270385
        1594    0.857715    0.777359  0.00270263
        1595    0.859747     0.77741  0.00270143
        1596    0.861557    0.777463  0.00270025
        1597    0.863135    0.777517  0.00269909
        1598    0.864472    0.777571  0.00269795
        1599    0.865562    0.777626  0.00269682
        1600    0.866401    0.777682  0.00269571
        1601    0.866983    0.777737   0.0026946
        1602    0.867304    0.777793   0.0026935
        1603    0.867357    0.777849   0.0026924
        1604    0.867141    0.777905   0.0026913
        1605    0.866651     0.77796  0.00269019
        1606    0.865886    0.778015  0.00268907
        1607    0.864846    0.778069  0.00268794
        1608     0.86353    0.778122  0.00268679
        1609    0.861936    0.778174  0.00268563
        1610    0.860067    0.778225  0.00268444
        1611    0.857921    0.778274  0.00268323
        1612    0.855503    0.778322  0.00268199
        1613    0.852813    0.778369  0.00268073
        1614    0.849853    0.778413  0.00267943
        1615    0.846626    0.778455  0.00267811
        1616    0.843137    0.778495  0.00267675
        1617    0.839392    0.778533  0.00267536
        1618    0.835399    0.778568  0.00267394
        1619    0.831165      0.7786  0.00267248
        1620    0.826698     0.77863    0.002671
        1621    0.822008    0.778657  0.00266948
        1622    0.817105    0.778681  0.00266794
        1623    0.812001    0.778701  0.00266638
        1624    0.806709    0.778718  0.00266479
        1625    0.801244    0.778732  0.00266319
        1626    0.795621    0.778743  0.00266157
        1627     0.78986    0.778749  0.00265994
        1628    0.783981    0.778753  0.00265831
        1629    0.778005    0.778752  0.00265668
        1630    0.771953    0.778748  0.00265505
        1631    0.765847     0.77874  0.00265344
        1632    0.759712    0.778728  0.00265184
        1633    0.753575    0.778713  0.00265026
        1634    0.747466    0.778694   0.0026487
        1635    0.741405    0.778671  0.00264718
        1636    0.735421    0.778645   0.0026457
        1637    0.729541    0.778615  0.00264425
        1638    0.723791    0.778581  0.00264285
        1639    0.718199    0.778544  0.00264149
        1640    0.712792    0.778504  0.00264019
        1641    0.707599    0.778461  0.00263893
        1642    0.702643    0.778415  0.00263773
        1643    0.697949    0.778366  0.00263658
        1644    0.693538    0.778314  0.00263548
        1645    0.689432     0.77826  0.00263443
        1646    0.685649    0.778204  0.00263343
        1647    0.682208    0.778146  0.00263248
        1648    0.679123    0.778086  0.00263156
        1649    0.676407    0.778024  0.00263069
        1650    0.674068    0.777961  0.00262985
        1651    0.672115    0.777897  0.00262904
        1652    0.670553    0.777832  0.00262825
        1653    0.669382    0.777766  0.00262748
        1654      0.6686      0.7777  0.00262672
        1655    0.668204    0.777634  0.00262597
        1656    0.668188    0.777568  0.00262521
        1657    0.668544    0.777502  0.00262445
        1658    0.669265    0.777437  0.00262368
        1659    0.670338    0.777372  0.00262289
        1660     0.67175    0.777309  0.00262208
        1661    0.673486    0.777246  0.00262125
        1662    0.675531    0.777185  0.00262039
        1663    0.677868    0.777125  0.00261949
        1664    0.680478    0.777067  0.00261856
        1665    0.683344    0.777011  0.00261759
        1666    0.686445    0.776957  0.00261659
        1667    0.689761    0.776904  0.00261554
        1668    0.693272    0.776854  0.00261445
        1669    0.696959    0.776806  0.00261333
        1670    0.700799    0.776761  0.00261216
        1671     0.70477    0.776718  0.00261095
        1672    0.708852    0.776677   0.0026097
        1673    0.713022    0.776639  0.00260842
