#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         256     -7.4436    -7.52165   0.0239001
         257    -7.44453    -7.52135    0.023809
         258     -7.4457    -7.52106   0.0237185
         259    -7.44645    -7.52077   0.0236287
         260    -7.44839    -7.52049   0.0235395
         261    -7.45056    -7.52022   0.0234508
         262    -7.45263    -7.51996   0.0233627
         263    -7.45523    -7.51972   0.0232752
         264    -7.45804    -7.51948   0.0231882
         265    -7.46106    -7.51926   0.0231017
         266    -7.46459    -7.51906   0.0230158
         267    -7.46701    -7.51886   0.0229304
         268    -7.47123    -7.51869   0.0228455
         269    -7.47496    -7.51852   0.0227612
         270    -7.47851    -7.51838   0.0226774
         271    -7.48251    -7.51824   0.0225941
         272    -7.48596    -7.51812   0.0225113
         273    -7.49049    -7.51802   0.0224291
         274    -7.49508    -7.51794   0.0223474
         275    -7.49908    -7.51787   0.0222662
         276    -7.50342    -7.51782   0.0221856
         277    -7.50809    -7.51778   0.0221056
         278    -7.51372    -7.51777    0.022026
         279    -7.51737    -7.51777   0.0219471
         280    -7.52226    -7.51778   0.0218687
         281    -7.52642    -7.51781   0.0217909
         282    -7.53048    -7.51786   0.0217137
         283    -7.53378    -7.51792    0.021637
         284    -7.53825    -7.51799    0.021561
         285    -7.54193    -7.51807   0.0214855
         286    -7.54544    -7.51817   0.0214106
         287    -7.54847    -7.51827   0.0213362
         288    -7.55067    -7.51838   0.0212624
         289    -7.55431    -7.51851   0.0211892
         290     -7.5568    -7.51864   0.0211166
         291    -7.55877    -7.51878   0.0210445
         292    -7.56218    -7.51893   0.0209729
         293    -7.56411    -7.51908   0.0209019
         294     -7.5665    -7.51924   0.0208314
         295     -7.5684    -7.51941   0.0207615
         296    -7.57013    -7.51958   0.0206921
         297    -7.57073    -7.51975   0.0206231
         298     -7.5715    -7.51993   0.0205546
         299    -7.57279     -7.5201   0.0204866
         300    -7.57526    -7.52029   0.0204192
         301    -7.57664    -7.52047   0.0203522
         302    -7.57761    -7.52066   0.0202857
         303    -7.57752    -7.52085   0.0202196
         304    -7.57801    -7.52104    0.020154
         305    -7.57942    -7.52123   0.0200888
         306    -7.57916    -7.52142    0.020024
         307    -7.58049    -7.52161   0.0199597
         308    -7.58115    -7.52181   0.0198959
         309    -7.58245      -7.522   0.0198325
         310    -7.58246     -7.5222   0.0197694
         311    -7.58312    -7.52239   0.0197068
         312    -7.58414    -7.52259   0.0196447
         313    -7.58454    -7.52279   0.0195829
         314    -7.58628    -7.52299   0.0195216
         315    -7.58709    -7.52319   0.0194607
         316    -7.58829     -7.5234   0.0194002
         317    -7.58987    -7.52361   0.0193401
         318    -7.59054    -7.52382   0.0192804
         319    -7.59226    -7.52404   0.0192212
         320    -7.59341    -7.52425   0.0191623
         321    -7.59463    -7.52447   0.0191039
         322    -7.59625    -7.52469   0.0190459
         323    -7.59763    -7.52492   0.0189882
         324    -7.59909    -7.52515    0.018931
         325     -7.6003    -7.52538   0.0188742
         326    -7.60223    -7.52562   0.0188178
         327    -7.60359    -7.52585   0.0187617
         328    -7.60566     -7.5261   0.0187061
         329    -7.60682    -7.52634   0.0186509
         330    -7.60901    -7.52659    0.018596
         331    -7.61124    -7.52685   0.0185416
         332    -7.61285    -7.52711   0.0184876
         333    -7.61447    -7.52737   0.0184339
         334    -7.61708    -7.52764   0.0183807
         335     -7.6184    -7.52791   0.0183278
         336    -7.62066    -7.52819   0.0182753
         337    -7.62193    -7.52846   0.0182232
         338    -7.62413    -7.52875   0.0181715
         339    -7.62756    -7.52904   0.0181202
         340    -7.62996    -7.52934   0.0180694
         341    -7.63163    -7.52964   0.0180189
         342    -7.63255    -7.52994   0.0179687
         343    -7.63433    -7.53024   0.0179189
         344      -7.636    -7.53055   0.0178694
         345    -7.63721    -7.53086   0.0178203
         346    -7.63764    -7.53117   0.0177715
