#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         405      1.1662     1.15355   0.0149426
         406     1.16689     1.15358   0.0149058
         407      1.1677     1.15362   0.0148692
         408     1.16861     1.15365   0.0148328
         409     1.16961     1.15369   0.0147966
         410     1.17069     1.15373   0.0147606
         411     1.17186     1.15378   0.0147247
         412     1.17309     1.15383   0.0146891
         413     1.17439     1.15388   0.0146536
         414     1.17574     1.15393   0.0146183
         415     1.17715     1.15398   0.0145832
         416      1.1786     1.15404   0.0145482
         417      1.1801     1.15411   0.0145135
         418     1.18163     1.15417   0.0144789
         419     1.18319     1.15424   0.0144445
         420     1.18477     1.15431   0.0144103
         421     1.18637     1.15439   0.0143763
         422     1.18797     1.15447   0.0143424
         423     1.18958     1.15455   0.0143088
         424     1.19118     1.15464   0.0142753
         425     1.19277     1.15473    0.014242
         426     1.19434     1.15482   0.0142089
         427     1.19587     1.15492   0.0141759
         428     1.19737     1.15502   0.0141431
         429     1.19882     1.15512   0.0141105
         430      1.2002     1.15522   0.0140781
         431     1.20151     1.15533   0.0140459
         432     1.20274     1.15544   0.0140138
         433     1.20386     1.15555   0.0139819
         434     1.20487     1.15567   0.0139501
         435     1.20577     1.15578   0.0139185
         436     1.20652      1.1559   0.0138871
         437     1.20713     1.15601   0.0138558
         438     1.20757     1.15613   0.0138246
         439     1.20785     1.15625   0.0137937
         440     1.20794     1.15637   0.0137628
         441     1.20784     1.15648   0.0137321
         442     1.20754      1.1566   0.0137015
         443     1.20702     1.15671   0.0136711
         444     1.20629     1.15683   0.0136407
         445     1.20534     1.15693   0.0136105
         446     1.20417     1.15704   0.0135804
         447     1.20277     1.15714   0.0135504
         448     1.20116     1.15724   0.0135205
         449     1.19933     1.15733   0.0134907
         450     1.19729     1.15742    0.013461
         451     1.19505     1.15751   0.0134315
         452     1.19261     1.15758    0.013402
         453     1.18999     1.15766   0.0133726
         454     1.18721     1.15772   0.0133433
         455     1.18428     1.15778   0.0133141
         456     1.18123     1.15783    0.013285
         457     1.17808     1.15788    0.013256
         458     1.17485     1.15791   0.0132271
         459     1.17156     1.15794   0.0131983
         460     1.16824     1.15796   0.0131696
         461     1.16492     1.15798   0.0131411
         462     1.16163     1.15799   0.0131126
         463     1.15839     1.15799   0.0130843
         464     1.15524     1.15798   0.0130561
         465      1.1522     1.15797    0.013028
         466     1.14929     1.15795   0.0130001
         467     1.14655     1.15793   0.0129723
         468     1.14399      1.1579   0.0129446
         469     1.14164     1.15786    0.012917
         470     1.13952     1.15782   0.0128896
         471     1.13765     1.15778   0.0128623
         472     1.13604     1.15773   0.0128352
         473     1.13471     1.15769   0.0128081
         474     1.13365     1.15764   0.0127812
         475     1.13289     1.15758   0.0127544
         476     1.13241     1.15753   0.0127277
         477     1.13223     1.15748   0.0127011
         478     1.13233     1.15742   0.0126747
         479     1.13271     1.15737   0.0126483
         480     1.13336     1.15732   0.0126221
         481     1.13425     1.15728   0.0125959
         482     1.13539     1.15723   0.0125699
         483     1.13674     1.15719   0.0125439
         484     1.13829     1.15715   0.0125181
         485     1.14002     1.15711   0.0124923
         486      1.1419     1.15708   0.0124666
         487     1.14389     1.15705   0.0124411
         488     1.14599     1.15703   0.0124156
         489     1.14815     1.15701   0.0123902
         490     1.15034       1.157   0.0123649
         491     1.15254     1.15699   0.0123397
         492     1.15472     1.15699   0.0123147
         493     1.15683     1.15699   0.0122897
         494     1.15885     1.15699   0.0122648
         495     1.16076       1.157     0.01224
         496     1.16252     1.15701   0.0122154
         497     1.16411     1.15702   0.0121908
         498     1.16548     1.15704   0.0121663
         499     1.16664     1.15706    0.012142
         500     1.16754     1.15708   0.0121177
         501     1.16817      1.1571   0.0120935
         502     1.16851     1.15712   0.0120695
         503     1.16855     1.15715   0.0120455
         504     1.16828     1.15717   0.0120216
         505      1.1677     1.15719   0.0119978
         506     1.16678     1.15721   0.0119741
         507     1.16555     1.15723   0.0119505
         508       1.164     1.15724    0.011927
         509     1.16214     1.15725   0.0119036
         510     1.15997     1.15725   0.0118802
         511     1.15753     1.15725    0.011857
         512     1.15481     1.15725   0.0118338
         513     1.15184     1.15724   0.0118108
         514     1.14866     1.15722   0.0117878
         515     1.14528      1.1572   0.0117649
         516     1.14175     1.15717   0.0117422
         517      1.1381     1.15713   0.0117195
         518     1.13437     1.15709    0.011697
         519     1.13059     1.15704   0.0116745
         520     1.12681     1.15698   0.0116522
         521     1.12308     1.15691   0.0116301
         522     1.11942     1.15684    0.011608
         523      1.1159     1.15676   0.0115861
         524     1.11255     1.15668   0.0115643
         525     1.10941     1.15659   0.0115426
         526     1.10652     1.15649    0.011521
         527     1.10392      1.1564   0.0114996
         528     1.10165     1.15629   0.0114783
         529     1.09974     1.15618   0.0114571
         530     1.09822     1.15608    0.011436
         531     1.09711     1.15596    0.011415
         532     1.09643     1.15585   0.0113941
         533     1.09618     1.15574   0.0113733
         534     1.09639     1.15563   0.0113525
         535     1.09706     1.15552   0.0113318
         536     1.09818     1.15541   0.0113112
         537     1.09974     1.15531   0.0112906
         538     1.10174     1.15521     0.01127
         539     1.10416     1.15511   0.0112495
         540     1.10698     1.15503   0.0112291
         541      1.1102     1.15494   0.0112086
         542     1.11377     1.15487   0.0111882
         543     1.11768      1.1548   0.0111678
         544     1.12189     1.15474   0.0111474
         545     1.12639     1.15469   0.0111271
         546     1.13113     1.15464   0.0111068
         547     1.13609     1.15461   0.0110865
         548     1.14123     1.15458   0.0110663
         549     1.14653     1.15457   0.0110462
         550     1.15195     1.15456   0.0110261
         551     1.15745     1.15457   0.0110061
         552       1.163     1.15459   0.0109862
         553     1.16858     1.15461   0.0109663
         554     1.17414     1.15465   0.0109466
         555     1.17966     1.15469    0.010927
         556     1.18511     1.15475   0.0109074
         557     1.19045     1.15481   0.0108881
         558     1.19565     1.15488   0.0108688
         559     1.20069     1.15496   0.0108497
         560     1.20553     1.15506   0.0108307
         561     1.21015     1.15515   0.0108118
         562     1.21454     1.15526   0.0107931
         563     1.21865     1.15537   0.0107745
         564     1.22246     1.15549    0.010756
         565     1.22597     1.15562   0.0107377
         566     1.22914     1.15575   0.0107195
         567     1.23196     1.15588   0.0107015
         568     1.23441     1.15602   0.0106835
         569     1.23649     1.15616   0.0106657
         570     1.23819      1.1563   0.0106479
         571     1.23949     1.15645   0.0106303
         572     1.24039      1.1566   0.0106127
         573     1.24088     1.15674   0.0105952
         574     1.24097     1.15689   0.0105778
         575     1.24067     1.15704   0.0105604
         576     1.23996     1.15718    0.010543
         577     1.23885     1.15732   0.0105257
         578     1.23736     1.15746   0.0105084
         579     1.23548     1.15759   0.0104911
         580     1.23323     1.15772   0.0104738
         581     1.23063     1.15785   0.0104566
         582     1.22768     1.15797   0.0104393
         583     1.22442     1.15808    0.010422
         584     1.22084     1.15819   0.0104047
         585     1.21698     1.15829   0.0103874
         586     1.21285     1.15838   0.0103701
         587     1.20847     1.15847   0.0103528
         588     1.20387     1.15855   0.0103355
         589     1.19905     1.15862   0.0103182
         590     1.19406     1.15868   0.0103008
         591     1.18892     1.15873   0.0102835
         592     1.18364     1.15877   0.0102663
         593     1.17826      1.1588    0.010249
         594     1.17279     1.15883   0.0102318
         595     1.16728     1.15884   0.0102146
         596     1.16174     1.15884   0.0101974
         597      1.1562     1.15884   0.0101804
         598      1.1507     1.15883   0.0101634
         599     1.14525      1.1588   0.0101464
         600     1.13988     1.15877   0.0101295
         601     1.13463     1.15873   0.0101128
         602     1.12951     1.15868   0.0100961
         603     1.12456     1.15863   0.0100795
         604      1.1198     1.15856    0.010063
         605     1.11527     1.15849   0.0100466
         606     1.11097     1.15841   0.0100304
         607     1.10695     1.15833   0.0100142
         608     1.10322     1.15824  0.00999815
         609      1.0998     1.15814  0.00998219
         610     1.09672     1.15804  0.00996633
         611       1.094     1.15794  0.00995057
         612     1.09167     1.15783   0.0099349
         613     1.08974     1.15772  0.00991932
         614     1.08823      1.1576  0.00990381
         615     1.08715     1.15749  0.00988836
         616     1.08653     1.15737  0.00987298
         617     1.08637     1.15726  0.00985765
         618     1.08668     1.15714  0.00984236
         619     1.08747     1.15703  0.00982711
         620     1.08874     1.15692  0.00981187
         621     1.09048     1.15681  0.00979666
         622      1.0927     1.15671  0.00978145
         623     1.09538     1.15661  0.00976624
         624     1.09852     1.15652  0.00975104
         625     1.10209     1.15643  0.00973582
         626     1.10609     1.15635   0.0097206
         627     1.11049     1.15628  0.00970537
