#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         457     2.74169     2.74244 2.14074e-05
         458     2.74169     2.74244 2.14221e-05
         459      2.7417     2.74244 2.14356e-05
         460     2.74171     2.74243 2.14477e-05
         461     2.74172     2.74243 2.14575e-05
         462     2.74173     2.74243 2.14653e-05
         463     2.74174     2.74243  2.1471e-05
         464     2.74175     2.74243 2.14745e-05
         465     2.74176     2.74243  2.1476e-05
         466     2.74178     2.74242 2.14753e-05
         467     2.74179     2.74242 2.14727e-05
         468     2.74181     2.74242 2.14674e-05
         469     2.74182     2.74242 2.14595e-05
         470     2.74184     2.74242 2.14491e-05
         471     2.74187     2.74242 2.14357e-05
         472     2.74189     2.74242 2.14193e-05
         473     2.74192     2.74242 2.14002e-05
         474     2.74195     2.74242 2.13779e-05
         475     2.74198     2.74241 2.13527e-05
         476     2.74202     2.74241 2.13243e-05
         477     2.74205     2.74241 2.12933e-05
         478     2.74209     2.74241 2.12596e-05
         479     2.74213     2.74241 2.12233e-05
         480     2.74218     2.74241 2.11848e-05
         481     2.74222     2.74241 2.11445e-05
         482     2.74227     2.74241 2.11027e-05
         483     2.74232     2.74241 2.10598e-05
         484     2.74237     2.74241 2.10165e-05
         485     2.74242     2.74241 2.09731e-05
         486     2.74248     2.74241 2.09305e-05
         487     2.74255     2.74241 2.08894e-05
         488     2.74261     2.74241 2.08505e-05
         489     2.74267     2.74241 2.08147e-05
         490     2.74274     2.74241  2.0783e-05
         491     2.74281     2.74241 2.07565e-05
         492     2.74288     2.74241 2.07357e-05
         493     2.74294     2.74242 2.07214e-05
         494     2.74301     2.74242  2.0714e-05
         495     2.74307     2.74242 2.07143e-05
         496     2.74313     2.74242 2.07227e-05
         497     2.74319     2.74242 2.07391e-05
         498     2.74325     2.74242 2.07641e-05
         499      2.7433     2.74242 2.07966e-05
         500     2.74334     2.74243 2.08363e-05
         501     2.74339     2.74243 2.08829e-05
         502     2.74342     2.74243  2.0935e-05
         503     2.74344     2.74243 2.09903e-05
         504     2.74345     2.74243 2.10465e-05
         505     2.74346     2.74244 2.11021e-05
         506     2.74345     2.74244 2.11552e-05
         507     2.74343     2.74244 2.12036e-05
         508      2.7434     2.74244 2.12454e-05
         509     2.74336     2.74244 2.12797e-05
         510      2.7433     2.74245 2.13042e-05
         511     2.74323     2.74245 2.13183e-05
         512     2.74315     2.74245 2.13207e-05
         513     2.74306     2.74245 2.13124e-05
         514     2.74296     2.74245 2.12937e-05
         515     2.74284     2.74245  2.1266e-05
         516     2.74272     2.74245 2.12311e-05
         517     2.74259     2.74245 2.11918e-05
         518     2.74246     2.74245 2.11509e-05
         519     2.74232     2.74245 2.11116e-05
         520     2.74219     2.74245 2.10771e-05
         521     2.74205     2.74245 2.10507e-05
         522     2.74191     2.74245 2.10354e-05
         523     2.74178     2.74245 2.10336e-05
         524     2.74166     2.74245 2.10477e-05
         525     2.74154     2.74244 2.10787e-05
         526     2.74142     2.74244 2.11277e-05
         527     2.74132     2.74244  2.1195e-05
         528     2.74123     2.74244 2.12791e-05
         529     2.74114     2.74244 2.13795e-05
         530     2.74107     2.74243 2.14945e-05
         531       2.741     2.74243 2.16219e-05
         532     2.74095     2.74243 2.17587e-05
         533     2.74091     2.74242 2.19036e-05
         534     2.74088     2.74242  2.2053e-05
         535     2.74086     2.74242 2.22044e-05
         536     2.74085     2.74242 2.23559e-05
         537     2.74084     2.74241  2.2505e-05
         538     2.74085     2.74241 2.26502e-05
         539     2.74086     2.74241 2.27902e-05
         540     2.74087      2.7424 2.29253e-05
         541     2.74089      2.7424 2.30542e-05
         542      2.7409      2.7424  2.3177e-05
         543     2.74093      2.7424 2.32925e-05
         544     2.74095     2.74239 2.34012e-05
         545     2.74097     2.74239 2.35038e-05
         546     2.74099     2.74239 2.35999e-05
         547     2.74101     2.74239 2.36908e-05
         548     2.74103     2.74238 2.37764e-05
         549     2.74105     2.74238 2.38568e-05
         550     2.74107     2.74238 2.39319e-05
         551     2.74108     2.74238 2.40039e-05
         552      2.7411     2.74237 2.40719e-05
         553     2.74111     2.74237 2.41364e-05
         554     2.74112     2.74237 2.41979e-05
         555     2.74114     2.74237 2.42562e-05
         556     2.74115     2.74237 2.43119e-05
         557     2.74115     2.74236 2.43658e-05
         558     2.74116     2.74236 2.44181e-05
         559     2.74116     2.74236 2.44688e-05
         560     2.74116     2.74236 2.45179e-05
         561     2.74117     2.74235 2.45659e-05
         562     2.74116     2.74235 2.46132e-05
         563     2.74116     2.74235   2.466e-05
         564     2.74117     2.74235 2.47056e-05
         565     2.74116     2.74235 2.47507e-05
         566     2.74116     2.74234 2.47951e-05
         567     2.74116     2.74234 2.48386e-05
         568     2.74116     2.74234 2.48813e-05
         569     2.74116     2.74234 2.49233e-05
         570     2.74117     2.74234 2.49635e-05
         571     2.74118     2.74233 2.50019e-05
         572     2.74118     2.74233  2.5039e-05
         573     2.74119     2.74233 2.50742e-05
         574      2.7412     2.74233 2.51075e-05
         575     2.74121     2.74233 2.51389e-05
         576     2.74122     2.74232 2.51684e-05
         577     2.74123     2.74232 2.51956e-05
         578     2.74125     2.74232 2.52202e-05
         579     2.74127     2.74232 2.52419e-05
         580     2.74128     2.74232 2.52612e-05
         581      2.7413     2.74231 2.52782e-05
         582     2.74133     2.74231 2.52918e-05
         583     2.74135     2.74231 2.53022e-05
         584     2.74138     2.74231 2.53091e-05
         585      2.7414     2.74231 2.53133e-05
         586     2.74143     2.74231 2.53143e-05
         587     2.74146     2.74231  2.5312e-05
         588      2.7415      2.7423 2.53059e-05
         589     2.74154      2.7423 2.52963e-05
         590     2.74158      2.7423 2.52832e-05
