#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1018     3.00513     2.87257  0.00245949
        1019     3.00561      2.8727  0.00246054
        1020     3.00609     2.87283   0.0024616
        1021     3.00657     2.87296  0.00246268
        1022     3.00705      2.8731  0.00246376
        1023     3.00752     2.87323  0.00246485
        1024     3.00799     2.87336  0.00246595
        1025     3.00845     2.87349  0.00246707
        1026     3.00891     2.87362  0.00246819
        1027     3.00937     2.87375  0.00246933
        1028     3.00983     2.87389  0.00247047
        1029     3.01028     2.87402  0.00247162
        1030     3.01073     2.87415  0.00247278
        1031     3.01118     2.87428  0.00247395
        1032     3.01162     2.87442  0.00247513
        1033     3.01206     2.87455  0.00247632
        1034      3.0125     2.87468  0.00247752
        1035     3.01293     2.87482  0.00247872
        1036     3.01336     2.87495  0.00247993
        1037     3.01379     2.87509  0.00248115
        1038     3.01422     2.87522  0.00248238
        1039     3.01464     2.87535  0.00248362
        1040     3.01506     2.87549  0.00248486
        1041     3.01547     2.87562  0.00248611
        1042     3.01589     2.87576  0.00248736
        1043      3.0163     2.87589  0.00248863
        1044     3.01671     2.87603  0.00248989
        1045     3.01712     2.87616  0.00249117
        1046     3.01752      2.8763  0.00249245
        1047     3.01792     2.87643  0.00249374
        1048     3.01833     2.87657  0.00249503
        1049     3.01873      2.8767  0.00249633
        1050     3.01913     2.87684  0.00249764
        1051     3.01953     2.87697  0.00249895
        1052     3.01993     2.87711  0.00250026
        1053     3.02033     2.87725  0.00250158
        1054     3.02073     2.87738  0.00250291
        1055     3.02113     2.87752  0.00250425
        1056     3.02153     2.87766  0.00250559
        1057     3.02194     2.87779  0.00250693
        1058     3.02235     2.87793  0.00250828
        1059     3.02276     2.87807  0.00250964
        1060     3.02317      2.8782    0.002511
        1061     3.02359     2.87834  0.00251237
        1062     3.02401     2.87848  0.00251375
        1063     3.02444     2.87861  0.00251513
        1064     3.02487     2.87875  0.00251652
        1065     3.02531     2.87889  0.00251792
        1066     3.02575     2.87903  0.00251932
        1067     3.02621     2.87916  0.00252073
        1068     3.02666      2.8793  0.00252215
        1069     3.02713     2.87944  0.00252358
        1070      3.0276     2.87958  0.00252502
        1071     3.02808     2.87972  0.00252647
        1072     3.02857     2.87986  0.00252792
        1073     3.02907        2.88  0.00252939
        1074     3.02958     2.88014  0.00253087
        1075      3.0301     2.88027  0.00253235
        1076     3.03062     2.88041  0.00253385
        1077     3.03116     2.88055  0.00253536
        1078      3.0317     2.88069  0.00253688
        1079     3.03226     2.88084  0.00253842
        1080     3.03282     2.88098  0.00253997
        1081      3.0334     2.88112  0.00254153
        1082     3.03398     2.88126   0.0025431
        1083     3.03457      2.8814  0.00254469
        1084     3.03517     2.88154  0.00254629
        1085     3.03578     2.88168  0.00254791
        1086     3.03639     2.88183  0.00254955
        1087     3.03701     2.88197  0.00255119
        1088     3.03764     2.88211  0.00255286
        1089     3.03827     2.88226  0.00255454
        1090     3.03891      2.8824  0.00255623
        1091     3.03956     2.88254  0.00255795
        1092      3.0402     2.88269  0.00255968
        1093     3.04085     2.88283  0.00256142
        1094     3.04151     2.88298  0.00256318
        1095     3.04216     2.88312  0.00256496
        1096     3.04281     2.88327  0.00256676
        1097     3.04346     2.88341  0.00256857
        1098     3.04411     2.88356  0.00257039
        1099     3.04476     2.88371  0.00257224
        1100      3.0454     2.88385  0.00257409
        1101     3.04604       2.884  0.00257597
        1102     3.04667     2.88415  0.00257786
        1103      3.0473      2.8843  0.00257976
        1104     3.04791     2.88445  0.00258168
        1105     3.04852     2.88459  0.00258361
        1106     3.04911     2.88474  0.00258555
        1107      3.0497     2.88489   0.0025875
        1108     3.05027     2.88504  0.00258947
        1109     3.05082     2.88519  0.00259145
        1110     3.05137     2.88534  0.00259343
        1111     3.05189     2.88549  0.00259543
        1112      3.0524     2.88564  0.00259743
        1113     3.05289     2.88579  0.00259944
        1114     3.05337     2.88594  0.00260145
        1115     3.05382     2.88609  0.00260347
        1116     3.05426     2.88624   0.0026055
        1117     3.05467     2.88639  0.00260753
        1118     3.05506     2.88654  0.00260955
        1119     3.05543     2.88669  0.00261158
        1120     3.05578     2.88685  0.00261361
        1121     3.05611       2.887  0.00261564
        1122     3.05641     2.88715  0.00261766
        1123     3.05669      2.8873  0.00261968
        1124     3.05695     2.88745  0.00262169
        1125     3.05719      2.8876   0.0026237
        1126      3.0574     2.88775   0.0026257
        1127     3.05759      2.8879  0.00262769
        1128     3.05775     2.88805  0.00262967
        1129      3.0579      2.8882  0.00263164
        1130     3.05802     2.88835   0.0026336
        1131     3.05813      2.8885  0.00263555
        1132     3.05821     2.88865  0.00263748
        1133     3.05828      2.8888   0.0026394
        1134     3.05833     2.88895   0.0026413
        1135     3.05836      2.8891  0.00264319
        1136     3.05838     2.88925  0.00264506
        1137     3.05838      2.8894  0.00264691
        1138     3.05837     2.88955  0.00264875
        1139     3.05835      2.8897  0.00265056
        1140     3.05832     2.88984  0.00265236
        1141     3.05828     2.88999  0.00265414
        1142     3.05823     2.89014   0.0026559
        1143     3.05818     2.89029  0.00265765
        1144     3.05813     2.89043  0.00265937
        1145     3.05807     2.89058  0.00266108
        1146     3.05801     2.89073  0.00266276
        1147     3.05795     2.89087  0.00266443
        1148      3.0579     2.89102  0.00266608
        1149     3.05784     2.89116  0.00266771
        1150     3.05779     2.89131  0.00266932
        1151     3.05774     2.89145  0.00267091
        1152      3.0577      2.8916  0.00267249
        1153     3.05766     2.89174  0.00267405
        1154     3.05762     2.89188  0.00267559
        1155     3.05759     2.89203  0.00267712
        1156     3.05756     2.89217  0.00267863
        1157     3.05753     2.89231  0.00268013
        1158     3.05751     2.89246  0.00268161
        1159     3.05748      2.8926  0.00268307
        1160     3.05745     2.89274  0.00268452
        1161     3.05742     2.89288  0.00268595
        1162     3.05738     2.89302  0.00268737
        1163     3.05734     2.89316  0.00268877
        1164     3.05728     2.89331  0.00269015
        1165      3.0572     2.89345  0.00269152
        1166     3.05711     2.89359  0.00269287
        1167       3.057     2.89373   0.0026942
        1168     3.05687     2.89387  0.00269551
        1169      3.0567     2.89401   0.0026968
        1170     3.05651     2.89414  0.00269807
        1171     3.05627     2.89428  0.00269932
        1172       3.056     2.89442  0.00270054
        1173     3.05569     2.89456  0.00270173
        1174     3.05532      2.8947   0.0027029
        1175     3.05491     2.89483  0.00270404
        1176     3.05444     2.89497  0.00270514
        1177     3.05391      2.8951  0.00270621
        1178     3.05331     2.89524  0.00270724
        1179     3.05266     2.89537  0.00270824
        1180     3.05193      2.8955  0.00270919
        1181     3.05113     2.89563   0.0027101
        1182     3.05025     2.89577  0.00271096
        1183      3.0493      2.8959  0.00271178
        1184     3.04827     2.89602  0.00271254
        1185     3.04716     2.89615  0.00271325
        1186     3.04596     2.89628   0.0027139
        1187     3.04469      2.8964  0.00271449
        1188     3.04333     2.89653  0.00271502
        1189     3.04189     2.89665  0.00271549
        1190     3.04037     2.89677  0.00271589
        1191     3.03877     2.89689  0.00271623
        1192      3.0371     2.89701  0.00271649
        1193     3.03535     2.89712  0.00271669
        1194     3.03352     2.89724  0.00271681
        1195     3.03164     2.89735  0.00271687
        1196     3.02969     2.89746  0.00271685
        1197     3.02768     2.89757  0.00271676
        1198     3.02562     2.89768  0.00271659
        1199     3.02352     2.89778  0.00271635
        1200     3.02137     2.89788  0.00271604
        1201     3.01919     2.89798  0.00271566
        1202     3.01699     2.89808   0.0027152
        1203     3.01476     2.89818  0.00271468
        1204     3.01252     2.89828  0.00271408
        1205     3.01027     2.89837  0.00271342
        1206     3.00802     2.89846  0.00271269
        1207     3.00577     2.89855   0.0027119
        1208     3.00352     2.89864  0.00271105
        1209     3.00129     2.89872  0.00271014
        1210     2.99908      2.8988  0.00270916
        1211     2.99689     2.89888  0.00270814
        1212     2.99472     2.89896  0.00270706
        1213     2.99259     2.89904  0.00270593
        1214     2.99048     2.89912  0.00270475
        1215     2.98842     2.89919  0.00270352
        1216     2.98639     2.89926  0.00270225
        1217     2.98442     2.89933  0.00270093
        1218      2.9825      2.8994  0.00269958
        1219     2.98064     2.89947  0.00269818
        1220     2.97885     2.89953  0.00269676
        1221     2.97714     2.89959   0.0026953
        1222     2.97551     2.89966  0.00269381
        1223     2.97399     2.89972  0.00269229
        1224     2.97258     2.89978  0.00269075
        1225      2.9713     2.89984  0.00268919
        1226     2.97015     2.89989   0.0026876
        1227     2.96916     2.89995  0.00268601
        1228     2.96834         2.9   0.0026844
        1229      2.9677     2.90006  0.00268278
        1230     2.96726     2.90011  0.00268115
        1231     2.96702     2.90017  0.00267953
        1232     2.96699     2.90022   0.0026779
        1233     2.96718     2.90028  0.00267628
        1234      2.9676     2.90033  0.00267467
        1235     2.96824     2.90039  0.00267306
        1236      2.9691     2.90044  0.00267148
        1237     2.97018      2.9005  0.00266992
        1238     2.97148     2.90056  0.00266837
        1239     2.97297     2.90061  0.00266686
        1240     2.97464     2.90067  0.00266538
        1241     2.97649     2.90074  0.00266393
        1242     2.97849      2.9008  0.00266252
        1243     2.98063     2.90086  0.00266115
        1244     2.98288     2.90093  0.00265983
        1245     2.98522       2.901  0.00265856
        1246     2.98765     2.90107  0.00265733
        1247     2.99013     2.90114  0.00265616
        1248     2.99265     2.90121  0.00265504
        1249     2.99519     2.90129  0.00265398
        1250     2.99773     2.90136  0.00265298
        1251     3.00026     2.90144  0.00265204
        1252     3.00277     2.90152  0.00265116
        1253     3.00524     2.90161  0.00265033
        1254     3.00766     2.90169  0.00264957
        1255     3.01002     2.90178  0.00264886
        1256     3.01232     2.90186  0.00264821
        1257     3.01455     2.90195  0.00264762
        1258      3.0167     2.90205  0.00264709
        1259     3.01877     2.90214  0.00264661
        1260     3.02075     2.90223  0.00264618
        1261     3.02265     2.90233  0.00264581
        1262     3.02446     2.90242  0.00264548
        1263     3.02619     2.90252   0.0026452
        1264     3.02782     2.90262  0.00264496
        1265     3.02937     2.90272  0.00264477
        1266     3.03084     2.90282  0.00264462
        1267     3.03223     2.90292   0.0026445
        1268     3.03354     2.90303  0.00264442
        1269     3.03477     2.90313  0.00264437
        1270     3.03594     2.90324  0.00264436
        1271     3.03705     2.90334  0.00264437
        1272      3.0381     2.90345  0.00264442
        1273     3.03909     2.90355  0.00264448
        1274     3.04004     2.90366  0.00264458
        1275     3.04096     2.90377   0.0026447
        1276     3.04184     2.90388  0.00264484
        1277     3.04269     2.90399    0.002645
        1278     3.04353     2.90409  0.00264518
        1279     3.04435      2.9042  0.00264538
        1280     3.04517     2.90431  0.00264561
        1281     3.04599     2.90443  0.00264585
        1282     3.04682     2.90454  0.00264612
        1283     3.04766     2.90465  0.00264641
        1284     3.04852     2.90476  0.00264672
        1285     3.04939     2.90487  0.00264705
        1286     3.05029     2.90499  0.00264741
        1287     3.05122      2.9051  0.00264779
        1288     3.05217     2.90521  0.00264819
        1289     3.05316     2.90533  0.00264862
        1290     3.05417     2.90544  0.00264908
        1291      3.0552     2.90556  0.00264957
        1292     3.05627     2.90568  0.00265009
        1293     3.05735     2.90579  0.00265063
        1294     3.05845     2.90591  0.00265121
        1295     3.05957     2.90603  0.00265181
        1296      3.0607     2.90615  0.00265245
        1297     3.06183     2.90627  0.00265312
        1298     3.06296     2.90639  0.00265382
        1299     3.06409     2.90651  0.00265455
        1300      3.0652     2.90663  0.00265532
        1301      3.0663     2.90676  0.00265611
        1302     3.06738     2.90688  0.00265693
        1303     3.06843       2.907  0.00265779
        1304     3.06945     2.90713  0.00265867
        1305     3.07042     2.90725  0.00265957
        1306     3.07136     2.90738   0.0026605
        1307     3.07225     2.90751  0.00266145
        1308     3.07309     2.90763  0.00266243
        1309     3.07387     2.90776  0.00266342
        1310      3.0746     2.90789  0.00266443
        1311     3.07527     2.90801  0.00266546
        1312     3.07587     2.90814  0.00266649
        1313     3.07641     2.90827  0.00266754
        1314     3.07689      2.9084   0.0026686
        1315      3.0773     2.90853  0.00266966
        1316     3.07765     2.90866  0.00267072
        1317     3.07792     2.90878  0.00267178
        1318     3.07813     2.90891  0.00267284
        1319     3.07828     2.90904   0.0026739
        1320     3.07836     2.90917  0.00267495
        1321     3.07837      2.9093  0.00267599
        1322     3.07832     2.90942  0.00267702
        1323     3.07821     2.90955  0.00267803
        1324     3.07803     2.90968  0.00267903
        1325      3.0778     2.90981  0.00268001
        1326     3.07751     2.90993  0.00268097
        1327     3.07716     2.91006  0.00268191
        1328     3.07675     2.91018  0.00268283
        1329      3.0763     2.91031  0.00268372
        1330     3.07579     2.91043  0.00268458
        1331     3.07524     2.91056  0.00268542
        1332     3.07463     2.91068  0.00268623
        1333     3.07399      2.9108  0.00268701
        1334      3.0733     2.91093  0.00268775
        1335     3.07257     2.91105  0.00268846
        1336     3.07181     2.91117  0.00268914
        1337     3.07101     2.91129  0.00268979
        1338     3.07017     2.91141   0.0026904
        1339     3.06931     2.91152  0.00269097
        1340     3.06842     2.91164  0.00269151
        1341      3.0675     2.91176  0.00269201
        1342     3.06656     2.91187  0.00269248
        1343     3.06561     2.91199   0.0026929
        1344     3.06463      2.9121  0.00269329
        1345     3.06364     2.91221  0.00269365
        1346     3.06264     2.91232  0.00269396
        1347     3.06163     2.91244  0.00269424
        1348     3.06062     2.91254  0.00269449
        1349      3.0596     2.91265  0.00269469
        1350     3.05858     2.91276  0.00269486
        1351     3.05757     2.91287    0.002695
        1352     3.05656     2.91298   0.0026951
        1353     3.05556     2.91308  0.00269517
        1354     3.05457     2.91319   0.0026952
        1355      3.0536     2.91329   0.0026952
        1356     3.05265     2.91339  0.00269518
        1357     3.05171     2.91349  0.00269512
        1358      3.0508     2.91359  0.00269503
        1359     3.04992      2.9137  0.00269491
        1360     3.04907     2.91379  0.00269477
        1361     3.04824     2.91389   0.0026946
        1362     3.04745     2.91399   0.0026944
        1363      3.0467     2.91409  0.00269418
        1364     3.04598     2.91419  0.00269394
        1365      3.0453     2.91428  0.00269368
        1366     3.04466     2.91438   0.0026934
        1367     3.04407     2.91447   0.0026931
        1368     3.04352     2.91457  0.00269278
        1369     3.04301     2.91466  0.00269245
        1370     3.04254     2.91475   0.0026921
        1371     3.04212     2.91485  0.00269174
        1372     3.04174     2.91494  0.00269137
        1373      3.0414     2.91503  0.00269098
        1374     3.04111     2.91512  0.00269059
        1375     3.04086     2.91521  0.00269019
        1376     3.04065     2.91531  0.00268978
        1377     3.04049      2.9154  0.00268936
        1378     3.04035     2.91549  0.00268893
        1379     3.04026     2.91558  0.00268851
        1380      3.0402     2.91567  0.00268807
        1381     3.04017     2.91576  0.00268764
        1382     3.04018     2.91585   0.0026872
        1383     3.04021     2.91594  0.00268676
        1384     3.04026     2.91603  0.00268632
        1385     3.04035     2.91612  0.00268588
        1386     3.04045     2.91621  0.00268544
        1387     3.04057      2.9163    0.002685
        1388      3.0407     2.91639  0.00268456
        1389     3.04085     2.91648  0.00268413
        1390     3.04102     2.91657  0.00268369
        1391     3.04119     2.91666  0.00268326
        1392     3.04137     2.91674  0.00268282
        1393     3.04155     2.91683  0.00268239
        1394     3.04174     2.91692  0.00268197
        1395     3.04192     2.91701  0.00268154
        1396     3.04211      2.9171  0.00268112
        1397     3.04229     2.91719  0.00268069
        1398     3.04247     2.91728  0.00268027
        1399     3.04265     2.91737  0.00267985
        1400     3.04281     2.91746  0.00267944
        1401     3.04297     2.91755  0.00267902
        1402     3.04312     2.91764  0.00267861
        1403     3.04326     2.91773   0.0026782
        1404     3.04338     2.91782  0.00267778
        1405      3.0435     2.91791  0.00267737
        1406      3.0436       2.918  0.00267696
        1407     3.04369     2.91809  0.00267655
        1408     3.04376     2.91818  0.00267613
        1409     3.04382     2.91827  0.00267572
        1410     3.04387     2.91836   0.0026753
        1411      3.0439     2.91844  0.00267489
        1412     3.04391     2.91853  0.00267447
        1413     3.04392     2.91862  0.00267405
        1414      3.0439     2.91871  0.00267362
        1415     3.04387      2.9188   0.0026732
        1416     3.04383     2.91889  0.00267277
        1417     3.04377     2.91898  0.00267233
        1418     3.04369     2.91906  0.00267189
        1419      3.0436     2.91915  0.00267145
        1420      3.0435     2.91924  0.00267101
        1421     3.04338     2.91933  0.00267055
        1422     3.04325     2.91941   0.0026701
        1423     3.04311      2.9195  0.00266964
        1424     3.04295     2.91959  0.00266917
        1425     3.04278     2.91967   0.0026687
        1426     3.04259     2.91976  0.00266822
        1427      3.0424     2.91985  0.00266773
        1428     3.04219     2.91993  0.00266724
        1429     3.04197     2.92002  0.00266674
        1430     3.04174      2.9201  0.00266623
        1431      3.0415     2.92019  0.00266572
        1432     3.04125     2.92027   0.0026652
        1433     3.04099     2.92036  0.00266467
        1434     3.04072     2.92044  0.00266413
        1435     3.04044     2.92052  0.00266359
        1436     3.04015     2.92061  0.00266303
        1437     3.03986     2.92069  0.00266247
        1438     3.03955     2.92077   0.0026619
        1439     3.03924     2.92085  0.00266133
        1440     3.03893     2.92094  0.00266074
        1441      3.0386     2.92102  0.00266015
        1442     3.03827      2.9211  0.00265955
        1443     3.03793     2.92118  0.00265894
        1444     3.03759     2.92126  0.00265832
        1445     3.03725     2.92134  0.00265769
        1446      3.0369     2.92142  0.00265705
        1447     3.03654      2.9215  0.00265641
        1448     3.03618     2.92158  0.00265575
        1449     3.03582     2.92166  0.00265509
        1450     3.03546     2.92174  0.00265442
        1451     3.03509     2.92182  0.00265374
        1452     3.03473     2.92189  0.00265305
        1453     3.03436     2.92197  0.00265235
        1454     3.03399     2.92205  0.00265165
        1455     3.03362     2.92212  0.00265093
        1456     3.03325      2.9222  0.00265021
        1457     3.03288     2.92228  0.00264948
        1458     3.03252     2.92235  0.00264874
        1459     3.03215     2.92243  0.00264799
        1460     3.03179      2.9225  0.00264724
        1461     3.03143     2.92258  0.00264648
        1462     3.03107     2.92265  0.00264571
        1463     3.03072     2.92272  0.00264493
        1464     3.03037      2.9228  0.00264415
        1465     3.03003     2.92287  0.00264335
        1466     3.02969     2.92294  0.00264255
        1467     3.02935     2.92302  0.00264175
        1468     3.02902     2.92309  0.00264094
        1469      3.0287     2.92316  0.00264012
        1470     3.02839     2.92323  0.00263929
        1471     3.02808      2.9233  0.00263846
        1472     3.02778     2.92337  0.00263762
        1473     3.02749     2.92345  0.00263678
        1474      3.0272     2.92352  0.00263593
        1475     3.02692     2.92359  0.00263507
        1476     3.02665     2.92366  0.00263421
        1477     3.02639     2.92373  0.00263335
        1478     3.02614     2.92379  0.00263248
        1479      3.0259     2.92386   0.0026316
        1480     3.02566     2.92393  0.00263072
        1481     3.02543       2.924  0.00262984
        1482     3.02521     2.92407  0.00262895
        1483       3.025     2.92414  0.00262806
        1484     3.02479     2.92421  0.00262716
        1485     3.02459     2.92427  0.00262626
        1486      3.0244     2.92434  0.00262536
        1487     3.02421     2.92441  0.00262445
        1488     3.02403     2.92447  0.00262354
        1489     3.02385     2.92454  0.00262263
        1490     3.02367     2.92461  0.00262171
        1491      3.0235     2.92467  0.00262079
        1492     3.02333     2.92474  0.00261987
        1493     3.02316     2.92481  0.00261895
        1494     3.02298     2.92487  0.00261802
        1495     3.02281     2.92494  0.00261709
        1496     3.02263       2.925  0.00261615
        1497     3.02244     2.92507  0.00261521
        1498     3.02225     2.92513  0.00261427
        1499     3.02205      2.9252  0.00261333
        1500     3.02183     2.92526  0.00261238
        1501     3.02161     2.92533  0.00261143
        1502     3.02137     2.92539  0.00261047
        1503     3.02111     2.92545  0.00260951
        1504     3.02084     2.92552  0.00260855
        1505     3.02055     2.92558  0.00260758
        1506     3.02023     2.92564   0.0026066
        1507     3.01989     2.92571  0.00260562
        1508     3.01952     2.92577  0.00260464
        1509     3.01912     2.92583  0.00260365
        1510      3.0187     2.92589  0.00260265
        1511     3.01824     2.92595  0.00260164
        1512     3.01774     2.92601  0.00260063
        1513     3.01721     2.92607  0.00259961
        1514     3.01664     2.92613  0.00259858
        1515     3.01603     2.92619  0.00259754
        1516     3.01538     2.92625   0.0025965
        1517     3.01468     2.92631  0.00259544
        1518     3.01394     2.92637  0.00259437
        1519     3.01316     2.92642  0.00259329
        1520     3.01233     2.92648   0.0025922
        1521     3.01145     2.92654   0.0025911
        1522     3.01053     2.92659  0.00258999
        1523     3.00957     2.92665  0.00258886
        1524     3.00856      2.9267  0.00258772
        1525      3.0075     2.92675  0.00258656
        1526     3.00641     2.92681  0.00258539
        1527     3.00527     2.92686  0.00258421
        1528      3.0041     2.92691  0.00258301
        1529     3.00289     2.92696   0.0025818
        1530     3.00166     2.92701  0.00258058
        1531     3.00039     2.92705  0.00257934
        1532     2.99911      2.9271  0.00257808
        1533     2.99781     2.92715  0.00257681
        1534      2.9965     2.92719  0.00257553
        1535     2.99519     2.92724  0.00257423
        1536     2.99388     2.92728  0.00257292
        1537     2.99258     2.92732   0.0025716
        1538      2.9913     2.92736  0.00257026
        1539     2.99005      2.9274  0.00256892
        1540     2.98882     2.92744  0.00256756
        1541     2.98764     2.92748  0.00256619
        1542     2.98651     2.92752  0.00256481
        1543     2.98543     2.92756  0.00256342
        1544     2.98442      2.9276  0.00256203
        1545     2.98348     2.92763  0.00256062
        1546     2.98262     2.92767  0.00255921
        1547     2.98185      2.9277   0.0025578
        1548     2.98116     2.92774  0.00255638
        1549     2.98057     2.92777  0.00255496
        1550     2.98008     2.92781  0.00255353
        1551      2.9797     2.92784  0.00255211
        1552     2.97943     2.92787  0.00255068
        1553     2.97926      2.9279  0.00254925
        1554      2.9792     2.92794  0.00254782
        1555     2.97926     2.92797   0.0025464
        1556     2.97943       2.928  0.00254498
        1557      2.9797     2.92804  0.00254356
        1558     2.98009     2.92807  0.00254215
        1559     2.98058      2.9281  0.00254074
        1560     2.98117     2.92814  0.00253934
        1561     2.98186     2.92817  0.00253794
        1562     2.98264     2.92821  0.00253656
        1563     2.98351     2.92824  0.00253518
        1564     2.98446     2.92828  0.00253382
        1565     2.98549     2.92832  0.00253246
        1566     2.98659     2.92835  0.00253112
        1567     2.98775     2.92839  0.00252979
        1568     2.98898     2.92843  0.00252847
        1569     2.99025     2.92847  0.00252716
        1570     2.99157     2.92851  0.00252587
        1571     2.99293     2.92855   0.0025246
        1572     2.99432     2.92859  0.00252334
        1573     2.99573     2.92863  0.00252209
        1574     2.99717     2.92868  0.00252087
        1575     2.99862     2.92872  0.00251966
        1576     3.00008     2.92877  0.00251847
        1577     3.00154     2.92881  0.00251729
        1578       3.003     2.92886  0.00251614
        1579     3.00445     2.92891    0.002515
        1580     3.00589     2.92896  0.00251388
        1581     3.00732     2.92901  0.00251278
        1582     3.00873     2.92906  0.00251169
        1583     3.01012     2.92911  0.00251063
        1584     3.01148     2.92916  0.00250958
        1585     3.01282     2.92921  0.00250855
        1586     3.01413     2.92927  0.00250754
        1587     3.01541     2.92932  0.00250655
        1588     3.01666     2.92938  0.00250558
        1589     3.01787     2.92943  0.00250462
        1590     3.01905     2.92949  0.00250368
        1591      3.0202     2.92955  0.00250275
        1592     3.02131      2.9296  0.00250184
        1593     3.02239     2.92966  0.00250095
        1594     3.02343     2.92972  0.00250007
        1595     3.02444     2.92978  0.00249921
        1596     3.02542     2.92984  0.00249836
        1597     3.02636      2.9299  0.00249753
        1598     3.02727     2.92996  0.00249671
        1599     3.02814     2.93002   0.0024959
        1600     3.02899     2.93008  0.00249511
        1601      3.0298     2.93015  0.00249433
        1602     3.03059     2.93021  0.00249356
        1603     3.03134     2.93027   0.0024928
        1604     3.03207     2.93034  0.00249206
        1605     3.03277      2.9304  0.00249132
        1606     3.03344     2.93046   0.0024906
        1607     3.03408     2.93053  0.00248988
        1608      3.0347     2.93059  0.00248917
        1609      3.0353     2.93066  0.00248848
        1610     3.03586     2.93072  0.00248779
        1611     3.03641     2.93079  0.00248711
        1612     3.03693     2.93085  0.00248644
        1613     3.03742     2.93092  0.00248578
        1614     3.03789     2.93099  0.00248512
        1615     3.03834     2.93105  0.00248447
        1616     3.03876     2.93112  0.00248383
        1617     3.03916     2.93119  0.00248319
        1618     3.03954     2.93125  0.00248256
        1619     3.03988     2.93132  0.00248193
        1620     3.04021     2.93139  0.00248131
        1621     3.04051     2.93146  0.00248069
        1622     3.04078     2.93152  0.00248008
        1623     3.04103     2.93159  0.00247947
        1624     3.04126     2.93166  0.00247886
        1625     3.04145     2.93173  0.00247825
        1626     3.04163     2.93179  0.00247765
        1627     3.04177     2.93186  0.00247705
        1628     3.04189     2.93193  0.00247645
        1629     3.04198       2.932  0.00247585
        1630     3.04205     2.93206  0.00247525
        1631     3.04208     2.93213  0.00247465
        1632      3.0421      2.9322  0.00247405
        1633     3.04208     2.93227  0.00247345
        1634     3.04204     2.93233  0.00247285
        1635     3.04197      2.9324  0.00247225
        1636     3.04188     2.93247  0.00247164
        1637     3.04176     2.93253  0.00247104
        1638     3.04161      2.9326  0.00247042
        1639     3.04145     2.93267  0.00246981
        1640     3.04126     2.93273  0.00246919
        1641     3.04104      2.9328  0.00246857
        1642     3.04081     2.93286  0.00246794
        1643     3.04055     2.93293  0.00246731
        1644     3.04028     2.93299  0.00246667
        1645     3.03998     2.93306  0.00246603
        1646     3.03968     2.93312  0.00246538
        1647     3.03935     2.93319  0.00246473
        1648     3.03902     2.93325  0.00246407
        1649     3.03867     2.93332   0.0024634
        1650     3.03831     2.93338  0.00246273
        1651     3.03795     2.93344  0.00246206
        1652     3.03758     2.93351  0.00246137
        1653      3.0372     2.93357  0.00246068
        1654     3.03683     2.93363  0.00245999
        1655     3.03646     2.93369  0.00245928
        1656     3.03609     2.93376  0.00245858
        1657     3.03573     2.93382  0.00245786
        1658     3.03537     2.93388  0.00245714
        1659     3.03503     2.93394  0.00245642
        1660      3.0347       2.934  0.00245569
        1661     3.03439     2.93406  0.00245495
        1662     3.03409     2.93412  0.00245421
        1663     3.03381     2.93418  0.00245347
        1664     3.03356     2.93424  0.00245272
        1665     3.03332      2.9343  0.00245197
        1666     3.03312     2.93436  0.00245122
        1667     3.03294     2.93442  0.00245046
        1668     3.03279     2.93448   0.0024497
        1669     3.03267     2.93454  0.00244894
        1670     3.03258      2.9346  0.00244818
        1671     3.03252     2.93465  0.00244741
        1672      3.0325     2.93471  0.00244665
        1673     3.03251     2.93477  0.00244588
        1674     3.03255     2.93483  0.00244512
        1675     3.03262     2.93489  0.00244436
        1676     3.03273     2.93495   0.0024436
        1677     3.03286       2.935  0.00244284
        1678     3.03303     2.93506  0.00244208
        1679     3.03322     2.93512  0.00244132
        1680     3.03344     2.93518  0.00244057
        1681     3.03369     2.93524  0.00243982
        1682     3.03396      2.9353  0.00243908
        1683     3.03425     2.93536  0.00243834
        1684     3.03456     2.93542   0.0024376
        1685     3.03489     2.93547  0.00243687
        1686     3.03523     2.93553  0.00243614
        1687     3.03558     2.93559  0.00243542
        1688     3.03594     2.93565   0.0024347
        1689      3.0363     2.93571  0.00243399
        1690     3.03667     2.93577  0.00243328
        1691     3.03704     2.93583  0.00243258
        1692      3.0374     2.93589  0.00243188
        1693     3.03777     2.93595  0.00243119
        1694     3.03812     2.93601  0.00243051
        1695     3.03846     2.93607  0.00242982
        1696      3.0388     2.93613  0.00242914
        1697     3.03912     2.93619  0.00242847
        1698     3.03943     2.93625   0.0024278
        1699     3.03972     2.93632  0.00242714
        1700     3.03999     2.93638  0.00242647
        1701     3.04025     2.93644  0.00242582
        1702     3.04049      2.9365  0.00242516
        1703     3.04072     2.93656  0.00242451
        1704     3.04093     2.93662  0.00242386
        1705     3.04113     2.93668  0.00242321
        1706     3.04131     2.93674  0.00242257
        1707     3.04148     2.93681  0.00242193
        1708     3.04164     2.93687  0.00242129
        1709     3.04179     2.93693  0.00242065
        1710     3.04193     2.93699  0.00242001
        1711     3.04208     2.93705  0.00241938
        1712     3.04222     2.93711  0.00241874
        1713     3.04237     2.93717  0.00241811
        1714     3.04252     2.93723  0.00241748
        1715     3.04268      2.9373  0.00241685
        1716     3.04285     2.93736  0.00241623
